DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Housing & Regeneration Directorate,27-Feb-24,"11,203.56",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,806.08",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,411.01",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,700.01",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,474.98",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,545.74",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,572.92",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,289.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"5,063.33",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,294.88",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,655.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,550.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,999.96",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,999.96",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,552.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"5,845.19",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,668.33",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.37",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,655.59",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,906.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,655.60",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,379.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"5,853.82",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,260.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,499.98",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,360.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.72",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,404.61",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,668.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"4,104.08",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,499.98",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,545.76",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,820.91",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.37",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,699.97",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,433.25",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,410.92",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,655.59",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,485.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,799.12",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,904.11",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,913.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,379.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"4,965.55",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,904.11",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Chief Executives Directorate,27-Feb-24,"3,000.00",Redacted Personal Data,INVOICE,General Contract Work
Housing & Regeneration Directorate,27-Feb-24,"1,655.59",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,904.11",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,229.97",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,084.98",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,899.99,Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,545.74",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.72",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,820.69",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,950.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,404.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,552.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.36",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,474.98",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,435.72",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.37",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,552.02",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,990.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,687.31",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,500.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,914.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,475.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,385.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,884.35",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,570.18",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,699.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"6,728.06",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,337.74",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,290.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,250.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,715.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,545.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,290.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.10",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.10",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.36",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,628.12",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,344.59",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,700.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,500.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,975.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"5,014.72",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,404.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,450.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,628.12",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,680.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,002.02",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,010.18",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,294.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,213.09",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,698.59",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,620.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,700.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,550.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"9,500.20",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,500.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,455.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,294.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,290.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,169.48",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,700.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,030.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,294.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,450.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,810.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,625.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,949.88",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.09",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.36",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,250.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,675.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.09",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,700.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,275.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,750.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,950.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,455.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,680.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,670.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,655.16",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,288.43",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.09",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,294.88",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,404.60",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,450.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,770.50",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,500.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,455.09",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,500.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,344.59",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,505.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,485.09",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,280.41",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,552.02",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,854.11",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.36",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,202.28",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,550.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,734.94",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,424.36",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,490.99",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,024.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Children's Services Directorate,27-Feb-24,617.31,Redacted Personal Data,INVOICE,Direct Payments to  Clients
Children's Services Directorate,27-Feb-24,500.00,Redacted Personal Data,INVOICE,Equipment
Housing & Regeneration Directorate,27-Feb-24,"1,350.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Environment & Community Services Directorate,27-Feb-24,778.64,Redacted Personal Data,INVOICE,Residents Permits
Adult Social Services Directorate,27-Feb-24,"1,000.00",Redacted Personal Data,INVOICE,External- Misc (Clean-Ups Etc)
Housing & Regeneration Directorate,27-Feb-24,"1,750.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,587.96",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Children's Services Directorate,27-Feb-24,"2,200.00",Redacted Personal Data,INVOICE,Agency Staff
Children's Services Directorate,27-Feb-24,599.93,REMEDY RECRUITMENT GROUP LTD,INVOICE,Consultants Specific Project
Capital Expenditure,27-Feb-24,"5,310.00",RIDGE AND PARTNERS LLP,INVOICE,CAPEXP Professional Fees
Capital Expenditure,27-Feb-24,864.00,RISA Inspections and Auditing,INVOICE,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,27-Feb-24,"5,599.98",RIVERCITY LTD,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"15,182.22",RMPI Lettings ltd,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,379.30",Salt Future 2 Limited,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,009.94",Sartorio Limited,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,600.00",SHANZU LTD,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"2,499.98",Simply Letting London.Com Ltd,INVOICE,PSL Payments To Landlords
Environment & Community Services Directorate,27-Feb-24,758.16,Slicker Recycling Ltd,INVOICE,Payments To Sub-Contractors
Resources Directorate,27-Feb-24,505.61,SOFTCAT LIMITED,INVOICE,Software purchases
Environment & Community Services Directorate,27-Feb-24,"14,276.33",Storm Environmental Ltd,INVOICE,Equipment
Children's Services Directorate,27-Feb-24,"2,349.50",Street Support Ltd,INVOICE,CLA Support
Housing & Regeneration Directorate,27-Feb-24,"3,667.86",Style 121 Investments Ltd,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"4,464.00",Summers-Inman LLP,INVOICE,Consultants Fees
Adult Social Services Directorate,27-Feb-24,"11,552.16",SUPREME CARE SERVICE LTD,INVOICE,External Homecare
Housing & Regeneration Directorate,27-Feb-24,"1,505.10",SW18 Properties Limited,INVOICE,PSL Payments To Landlords
Children's Services Directorate,27-Feb-24,"1,692.00",SWANSTAFF RECRUITMENT LIMITED,INVOICE,Supervised Contact
Children's Services Directorate,27-Feb-24,"1,746.11",T BROWN GROUP LTD,INVOICE,Reactive maintenance - bldgs
Housing & Regeneration Directorate,27-Feb-24,"2,896.28",T Mohan & Co Ltd,INVOICE,Reactive maintenance - bldgs
Housing & Regeneration Directorate,27-Feb-24,"15,904.93",Tempus Housing Limited,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"31,638.77",The Arch Company Properties Lt,INVOICE,Rents
Adult Social Services Directorate,27-Feb-24,"79,940.00",THE BRANDON TRUST,INVOICE,Supported Living
Housing & Regeneration Directorate,27-Feb-24,"3,265.17",The Defib Pad is part of,INVOICE,Materials
Chief Executives Directorate,27-Feb-24,"3,384.00",The Local Billboard Company Lt,INVOICE,Miscellaneous Expenses
Housing & Regeneration Directorate,27-Feb-24,"1,550.00",THE MARZIA LADAK FAMILY TRUST,INVOICE,PSL Payments To Landlords
Adult Social Services Directorate,27-Feb-24,"22,838.83",Together for Mental Wellbeing ,INVOICE,External Residential Care
Resources Directorate,27-Feb-24,781.06,Upgrade Recruitment Tra Div of,INVOICE,Agency Staff
Adult Social Services Directorate,27-Feb-24,"36,270.08",WESTMINSTER HOMECARE LTD,INVOICE,External Homecare
Housing & Regeneration Directorate,27-Feb-24,"1,960.00",Weydown Btl Limited,INVOICE,PSL Payments To Landlords
Capital Expenditure,27-Feb-24,"657,600.00",Willmott Dixon Construction Lt,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,27-Feb-24,"40,410.88",WING UK,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,27-Feb-24,"3,108.25",Zip Heaters Ltd,INVOICE,Planned Maintenance - Bldgs
Adult Social Services Directorate,28-Feb-24,"4,535.74",A NEW LEAF,INVOICE,Supported Living
Children's Services Directorate,28-Feb-24,874.80,Abacus Mobility Ltd,INVOICE,Transport
Housing & Regeneration Directorate,28-Feb-24,"8,585.00",Abel Living Limited,INVOICE,B&B-Other Destitute
Resources Directorate,28-Feb-24,"3,960.00",ACCESS INDEPENDENT,INVOICE,Materials
Children's Services Directorate,28-Feb-24,"3,659.24",Acorn Care and Education Limit,INVOICE,Independent Fees
Children's Services Directorate,28-Feb-24,864.00,ACS Private Hire Ltd,INVOICE,Client Travel Expenses
Children's Services Directorate,28-Feb-24,"3,660.00",ALASDAIR CANT & ASSOCIATES LTD,INVOICE,Training
Housing & Regeneration Directorate,28-Feb-24,"23,500.65",ALLSOP & FRANCIS LTD,INVOICE,Materials
Housing & Regeneration Directorate,28-Feb-24,"8,370.00",Aston Pearl Limited,INVOICE,B&B-Other Destitute
Housing & Regeneration Directorate,28-Feb-24,"1,729.80",BESTCOURT UK LTD,INVOICE,B&B-Other Destitute
Children's Services Directorate,28-Feb-24,"1,650.00",Blore Place,INVOICE,Materials
Children's Services Directorate,28-Feb-24,"12,463.59",BLOSSOM HOUSE SCHOOL LTD,INVOICE,Independent Fees
Adult Social Services Directorate,28-Feb-24,998.50,BLUEBIRD CARE (WANDSWORTH),INVOICE,External Homecare
Housing & Regeneration Directorate,28-Feb-24,"5,350.00",bond turner ltd,INVOICE,Legal & Court Fees 
Housing & Regeneration Directorate,28-Feb-24,"8,306.92",Cabinet Office,INVOICE,General Contract Work
Children's Services Directorate,28-Feb-24,"5,638.66",Capital City College Group,INVOICE,Post 16 fees
Environment & Community Services Directorate,28-Feb-24,"1,440.00",Cappagh Public Works Ltd,INVOICE,Materials
Adult Social Services Directorate,28-Feb-24,"33,502.32",Care-Away Ltd t/a Care Support,INVOICE,Supported Living
Children's Services Directorate,28-Feb-24,706.86,Careoline Carers Services Ltd,INVOICE,Preventing Accom
Children's Services Directorate,28-Feb-24,745.20,Castlebridge Finance SPV Ltd,INVOICE,Transport
Children's Services Directorate,28-Feb-24,"44,822.50",Central London Comm Healthcare,INVOICE,Wght Mgt/Hlthy Lifestyle Schs
Children's Services Directorate,28-Feb-24,"3,894.66",CENTREPOINT,INVOICE,APC - External Lodgings
Environment & Community Services Directorate,28-Feb-24,"1,690.20",CHARLES WILSON ENGINEERS LTD,INVOICE,Payments To Sub-Contractors
Children's Services Directorate,28-Feb-24,864.00,Cognus Ltd,INVOICE,Other Therapies
Environment & Community Services Directorate,28-Feb-24,"488,159.13",Continental Landscapes Ltd,INVOICE,Street Cleansing Contract
Chief Executives Directorate,28-Feb-24,"5,760.00",CREW Energy Ltd,INVOICE,General Contract Work
Housing & Regeneration Directorate,28-Feb-24,"1,500.00",DELTA FACILITIES LTD,INVOICE,TV Aerials
Environment & Community Services Directorate,28-Feb-24,"2,022.00",DUREY CASTINGS LTD,INVOICE,Materials
Children's Services Directorate,28-Feb-24,"14,801.50",Educatch Charity,INVOICE,Post 16 fees
Housing & Regeneration Directorate,28-Feb-24,"1,333.00",EHOMES AND SHELTERS LTD,INVOICE,B&B-Other Destitute
Children's Services Directorate,28-Feb-24,"24,458.57",ELITE SUPPORT PROVIDER'S LTD,INVOICE,External Lodgings
Housing & Regeneration Directorate,28-Feb-24,"3,720.00",Exclusive Fine Homes Ltd,INVOICE,B&B Payments
Housing & Regeneration Directorate,28-Feb-24,"8,587.00",Exclusive Housing Solutions Li,INVOICE,B&B Payments
Environment & Community Services Directorate,28-Feb-24,"102,132.11",F M Conway Limited,INVOICE,Materials
Housing & Regeneration Directorate,28-Feb-24,"4,464.00",FERN COURT LONDON LTD,INVOICE,B&B Payments
Children's Services Directorate,28-Feb-24,"4,723.75",G & H Care Limited,INVOICE,External Lodgings
Environment & Community Services Directorate,28-Feb-24,"1,770.00",GOLDIELOCKS LOCKSMITHS,INVOICE,Payments To Sub-Contractors
Children's Services Directorate,28-Feb-24,"20,507.13",Heritage Care UK,INVOICE,External Lodgings
Children's Services Directorate,28-Feb-24,"308,740.78",HORIZON EDUCATION (SOUTH LONDO,INVOICE,Independent Fees
