company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP4514079,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570209,DIRECT PAYMENTS TO SERVICE USE,Revenue,7,"-1,615.69"
CU,DP4514079,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570209,DIRECT PAYMENTS TO SERVICE USE,Revenue,8,"-1,304.08"
CU,DP4514079,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570209,DIRECT PAYMENTS TO SERVICE USE,Revenue,9,"-3,049.12"
CU,DP4573047,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570210,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,689.32
CU,DP4726083,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570211,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,858.32"
CU,DP4771011,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568634,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,349.84
CU,DP4783647,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570212,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,540
CU,DP4873503,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570213,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,964.84"
CU,DP4891755,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570214,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,843.68"
CU,DP4926855,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568635,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,987.44"
CU,DP4947915,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570215,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,958.8
CU,DP4952127,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570216,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,682.28"
CU,DP4978803,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570217,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,019.92"
CU,DP5009691,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570218,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,529.28"
CU,DP5009691,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570218,INDIVIDUAL SERVICE FUNDS,Revenue,2,"1,203.44"
CU,DP5086911,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568636,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,270.84
CU,DP5088315,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568637,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,534.92
CU,DP5126223,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570220,INDIVIDUAL SERVICE FUNDS,Revenue,1,"4,558.96"
CU,DP5126223,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570221,DIRECT PAYMENT INCOME,Revenue,1,-337.4
CU,DP5144475,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570222,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,394.92
CU,DP5192211,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570223,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,063.08"
CU,DP5197827,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570224,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,058.40"
CU,DP5241351,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570225,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"5,473.56"
CU,DP5279259,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570226,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,680.00"
CU,DP5284875,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570227,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"4,900.00"
CU,DP5284875,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570227,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"4,900.00"
CU,DP5284875,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570227,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,225.00"
CU,DP5284875,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570228,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"-1,069.51"
CU,DP5284875,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570228,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"-4,278.04"
CU,DP5289087,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570229,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"-1,680.00"
CU,DP5289087,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570229,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,-240
CU,DP5293299,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568639,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,003.72"
CU,DP5356479,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570230,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,349.20"
CU,DP5416851,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570231,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,092.00"
CU,DP5423871,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570232,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,844.00"
CU,DP5429487,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570233,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,680.00"
CU,DP5491263,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568640,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,348.64
CU,DP5538999,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570234,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,195.60"
CU,DP5571291,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570235,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,912.48"
CU,DP5604987,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570236,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,134.00"
CU,DP5606391,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570237,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,049.92"
CU,DP5616219,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570238,INDIVIDUAL SERVICE FUNDS,Revenue,1,480
CU,DP5626047,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570239,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,932.72"
CU,DP5638683,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570240,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,330.92"
CU,DP5652723,18/02/2025,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,570241,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,567
CU,DP5673783,17/02/2025,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,568642,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,044.84"
