company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP4771011,20/12/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,521069,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,349.84
CU,DP4783647,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521471,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,540.00
CU,DP4873503,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521472,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,964.84"
CU,DP4891755,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521473,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,843.68"
CU,DP4911411,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521474,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,817.60"
CU,DP4926855,20/12/2024,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,521070,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,987.44"
CU,DP4947915,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521475,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,958.80
CU,DP4952127,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521476,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,682.28"
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,5,-498.28
