Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Transaction Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,38,128.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,39,48.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,40,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,41,40.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,42,25.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,43,40.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,44,16.50
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,45,48.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,46,48.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,47,144.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,48,156.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,49,12.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,50,40.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,51,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,52,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,53,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,54,215.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,55,"1,256.00"
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,56,40.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,57,25.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,58,384.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,59,19.50
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,60,56.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,61,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,62,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,63,"2,424.65"
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,64,640.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,65,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,66,5.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,67,72.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,68,32.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,69,58.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,70,384.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,71,248.00
CU,SU71823,BELL DECORATING GROUP LIMITED,30/05/2024,343444,RESOURCES  ,ASSETS & FLEET                ,CSI71921,CONTRACTUAL PAYMENTS (MAIN),Revenue,72,10.00
CU,SU97095,BORDER FOOD MACHINERY LTD,22/05/2024,336446,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,79305,MEAL COSTS,Revenue,1,890.00
CU,SU112539,BRAMPTON WOODWORKS,09/05/2024,325552,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,245597,GROUNDS MAINTENANCE,Revenue,1,"16,000.00"
CU,SU112539,BRAMPTON WOODWORKS,20/05/2024,334820,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,245607,HIGHWAYS: CONTRACTOR,Capital,1,"3,450.00"
CU,SU130791,CARLISLE WINDOW SYSTEMS LT,09/05/2024,325591,RESOURCES  ,ASSETS & FLEET                ,97445,REPAIRS & MAINTENANCE,Revenue,1,"1,100.00"
CU,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,16/05/2024,333484,RESOURCES  ,ASSETS & FLEET                ,3970,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,785.00"
CU,SU161679,CONTRACT FLOORING (CUMBRIA) LTD,16/05/2024,333484,RESOURCES  ,ASSETS & FLEET                ,3970,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"1,000.00"
CU,SU165891,COUNTRY STYLE WINDOWS,01/05/2024,320856,RESOURCES  ,ASSETS & FLEET                ,13968,REPAIRS & MAINTENANCE,Revenue,1,"2,400.00"
CU,SU177123,CUBBY CONSTRUCTION LTD,13/05/2024,327569,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,21342-CERT 2,ADDITION LAND & BUILDINGS,Capital,1,"69,062.82"
CU,SU177123,CUBBY CONSTRUCTION LTD,22/05/2024,337963,CAPITAL PROGRAMME,,SANDSCENC1,ADDITION LAND & BUILDINGS,Capital,1,"13,513.23"
CU,SU182739,CONTRACT FENCING,16/05/2024,333479,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1976,BUILDING REPAIRS,Revenue,1,"2,290.00"
CU,SU182739,CONTRACT FENCING,16/05/2024,333485,RESOURCES  ,ASSETS & FLEET                ,1967,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,840.00
CU,SU182739,CONTRACT FENCING,16/05/2024,333486,RESOURCES  ,ASSETS & FLEET                ,1968,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,005.00"
CU,SU186951,CUMBRIA MECHANICAL & PLUMBING LTD,10/05/2024,326848,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,13094,BUILDING REPAIRS,Revenue,1,812.55
CU,SU212223,D S D CONSTRUCTION,23/04/2024,312260,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15005,HIGHWAYS: MATERIALS,Capital,1,"34,642.20"
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322106,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,24/AL/054/C1,HIGHWAYS: CONTRACTOR,Capital,1,"160,232.79"
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322106,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,24/AL/054/C1,HIGHWAYS: CONTRACTOR,Capital,2,"6,676.37"
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322106,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,24/AL/054/C1,CREDITORS CAPITAL,Capital,3,"-6,676.37"
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322115,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,23/CP/534/085/C2,HIGHWAYS: CONTRACTOR,Capital,1,"4,024.79"
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322115,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,23/CP/534/085/C2,HIGHWAYS: CONTRACTOR,Capital,2,167.70
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322115,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,23/CP/534/085/C2,CREDITORS CAPITAL,Capital,3,-167.70
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322119,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,24/CP/061/C1,HIGHWAYS: CONTRACTOR,Capital,1,"10,193.82"
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322119,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,24/CP/061/C1,HIGHWAYS: CONTRACTOR,Capital,2,424.74
CU,SU212223,D S D CONSTRUCTION,03/05/2024,322119,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,24/CP/061/C1,HIGHWAYS: CONTRACTOR,Capital,3,-424.74
CU,SU212223,D S D CONSTRUCTION,07/05/2024,323082,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15022,HIGHWAYS: MATERIALS,Capital,1,"27,003.12"
CU,SU212223,D S D CONSTRUCTION,07/05/2024,323082,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15022,HIGHWAYS: MATERIALS,Capital,2,190.58
CU,SU212223,D S D CONSTRUCTION,07/05/2024,323082,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15022,HIGHWAYS: MATERIALS,Capital,3,"3,010.09"
CU,SU212223,D S D CONSTRUCTION,23/05/2024,339027,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15069,HIGHWAYS: MATERIALS,Capital,1,"29,698.56"
CU,SU212223,D S D CONSTRUCTION,23/05/2024,339036,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15094,HIGHWAYS: MATERIALS,Capital,1,"14,034.04"
CU,SU212223,D S D CONSTRUCTION,28/05/2024,340539,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,14996,HIGHWAYS: CONTRACTOR,Capital,1,"1,436.95"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,01/05/2024,319141,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,3040,BUILDING REPAIRS,Revenue,1,388.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,03/05/2024,322154,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,ASPATRIAC8,ADDITION LAND & BUILDINGS,Capital,1,"41,029.26"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,15.54
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,176.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,91.95
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,44.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,216.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,44.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,85.80
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,8,286.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,9,25.60
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,10,176.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,11,44.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,12,132.50
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,13,66.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,14,89.40
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,15,55.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,16,15.50
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,17,176.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,18,130.55
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,19,66.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,20,76.40
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,21,154.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,22,72.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,14/05/2024,329119,RESOURCES  ,ASSETS & FLEET                ,NPSS3076,CONTRACTUAL PAYMENTS (MAIN),Revenue,23,55.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,16/05/2024,333487,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,DALSTONHCF,ADDITION LAND & BUILDINGS,Capital,1,"10,512.37"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,16/05/2024,333539,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,KIRKBRIDECFIN,ADDITION LAND & BUILDINGS,Capital,1,"6,033.22"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,16/05/2024,333539,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,KIRKBRIDECFIN,ADDITION LAND & BUILDINGS,Capital,2,"-6,033.22"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,16/05/2024,333539,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,KIRKBRIDECFIN,WIP RETENTIONS,Capital,3,"6,033.22"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,20/05/2024,334551,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,WIGTONINFCF,ADDITION LAND & BUILDINGS,Capital,1,"3,538.87"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,20/05/2024,334551,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,WIGTONINFCF,ADDITION LAND & BUILDINGS,Capital,2,"-3,538.87"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,20/05/2024,334551,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,WIGTONINFCF,WIP RETENTIONS,Capital,3,"3,538.87"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,20/05/2024,334555,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,RICHMONDHILLCF,ADDITION LAND & BUILDINGS,Capital,1,"2,407.32"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,20/05/2024,334555,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,RICHMONDHILLCF,ADDITION LAND & BUILDINGS,Capital,2,"-2,407.32"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,20/05/2024,334555,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,RICHMONDHILLCF,WIP RETENTIONS,Capital,3,"2,407.32"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,21/05/2024,335620,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,3102,BUILDING REPAIRS,Revenue,1,285.00
CU,SU297867,ROLAND HILL (PARSONBY) LTD,24/05/2024,339393,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,CUMBRIACC1,ADDITION LAND & BUILDINGS,Capital,1,"28,963.41"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,24/05/2024,339394,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,JERICHOSCHC1,ADDITION LAND & BUILDINGS,Capital,1,"32,357.76"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,24/05/2024,339395,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,JERICHOSCHC2,ADDITION LAND & BUILDINGS,Capital,1,"7,115.12"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,28/05/2024,340536,COPELAND CAPITAL COST CENTRES,,NPSS3050,CAPITAL PAY TO CONTRACTORS,Capital,1,"119,150.00"
CU,SU297867,ROLAND HILL (PARSONBY) LTD,28/05/2024,340752,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,ROCKCLIFFECF,ADDITION LAND & BUILDINGS,Capital,1,"1,182.55"
CU,SU327351,GRAEME HOWE FENCING LTD,07/05/2024,323194,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,42255,STOCKS AND STORES,Capital,1,252.00
CU,SU327351,GRAEME HOWE FENCING LTD,07/05/2024,323195,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,42258,STOCKS AND STORES,Capital,1,504.00
CU,SU327351,GRAEME HOWE FENCING LTD,07/05/2024,323215,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,41880,BUILDING REPAIRS,Revenue,1,"4,458.33"
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,10/05/2024,326820,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,24967,BUILDING REPAIRS,Revenue,1,429.50
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,22/05/2024,338032,RESOURCES  ,ASSETS & FLEET                ,24911,REPAIRS & MAINTENANCE,Revenue,1,"2,990.00"
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,22/05/2024,338032,RESOURCES  ,ASSETS & FLEET                ,24911,REPAIRS & MAINTENANCE,Revenue,2,249.20
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,22/05/2024,338032,RESOURCES  ,ASSETS & FLEET                ,24911,REPAIRS & MAINTENANCE,Revenue,3,90.00
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,22/05/2024,338032,RESOURCES  ,ASSETS & FLEET                ,24911,REPAIRS & MAINTENANCE,Revenue,4,161.60
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,22/05/2024,338032,RESOURCES  ,ASSETS & FLEET                ,24911,REPAIRS & MAINTENANCE,Revenue,5,624.00
CU,SU347007,JJ GROUP (CONTRACTING) LIMITED,22/05/2024,338032,RESOURCES  ,ASSETS & FLEET                ,24911,REPAIRS & MAINTENANCE,Revenue,6,288.40
CU,SU494427,ON LINE SYSTEMS,24/05/2024,339624,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,7146572,EDUC COMPUTERS & EQPT HARDWARE,Revenue,1,"1,850.00"
CU,SU523911,PK ELECTRICAL (CARLISLE)LT,01/05/2024,320881,RESOURCES  ,ASSETS & FLEET                ,15338,REPAIRS & MAINTENANCE,Revenue,1,641.02
CU,SU523911,PK ELECTRICAL (CARLISLE)LT,01/05/2024,320883,RESOURCES  ,ASSETS & FLEET                ,15654,REPAIRS & MAINTENANCE,Revenue,1,738.36
CU,SU523911,PK ELECTRICAL (CARLISLE)LT,21/05/2024,335720,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,15605,ADDITION LAND & BUILDINGS,Capital,1,330.33
CU,SU523911,PK ELECTRICAL (CARLISLE)LT,22/05/2024,337964,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,15656,ADDITION LAND & BUILDINGS,Capital,1,"17,049.00"
CU,SU526719,PORTAKABIN LTD,29/05/2024,341428,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",901026618,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,187.81"
CU,SU578667,JOHN SANDELANDS LTD,15/05/2024,332315,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0332,BUILDING REPAIRS,Revenue,1,288.00
CU,SU641847,STOBBARTS LTD,02/05/2024,321561,RESOURCES  ,ASSETS & FLEET                ,5113,REPAIRS & MAINTENANCE,Revenue,1,"2,700.00"
CU,SU641847,STOBBARTS LTD,08/05/2024,324899,CAPITAL PROGRAMME,CAPITAL PROGRAMME -HLTH & CARE,NPSS5157-C6,ADDITION LAND & BUILDINGS,Capital,1,"4,712.06"
CU,SU641847,STOBBARTS LTD,24/05/2024,339382,"PLACE, SUST GROWTH & TRANSPORT",THRIVING PLACE AND INVESTMENT ,5276,Dangerous Structures,Revenue,1,"1,199.00"
CU,SU664311,MICHAEL THOMPSON LTD,08/05/2024,324900,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,NETHERHALLC1,ADDITION LAND & BUILDINGS,Capital,1,"8,986.58"
CU,SU664311,MICHAEL THOMPSON LTD,15/05/2024,332181,RESOURCES  ,ASSETS & FLEET                ,2520/013,REPAIRS & MAINTENANCE,Revenue,1,"3,477.00"
CU,SU664311,MICHAEL THOMPSON LTD,16/05/2024,333488,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,CUMBRIARECCF,ADDITION LAND & BUILDINGS,Capital,1,982.34
CU,SU664311,MICHAEL THOMPSON LTD,24/05/2024,339396,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,ROBERTFERGC4,ADDITION LAND & BUILDINGS,Capital,1,"11,945.28"
CU,SU664311,MICHAEL THOMPSON LTD,28/05/2024,340753,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,BARNCLOSEC5,ADDITION LAND & BUILDINGS,Capital,1,"12,112.21"
CU,SU664311,MICHAEL THOMPSON LTD,28/05/2024,340754,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,BRANSTYC3,ADDITION LAND & BUILDINGS,Capital,1,"2,403.37"
CU,SU664311,MICHAEL THOMPSON LTD,28/05/2024,340755,CAPITAL PROGRAMME,CAPITAL PROGRAMME -CHILDRENS  ,MILLOMINFCF,ADDITION LAND & BUILDINGS,Capital,1,"1,656.96"
CU,SU674139,TOP NOTCH CONTRACTORS LTD,03/05/2024,322198,CARLISLE CAPITAL COST CENTRES,,61988,CAPITAL GRANTS OR FIN ASSISTAN,Capital,1,"7,510.00"
CU,SU674139,TOP NOTCH CONTRACTORS LTD,07/05/2024,323100,ADULT SOCIAL CARE & HOUSING,QUALITY & RESOURCES - ADULT   ,61437,CAPITAL GRANTS OR FIN ASSISTAN,Capital,1,"4,670.00"
CU,SU674139,TOP NOTCH CONTRACTORS LTD,13/05/2024,327616,CARLISLE CAPITAL COST CENTRES,,61591,CAPITAL GRANTS OR FIN ASSISTAN,Capital,1,"6,039.00"
