Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/07/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/07/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,18/07/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/07/2024,582.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,23/07/2024,"2,340.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/07/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/07/2024,"1,448.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,26/07/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/07/2024,"2,142.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,27/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/08/2024,"2,008.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,07/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/08/2024,"4,583.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,08/08/2024,"1,364.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,07/08/2024,669.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,08/08/2024,"1,503.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,07/08/2024,"2,333.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/08/2024,"1,448.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,08/08/2024,"2,245.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/08/2024,"2,904.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,12/08/2024,"2,122.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,13/08/2024,630.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/08/2024,"2,709.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/08/2024,"1,304.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,16/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,16/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,16/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,20/08/2024,"2,617.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/08/2024,"2,389.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,16/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,20/08/2024,"1,744.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,20/08/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,21/08/2024,878.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,22/08/2024,"1,950.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,27/08/2024,"2,214.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,22/08/2024,"2,130.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/08/2024,"2,298.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/08/2024,"1,287.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/08/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/09/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/09/2024,588.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/09/2024,"2,293.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/09/2024,"1,258.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/09/2024,"2,240.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/09/2024,"1,364.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/09/2024,"1,258.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/09/2024,"1,258.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,503.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/09/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,10/09/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,11/09/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,11/09/2024,"2,298.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,13/09/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,18/09/2024,"2,214.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/09/2024,"1,164.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/09/2024,694.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/09/2024,"1,200.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/09/2024,"1,287.00 ",Revenue,ACCORA LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,09/07/2024,"6,446.72 ",Revenue,Achieve Together Limited
Purchasing,Adult Social Care,6157000,Partnership Payments,06/08/2024,"6,446.72 ",Revenue,Achieve Together Limited
Purchasing,Adult Social Care,6157000,Partnership Payments,04/09/2024,"6,283.82 ",Revenue,Achieve Together Limited
Safeguarding & Care Planning,Children's Care,7157000,Call Off Partnership Payments,04/07/2024,553.20 ,Revenue,ACKLAM CHILDRENS DAY NURSERY
Children With Disabilities,Children's Care,7149000,Call Off Other supplies & services,10/07/2024,"1,100.00 ",Revenue,ACKLAM CHILDRENS DAY NURSERY
Safeguarding & Care Planning,Children's Care,7157000,Call Off Partnership Payments,01/08/2024,606.45 ,Revenue,ACKLAM CHILDRENS DAY NURSERY
Purchasing,Adult Social Care,6157000,Partnership Payments,06/08/2024,"27,978.53 ",Revenue,Acklam House- Swanton Care & Community Ltd
Purchasing,Adult Social Care,6157000,Partnership Payments,04/09/2024,"5,361.92 ",Revenue,Acklam House- Swanton Care & Community Ltd
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/08/2024,"2,890.00 ",Revenue,Ackworth Joinery
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/07/2024,587.10 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/07/2024,587.10 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),01/08/2024,606.67 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),01/08/2024,606.67 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/09/2024,606.67 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/09/2024,606.67 ,Revenue,ACL HIRE LIMITED
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",19/07/2024,"15,391.37 ",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",01/08/2024,"23,551.19 ",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",27/08/2024,"15,391.37 ",Revenue,Acorn Care & Education Ltd
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,09/07/2024,"4,242.30 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,03/07/2024,"1,714.20 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,09/07/2024,"4,019.10 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,01/08/2024,"1,771.34 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,01/08/2024,"4,383.71 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,01/08/2024,"4,153.07 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,12/09/2024,"4,153.07 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,06/09/2024,"1,771.34 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,12/09/2024,"4,383.71 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,20/09/2024,"2,422.08 ",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Public Protection,Environment & Community Services,6140060,Equipment Maintenance Agreements,15/07/2024,960.00 ,Revenue,Acoustics Noise & Vibration Limited
Partnerships,Education & Partnerships,6144830,Hire of Rooms,29/07/2024,888.99 ,Revenue,ACTES TRUST
Community Learning,Regeneration,6145140,"Professional, commission & membership fees",31/07/2024,500.00 ,Revenue,ACTES TRUST
Purchasing,Adult Social Care,6157000,Partnership Payments,09/07/2024,"11,844.44 ",Revenue,Action for Care Ltd - Springwood
Purchasing,Adult Social Care,6157000,Partnership Payments,06/08/2024,"28,936.04 ",Revenue,Action for Care Ltd - Springwood
Purchasing,Adult Social Care,6157000,Partnership Payments,04/09/2024,"16,135.74 ",Revenue,Action for Care Ltd - Springwood
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,19/08/2024,"4,411.50 ",Revenue,ACTION FOR CHILDREN
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,19/08/2024,"4,558.55 ",Revenue,ACTION FOR CHILDREN
Highways Infrastructure & Fleet,Environment & Community Services,6145140,"Professional, commission & membership fees",15/08/2024,865.00 ,Revenue,ACTIONS LTD
Community Learning,Regeneration,6145140,"Professional, commission & membership fees",09/08/2024,600.00 ,Revenue,Active IQ Limited
Healthy Environments,Public Health,6149000,Other supplies & services,18/07/2024,"22,184.96 ",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Healthy Environments,Public Health,6149000,Other supplies & services,18/07/2024,720.00 ,Revenue,Active Tees Valley CIC - Middlebeck Social Club
Healthy Environments,Public Health,6149000,Other supplies & services,18/07/2024,"13,997.20 ",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,13/08/2024,637.38 ,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,13/08/2024,637.38 ,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,13/08/2024,637.38 ,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,13/08/2024,637.38 ,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,09/09/2024,683.82 ,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/09/2024,683.82 ,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,30/09/2024,616.77 ,Revenue,ADAMHS LTD
Democratic Services,Legal & Governance Services,6144800,Printing,04/07/2024,"6,706.09 ",Revenue,ADARE SEC LTD
Democratic Services,Legal & Governance Services,6144800,Printing,16/07/2024,"14,307.32 ",Revenue,ADARE SEC LTD
Democratic Services,Legal & Governance Services,6144800,Printing,16/07/2024,"10,075.09 ",Revenue,ADARE SEC LTD
Democratic Services,Legal & Governance Services,7145140,"Call Off Professional, commission & membership fees",06/09/2024,"3,367.75 ",Revenue,ADARE SEC LTD
Democratic Services,Legal & Governance Services,7145140,"Call Off Professional, commission & membership fees",06/09/2024,"4,060.00 ",Revenue,ADARE SEC LTD
Capital - Learning Skills,Education & Partnerships,6205055,Capital - Professional/Consultant Fees,10/07/2024,580.00 ,Capital,ADH SITE SURVEYS LTD
Economic Development Capital,Regeneration,6205055,Capital - Professional/Consultant Fees,30/07/2024,847.00 ,Capital,ADH SITE SURVEYS LTD
Economic Growth & Infrastructure,Regeneration,6205055,Capital - Professional/Consultant Fees,31/07/2024,"1,150.00 ",Capital,ADH SITE SURVEYS LTD
Highways & Transport,Environment & Community Services,6205055,Capital - Professional/Consultant Fees,29/08/2024,550.00 ,Capital,ADH SITE SURVEYS LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,"27,218.88 ",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,6157000,Partnership Payments,18/07/2024,"26,369.28 ",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/07/2024,508.20 ,Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/07/2024,"1,196.00 ",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/07/2024,"1,173.85 ",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/07/2024,"1,785.64 ",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/07/2024,967.20 ,Revenue,ADULT PLACEMENT SERVICES T/A AVALON
