Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,314.18 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,610.49 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,805.22 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"3,178.50 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,249.55 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,805.22 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,649.53 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,622.43 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,862.89 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,805.22 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,102.96 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,420.76 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,162.64 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,610.44 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,207.83 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,925.23 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,777.32 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,475.52 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,811.02 ,Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"3,357.82 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,535.36 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"2,766.18 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"3,709.06 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"1,207.83 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,10/06/2024,"7,175.86 ",Revenue,SNE Care Services Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,13/06/2024,"-1,600.75 ",Revenue,SNE Care Services Ltd
Human Resources,Legal & Governance Services,7149000,Call Off Other supplies & services,05/04/2024,"29,146.47 ",Revenue,Softcat PLC
Human Resources,Legal & Governance Services,7149000,Call Off Other supplies & services,05/04/2024,"1,557.29 ",Revenue,Softcat PLC
Human Resources,Legal & Governance Services,7149000,Call Off Other supplies & services,05/04/2024,"2,619.85 ",Revenue,Softcat PLC
Stronger Communities,Environment & Community Services,6146000,Computer Costs,24/04/2024,"6,708.42 ",Revenue,Softcat PLC
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,04/06/2024,838.40 ,Revenue,SOLON SECURITY LTD
Achievement,Education & Partnerships,6145140,"Professional, commission & membership fees",02/04/2024,"3,500.00 ",Revenue,SOUTH TEES HOSPITAL NHS TRUST
"Prevention, Provider & Support Services",Adult Social Care,7157000,Call Off Partnership Payments,03/04/2024,"13,169.97 ",Revenue,SOUTH TEES HOSPITAL NHS TRUST
"Prevention, Provider & Support Services",Adult Social Care,7157000,Call Off Partnership Payments,19/04/2024,"53,402.98 ",Revenue,SOUTH TEES HOSPITAL NHS TRUST
"Prevention, Provider & Support Services",Adult Social Care,7157000,Call Off Partnership Payments,19/04/2024,"60,368.75 ",Revenue,SOUTH TEES HOSPITAL NHS TRUST
"Prevention, Provider & Support Services",Adult Social Care,7157000,Call Off Partnership Payments,26/04/2024,-888.26 ,Revenue,SOUTH TEES HOSPITAL NHS TRUST
"Prevention, Provider & Support Services",Adult Social Care,7157000,Call Off Partnership Payments,28/06/2024,"13,736.29 ",Revenue,SOUTH TEES HOSPITAL NHS TRUST
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"54,963.80 ",Revenue,SOUTH VIEW CARE HOME
Social Care Other,Adult Social Care,6157000,Partnership Payments,16/04/2024,911.18 ,Revenue,SOUTH VIEW CARE HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"66,648.80 ",Revenue,SOUTH VIEW CARE HOME
Social Care Other,Adult Social Care,6157000,Partnership Payments,14/05/2024,943.52 ,Revenue,SOUTH VIEW CARE HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"63,230.04 ",Revenue,SOUTH VIEW CARE HOME
Social Care Other,Adult Social Care,6157000,Partnership Payments,12/06/2024,943.52 ,Revenue,SOUTH VIEW CARE HOME
Highways & Transport,Environment & Community Services,6149000,Other supplies & services,17/04/2024,755.00 ,Revenue,South West Smart Applications Limited
Pathways Leaving Care Service,Children's Care,6149000,Other supplies & services,30/05/2024,665.00 ,Revenue,SP SOFA CLUB
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"1,600.04 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,507.62 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,007.69 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"15,461.54 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,007.69 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,007.69 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"23,707.69 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,007.69 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,504.27 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"14,016.71 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"24,070.28 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",24/05/2024,"17,007.69 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",05/06/2024,"7,920.00 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
SEN & Vulnerable Learners,Education & Partnerships,6145140,"Professional, commission & membership fees",24/06/2024,"16,325.32 ",Revenue,SPARK OF GENIUS (NORTH EAST LLP)
Cultural Services,Regeneration,6145000,Hired & Contracted Services,20/06/2024,"1,956.61 ",Revenue,Speakers from the Edge Limited
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/06/2024,"2,265.20 ",Revenue,Specialist Fleet Services Ltd t/a CTS Hire
Stronger Communities,Environment & Community Services,6144820,Stationery,01/05/2024,"1,028.00 ",Revenue,Spectrum Plastics
Cultural Services,Regeneration,7145000,Call Off Hired & Contracted Services,07/05/2024,"2,981.90 ",Revenue,SPEKTRIX LIMITED
Cultural Services,Regeneration,7145000,Call Off Hired & Contracted Services,10/05/2024,"2,711.98 ",Revenue,SPEKTRIX LIMITED
Cultural Services,Regeneration,7145000,Call Off Hired & Contracted Services,07/06/2024,"2,298.43 ",Revenue,SPEKTRIX LIMITED
Cultural Services,Regeneration,6145000,Hired & Contracted Services,08/05/2024,"5,019.40 ",Revenue,Sporting Life Stories
Purchasing,Adult Social Care,6157000,Partnership Payments,23/05/2024,674.56 ,Revenue,Springfield Healthcare
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,15/05/2024,"2,020.00 ",Revenue,SQUARE ONE LAW
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,15/05/2024,"2,070.00 ",Revenue,SQUARE ONE LAW
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/06/2024,"3,000.00 ",Revenue,SQUARE ONE LAW
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/06/2024,"2,577.00 ",Revenue,SQUARE ONE LAW
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,20/06/2024,"2,570.00 ",Revenue,SQUARE ONE LAW
Environmental Services,Environment & Community Services,6145140,"Professional, commission & membership fees",31/05/2024,"3,095.00 ",Revenue,SQUARE ONE LAW
Environmental Services,Environment & Community Services,6205044,Capital Other Costs,14/05/2024,"502,254.00 ",Capital,SSI SCHAEFER LIMITED
Environmental Services,Environment & Community Services,6140100,Materials - general,24/05/2024,"18,450.00 ",Revenue,SSI SCHAEFER LIMITED
Environmental Services,Environment & Community Services,6205044,Capital Other Costs,30/05/2024,"184,506.00 ",Capital,SSI SCHAEFER LIMITED
Environmental Services,Environment & Community Services,6205044,Capital Other Costs,13/06/2024,"-502,254.00 ",Capital,SSI SCHAEFER LIMITED
Environmental Services,Environment & Community Services,6140100,Materials - general,14/06/2024,"2,277.00 ",Revenue,SSI SCHAEFER PLASTICS UK LIMITED
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"53,114.46 ",Revenue,ST ANNES COMMUNITY SERVICES
Social Care Other,Adult Social Care,6157000,Partnership Payments,16/04/2024,"7,816.86 ",Revenue,ST ANNES COMMUNITY SERVICES
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"53,904.96 ",Revenue,ST ANNES COMMUNITY SERVICES
Social Care Other,Adult Social Care,6157000,Partnership Payments,14/05/2024,"8,084.84 ",Revenue,ST ANNES COMMUNITY SERVICES
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"54,410.11 ",Revenue,ST ANNES COMMUNITY SERVICES
Social Care Other,Adult Social Care,6157000,Partnership Payments,12/06/2024,"8,129.13 ",Revenue,ST ANNES COMMUNITY SERVICES
Capital - Learning Skills,Education & Partnerships,7205055,Call Off Capital - Professional/Consultant Fees,11/06/2024,"4,834.00 ",Capital,ST ASTIER LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"26,446.50 ",Revenue,ST JUDES RESIDENTIAL HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"27,325.16 ",Revenue,ST JUDES RESIDENTIAL HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"27,516.23 ",Revenue,ST JUDES RESIDENTIAL HOME
Substance Misuse,Public Health,6157000,Partnership Payments,02/05/2024,"3,675.00 ",Revenue,ST MARYS CENTRE LTD
Community Learning,Regeneration,6130725,Other transport costs,30/05/2024,710.00 ,Revenue,STAGECOACH TRANSIT
Capital - Social Services,Adult Social Care,6206202,Capital Infrastructure Works - Other Costs,29/05/2024,545.00 ,Capital,STAINSBY DESIGN
General Fund & Centrally Held Budgets,General Fund & Centrally Held Budgets,6158010,Parish Council Precepts,04/04/2024,"13,619.00 ",Revenue,STAINTON & THORNTON PARISH COUNCIL
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,16/04/2024,"3,078.14 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"21,487.80 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Social Care Other,Adult Social Care,6157000,Partnership Payments,16/04/2024,"20,549.58 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"60,077.80 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Social Care Other,Adult Social Care,6157000,Partnership Payments,16/04/2024,"29,868.68 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,14/05/2024,786.84 ,Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"26,660.63 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"61,571.60 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Social Care Other,Adult Social Care,6157000,Partnership Payments,14/05/2024,"30,737.24 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"26,267.10 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"5,169.90 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
Social Care Other,Adult Social Care,6157000,Partnership Payments,12/06/2024,"87,138.94 ",Revenue,STAINTON LODGE CARE CENTRE c/o NORTH EAST CARE HOMES LTD
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,16/04/2024,"3,028.70 ",Revenue,STAINTON WAY CARE HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"82,913.59 ",Revenue,STAINTON WAY CARE HOME
Social Care Other,Adult Social Care,6157000,Partnership Payments,16/04/2024,"6,231.48 ",Revenue,STAINTON WAY CARE HOME
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,14/05/2024,"16,346.96 ",Revenue,STAINTON WAY CARE HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"86,911.77 ",Revenue,STAINTON WAY CARE HOME
Social Care Other,Adult Social Care,6157000,Partnership Payments,14/05/2024,"2,647.10 ",Revenue,STAINTON WAY CARE HOME
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,12/06/2024,"10,903.35 ",Revenue,STAINTON WAY CARE HOME
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"103,599.75 ",Revenue,STAINTON WAY CARE HOME
Social Care Other,Adult Social Care,6157000,Partnership Payments,12/06/2024,"3,222.56 ",Revenue,STAINTON WAY CARE HOME
Public Protection,Environment & Community Services,6123000,Electricity,17/05/2024,106.80 ,Revenue,STARK CONNECT LTD
Strategic Asset Management,Environment & Community Services,6123000,Electricity,17/05/2024,96.00 ,Revenue,STARK CONNECT LTD
"Prevention, Provider & Support Services",Adult Social Care,6123000,Electricity,17/05/2024,48.00 ,Revenue,STARK CONNECT LTD
Economic Growth & Infrastructure,Regeneration,6123000,Electricity,17/05/2024,988.80 ,Revenue,STARK CONNECT LTD
Highways & Transport,Environment & Community Services,6123000,Electricity,17/05/2024,228.00 ,Revenue,STARK CONNECT LTD
Designated Authority,Central Accounts & Trust Funds,6123000,Electricity,17/05/2024,162.00 ,Revenue,STARK CONNECT LTD
Community Learning,Regeneration,6123000,Electricity,17/05/2024,48.00 ,Revenue,STARK CONNECT LTD
Property Services,Regeneration,6123000,Electricity,17/05/2024,"2,064.00 ",Revenue,STARK CONNECT LTD
Highways Infrastructure & Fleet,Environment & Community Services,6123000,Electricity,17/05/2024,48.00 ,Revenue,STARK CONNECT LTD
Safeguarding & Care Planning,Children's Care,6140020,Equipment Purchase,29/04/2024,"1,410.00 ",Revenue,STAY WITH US M BOOKING
Safeguarding & Care Planning,Children's Care,6140020,Equipment Purchase,31/05/2024,"1,410.00 ",Revenue,STAY WITH US M BOOKING
Safeguarding & Care Planning,Children's Care,6140020,Equipment Purchase,30/05/2024,995.00 ,Revenue,STAYWITHUS
Pathways Leaving Care Service,Children's Care,6140020,Equipment Purchase,30/05/2024,641.00 ,Revenue,STAYWITHUS
Pathways Leaving Care Service,Children's Care,6140020,Equipment Purchase,30/05/2024,"1,180.00 ",Revenue,STAYWITHUS
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,02/04/2024,"10,500.00 ",Revenue,STOCKTON BOROUGH COUNCIL
Highways & Transport,Environment & Community Services,6145000,Hired & Contracted Services,14/05/2024,"39,732.92 ",Revenue,STOCKTON BOROUGH COUNCIL
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",08/05/2024,"122,666.64 ",Revenue,STOCKTON BOROUGH COUNCIL
Access & Safeguarding,Adult Social Care,6124030,Service Charge,09/05/2024,"75,850.00 ",Revenue,STOCKTON BOROUGH COUNCIL
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,10/05/2024,"46,100.00 ",Revenue,STOCKTON BOROUGH COUNCIL
Management Budgets,Children's Care,6152000,Other Local Authorities,15/05/2024,"249,626.36 ",Revenue,STOCKTON BOROUGH COUNCIL
Highways & Transport,Environment & Community Services,6130725,Other transport costs,04/06/2024,564.40 ,Revenue,STOCKTON BOROUGH COUNCIL
Highways & Transport,Environment & Community Services,6130725,Other transport costs,04/06/2024,578.00 ,Revenue,STOCKTON BOROUGH COUNCIL
Highways & Transport,Environment & Community Services,6130725,Other transport costs,04/06/2024,686.80 ,Revenue,STOCKTON BOROUGH COUNCIL
Public Mental Health,Public Health,6157000,Partnership Payments,11/06/2024,"14,500.00 ",Revenue,STOCKTON BOROUGH COUNCIL
Access & Safeguarding,Adult Social Care,6149000,Other supplies & services,12/06/2024,"8,750.00 ",Revenue,STOCKTON BOROUGH COUNCIL
Highways Infrastructure & Fleet,Environment & Community Services,6130150,Vehicles Repairs & Maint,14/06/2024,"2,751.54 ",Revenue,STOKESLEY LAWNMOWER SERVICES
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,19/04/2024,982.00 ,Revenue,Stokesley Taxis Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/05/2024,891.00 ,Revenue,Stokesley Taxis Ltd
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,05/06/2024,690.00 ,Revenue,Stokesley Taxis Ltd
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,02/04/2024,"14,729.79 ",Revenue,STONHAM PART OF HOME GROUP LIMITED
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,01/05/2024,"15,319.00 ",Revenue,STONHAM PART OF HOME GROUP LIMITED
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,04/06/2024,"15,319.00 ",Revenue,STONHAM PART OF HOME GROUP LIMITED
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,10/04/2024,"1,835.00 ",Revenue,Stray Care Services Ltd
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,08/05/2024,"3,237.50 ",Revenue,Stray Care Services Ltd
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,10/06/2024,"2,937.50 ",Revenue,Stray Care Services Ltd
Cultural Services,Regeneration,6145000,Hired & Contracted Services,30/04/2024,"3,683.00 ",Revenue,Subish Ltd t/a The Fureys
Partnerships,Education & Partnerships,6149000,Other supplies & services,12/04/2024,"5,000.00 ",Revenue,Substance 2005 Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,11/04/2024,"18,099.39 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,23/04/2024,"28,513.10 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,30/04/2024,"58,894.61 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,30/04/2024,"85,686.84 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,30/04/2024,"47,978.60 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,30/04/2024,"18,001.19 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,16/05/2024,"28,513.10 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,16/05/2024,"215,660.00 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,16/05/2024,"8,920.80 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,16/05/2024,"8,920.80 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,16/05/2024,"215,660.00 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,28/05/2024,"23,736.54 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,05/06/2024,"38,855.63 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,05/06/2024,"54,433.62 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,11/06/2024,"12,490.58 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,11/06/2024,"28,513.10 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Environmental Services,Environment & Community Services,6145000,Hired & Contracted Services,11/06/2024,"228,530.00 ",Revenue,SUEZ Recycling and Recovery UK Ltd
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,30/05/2024,540.00 ,Revenue,SUNDERLAND CITY COUNCIL
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/04/2024,630.12 ,Revenue,SUNRISE MEDICAL LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,072.64 ",Revenue,SUNRISE MEDICAL LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/05/2024,536.85 ,Revenue,SUNRISE MEDICAL LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/06/2024,"1,664.36 ",Revenue,SUNRISE MEDICAL LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,02/04/2024,"6,615.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,12/04/2024,"3,846.29 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,02/04/2024,"3,846.29 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,02/04/2024,"3,846.29 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,02/04/2024,"3,846.29 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,02/04/2024,"3,846.29 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,10/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,10/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,10/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,10/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,10/04/2024,"4,630.78 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,12/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,18/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,18/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,18/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,18/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,18/04/2024,"4,630.78 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,24/04/2024,"4,630.78 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,24/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,24/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,24/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,24/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,24/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,24/04/2024,"2,692.40 ",Revenue,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD
