Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,26/02/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/02/2025,"œ1,145.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,26/02/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/03/2025,"œ11,450.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,06/03/2025,œ588.00,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,06/03/2025,"œ2,361.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/03/2025,"œ1,950.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,06/03/2025,"œ1,200.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/03/2025,"œ3,072.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/03/2025,"œ1,744.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/03/2025,"œ1,446.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/03/2025,"œ2,142.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,14/03/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/03/2025,œ544.00,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,21/03/2025,"œ1,200.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/03/2025,"œ1,005.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/03/2025,"œ1,634.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,21/03/2025,"œ1,002.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/03/2025,"œ1,609.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/03/2025,"œ4,105.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/03/2025,œ767.00,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/03/2025,"œ1,145.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/03/2025,"œ1,258.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,145.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,950.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,145.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,145.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ2,008.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,203.00",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,31/03/2025,"œ1,145.00",Revenue,ACCORA LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ6,256.68",Revenue,Achieve Together Limited
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ6,256.68",Revenue,Achieve Together Limited
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ6,256.68",Revenue,Achieve Together Limited
Safeguarding & Care Planning,Children's Care,6149000,Other supplies & services,10/02/2025,œ80.85,Revenue,ACKLAM CHILDRENS DAY NURSERY
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,10/02/2025,"œ1,500.39",Revenue,ACKLAM CHILDRENS DAY NURSERY
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,10/02/2025,"œ1,772.40",Revenue,ACKLAM CHILDRENS DAY NURSERY
Safeguarding & Care Planning,Children's Care,6140060,Equipment Maintenance Agreements,11/03/2025,"œ1,707.21",Revenue,ACKLAM CHILDRENS DAY NURSERY
Access to Education,Education & Partnerships,6149000,Other supplies & services,16/01/2025,"œ30,000.00",Revenue,ACKLAM GRANGE SCHOOL
Purchasing,Adult Social Care,6157000,Partnership Payments,23/01/2025,"œ27,276.39",Revenue,Acklam House- Swanton Care & Community Ltd
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ35,378.88",Revenue,Acklam House- Swanton Care & Community Ltd
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ35,378.88",Revenue,Acklam House- Swanton Care & Community Ltd
Ill Health Prevention,Public Health,6157000,Partnership Payments,08/01/2025,"œ1,464.00",Revenue,Acklam Medical Centre
Ill Health Prevention,Public Health,6157000,Partnership Payments,13/03/2025,œ606.00,Revenue,Acklam Medical Centre
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,23/01/2025,"œ2,310.00",Revenue,Ackworth Joinery
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),08/01/2025,œ606.67,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),08/01/2025,œ606.67,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),04/02/2025,œ606.67,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),04/02/2025,œ606.67,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),17/03/2025,œ547.96,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),17/03/2025,œ547.96,Revenue,ACL HIRE LIMITED
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",15/01/2025,"œ15,433.54",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",28/01/2025,"œ15,433.54",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",28/01/2025,"œ23,551.19",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",10/02/2025,"œ13,939.97",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,6145140,"Professional, commission & membership fees",10/03/2025,"œ29,226.66",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",11/03/2025,"œ15,433.54",Revenue,Acorn Care & Education Ltd
Fostering,Children's Care,7145130,Call Off Placement Fees,08/01/2025,"œ4,153.07",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,08/01/2025,"œ4,383.71",Revenue,ACORN CARE (NE) LTD - FOSTERING
Pathways Leaving Care Service,Children's Care,7149000,Call Off Other supplies & services,08/01/2025,œ514.26,Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ4,153.07",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ4,383.71",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ2,024.85",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,751.16",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,959.48",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ1,928.55",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ1,832.10",Revenue,ACORN CARE (NE) LTD - FOSTERING
Fostering,Children's Care,7145130,Call Off Placement Fees,19/02/2025,"œ4,692.78",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Fostering,Children's Care,7145130,Call Off Placement Fees,19/03/2025,"œ4,541.40",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ4,692.78",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Partnerships,Education & Partnerships,6144830,Hire of Rooms,22/01/2025,œ757.66,Revenue,ACTES TRUST
Partnerships,Education & Partnerships,6144830,Hire of Rooms,29/01/2025,œ757.66,Revenue,ACTES TRUST
Commissioning,Finance,6147500,Grants to organisations,07/03/2025,"œ2,100.00",Revenue,ACTES TRUST
Commissioning,Finance,6147500,Grants to organisations,12/03/2025,"œ6,480.00",Revenue,ACTES TRUST
Stronger Communities,Environment & Community Services,6147500,Grants to organisations,12/03/2025,"œ4,252.00",Revenue,ACTES TRUST
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ13,296.24",Revenue,Action for Care Ltd - Springwood
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ13,296.24",Revenue,Action for Care Ltd - Springwood
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ13,296.24",Revenue,Action for Care Ltd - Springwood
Fostering,Children's Care,7145130,Call Off Placement Fees,09/01/2025,"œ4,558.55",Revenue,ACTION FOR CHILDREN
Fostering,Children's Care,7145130,Call Off Placement Fees,24/02/2025,"œ4,558.55",Revenue,ACTION FOR CHILDREN
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,117.40",Revenue,ACTION FOR CHILDREN
Fostering,Children's Care,7145130,Call Off Placement Fees,24/03/2025,"œ4,558.55",Revenue,ACTION FOR CHILDREN
Healthy Environments,Public Health,6149000,Other supplies & services,06/02/2025,"œ3,344.77",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Healthy Environments,Public Health,6149000,Other supplies & services,06/02/2025,"œ2,455.87",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Healthy Environments,Public Health,6149000,Other supplies & services,31/03/2025,"œ9,199.32",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Healthy Environments,Public Health,6149000,Other supplies & services,31/03/2025,"œ3,976.70",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,06/01/2025,œ683.82,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/01/2025,œ683.82,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,03/03/2025,œ683.82,Revenue,ADAMHS LTD
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/03/2025,œ683.82,Revenue,ADAMHS LTD
Democratic Services,Legal & Governance Services,6144800,Printing,06/02/2025,"œ1,786.32",Revenue,ADARE SEC LTD
Democratic Services,Legal & Governance Services,7145140,"Call Off Professional, commission & membership fees",05/03/2025,"œ1,405.84",Revenue,ADARE SEC LTD
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,27/01/2025,"œ42,071.40",Revenue,Adel Beck Secure Childrens Home (Leeds City Council)
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,10/02/2025,"œ43,473.78",Revenue,Adel Beck Secure Childrens Home (Leeds City Council)
Management Budgets,Children's Care,7157000,Call Off Partnership Payments,21/02/2025,"œ43,473.78",Revenue,Adel Beck Secure Childrens Home (Leeds City Council)
Marketing & Communications,Regeneration,6144000,Advertising,21/03/2025,œ850.00,Revenue,Ads Direct Limited
Best Start In Life,Public Health,7157000,Call Off Partnership Payments,24/03/2025,"œ4,100.00",Revenue,Ads Direct Limited
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,07/01/2025,"œ2,138.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,07/01/2025,"œ2,138.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,07/01/2025,"œ2,138.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,154.40",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,153.60",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,601.60",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,055.60",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,764.19",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,236.05",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ1,008.75",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ2,558.40",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Social Care Other,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ3,515.20",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,œ624.00,Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,œ742.70,Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,22/01/2025,œ509.67,Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ11,136.44",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ11,152.06",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,20/01/2025,"œ27,955.20",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,21/01/2025,"œ3,633.00",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,21/01/2025,"œ2,238.60",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,21/01/2025,"œ50,920.96",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,22/01/2025,"œ2,138.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,22/01/2025,"œ2,138.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,22/01/2025,"œ2,138.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,28/01/2025,"-œ36,347.36",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,14/02/2025,"œ3,633.00",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,14/02/2025,"œ2,238.60",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/02/2025,"œ1,081.60",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/02/2025,"œ1,112.80",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/02/2025,"œ1,073.55",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
Purchasing,Adult Social Care,7157000,Call Off Partnership Payments,17/02/2025,"œ1,657.55",Revenue,ADULT PLACEMENT SERVICES T/A AVALON
