FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
03/10/2023,IT PEOPLE,AMZNMKTPLACE,22.22,3.7,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107005,SOUTH NEIGHBOURHOOD
03/10/2023,ELM GROVE,PAYPAL EBAY UK,8.75,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
03/10/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,528.22,105.64,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
03/10/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,45,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
03/10/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,50,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
03/10/2023,LEAVING CARE 18-21 (25) TEAM,WWW.THERANGE.CO.UK,-76,0,5719,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,WWW.THERANGE.CO.UK,100069,LEAVING CARE 18-21 (
03/10/2023,CLAREMONT HOUSE,AMZNMKTPLACE,7.88,1.31,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104077,CLAREMONT HOUSE
03/10/2023,EMPLOYMENT & SKILLS,ECCTIS LTD,-52.2,0,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,ECCTIS LTD,107254,E&S BARRIER BREAKER
03/10/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,LNER ONLINE,10.6,0,4112,PASSENGER RAILWAYS,LNER ONLINE,105561,MEL MEGS
03/10/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,82.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
03/10/2023,LAC 0-18 TEAM,BRADFORD MET COUNCIL,22,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,BRADFORD MET COUNCIL,100068,LAC 0-18 TEAM
03/10/2023,OAKWELL HALL MUSEUM,CANVA I03927-43982405,10.82,0,7221,PHOTOGRAPHIC STUDIOS,CANVA I03927-43982405,101142,OAKWELL HALL MUSEUM
03/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),LEEDS CITY COUNCIL,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LEEDS CITY COUNCIL,100037,ASSESSMENT & INT STH
03/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),PREZZEE/GBF9C5A031,10,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,PREZZEE/GBF9C5A031,100079,COPTHORNE (PROPOSED
03/10/2023,INGS GROVE HOUSE,ASDA GROCERIES ONLINE,34.3,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104076,INGS GROVE HOUSE
03/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),LNER ONLINE,-160.3,0,4112,PASSENGER RAILWAYS,LNER ONLINE,100037,ASSESSMENT & INT STH
03/10/2023,OAKWELL HALL MUSEUM,TESCO STORES 2187,2.92,0.58,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,101142,OAKWELL HALL MUSEUM
03/10/2023,TEMPORARY ACCOMMODATION TEAM,UTILITA ENERGY LIMITED,57.14,2.86,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",UTILITA ENERGY LIMITED,103490,TEMP ACCOMMODAT TEAM
03/10/2023,IT PEOPLE,AMZNBUSINESS HT24Y2TE4,48.33,9.67,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HT24Y2TE4,106166,MH COMM TEAM E2 SK
03/10/2023,ELM GROVE,AMZNMKTPLACE,29.84,4.97,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
03/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),LNER ONLINE,185.42,37.08,4112,PASSENGER RAILWAYS,LNER ONLINE,100037,ASSESSMENT & INT STH
03/10/2023,TEMPORARY ACCOMMODATION TEAM,UTILITA ENERGY LIMITED,19.05,0.95,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",UTILITA ENERGY LIMITED,103490,TEMP ACCOMMODAT TEAM
03/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,5.17,1.03,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
03/10/2023,YPAT,CRABWALL MANOR HOTEL &,25,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CRABWALL MANOR HOTEL &,100096,YPAT
03/10/2023,DUKE OF EDINBURGH AWARDS,SCREWFIX DIR LTD,18.37,3.06,5211,"BUILDING MATERIALS, LUMBER STORES",SCREWFIX DIR LTD,100133,DUKE OF EDIN AWARDS
04/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNMKTPLACE,39.39,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100037,ASSESSMENT & INT STH
04/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),CEDAR COURT HUDDERSFIE,1322,264.4,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,100037,ASSESSMENT & INT STH
04/10/2023,BED AND BREAKFAST,CEDAR COURT HUDDERSFIE,120,24,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,103491,BED AND BREAKFAST
04/10/2023,BED AND BREAKFAST,CEDAR COURT HUDDERSFIE,148,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,103491,BED AND BREAKFAST
04/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),CEDAR COURT HUDDERSFIE,103.97,20.79,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,100037,ASSESSMENT & INT STH
04/10/2023,WORKSHOPS,UKCPS.NET,60,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,UKCPS.NET,103367,POOL CARS
04/10/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,75.97,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
04/10/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,502.53,215.98,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
04/10/2023,IYCE,AMZNMKTPLACE,10.95,1.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107440,NESTA
04/10/2023,INGS GROVE HOUSE,AMZNMKTPLACE,23.5,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104076,INGS GROVE HOUSE
04/10/2023,INGS GROVE HOUSE,ASDA STORES,16.3,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,104076,INGS GROVE HOUSE
04/10/2023,ORCHARD VIEW,AMZNMKTPLACE,8.19,1.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100095,ORCHARD VIEW
04/10/2023,IYCE,MAILCHIMP,39.53,3.23,5818,DIGITAL GOODS MULTI CATEGORY,MAILCHIMP,103936,PLACE B WKG TEAM
04/10/2023,CLIFFE HOUSE - OPERATIONAL,WWW.SCREWFIX.COM,164.63,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,100318,CLIFFE HOUSE - OPERA
04/10/2023,REFUGEE RESETTLEMENT 2021,EVENTBRITE.COM ORG FEE,7.36,0.63,5734,COMPUTER SOFTWARE STORES,EVENTBRITE.COM ORG FEE,101197,COHESION TEAM
04/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,39.99,6.67,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102108,BATLEY BUSINESS PARK
04/10/2023,ELM GROVE,MOONPIG,8.69,1.45,5399,MISCELLANEOUS GENERAL MERCHANDISE,MOONPIG,100094,ELM GROVE
04/10/2023,ORCHARD VIEW,WWW.OFFICEBOFFINS.CO.U,319.8,63.96,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",WWW.OFFICEBOFFINS.CO.U,100077,HEALDS ROAD
04/10/2023,LEAVING CARE 18-21 (25) TEAM,HM PASSPORT OFFICE,82.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100069,LEAVING CARE 18-21 (
04/10/2023,LEAVING CARE 18-21 (25) TEAM,MCDONALDS,4.68,0,5814,FAST FOOD RESTAURANTS,MCDONALDS,100069,LEAVING CARE 18-21 (
04/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),GEN REGISTER OFFICE,42,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100037,ASSESSMENT & INT STH
04/10/2023,YOUTH JUSTICE SERVICE,SAINSBURY'S S/MKT,10,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,107167,YOUTH JUSTICE SERVICE
04/10/2023,PSYCHOLOGY,BRITISHPSYCHOLOGICALSO,52.5,10.5,8699,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",BRITISHPSYCHOLOGICALSO,100260,PSYCHOLOGY
04/10/2023,ELM GROVE,AMZNBUSINESS,-549,-91.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS,100094,ELM GROVE
04/10/2023,DUKE OF EDINBURGH AWARDS,KRYSTAL I1734060,44.4,7.4,4816,COMPUTER NETWORK/INFORMATION SERVICES,KRYSTAL I1734060,100133,DUKE OF EDIN AWARDS
04/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMAZON.CO.UK HT3UT9G84,25.33,5.07,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK HT3UT9G84,100037,ASSESSMENT & INT STH
04/10/2023,MARKETS MANAGEMENT & SUPPORT,TRAINLINE,49.62,0,4112,PASSENGER RAILWAYS,TRAINLINE,102139,MARKETS MNGMNT &SUPP
04/10/2023,YPAT,WWW.ADRENALINE-INTERNA,22,0,7999,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),WWW.ADRENALINE-INTERNA,100096,YPAT
04/10/2023,NK DOMICILIARY SUPPORT (THE MEWS),ASDA STORES,69,11.5,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,104084,NK DOMIC SUPP (MEWS)
04/10/2023,CATERING MANAGEMENT,NISBETS LTD,42.04,0,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,107432,ST HELENS
04/10/2023,LAC 0-18 TEAM,SAINSBURYS S/MKTS,12,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100068,LAC 0-18 TEAM
04/10/2023,ELM GROVE,AMZNMKTPLACE,9.86,1.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
04/10/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,82.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100069,LEAVING CARE 18-21 (
04/10/2023,ELM GROVE,AMZNBUSINESS,-4.75,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS,100094,ELM GROVE
04/10/2023,LIBRARY & INFORMATION CENTRES,VOUCHER EXPRESS,52.5,0,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,VOUCHER EXPRESS,104936,CENTRAL EVENTS
04/10/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,383.97,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
04/10/2023,CONNECTED PERSON SUPPORT TEAM,TRAINLINE,31.88,0,4112,PASSENGER RAILWAYS,TRAINLINE,100098,SERVICE MANAGEMENT &
04/10/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,110,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
04/10/2023,WORKSHOPS,KIRKLEES COUNCIL,35,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KIRKLEES COUNCIL,103367,POOL CARS
04/10/2023,DISABLED CHILDREN SERVICE TEAM,LNER ONLINE,133.58,26.72,4112,PASSENGER RAILWAYS,LNER ONLINE,100089,DISABLED CHILDREN SE
04/10/2023,IT PEOPLE,AMZNMKTPLACE,3.28,0.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106406,HOUSING GROWTH
05/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),GEN REGISTER OFFICE,-7.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100037,ASSESSMENT & INT STH
05/10/2023,EMPLOYMENT & SKILLS,MATALAN ECOM,50,10,5651,FAMILY CLOTHING STORES,MATALAN ECOM,107254,E&S BARRIER BREAKER
05/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),CEDAR COURT HUDDERSFIE,302.33,60.47,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,100037,ASSESSMENT & INT STH
05/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),CEDAR COURT HUDDERSFIE,96,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,100037,ASSESSMENT & INT STH
05/10/2023,LEAVING CARE 18-21 (25) TEAM,STAGECOACH SERVICES,70,0,4131,BUS LINES,STAGECOACH SERVICES,100069,LEAVING CARE 18-21 (
05/10/2023,LEAVING CARE 18-21 (25) TEAM,STAGECOACH SERVICES,20,0,4131,BUS LINES,STAGECOACH SERVICES,100069,LEAVING CARE 18-21 (
05/10/2023,LIBRARY & INFORMATION CENTRES,BKG HOTEL AT BOOKING.C,40,8,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,104148,PERSON FROM ABROAD
05/10/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,113.7,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
05/10/2023,REFUGEE RESETTLEMENT 2021,AMZNMKTPLACE,26.91,5.38,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,101191,COMMUNITY SAFETY
05/10/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,7.8,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
05/10/2023,MUSEUMS & GALLERIES HQ,RAINSTICK TRADING LTD,160.94,32.19,5733,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",RAINSTICK TRADING LTD,101136,MUSEUMS & GALLERS HQ
05/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100040,ASSESSMENT & INT NTH
05/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100040,ASSESSMENT & INT NTH
05/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),HM PASSPORT OFFICE,82.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100040,ASSESSMENT & INT NTH
05/10/2023,YOUTH JUSTICE SERVICE,PURPLEDOG,102,17,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,PURPLEDOG,107167,YOUTH JUSTICE SERVICE
05/10/2023,AMHP SERVICES (SESSIONAL),HMCTS GRIMSBY&SCUNTHOR,81,0,9222,FINES,HMCTS GRIMSBY&SCUNTHOR,104099,AMHP SERVS (SESSION)
05/10/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,3.6,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
05/10/2023,YOUTH JUSTICE SERVICE,PURPLEDOG,102,17,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,PURPLEDOG,107167,YOUTH JUSTICE SERVICE
05/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.OPUSENERGY.COM,46.89,2.23,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.OPUSENERGY.COM,102106,GATEHOUSE ENTERP CTR
05/10/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,0.05,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
05/10/2023,HAF GRANT,E.ON NEXT,62,3.1,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102226,SERVICE MANAGEMENT
05/10/2023,INGS GROVE HOUSE,AMZNMKTPLACE,68,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104076,INGS GROVE HOUSE
05/10/2023,MARKETS MANAGEMENT & SUPPORT,WWW.SCREWFIX.COM,47.99,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102139,MARKETS MNGMNT &SUPP
05/10/2023,LEAVING CARE 18-21 (25) TEAM,BRITISH GAS ONLINE,20,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,100069,LEAVING CARE 18-21 (
05/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),GEN REGISTER OFFICE,14,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100037,ASSESSMENT & INT STH
05/10/2023,ELM GROVE,TESCO STORES,190.1,2.17,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
05/10/2023,ELM GROVE,TESCO STORES,8.68,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
05/10/2023,LEAVING CARE 18-21 (25) TEAM,BRITISH GAS ONLINE,35,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,100069,LEAVING CARE 18-21 (
05/10/2023,YPAT,MULLACO SUPERMARKET,6.32,0,5411,"GROCERY STORES, SUPERMARKETS",MULLACO SUPERMARKET,100096,YPAT
05/10/2023,TOWN HALLS,FACEBK B4U8SU32J2,60,0,7311,ADVERTISING SERVICES,FACEBK B4U8SU32J2,103809,TOWN HALLS
05/10/2023,CREATIVE ECONOMY,SPOTIFY P264717627,9.16,1.83,5815,DIGITAL GOODS AUDIOVISUAL MEDIA,SPOTIFY P264717627,107111,YEAR OF MUSIC
05/10/2023,STRATEGIC COMMUNICATIONS,LINKEDIN ADS 948390968,23.27,0,7311,ADVERTISING SERVICES,LINKEDIN ADS 948390968,103939,LEGAL
05/10/2023,PROFESSIONAL HUMAN RESOURCES,AMZNMKTPLACE,6.54,1.31,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,101235,PROF HUMAN RESOURCES
05/10/2023,PROFESSIONAL HUMAN RESOURCES,AMZNMKTPLACE,12.48,2.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,101235,PROF HUMAN RESOURCES
05/10/2023,CORPORATE FM HQ,AMZNBUSINESS HT9KE3V14,9.89,1.98,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HT9KE3V14,102686,HUDDERSFIELD TOWN HA
05/10/2023,ELM GROVE,AMZNBUSINESS HT1A03564,19.99,3.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HT1A03564,100094,ELM GROVE
05/10/2023,IT PEOPLE,AMZNMKTPLACE,32.99,6.6,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103856,IT PEOPLE
05/10/2023,WOODLANDS,LUCARDO ESCAPE ROOMS,132,0,7999,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),LUCARDO ESCAPE ROOMS,100081,WOODLANDS
05/10/2023,GROWTH & REGEN BUSINESS SUPPORT,NATIONAL WORLD,3.99,0,8699,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",NATIONAL WORLD,107271,GROWTH & REGEN BSO
05/10/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,LNER ONLINE,75.5,0,4112,PASSENGER RAILWAYS,LNER ONLINE,103937,CHIEF EXECUTIVE & CS
05/10/2023,IYCE,AMZNMKTPLACE,69.14,13.81,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107440,NESTA
05/10/2023,LEGAL,TRAINLINE,51.56,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
05/10/2023,REGISTRARS,AMZNMKTPLACE,5.82,1.16,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106437,REGISTRARS
06/10/2023,CLEANSING MANAGEMENT,SAFEUSEDIISOCYANATES.E,49.13,0,8999,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,SAFEUSEDIISOCYANATES.E,106093,CPC DRIVER TRAINING
06/10/2023,ORCHARD VIEW,SAINSBURY'S S/MKT,28,0.3,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100095,ORCHARD VIEW
06/10/2023,TOWN HALL BARS HQ,TESCO STORES 2187,39.18,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
06/10/2023,MARKETS MANAGEMENT & SUPPORT,WWW.BRITISHGAS.CO.,71.83,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102139,MARKETS MNGMNT &SUPP
06/10/2023,MARKETS MANAGEMENT & SUPPORT,WWW.OPUSENERGY.COM,60.01,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.OPUSENERGY.COM,102139,MARKETS MNGMNT &SUPP
06/10/2023,MARKETS MANAGEMENT & SUPPORT,WWW.OPUSENERGY.COM,60.42,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.OPUSENERGY.COM,102139,MARKETS MNGMNT &SUPP
06/10/2023,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT,69.62,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102139,MARKETS MNGMNT &SUPP
06/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),METRO INNS,391.67,78.33,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100040,ASSESSMENT & INT NTH
06/10/2023,BED AND BREAKFAST,PREMIER INN,479.95,0,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
06/10/2023,BED AND BREAKFAST,PREMIER INN,479.95,0,3811,PREMIER INN,PREMIER INN,103491,BED AND BREAKFAST
06/10/2023,IT PEOPLE,AMZNMKTPLACE,18.68,3.74,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103837,HEAD OF WLFRE & EXCH
06/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),BMBC ECOMM,13.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,BMBC ECOMM,100037,ASSESSMENT & INT STH
06/10/2023,EVENTS AND CONCERTS,CENTRAL EVENT HIRE LTD,810.75,162.15,7394,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",CENTRAL EVENT HIRE LTD,101130,EVENTS & CONCERTS
06/10/2023,RESIDENTIAL MANAGEMENT,PREMIER INN,300.77,60.15,3811,PREMIER INN,PREMIER INN,100037,ASSESSMENT & INT STH
06/10/2023,CATERING MANAGEMENT,DUNELM SOFT FURNISHIN,6.67,1.33,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",DUNELM SOFT FURNISHIN,103288,PADDOCK JI&N
06/10/2023,IT PEOPLE,AMZNBUSINESS HT3Y76BR4,19.02,3.81,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HT3Y76BR4,103860,DOC SOLS
06/10/2023,IT PEOPLE,AMZNBUSINESS HT36O0B04,19.02,3.81,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS HT36O0B04,103860,DOC SOLS
06/10/2023,ORCHARD VIEW,B&M 705 BATLEY,213.97,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 705 BATLEY,100077,HEALDS ROAD
06/10/2023,AMHP SERVICES (SESSIONAL),HMCTS GRIMSBY&SCUNTHOR,81,0,9222,FINES,HMCTS GRIMSBY&SCUNTHOR,104099,AMHP SERVS (SESSION)
06/10/2023,WOODLANDS,WM MORRISONS STORE PIC,251.95,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,100081,WOODLANDS
06/10/2023,LEAVING CARE 18-21 (25) TEAM,B&M 192 - HUDDERSFIELD,43.54,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 192 - HUDDERSFIELD,100069,LEAVING CARE 18-21 (
06/10/2023,YPAT,ASDA GROCERIES ONLINE,17.5,4.75,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
06/10/2023,YPAT,ASDA GROCERIES ONLINE,2.91,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
06/10/2023,YPAT,ASDA GROCERIES ONLINE,3.33,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
06/10/2023,YPAT,ASDA GROCERIES ONLINE,52.99,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
06/10/2023,WORKSHOPS,SPECSAVERS,208.33,41.67,8043,"OPTICIANS,OPTICAL GOODS & EYEGLASSES",SPECSAVERS,103372,WORKSHOPS
06/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,10.6,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
