FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
12/09/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,AMZNMKTPLACE,20.82,4.17,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103937,CHIEF EXECUTIVE & CS
12/09/2023,LEAVING CARE 18-21 (25) TEAM,SAINSBURYS S/MKTS,18.14,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100069,LEAVING CARE 18-21 (
12/09/2023,CATERING MANAGEMENT,WM MORRISONS STORE,7.65,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,107621,HORBURY BRIDGE ACADEMY
12/09/2023,ELM GROVE,AMZNBUSINESS 141SZ3LA4,26.12,5.22,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 141SZ3LA4,100094,ELM GROVE
12/09/2023,COPTHORNE (PROPOSED 4 BED UNIT),TEAM SPORT KARTING,75.53,0,7997,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",TEAM SPORT KARTING,100079,COPTHORNE (PROPOSED
12/09/2023,LEGAL,MOJ OSPT ECOM,40,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MOJ OSPT ECOM,103939,LEGAL
12/09/2023,ELM GROVE,AMZNBUSINESS 142I24LJ4,26.12,5.22,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 142I24LJ4,100094,ELM GROVE
12/09/2023,LEAVING CARE 18-21 (25) TEAM,KIRKLEES COUNCIL,4,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,KIRKLEES COUNCIL,100069,LEAVING CARE 18-21 (
12/09/2023,LEAVING CARE 18-21 (25) TEAM,STARBUCKS,13.32,2.67,5814,FAST FOOD RESTAURANTS,STARBUCKS,100069,LEAVING CARE 18-21 (
12/09/2023,CHERRY TREES,TESCO STORES 5731,153.61,30.72,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
12/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),BKG HOTEL AT BOOKING.C,951.52,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100037,ASSESSMENT & INT STH
12/09/2023,CATERING MANAGEMENT,NISBETS LTD,59.76,9.96,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,103265,"LINTHWAITE CLOUGH J,I&EY SCHOOL"
12/09/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,108.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
12/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNMKTPLACE,23.32,4.67,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100037,ASSESSMENT & INT STH
12/09/2023,YOUTH JUSTICE SERVICE,SAFETYSHOP,96.93,19.39,5099,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",SAFETYSHOP,107167,YOUTH JUSTICE SERVICE
12/09/2023,CATERING MANAGEMENT,NISBETS LTD,59.76,9.96,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,103296,"REINWOOD COMMUNITY J,I&N SCHOOL"
12/09/2023,ELM GROVE,PAYPAL EBAY UK,12,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
12/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,8.83,1.77,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
12/09/2023,MARKETS MANAGEMENT & SUPPORT,GREENSIDE CLEANERS,23.5,0,7216,DRY CLEANERS,GREENSIDE CLEANERS,102139,MARKETS MNGMNT &SUPP
12/09/2023,ELM GROVE,PAYPAL EBAY UK,11,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
12/09/2023,ELM GROVE,AMZNBUSINESS 149T20L34,26.12,5.22,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 149T20L34,100094,ELM GROVE
12/09/2023,CATERING MANAGEMENT,NISBETS LTD,33.48,5.58,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,107431,ST GILES
12/09/2023,CORPORATE FM HQ,AMZNBUSINESS 143MR8NV4,39.53,7.91,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 143MR8NV4,C.64780,HUDDERSFIELD TOWN HA
12/09/2023,INGS GROVE HOUSE,LIDL GB MIRFIELD,7.5,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,104076,INGS GROVE HOUSE
12/09/2023,CATERING MANAGEMENT,NISBETS LTD,49.24,8.21,5964,DIRECT MARKETING-CATALOG MERCHANTS,NISBETS LTD,107431,ST GILES
12/09/2023,ELM GROVE,AMZNBUSINESS 148HY1LX4,26.12,5.22,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 148HY1LX4,100094,ELM GROVE
12/09/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,355,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
12/09/2023,BED AND BREAKFAST,BRITISH GAS ONLINE,20,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103491,BED AND BREAKFAST
12/09/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),CROSS COUNTRY RAIL,8,1.6,4112,PASSENGER RAILWAYS,CROSS COUNTRY RAIL,100040,ASSESSMENT & INT NTH
12/09/2023,ELM GROVE,DISCLOSURE & BARRING,13,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DISCLOSURE & BARRING,100094,ELM GROVE
12/09/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,555.31,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
12/09/2023,LAC 0-18 TEAM,AMZNMKTPLACE,55.52,8.52,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,105458,FOSTERING PLACEMENT
12/09/2023,ELM GROVE,AMZNBUSINESS 148SA3LH4,26.12,5.22,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 148SA3LH4,100094,ELM GROVE
12/09/2023,EMPLOYMENT & SKILLS,KENT COUNTY COUNCIL,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KENT COUNTY COUNCIL,107254,E&S BARRIER BREAKER
12/09/2023,TOWN HALL BARS HQ,SAINSBURYS S/MKTS,4.59,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,107334,ONE VENUE DEWS TH
12/09/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),NORTHERN RAIL,43.42,8.68,4112,PASSENGER RAILWAYS,NORTHERN RAIL,100040,ASSESSMENT & INT NTH
12/09/2023,YPAT,MULLACO SUPERMARKET,3.18,0,5411,"GROCERY STORES, SUPERMARKETS",MULLACO SUPERMARKET,100096,YPAT
12/09/2023,IT PEOPLE,AMZNMKTPLACE AMAZON.CO,279.2,46.4,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,103858,IT SERVICES
12/09/2023,QA MANAGEMENT & SUPP,SAINSBURYS S/MKTS,35.85,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,106083,QA MANAGEMENT & SUPP
12/09/2023,GROWTH & REGEN BUSINESS SUPPORT,THE BRITANNIA INN,108.33,21.67,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",THE BRITANNIA INN,107271,GROWTH & REGEN BSO
12/09/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,-13.5,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
12/09/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),LEEDS CITY COUNCIL,27.5,5.5,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,LEEDS CITY COUNCIL,100040,ASSESSMENT & INT NTH
12/09/2023,YPAT,AMZNMKTPLACE AMAZON.CO,11.07,2.21,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,100096,YPAT
12/09/2023,LAC 0-18 TEAM,AMZNMKTPLACE,6.99,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,105458,FOSTERING PLACEMENT
12/09/2023,LEAVING CARE 18-21 (25) TEAM,CITIPARK,5.42,1.08,7523,AUTOMOBILE PARKING LOTS AND GARAGES,CITIPARK,100069,LEAVING CARE 18-21 (
12/09/2023,YOUTH JUSTICE SERVICE,AMZNMKTPLACE,22.92,4.59,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107167,YOUTH JUSTICE SERVICE
13/09/2023,BED AND BREAKFAST,CEDAR COURT HUDDERSFIE,1176,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",CEDAR COURT HUDDERSFIE,103491,BED AND BREAKFAST
13/09/2023,EMERGENCY DUTY SERVICE,PREMIER INN,118.98,0,3811,PREMIER INN,PREMIER INN,100046,EDS
13/09/2023,LEAVING CARE 18-21 (25) TEAM,AMZNMKTPLACE AMAZON.CO,13.32,2.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,100069,LEAVING CARE 18-21 (
13/09/2023,LEAVING CARE 18-21 (25) TEAM,MATALAN ECOM,61.25,12.25,5651,FAMILY CLOTHING STORES,MATALAN ECOM,100069,LEAVING CARE 18-21 (
13/09/2023,ELM GROVE,AMZNMKTPLACE,27,4.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
13/09/2023,YPAT,MULLACO SUPERMARKET,12.92,0,5411,"GROCERY STORES, SUPERMARKETS",MULLACO SUPERMARKET,100096,YPAT
13/09/2023,YPAT,MULLACO SUPERMARKET,2.49,0,5411,"GROCERY STORES, SUPERMARKETS",MULLACO SUPERMARKET,100096,YPAT
13/09/2023,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,47.62,2.38,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
13/09/2023,TEMPORARY ACCOMMODATION TEAM,TESCO STORES 2686,-5.39,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2686,103490,TEMP ACCOMMODAT TEAM
13/09/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,160.83,32.17,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
13/09/2023,IT PEOPLE,AMZNMKTPLACE,6.29,1.05,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
13/09/2023,OD,WWW.AAT-ORG.UK,244,0,8931,"ACCOUNTING, AUDITING AND BOOKKEEPING SERVICES",WWW.AAT-ORG.UK,107033,OD
13/09/2023,ORCHARD VIEW,CO-OP GROUP 108490,5.15,0,5411,"GROCERY STORES, SUPERMARKETS",CO-OP GROUP 108490,100095,ORCHARD VIEW
13/09/2023,YOUTH JUSTICE SERVICE,AMZNMKTPLACE,98.9,19.78,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107167,YOUTH JUSTICE SERVICE
13/09/2023,LAC 0-18 TEAM,ESSEX COUNTY COUNCI EC,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ESSEX COUNTY COUNCI EC,100040,ASSESSMENT & INT NTH
13/09/2023,HAF GRANT,BKG BOOKING.COM HOTEL,433.33,86.67,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG BOOKING.COM HOTEL,106862,TREES FOR CLIMATE R'
13/09/2023,LEAVING CARE 18-21 (25) TEAM,CADBURY SHOP,50.5,0,5994,NEWS DEALERS AND NEWSSTANDS,CADBURY SHOP,100069,LEAVING CARE 18-21 (
13/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNMKTPLACE AMAZON.CO,69.97,14,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,100027,CHILD PROTECTION REV
13/09/2023,YOUTH JUSTICE SERVICE,FAST KEY SERVICES LIMI,6.73,1.35,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,FAST KEY SERVICES LIMI,107167,YOUTH JUSTICE SERVICE
13/09/2023,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,400,80,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
13/09/2023,CORPORATE FM HQ,WWW.ARGOS.CO.UK,58.33,11.67,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,102742,CIVIC CENTRE III
13/09/2023,HAF GRANT,WWW.PLANNING.CO,-116,0,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.PLANNING.CO,107271,GROWTH & REGEN BSO
13/09/2023,CLIFFE HOUSE - OPERATIONAL,MYERS BUILDING SUPPLIE,21.96,0,5211,"BUILDING MATERIALS, LUMBER STORES",MYERS BUILDING SUPPLIE,100318,CLIFFE HOUSE - OPERA
13/09/2023,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT,65.1,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102139,MARKETS MNGMNT &SUPP
13/09/2023,CORPORATE FM HQ,AMZNBUSINESS 144GY4JN4,39.53,7.91,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 144GY4JN4,C.66627,PHASE 1 REWIRES 23/24
13/09/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,10.4,2.08,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,107055,THE GLASS BOX
13/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAVELODG TRAVELODGE G,1971.72,0,3615,TRAVELODGE,TRAVELODGE,100037,ASSESSMENT & INT STH
13/09/2023,REGISTRARS,AMZNBUSINESS 1491Y8E74,28.79,2.78,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1491Y8E74,106437,REGISTRARS
13/09/2023,CASTLE GRANGE,AMZNBUSINESS 1494P9AS4,4.16,0.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 1494P9AS4,104079,CASTLE GRANGE
13/09/2023,TOWN HALL BARS HQ,SAINSBURYS S/MKTS,10,2,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,103351,TOWN HALL BARS HQ
13/09/2023,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT,193.2,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102139,MARKETS MNGMNT &SUPP
13/09/2023,THE GLASS BOX (FRIENDLY STREET),NPOWER LIMITED,42.24,2.11,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",NPOWER LIMITED,102105,BATLEY ENTERP CTR
13/09/2023,TOWN HALL BARS HQ,LIDL GB DEWSBURY,5.8,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB DEWSBURY,107334,ONE VENUE DEWS TH
13/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),LNER ONLINE,53.2,0,4112,PASSENGER RAILWAYS,LNER ONLINE,100037,ASSESSMENT & INT STH
13/09/2023,RELIEF STAFF,AMAZON PRIME,-7.49,-1.5,5968,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,AMAZON PRIME,103155,BUDGET COST CENTRE
13/09/2023,LEGAL,TRAINLINE,11.61,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
13/09/2023,THE GLASS BOX (FRIENDLY STREET),E.ON NEXT ENERGY LTD,129.76,6.49,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT ENERGY LTD,102105,BATLEY ENTERP CTR
13/09/2023,LAC 0-18 TEAM,TRAINLINE,22.61,0,4112,PASSENGER RAILWAYS,TRAINLINE,100069,LEAVING CARE 18-21 (
13/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),NATIONAL CHILDRENS CTR,85,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",NATIONAL CHILDRENS CTR,100037,ASSESSMENT & INT STH
13/09/2023,MOORLANDS GRANGE,CO-OPGROUP 108494,14.1,0,5411,"GROCERY STORES, SUPERMARKETS",CO-OPGROUP 108494,104080,MOORLANDS GRANGE
13/09/2023,MANAGEMENT,WWW.SCREWFIX.COM,37.47,7.49,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,103380,MANAGEMENT
13/09/2023,ELM GROVE,AMZNMKTPLACE,37.99,6.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
13/09/2023,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,38.1,1.9,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
13/09/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,41.09,2.05,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,106730,INGFIELD EC (COMM)
13/09/2023,MUSEUMS & GALLERIES HQ,WWW.GAINSBOROUGHGIFTWA,103.03,20.61,5947,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",WWW.GAINSBOROUGHGIFTWA,101136,MUSEUMS & GALLERS HQ
13/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),SENSORY WORLD,24,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",SENSORY WORLD,100037,ASSESSMENT & INT STH
13/09/2023,TEMPORARY ACCOMMODATION TEAM,UTILITA ENERGY LIMITED,38.1,2.14,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",UTILITA ENERGY LIMITED,103490,TEMP ACCOMMODAT TEAM
13/09/2023,TEMPORARY ACCOMMODATION TEAM,UTILITA ENERGY LIMITED,4.76,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",UTILITA ENERGY LIMITED,103490,TEMP ACCOMMODAT TEAM
14/09/2023,CORPORATE FM HQ,TVLICENSING.CO.UK,132.5,26.5,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,102740,CIVIC CENTRE I
14/09/2023,TEMPORARY ACCOMMODATION TEAM,UTILITA ENERGY LIMITED,19.05,0.95,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",UTILITA ENERGY LIMITED,103490,TEMP ACCOMMODAT TEAM
14/09/2023,THE GLASS BOX (FRIENDLY STREET),NPOWER LIMITED,10.4,0.52,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",NPOWER LIMITED,102108,BATLEY BUSINESS PARK
14/09/2023,EARLY SUPPORT SERVICE WIDE,ASDA GROCERIES ONLINE,15.46,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107428,CONNECTED PERSON TEAM
14/09/2023,EARLY SUPPORT SERVICE WIDE,ASDA GROCERIES ONLINE,3.09,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107428,CONNECTED PERSON TEAM
14/09/2023,EARLY SUPPORT SERVICE WIDE,ASDA GROCERIES ONLINE,-2.8,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107428,CONNECTED PERSON TEAM
14/09/2023,CLEANING MANAGEMENT,WWW.SCREWFIX.COM,89.9,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102486,CLEANING MANAGEMENT
14/09/2023,MUSEUMS & GALLERIES HQ,DANLETT LIMITED,4.99,1,5072,HARDWARE EQUIPMENT AND SUPPLIES,DANLETT LIMITED,104847,TECHNICAL EVT & REF
14/09/2023,MUSEUMS & GALLERIES HQ,WWW.SCREWFIX.COM,34.73,6.95,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104847,TECHNICAL EVT & REF
14/09/2023,ELM GROVE,TESCO STORES,-3.57,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
14/09/2023,IT PEOPLE,AMZNBUSINESS 143OE2P64,55.08,9.18,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 143OE2P64,106159,DUTY & ADVICE
14/09/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
14/09/2023,ELM GROVE,TESCO STORES 2290,19.25,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2290,100094,ELM GROVE
14/09/2023,ELM GROVE,TESCO STORES,214.11,1.4,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
14/09/2023,ELM GROVE,TESCO STORES,5.6,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
14/09/2023,LAC 0-18 TEAM,HM PASSPORT OFFICE,53.5,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,100068,LAC 0-18 TEAM
14/09/2023,LEGAL,TRAINLINE,52.98,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
14/09/2023,ORCHARD VIEW,ASDA STORES,14.44,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100095,ORCHARD VIEW
14/09/2023,TEMPORARY ACCOMMODATION TEAM,EMPEROR INNS LIMITED,419.2,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",EMPEROR INNS LIMITED,103490,TEMP ACCOMMODAT TEAM
14/09/2023,TEMPORARY ACCOMMODATION TEAM,EMPEROR INNS LIMITED,23.8,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",EMPEROR INNS LIMITED,103490,TEMP ACCOMMODAT TEAM
14/09/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,12.8,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
14/09/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),WWW.BVAPARTMENTS.CO.UK,-83.33,-16.67,6513,REAL ESTATE AGENTS AND MANAGERS-RENTALS,WWW.BVAPARTMENTS.CO.UK,100040,ASSESSMENT & INT NTH
14/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,19.33,3.87,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
14/09/2023,COPTHORNE (PROPOSED 4 BED UNIT),EBAY COMMERCE UK LTD,14.38,0,5311,DEPARTMENT STORES,EBAY COMMERCE UK LTD,100077,HEALDS ROAD
14/09/2023,MARKETS MANAGEMENT & SUPPORT,E.ON NEXT,110.36,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102139,MARKETS MNGMNT &SUPP
14/09/2023,INGS GROVE HOUSE,ASDA GROCERIES ONLINE,131.34,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104076,INGS GROVE HOUSE
14/09/2023,INGS GROVE HOUSE,AMAZON MUSIC 141DR6P44,9.16,1.83,5735,RECORD SHOPS,AMAZON MUSIC 141DR6P44,104076,INGS GROVE HOUSE
14/09/2023,LEAVING CARE 18-21 (25) TEAM,DUNKIN' - ODSAL ROAD,17.63,3.52,5814,FAST FOOD RESTAURANTS,DUNKIN' - ODSAL ROAD,100069,LEAVING CARE 18-21 (
14/09/2023,COPTHORNE (PROPOSED 4 BED UNIT),EBAY COMMERCE UK LTD,17.49,3.5,5311,DEPARTMENT STORES,EBAY COMMERCE UK LTD,100077,HEALDS ROAD
14/09/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,10.6,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
14/09/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,94.07,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
14/09/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,B&M 713 NEW STREET,2.5,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,B&M 713 NEW STREET,103937,CHIEF EXECUTIVE & CS
14/09/2023,LAC 0-18 TEAM,CURRYS ONLINE,236.67,47.33,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
14/09/2023,INGS GROVE HOUSE,ASDA GROCERIES ONLINE,9.6,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104076,INGS GROVE HOUSE
14/09/2023,TECHNICIANS,SP FURNICA.CO.UK,12.84,2.57,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",SP FURNICA.CO.UK,103811,TECHNICIANS
14/09/2023,COPTHORNE (PROPOSED 4 BED UNIT),EBAY COMMERCE UK LTD,17.08,0,5311,DEPARTMENT STORES,EBAY COMMERCE UK LTD,100077,HEALDS ROAD
14/09/2023,INCOME MANAGEMENT,N WY WARRANT CONTROL,108,0,9222,FINES,N WY WARRANT CONTROL,107007,INCOME MANAGEMENT
14/09/2023,CASTLE GRANGE,AMZNMKTPLACE AMAZON.CO,60.67,12.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,104079,CASTLE GRANGE
14/09/2023,CORPORATE FM HQ,WWW.ARGOS.CO.UK,316.67,63.33,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,102768,EMPIRE HOUSE
14/09/2023,ELM GROVE,AMZNMKTPLACE,16.62,3.32,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
14/09/2023,MILL DALE,WM MORRISONS STORE PIC,86.96,4.14,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104081,MILL DALE
14/09/2023,LAC 0-18 TEAM,CURRYS ONLINE,699,0,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
