Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
North Northamptonshire Council,21-Apr-23,51200443304,"£19,013.63",ABEONA DAY NURSERY,NURSERY,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442214,"£19,492.00",Lion Academy Trust- Olympic Primary School,EDUCATION,Academies [NCC],Olympic Academy (Lion Academy Trust),Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200432797,"£19,530.00",One to One Development Trust,CHARITY,Leisure NNC,Discover North Northants Tourism Hub,Construction - External Professional Fees
North Northamptonshire Council,21-Apr-23,51200442165,"£19,888.00",HAVELOCK INFANT SCHOOL ACADEMY,EDUCATION,Academies [NCC],Havelock Infant School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442193,"£19,917.00",ST BRENDAN'S CATHOLIC PRIMARY ACADEMY,EDUCATION,Academies [NCC],St Brendans Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200443809,"£20,182.50",Central & East Northamptonshire Citizens Advice Bureau,CHARITY,Voluntary sector support [BCW],Contribs To Voluntary Bodies-General,Grants to Voluntary Bodies
North Northamptonshire Council,21-Apr-23,51200442218,"£20,540.00",Irchester Primary Academy,EDUCATION,Academies [NCC],Irchester Community Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442225,"£21,361.00",Our Lady's Catholic Primary School,EDUCATION,Academies [NCC],Our Lady's Catholic Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442211,"£21,508.00",Newton Road School,EDUCATION,Academies [NCC],Newton Road Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442222,"£23,440.00",PRIORS HALL A LEARNING COMMUNITY,NURSERY,Academies [NCC],Prior's Hall - A Learning Community,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442137,"£24,917.00",FREEMANS ENDOWED CE JUNIOR SCHOOL,EDUCATION,Academies [NCC],Freemans Endowed CofE Junior School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200443801,"£25,000.00",COMMUNITY LAW SERVICE,CHARITY,Community services [ENC],Support To Community & Voluntary Sector,Grants
North Northamptonshire Council,21-Apr-23,51200432407,"£25,462.83",FINESSE GROUNDWORKS LTD,TRADE SUPPLIER,Grounds maintenance [KBC],Parks & Open Spaces,Private Contractors
North Northamptonshire Council,21-Apr-23,51200442188,"£26,213.00",Irthlingborough Nursery,NURSERY,Academies [NCC],Irthlingborough Infants & Nursery Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442166,"£27,221.00",HAVELOCK JUNIOR SCHOOL,EDUCATION,Academies [NCC],Havelock Junior School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200432379,"£28,060.80",George Browns Ltd,COMPANY,Fleet Capital,Grounds Fleet & Equipment,"New Construction, Conversion and Renovation"
North Northamptonshire Council,21-Apr-23,51200442167,"£28,142.00",WRENN ACADEMY,EDUCATION,Academies [NCC],Wrenn School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442164,"£28,698.00",ROTHWELL JUNIOR SCHOOL ACADEMY,EDUCATION,Academies [NCC],Rothwell Junior School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442172,"£29,275.00",GREENFIELD PRIMARY SCHOOL AND NURSERY,NURSERY,Academies [NCC],Greenfields Community Primary School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442140,"£30,113.00",LODGE PARK TECHNOLOGY COLLEGE,EDUCATION,Academies [NCC],Lodge Park Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442160,"£31,169.00",LOATLANDS PRIMARY SCHOOL ACADEMY,EDUCATION,Academies [NCC],Loatlands Primary School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442200,"£31,192.00",INMAT t/a Park Infant School Kettering,EDUCATION,Academies [NCC],Park Infant School (Kettering),Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442217,"£31,438.00",Hawthorn Primary Academy,EDUCATION,Academies [NCC],Hawthorn Community Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442142,"£31,510.00",ST MARYS CEVA PRIMARY SCHOOL,EDUCATION,Academies [NCC],St Mary's CofE VA School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200443834,"£31,777.09",AVENS LTD,CARE ESTABLISHMENT,LD Learning Disability RES LT,Learning Disability Support Res Long Term LD,Nursing Care
North Northamptonshire Council,21-Apr-23,51200442168,"£31,955.00",THE KINGSWOOD SCHOOL ACADEMY,EDUCATION,Academies [NCC],Kingswood Secondary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442231,"£32,205.00",Huxlow Academy,COMPANY,Individual Schools Budgets (DSG) [NCC],Huxlow Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442158,"£33,424.00",OAKLEY VALE PRIMARY SCHOOL ACADEMY,EDUCATION,Academies [NCC],Oakley Vale Primary,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200441113,"£33,430.32",Aroma Care People,CARE ESTABLISHMENT,MH Mental Health CCP LT,Mental Health Support CCP Long Term MH,Domiciliary Care
North Northamptonshire Council,21-Apr-23,51200442161,"£34,386.70",CORBY PRIMARY ACADEMY,EDUCATION,Academies [NCC],Corby Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442185,"£34,445.00",BRAMBLESIDE PRIMARY ACADEMY,EDUCATION,Academies [NCC],Brambleside Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442189,"£36,888.00",IRTHLINGBOROUGH JUNIOR ACADEMY,EDUCATION,Academies [NCC],Irthlingborough Junior Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442156,"£37,081.00",GRANGE COMMUNITY SCHOOL ACADEMY,EDUCATION,Academies [NCC],Grange community school,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442190,"£37,100.00",PRINCE WILLIAM ACADEMY,EDUCATION,Academies [NCC],Prince William Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442149,"£37,862.00",MONTSAYE COMMUNITY COLLEGE,EDUCATION,Academies [NCC],Montsaye Community College,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442175,"£38,145.00",PDET t/a St Andrews Primary School,EDUCATION,Academies [NCC],St Andrews CofE Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442227,"£38,421.00",NCC Redwell Primary School,EDUCATION,Individual Schools Budgets (DSG) [NCC],Redwell Primary School Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442154,"£39,797.00",ST MARY'S C OF E PRIMARY SCHOOL,EDUCATION,Academies [NCC],"St Mary's CofE Primary School, Burton Latimer",Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442191,"£39,853.00",DANESHOLME JUNIOR ACADEMY,EDUCATION,Academies [NCC],Danesholme Junior Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442145,"£40,319.00",MANOR SCHOOL SPORTS COLLEGE,EDUCATION,Academies [NCC],Manor School & Sports College,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200443833,"£40,347.71",Pathways Care Group Ltd T/A Thurston House,CARE ESTABLISHMENT,MH Mental Health RES LT,Mental Health Support Res Long Term MH,Residential Care
North Northamptonshire Council,21-Apr-23,51200442150,"£41,488.00",BISHOP STOPFORD SCHOOL (ACADEMY),EDUCATION,Academies [NCC],Bishop Stopford,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442141,"£42,879.00",SIR CHRISTOPHER HATTON SCHOOL,EDUCATION,Academies [NCC],Sir Christopher Hatton School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442196,"£45,204.00",COMPASS PRIMARY ACADEMY,EDUCATION,Academies [NCC],Compass Primary Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200443819,"£48,000.00",Citizen Advice Service Corby and Kettering,CHARITY,Voluntary sector support [BCW],Strategic Grants,Grants
North Northamptonshire Council,21-Apr-23,51200442133,"£50,087.00",WINDMILL PRIMARY SCHOOL ACADEMY,EDUCATION,Academies [NCC],Windmill primary school,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442153,"£50,657.00",WOODNEWTON ACADEMY,EDUCATION,Academies [NCC],Woodnewton - A Learning Community,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442173,"£53,546.00",VICTORIA PRIMARY ACADEMY,EDUCATION,Academies [NCC],Victoria Primary School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442207,"£56,820.00",Studfall Junior Academy,EDUCATION,Academies [NCC],Studfall Junior School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442157,"£62,916.00",THE FERRERS SPECIALIST ARTS COLLEGE ACADEMY,EDUCATION,Academies [NCC],The Ferrers Arts college,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442139,"£64,310.00",KINGSWOOD PRIMARY ACADEMY,EDUCATION,Academies [NCC],Corby Kingswood Primary School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442176,"£65,673.00",HATTON ACADEMIES TRUST (OAKWAY),TRUST (OTHER),Academies [NCC],Diamond Community Learning,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442230,"£72,786.00",Park Junior School C/O Northampton Primary Academy Trust,EDUCATION,Individual Schools Budgets (DSG) [NCC],Park Junior Academy - Wboro,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442169,"£73,036.00",WEAVERS SCHOOL ACADEMY,EDUCATION,Academies [NCC],Weavers Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442174,"£73,732.00",CORBY TECHNICAL SCHOOL,EDUCATION,Academies [NCC],Corby Technical College,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442136,"£74,103.00",EXETER - A LEARNING COMMUNITY ACADEMY,EDUCATION,Academies [NCC],Exeter Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442208,"£74,960.00",STUDFALL INFANT ACADEMY,EDUCATION,Academies [NCC],Studfall Infant School and Nursery,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442219,"£75,948.00",Wollaston Secondary Academy,EDUCATION,Academies [NCC],Wollaston Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442146,"£76,876.00",KETTERING BUCCLEUCH ACADEMY,EDUCATION,Academies [NCC],Kettering Buccleuch Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442147,"£79,373.00",KETTERING SCIENCE ACADEMY,EDUCATION,Academies [NCC],Kettering Science Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442135,"£124,590.00",CORBY BROOKE WESTON,EDUCATION,Academies [NCC],Brooke Weston Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442134,"£161,038.00",BEANFIELD PRIMARY SCHOOL,EDUCATION,Academies [NCC],Beanfield Primary School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442228,"£182,419.00",Chelveston Road School,EDUCATION,Individual Schools Budgets (DSG) [NCC],Chelveston Road School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442144,"£300,764.00",CORBY BUSINESS ACADEMY,EDUCATION,Academies [NCC],Corby Business Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442171,"£585,444.00",FRIARS ACADEMY,EDUCATION,Academies [NCC],Friars School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442206,"£623,988.00",WREN SPINNEY SPECIAL ACADEMY,EDUCATION,Academies [NCC],Wren Spinney Special Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442148,"£628,503.00",MAPLEFIELDS ACADEMY,EDUCATION,Academies [NCC],Maplefields School,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442152,"£736,606.00",KINGSLEY SPECIAL ACADEMY TRUST,TRUST (OTHER),Academies [NCC],Kingsley Special Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442209,"£783,913.00",Red Kite Academy School,EDUCATION,Academies [NCC],Red Kite Academy,Payments to Other Establishments
North Northamptonshire Council,21-Apr-23,51200442183,"£1,182,636.00",ISEBROOK ACADEMY,EDUCATION,Academies [NCC],Isebrook Academy,Payments to Other Establishments
North Northamptonshire Council,24-Apr-23,65200001876,"-£11,150.00",BARNWELL PARISH COUNCIL,CHARITY,Balance Sheet [KBC],Collection Fund Council Tax,Parish Council Precepts
North Northamptonshire Council,24-Apr-23,51200444732,-£850.28,Redacted Personal Data,INDIVIDUAL,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444876,-£772.80,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444725,-£678.40,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444628,-£631.20,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444786,-£626.80,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444701,-£595.83,Redacted Personal Data,INDIVIDUAL,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444945,-£579.84,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444898,-£514.80,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444885,-£510.57,Redacted Personal Data,SERVICE USER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444864,-£506.80,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444353,-£506.80,Redacted Personal Data,INDIVIDUAL,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444666,-£506.80,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200444564,-£505.84,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Client Care Contributions
North Northamptonshire Council,24-Apr-23,51200434498,£500.85,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200434547,£500.85,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200444756,£502.80,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200432733,£508.80,PLANET FIRE & SECURITY LTD,COMPANY,Facilities management [CBC],Deene House,Building Repair and Maintenance
North Northamptonshire Council,24-Apr-23,51200439312,£511.20,Compton Electrical Services,COMPANY,Community services [CBC],Devolved Community Centres,Building Repair and Maintenance
North Northamptonshire Council,24-Apr-23,51200444871,£512.64,Redacted Personal Data,SERVICE USER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444959,£512.68,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200432552,£514.44,AXIS AUTOMATIC ENTRANCE SYSTEMS LTD,COMPANY,Corby Hubs & Centres,Corby Enterprise Centre,Building Repair and Maintenance
North Northamptonshire Council,24-Apr-23,51200444072,£516.05,HOWDENS JOINERY CO,TRADE SUPPLIER,Stores [KBC],Stores,Inventories
North Northamptonshire Council,24-Apr-23,51200444899,£516.80,Redacted Personal Data,SERVICE USER,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200443947,£517.50,Phoenix All Care Ltd,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,24-Apr-23,51200443974,£518.00,MAGENTA DOMICILIARY CARE SERVICES,CARE ESTABLISHMENT,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Domiciliary Care
North Northamptonshire Council,24-Apr-23,51200444538,£520.00,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444453,£520.00,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444294,£520.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,TR Transitions CCP LT,Learning Disability Support CCP Long Term TR,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444299,£520.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444833,£520.00,Redacted Personal Data,SERVICE USER,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444862,£520.00,Redacted Personal Data,SERVICE USER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444301,£520.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444815,£521.60,Redacted Personal Data,SERVICE USER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200433161,£522.00,MACLAW ELECTRICAL SERVICES LTD,TRADE SUPPLIER,Community services [CBC],Devolved Community Centres,Building Repair and Maintenance
North Northamptonshire Council,24-Apr-23,51200444348,£529.64,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200443875,£530.00,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200434273,£530.40,CVL SYSTEMS LTD,COMPANY,HRA Repairs and Maintenance [CBC],Responsive Repairs Administration,Professional Fees and Hired Services
North Northamptonshire Council,24-Apr-23,51200444327,£530.64,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200433322,£535.20,Cirrus Research Plc,COMPANY,Environmental health [CBC],Health Administration,Equipment and Tools
North Northamptonshire Council,24-Apr-23,51200444283,£535.68,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444339,£535.68,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444619,£535.68,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444196,£535.68,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444193,£535.68,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444343,£535.68,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444904,£538.24,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444734,£540.00,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444903,£546.16,Redacted Personal Data,SERVICE USER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444336,£546.84,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200432762,£552.00,GARY TAYLOR BUILDERS LTD,TRADE SUPPLIER,Property Management [CBC],Shops & Commercial Offices,Building Repair and Maintenance
North Northamptonshire Council,24-Apr-23,51200444633,£553.84,Redacted Personal Data,INDIVIDUAL,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444503,£556.48,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200434550,£556.50,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200436390,£556.50,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200433411,£556.50,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200434548,£556.50,Broadmead Baptist Church,VOLUNTEER SERVICES,Adult Learning [NCC],Adult Learning_02-PCDL,Casual hire of facilities
North Northamptonshire Council,24-Apr-23,51200434285,£558.00,CTS Hire a Trading Style of Specialist Fleet Services Ltd,COMPANY,Fleet [BCW],Fleet [BCW],Payments for Operational Lease Vehicles
North Northamptonshire Council,24-Apr-23,51200434287,£558.00,CTS Hire a Trading Style of Specialist Fleet Services Ltd,COMPANY,Fleet [BCW],Fleet [BCW],Payments for Operational Lease Vehicles
North Northamptonshire Council,24-Apr-23,51200444748,£558.00,Redacted Personal Data,INDIVIDUAL,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444824,£558.00,Redacted Personal Data,SERVICE USER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444968,£558.00,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444126,£558.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444342,£558.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444940,£561.80,Redacted Personal Data,SERVICE USER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200433319,£564.00,A Baillie (Hygiene) & Co,COMPANY,Facilities management [KBC],Main Council Offices,Cleaning and Domestic Supplies
North Northamptonshire Council,24-Apr-23,51200444829,£565.08,Redacted Personal Data,SERVICE USER,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444114,£566.12,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444274,£569.16,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444943,£570.36,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200433121,£571.03,NATIONAL WORLD PUBLISHING LTD (FORMERLY JPIMEDIA PUBLISHING),TRADE SUPPLIER,Development Services [KBC],Development Control,Advertising / Publicity (non Recruitment)
North Northamptonshire Council,24-Apr-23,51200444272,£573.64,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444249,£573.64,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444257,£575.36,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200423923,£576.00,ALLIED LANDSCAPES LTD,COMPANY,Corby Hubs & Centres,Corby Enterprise Centre,Grounds Maintenance
North Northamptonshire Council,24-Apr-23,51200444789,£576.00,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Support with Memory & Cognition CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444271,£576.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,MH Mental Health CCP LT,Mental Health Payments MH,Direct Payments
North Northamptonshire Council,24-Apr-23,51200432782,£582.00,MACLAW ELECTRICAL SERVICES LTD,TRADE SUPPLIER,Hard FM [NCC],Hard Facilities Management,Building Repair and Maintenance
North Northamptonshire Council,24-Apr-23,51200444913,£586.08,Redacted Personal Data,SERVICE USER,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200432807,£588.00,GLOBAL SURVEYS,COMPANY,Earls Barton School S106 works,Earls Barton School S106 works,Construction - External Professional Fees
North Northamptonshire Council,24-Apr-23,51200444821,£588.12,Redacted Personal Data,SERVICE USER,OP North Older People CCP LT,Physical Support CCP Long Term OP North,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444106,£591.24,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,PD Physical Disability CCP LT,Physical Support CCP Long Term PD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444702,£593.40,Redacted Personal Data,INDIVIDUAL,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
North Northamptonshire Council,24-Apr-23,51200444127,£596.00,PERSONAL BUDGET SUPPORT SERVICE PBSS (064),CHARITY,LD Learning Disability CCP LT,Learning Disability Support CCP Long Term LD,Direct Payments
