Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount,,
WF,SU2947215,URBASER LIMITED,09/04/2024,353970,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,REPAIRS & MAINTENANCE,Revenue,6,690.63,,
WF,SU2947215,URBASER LIMITED,09/04/2024,353970,THRIVING COMMUNITIES,HOUSING                       ,REPAIRS & MAINTENANCE,Revenue,7,93.34,,
WF,SU2947215,URBASER LIMITED,09/04/2024,353970,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,REPAIRS & MAINTENANCE,Revenue,8,174,,
WF,SU2947215,URBASER LIMITED,09/04/2024,353970,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BUILDING REPAIRS,Revenue,9,150.78,,
WF,SU2947215,URBASER LIMITED,12/04/2024,358857,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,GROUNDS MAINTENANCE,Revenue,1,"6,262.39",,
WF,SU2947215,URBASER LIMITED,22/04/2024,367647,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,1,46.02,,
WF,SU2947215,URBASER LIMITED,22/04/2024,367647,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,2,517.43,,
WF,SU2947215,URBASER LIMITED,22/04/2024,367647,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,3,438.4,,
WF,SU2947215,URBASER LIMITED,22/04/2024,367647,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,4,24.84,,
WF,SU2947215,URBASER LIMITED,22/04/2024,367681,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,1,"1,283.58",,
WF,SU2947215,URBASER LIMITED,22/04/2024,367681,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,2,"1,685.58",,
WF,SU2947215,URBASER LIMITED,22/04/2024,367681,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACTED SERVICE PROVISION,Revenue,3,117.15,,
WF,SU2947215,URBASER LIMITED,25/04/2024,372909,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,GROUNDS MAINTENANCE,Revenue,1,268.8,,
WF,SU2947215,URBASER LIMITED,25/04/2024,372909,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,REPAIRS & MAINTENANCE,Revenue,2,419.85,,
WF,SU2978103,COLLINSON CONSTRUCTION LTD,04/04/2024,351416,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"41,282.18",,
WF,SU2978103,COLLINSON CONSTRUCTION LTD,04/04/2024,351416,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,2,"2,172.74",,
WF,SU2978103,COLLINSON CONSTRUCTION LTD,04/04/2024,351416,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,WIP RETENTIONS,Capital,3,"-2,172.74",,
WF,SU2978103,COLLINSON CONSTRUCTION LTD,19/04/2024,366789,CAPITAL COST CENTRES,CAPITAL - INTERIM LEGACY CC   ,CAPITAL ADDITIONS - OTHER,Capital,1,"548,837.88",,
WF,SU2978103,COLLINSON CONSTRUCTION LTD,19/04/2024,366789,CAPITAL COST CENTRES,CAPITAL - INTERIM LEGACY CC   ,CAPITAL ADDITIONS - OTHER,Capital,2,"548,837.88",,
WF,SU2978103,COLLINSON CONSTRUCTION LTD,19/04/2024,366789,CAPITAL COST CENTRES,CAPITAL - INTERIM LEGACY CC   ,WIP RETENTIONS,Capital,3,"-548,837.88",,
WF,SU2980911,SIMPLY MOVING AND SLEEPING LTD,04/04/2024,351938,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"8,630.55",,
WF,SU2980911,SIMPLY MOVING AND SLEEPING LTD,10/04/2024,357038,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"8,020.29",,
WF,SU2980911,SIMPLY MOVING AND SLEEPING LTD,19/04/2024,366618,CAPITAL COST CENTRES,CAPITAL -ADULT SOCIAL CARE    ,CAPITAL PURCHASE EQUIPMENT,Capital,1,"3,596.22",,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,19/04/2024,366843,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"5,900.00",,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,19/04/2024,366843,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,SLDC DFG Levy,Revenue,2,835.83,,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,19/04/2024,366843,THRIVING COMMUNITIES,HOUSING                       ,SLDC DFG Levy,Revenue,3,-835.83,,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367572,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"2,950.00",,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367665,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"2,950.00",,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367665,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,SLDC DFG Levy,Revenue,2,417.92,,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367665,THRIVING COMMUNITIES,HOUSING                       ,SLDC DFG Levy,Revenue,3,-417.92,,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367667,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"5,100.00",,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367667,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,SLDC DFG Levy,Revenue,2,722.5,,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,22/04/2024,367667,THRIVING COMMUNITIES,HOUSING                       ,SLDC DFG Levy,Revenue,3,-722.5,,
WF,SU2997759,DOLPHIN MOBILITY YORKS & CUMBRIA,25/04/2024,372899,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"5,430.00",,
WF,SU3103059,TK ACCESS SOLUTIONS LTD,25/04/2024,372905,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"2,001.00",,
WF,SU3103059,TK ACCESS SOLUTIONS LTD,25/04/2024,372906,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"4,930.36",,
WF,SU3107271,VITAL ENERGI UTILITIES LTD,09/04/2024,353872,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"106,137.55",,
WF,SU3119907,ANDIDRAIN LTD,29/04/2024,373703,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"1,200.00",,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357138,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"22,111.16",,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357139,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"19,644.06",,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357139,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,2,"1,033.90",,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357139,COUNTY COST CENTRES,,CREDITORS CAPITAL,Capital,3,"-1,033.90",,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357140,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"12,967.53",,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357140,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,2,682.5,,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,10/04/2024,357140,COUNTY COST CENTRES,,CREDITORS CAPITAL,Capital,3,-682.5,,
WF,SU3126927,NU-PHALT CONTRACTING LIMITED,18/04/2024,365563,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: CONTRACTOR,Capital,1,"30,519.10",,
WF,SU3131139,MONKS CONTRACTORS LTD,11/04/2024,357782,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACT HIRE OF VEHICLES,Revenue,1,"3,570.00",,
WF,SU3131139,MONKS CONTRACTORS LTD,13/04/2024,358934,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACT HIRE OF VEHICLES,Revenue,1,"3,570.00",,
WF,SU3131139,MONKS CONTRACTORS LTD,13/04/2024,358939,THRIVING PLACES,WASTE & ENVIRONMENTAL SERVICES,CONTRACT HIRE OF VEHICLES,Revenue,1,"3,990.00",,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351939,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,290,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351939,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,337.89,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351941,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,213.87,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351941,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,270,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351943,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,30.64,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351943,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,310,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351947,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,324,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351947,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,576,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351950,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,91.73,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351950,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,245,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351953,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,108.32,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351953,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,225,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351954,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,98.81,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351954,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,185,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351955,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,98.81,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351955,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,180,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351956,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,230,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351956,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,121.92,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351957,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,148.66,,
WF,SU3132543,IAN DOCKERTY LIMITED,04/04/2024,351957,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,183,,
WF,SU3132543,IAN DOCKERTY LIMITED,18/04/2024,365953,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,109.25,,
WF,SU3132543,IAN DOCKERTY LIMITED,18/04/2024,365953,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,330,,
WF,SU3132543,IAN DOCKERTY LIMITED,18/04/2024,365954,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"3,052.10",,
WF,SU3132543,IAN DOCKERTY LIMITED,18/04/2024,365954,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"3,092.35",,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366620,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,392.00",,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366620,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,690,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366621,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,5,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366621,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,271.25,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366623,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,166.8,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366623,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,288,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366626,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,196.88,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366626,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,995,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366627,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"1,345.55",,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366629,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,116.71,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366629,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,180,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366630,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,152.38,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366630,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,316,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366631,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,58,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366631,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,221.5,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366632,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,252,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366632,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,93.61,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366633,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,97.52,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366633,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,265,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366634,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"1,439.80",,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366634,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,645,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366635,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,180.2,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366635,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,240,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366636,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,275,,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366637,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,"9,335.00",,
WF,SU3132543,IAN DOCKERTY LIMITED,19/04/2024,366637,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"14,370.00",,
WF,SU3132543,IAN DOCKERTY LIMITED,25/04/2024,372783,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,112.24,,
WF,SU3132543,IAN DOCKERTY LIMITED,25/04/2024,372783,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,405,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373478,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,313.5,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373478,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,5.5,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373481,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,880,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373481,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,"1,092.52",,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373482,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,52.34,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373482,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,345,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373483,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,7.5,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373483,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,261,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373486,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,143.2,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373486,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,240,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373488,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,58.86,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373488,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,195,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373489,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,235,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373489,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,139.74,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373494,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,135,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373494,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,260,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373498,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,180,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373498,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,77.38,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373504,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,107.06,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373504,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,225,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373508,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,166.23,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373508,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,390,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373513,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,90,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373513,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,330,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373517,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,864,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373517,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,649,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373520,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,10,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373520,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,330,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373521,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,459.6,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373521,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,247.5,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373522,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,192,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373522,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,261.8,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373523,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,265,,
WF,SU3132543,IAN DOCKERTY LIMITED,26/04/2024,373523,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,90.62,,
WF,SU3135351,DLP SERVICES (NORTHERN) LTD,04/04/2024,351922,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"48,419.60",,
WF,SU3135351,DLP SERVICES (NORTHERN) LTD,04/04/2024,351923,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"49,200.70",,
WF,SU3135351,DLP SERVICES (NORTHERN) LTD,04/04/2024,351924,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"23,799.84",,
WF,SU3135351,DLP SERVICES (NORTHERN) LTD,16/04/2024,360106,CAPITAL COST CENTRES,CAPITAL - THRIVING COMMUNITIES,CAPITAL ADDITIONS - OTHER,Capital,1,"7,646.00",,
WF,SU3139563,INSPECTAS COMPLIANCE LTD,05/04/2024,352606,CAPITAL COST CENTRES,CAPITAL - CHILDRENS           ,CAPITAL ADDITIONS - OTHER,Capital,1,"8,735.00",,
