Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401175,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,3,"2,380.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401175,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,4,"2,890.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401175,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,5,"1,360.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401175,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,6,"2,890.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401175,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,7,"1,190.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,400.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,2,"1,190.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,3,"2,640.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,4,960,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,5,400,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,6,"2,125.00",,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),26/05/2024,401176,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,7,510,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),30/05/2024,406014,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,1,324.9,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),30/05/2024,406014,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,2,324.9,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),30/05/2024,406014,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,3,346.56,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),30/05/2024,406014,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,4,324.9,,
WF,TS62486643,24/7 TAXIS (PROMENADE TAXIS),30/05/2024,406014,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,5,324.9,,
WF,TS62590539,TOFCO CPP LTD,20/05/2024,394577,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,OPERATIONAL MATERIALS OTHR,Revenue,1,"2,340.00",,
WF,TS62590539,TOFCO CPP LTD,20/05/2024,394577,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,OPERATIONAL MATERIALS OTHR,Revenue,2,25,,
WF,TS62645295,BRATHAY SERVICES LTD,02/05/2024,378944,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,"4,213.96",,
WF,TS62966811,SIGNSCAPE SYSTEMS LTD,07/05/2024,380784,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,OPERATIONAL MATERIALS OTHR,Revenue,1,456,,
WF,TS62966811,SIGNSCAPE SYSTEMS LTD,07/05/2024,380784,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,OPERATIONAL MATERIALS OTHR,Revenue,2,39,,
WF,TS62997699,CUMBRIA ASSOCIATION OF LOCAL COUNCILS,28/05/2024,401653,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,GRANT PAYMENTS,Revenue,1,"22,192.50",,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,69,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,2,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,3,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,4,131.5,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,5,92,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,6,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,7,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,8,51.5,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,9,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,10,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,11,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,12,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,13,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,14,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,15,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BLDING CONSULTANTS FEES,Revenue,16,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,17,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,18,184,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379352,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,19,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,02/05/2024,379353,ENABLER SERVICES,CHIEF LEGAL&MONITORING OFFICER,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,500,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,2,115,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,3,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,4,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,5,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,6,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,7,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,8,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,9,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,10,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,11,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,12,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,13,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,14,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,15,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,16,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,17,92,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,18,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,19,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,20,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,21,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,22,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,23,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394876,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,24,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,92,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,2,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,3,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,4,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,5,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,6,115,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,7,28.5,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,8,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,9,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,10,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,11,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,12,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,13,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394877,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,14,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,184,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,2,69,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,3,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,ADULT SERVICES,SERVICE PROVISION             ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,4,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,5,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,6,69,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,7,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,8,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,9,115,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,10,46,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,11,92,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,12,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,BLDING CONSULTANTS FEES,Revenue,13,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,20/05/2024,394878,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,14,23,,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,28/05/2024,401828,ENABLER SERVICES,CHIEF LEGAL&MONITORING OFFICER,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,"1,000.00",,
WF,TS63125463,P AND W CONFIDENTIAL BUSINESS,30/05/2024,405536,ENABLER SERVICES,CUSTOMER & DIGITAL            ,DISPOSAL OF CONFIDENTIAL WASTE,Revenue,1,297,,
WF,TS63251823,B & D MOTORS LTD,17/05/2024,394065,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,VEHICLE MAINTENANCE & REPS,Revenue,1,550,,
WF,TS63251823,B & D MOTORS LTD,17/05/2024,394065,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,VEHICLE MAINTENANCE & REPS,Revenue,2,50,,
WF,TS63251823,B & D MOTORS LTD,17/05/2024,394189,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,VEHICLE MAINTENANCE & REPS,Revenue,1,350.22,,
WF,TS63251823,B & D MOTORS LTD,17/05/2024,394189,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,VEHICLE MAINTENANCE & REPS,Revenue,2,50,,
WF,TS63251823,B & D MOTORS LTD,17/05/2024,394190,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,MAINTENANCE EXPENSES,Revenue,1,435.27,,
WF,TS63251823,B & D MOTORS LTD,17/05/2024,394190,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,MAINTENANCE EXPENSES,Revenue,2,50,,
WF,TS63258843,JOHN WRIGHT,07/05/2024,380725,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC- MUSIC SERVICE,Revenue,1,400,,
WF,TS63368355,RISEDALE SURGERY,13/05/2024,386562,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,JOINT-USER AGREEMENT PAYMENTS,Revenue,1,330,,
WF,TS63497523,SOLWAY RECYCLING,07/05/2024,380659,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,GENERAL FITTINGS,Revenue,1,"3,498.00",,
WF,TS63503139,LAKES ARTS FESTIVALS LTD,02/05/2024,379069,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,GRANT PAYMENTS,Revenue,1,"10,000.00",,
WF,TS63503139,LAKES ARTS FESTIVALS LTD,24/05/2024,400939,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,SLDC Grants Contrib Vol Orgn,Revenue,1,"10,000.00",,
WF,TS63708123,CASTLES AND COAST HOUSING ASSOCIATION,08/05/2024,384167,THRIVING COMMUNITIES,HOUSING                       ,SLDC Homelessness Prevention,Revenue,1,441.67,,
WF,TS63806403,FUSSELLS TRAVEL SERVICE,01/05/2024,378058,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,"1,874.98",,
WF,TS63806403,FUSSELLS TRAVEL SERVICE,10/05/2024,385434,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,"9,600.65",,
WF,TS63806403,FUSSELLS TRAVEL SERVICE,10/05/2024,385435,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,353.19,,
WF,TS63806403,FUSSELLS TRAVEL SERVICE,14/05/2024,388379,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,"1,450.00",,
WF,TS63806403,FUSSELLS TRAVEL SERVICE,21/05/2024,395737,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,"1,200.00",,
WF,TS63806403,FUSSELLS TRAVEL SERVICE,21/05/2024,395743,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,600,,
WF,TS63809211,BLACKETT-ORD CONSERVATION LTD,14/05/2024,388524,THRIVING COMMUNITIES,DIRECTOR PUBLIC HEALTH        ,FEES & CHARGES,Revenue,1,990,,
WF,TS63854139,DEPARTMENT FOR WORK & PENSIONS,30/05/2024,405630,THRIVING COMMUNITIES,HOUSING                       ,MISC INCOME,Revenue,1,319.92,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,1,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,2,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,3,64.92,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,4,360,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,5,175.72,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,6,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,7,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,8,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,9,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,10,108.2,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,11,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,12,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,13,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,14,200,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,15,151.62,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,16,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,17,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,18,129.96,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,19,108.3,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,20,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,21,86.64,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,22,64.92,,
WF,TS63862563,LAKESIDE TAXIS,01/05/2024,378220,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,23,360,,
