SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,GLENHOLME HEALTHCARE LTD,3151119,5047853,45168,-570.76,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,GRESHAM CARE OPERATIONS LTD,3201730,5047866,45168,-483.2,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,HAZELDENE LTD,3111486,5047872,45168,-1062.4,VENDOR
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,HAZELDENE LTD,3111486,5047873,45168,-966.4,VENDOR
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,HEATHCOTES SOUTHERN LTD,3143879,5047878,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,HSN CARE LTD,3141225,5047889,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,INDEPENDENCE HOMES LTD,3012199,5047894,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,KISIMUL GROUP LTD,3141920,5047912,45168,-1567.08,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,MACINTYRE CARE,1683675,5047932,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,MEATH EPILEPSY TRUST,3107077,5047940,45168,-966.4,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,MR & MRS PURMESSUR T/A BAYTREES,3133169,5047959,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,NEW DIRECTIONS,3100153,5047999,45168,-405,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,NORWOOD SCHOOLS LTD,3127503,5048004,45168,-463.2,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,O1422 JENNIFER'S LODGE,3027497,5047980,45168,-691.12,IND RESIDENTIAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ORCHARD VALE TRUST,1775090,5048010,45168,-483.2,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,RIDGEWOOD CARE SERVICES LTD,3141156,5048035,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,RIGHT SUPPORT MANAGEMENT LTD,3128505,5048036,45168,-459.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ROOKHURST LODGE,3140439,5048037,45168,-932.8,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,RYDE HOUSE HOMES LTD,3148461,5048042,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,SENSE,3109013,5048054,45168,-483.2,TCR CONSULTANT
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,SOLDEN HILL HOUSE,1026836,5048065,45168,-483.2,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,SPECIALISED HOUSING & CARE LTD,3143353,5048067,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,THE DAVID LEWIS CENTRE LTD,1578898,5048082,45168,-549,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,THE DRIVE CARE HOMES LTD,3102504,5048084,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,THE GRANGE (2016) LTD,3139213,5048085,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,THE HOME FARM TRUST LTD * 1635646,1635646,5048088,45168,-1632.8,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,THE PADDOCK,3009030,5048096,45168,-505,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,UNITED RESPONSE,3140882,5048107,45168,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,VOYAGE LTD,3126762,5048111,45168,-1657.6,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,WILLIAM BLAKE HOUSE,3133582,5048120,45168,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53259,Client Contributions - Supported Living,PRIORY SUPPORTED LIVING KENT,3200665,5048028,45168,-297.36,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65516,Long Term Support Community Day Services,DEVELOPMENT AND LEARNING OPPORTUNITIES LTD,3153022,5047817,45168,748.8,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,ALWAYS CARING (BROMLEY) LTD,3114186,5047698,45168,2820.6600000000003,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,BLUEFIELD CARE SERVICES LTD,3143988,5047731,45168,188.7,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,CAREPOINT SERVICES LTD,3121366,5047767,45168,102.33,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,DAY TO DAY CARE LTD,3028207,5047814,45168,73.68,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,ETERNAL CARE UK LTD,3126584,5047832,45168,4440.58,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,HOMECARE BROMLEY,3128817,5047886,45168,179.72,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,OZUMBA TRAINING & CONSULT. SERVICES LTD,3141982,5048011,45168,380.45,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5048064,45168,281.17,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SUNBIRD CARE LTD,3147480,5048072,45168,1022.14,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,BRITISH HOME AND HOSPITAL FOR INCURABLES,3151467,5047740,45168,4122.76,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,KINGS LODGE NURSING HOME,3120474,5047911,45168,13179.92,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,NELLSAR LIMITED,1882880,5047998,45168,27407.14,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,SIMPLY CARE (UK) LIMITED,3202135,5048061,45168,10813.56,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,VOYAGE LTD,3126762,5048111,45168,16674.239999999998,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER LTD,3152626,5047685,45168,34400.72,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ALMOND CARE PROVIDERS LTD,3137019,5047695,45168,7638.12,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ALMOND CARE PROVIDERS LTD,3137019,5047696,45168,24193.72,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ALMOND CARE PROVIDERS LTD,3137019,5047693,45168,5555.24,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ALMOND CARE PROVIDERS LTD,3137019,5047697,45168,62787.99999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,APHEK LTD,3151164,5047707,45168,13203.84,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,APHEK LTD,3151164,5047709,45168,19518.72,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,BRANDON TRUST,3152941,5047737,45168,108317.23999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CANTERBURY OAST TRUST * 3000326,3000326,5047756,45168,1855.44,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CANTERBURY OAST TRUST * 3000326,3000326,5047758,45168,6366.12,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CARE EXPERTISE LTD,3125536,5047763,45168,6642,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CHOICE SUPPORT,3115662,5047787,45168,84152.89000000001,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,COMFORT CARE RECRUITMENT & TRAINING LTD,3202633,5047796,45168,8625.84,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CREATIVE SUPPORT LTD,3141703,5047806,45168,24453.08,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CREATIVE SUPPORT LTD,3141703,5047804,45168,13032.36,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CREATIVE SUPPORT LTD,3141703,5047805,45168,20603.479999999996,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,DARETHEALTHCARE UK LTD,3124886,5047812,45168,4132.28,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,DIAGRAMA HEALTHCARE SERVICES LTD,3151042,5047819,45168,179400.74000000002,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,FIRST CARE LODGE LTD,3148465,5047836,45168,9355.08,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,FORGE HOUSE CARE LTD,3143186,5047839,45168,53608.8,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GLENHOLME HEALTHCARE (NGC) LTD,3147850,5047852,45168,8561.68,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GOLD CARE SERVICES LTD,3141338,5047856,45168,10681.6,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GOLDSMITH PERSONNEL LTD,3151687,5047857,45168,7687.68,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GRESHAM CARE OPERATIONS LTD,3201730,5047863,45168,8606.4,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GRESHAM CARE OPERATIONS LTD,3201730,5047864,45168,10878.44,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GRESHAM CARE OPERATIONS LTD,3201730,5047865,45168,15014.119999999999,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,GRESHAM CARE OPERATIONS LTD,3201730,5047862,45168,8277.36,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,HEALTH PERSONNEL LTD,3143714,5047876,45168,7194.72,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,INDEPENDENCE HOMES LTD,3012199,5047896,45168,10481.28,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,INDEPENDENCE HOMES LTD,3012199,5047895,45168,9143.68,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,INDEX CARE LTD,3143094,5047898,45168,4798.36,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LEWISHAM NEXUS SERVICE T/A AURORA NEXUS,3128325,5047917,45168,94744.28000000001,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIFEWAYS COMMUNITY CARE LTD,3201555,5047920,45168,4028.76,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIRAL VEGET TRAINING AND RECRUITMENT LTD,3140721,5047922,45168,69479.36,TCR TRAINING
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIVING SPRING SOLUTIONS (CARE & TRAINING) LTD,3151744,5047924,45168,15986.88,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,LIVING SPRING SOLUTIONS (CARE & TRAINING) LTD,3151744,5047923,45168,7428.72,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,MANOR CARE HOMES LTD,3136850,5047934,45168,6069.08,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,MUGELLO APARTMENTS 016545,3141832,5048127,45168,11419.84,IND RESIDENTIAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,NORWOOD SCHOOLS LTD,3127503,5048003,45168,8267.68,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,PRIORY SUPPORTED LIVING KENT,3200665,5048028,45168,5400.84,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,REDACTED PERSONAL DATA,3022442,5048079,45168,2329.24,IND AGENCY CARERS
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ROYAL SCHOOL FOR THE BLIND,3201160,5048041,45168,5890.6,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,SANCTUARY HOME CARE LTD,3126726,5048050,45168,42807.13,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,SPENCER AND ARLINGTON LTD,3105830,5048068,45168,63543.2,VENDOR
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,SUNNYSIDE DOMICILIARY SUPPORT SERVICES LTD,3125490,5048073,45168,2889.44,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,THE HOME FARM TRUST LTD * 1635646,1635646,5048088,45168,3182.48,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,THE KENT AUTISTIC TRUST,1815792,5048089,45168,11147.56,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,TRANSPARENT CARE LTD,3147280,5048102,45168,5165.28,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER LTD,3152626,5047685,45168,14867.88,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACORN WATFORD LTD,3109416,5047687,45168,3142.52,VENDOR
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ALLIED CARE,3100773,5047692,45168,6491.64,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,AMENDED FROM PHILLIPS O9005 BALLATER LODGE & O11980,3122227,5047849,45168,15496.96,IND RESIDENTIAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,APPLE HOUSE LTD,3120705,5047710,45168,7775.4400000000005,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ARRAN HEALTHCARE LTD,3013783,5047712,45168,5279.76,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ASHINGHAM HOUSE LTD,3121463,5047713,45168,7062.56,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ASHINGTON HOUSE,3110502,5047714,45168,8424.04,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BARONSMEDE SUPPORT SERVICES LTD,3136037,5047725,45168,11081,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BETHANY LODGE KENT LTD,1970291,5047728,45168,4847.88,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BLACK SWAN CARE GROUP,3152124,5047730,45168,4453.16,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BOULEVARD CARE LTD HEAD OFFICE,1777254,5047736,45168,3592.52,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BUPA CARE SERVICES,3020554,5047749,45168,6400,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,BUPA CARE SERVICES,3020554,5047751,45168,3328,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CAMBIAN SIGN POST LTD,3137378,5047754,45168,17162.32,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CAMPHILL BLAIR DRUMMOND,3201314,5047755,45168,6340.919999999998,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CANTERBURY OAST TRUST * 3000326,3000326,5047759,45168,34831.52,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CANTERBURY OAST TRUST * 3000326,3000326,5047757,45168,5213.64,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CARE DIRECT UK LTD,3134821,5047762,45168,4898.88,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CARE EXPERTISE LTD,3125536,5047764,45168,7111.6,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CARETECH COMMUNITY SERVICES LTD,3011185,5047768,45168,10714.720000000001,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CARETECH COMMUNITY SERVICES LTD,3011185,5047769,45168,9813.96,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CARETECH COMMUNITY SERVICES LTD,3011185,5047770,45168,65403.520000000004,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CAS CARE SERVICES LTD,3141960,5047773,45168,15450.16,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CHARING ROSE LTD,3104550,5047777,45168,3898.92,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CRAEGMOOR HEALTHCARE,3026556,5047803,45168,10007.24,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CRAEGMOOR HEALTHCARE,3026556,5047802,45168,3481.08,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CRAEGMOOR HEALTHCARE,3026556,5047801,45168,2592.1899999999996,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CYGNET DH LTD,3151790,5047808,45168,17230.72,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,CYGNET HEALTH CARE LIMITED,3123447,5047809,45168,17266.08,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,DIAGRAMA HEALTHCARE SERVICES LTD,3151042,5047818,45168,36069.68,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,DYZACK LIMITED,3010916,5047822,45168,14773.2,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,EAST VIEW HOUSING MANAGEMENT LTD,1737635,5047823,45168,14101.22,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,EDEN HEALTH CARE SERVICES (UK) LTD,3141175,5047824,45168,46466.24,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ELYSIUM HEALTHCARE LTD,3142394,5047828,45168,32220.199999999997,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,FREEWAYS TRUST LTD,1368532,5047843,45168,6366.469999999999,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,FRIENDS THERAPEUTIC COMMUNITY TRUST,3200877,5047845,45168,27605.76,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,GLENHOLME HEALTHCARE LTD,3151119,5047853,45168,5610.56,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,GRAVESEND INDEPENDENT LIVING SERVICES LTD,3200235,5047858,45168,5034.64,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,GRESHAM CARE OPERATIONS LTD,3201730,5047866,45168,20705.879999999997,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,HAZELDENE LTD,3111486,5047872,45168,11521.8,VENDOR
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,HAZELDENE LTD,3111486,5047873,45168,12308.16,VENDOR
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,HEATHCOTES SOUTHERN LTD,3143879,5047878,45168,9304.76,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,HSN CARE LTD,3141225,5047889,45168,16264.72,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,INDEPENDENCE HOMES LTD,3012199,5047894,45168,8864.48,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,JUGA HOMES LTD,3146361,5047906,45168,22734.72,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,KISIMUL GROUP LTD,3141920,5047912,45168,55928.40999999999,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,LEONARD CHESHIRE SERVICES CIC,3146063,5047916,45168,11626.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,LIFETIME CARE DEVELOPMENT LTD,3152724,5047919,45168,9548.08,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,MACINTYRE CARE,1683675,5047932,45168,3104.88,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,MEATH EPILEPSY TRUST,3107077,5047940,45168,16561.08,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,MR & MRS PURMESSUR T/A BAYTREES,3133169,5047959,45168,8068.24,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,NEW DIRECTIONS,3100153,5047999,45168,7779.12,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,NORWOOD SCHOOLS LTD,3127503,5048004,45168,9204.56,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,O1422 JENNIFER'S LODGE,3027497,5047980,45168,2194,IND RESIDENTIAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ORCHARD VALE TRUST,1775090,5048010,45168,8097.32,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,QUALITIES SERVICES LTD,3202704,5048030,45168,14024.6,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,REDACTED PERSONAL DATA,3036215,5048087,45168,20350.36,CHILDRENS RES UNITS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,RIDGEWOOD CARE SERVICES LTD,3141156,5048035,45168,18530.4,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,RIGHT SUPPORT MANAGEMENT LTD,3128505,5048036,45168,6957.68,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ROOKHURST LODGE,3140439,5048037,45168,6513.44,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,RYDE HOUSE HOMES LTD,3148461,5048042,45168,15843.4,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,SENSE,3109013,5048054,45168,6875.88,TCR CONSULTANT
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,SOLDEN HILL HOUSE,1026836,5048065,45168,5098.72,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,SPECIALISED HOUSING & CARE LTD,3143353,5048067,45168,9516.4,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,THE DAVID LEWIS CENTRE LTD,1578898,5048082,45168,5470.48,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,THE DRIVE CARE HOMES LTD,3102504,5048084,45168,11769.119999999999,TCR RESIDENTIAL HOME
