SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,ST FRANCIS PRE SCHOOL,3151712,5053002,45209,39.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,L & S VENTURES LTD,3151716,5052854,45209,49.5,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,ST PETER'S PRE SCHOOL,3119953,5053012,45209,29.7,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,BICKLEY PARK SCHOOL LTD,3151235,5052728,45209,49.5,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,CDAT T/A BIGGIN HILL PRIMARY SCHOOL,3137101,5052757,45209,118.8,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,BISHOP CHALLONER SCHOOL,2155966,5052729,45209,59.4,LBB SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PENGUIN CHILDCARE ORPINGTON,3131481,5052957,45209,777.5999999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3147297,5052840,45209,864,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3145509,5052844,45209,518.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE WONDER YEARS CHILDMINDING LTD,3147802,5053033,45209,1695.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE ARK PRE SCHOOL GROUP,3105772,5053026,45209,6853.620000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3126648,5052912,45209,6265.62,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE LODGE PRE SCHOOL AND NURSERY,3146923,5053030,45209,3111.38,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE PAVILION PRE-SCHOOL,2145529,5053031,45209,12441.6,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TRINITY C OF E PRIMARY SCHOOL,3136844,5053042,45209,15469.199999999999,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TUBBENDEN PRIMARY SCHOOL (ACADEMY),3125019,5053043,45209,20584.440000000002,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CONNECT SCHOOLS ACADEMY TRUST,3123488,5052771,45209,9491.3,TCR ACADEMY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYKIDS THE GROVE LTD,3151135,5053016,45209,6258.599999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYKIDS WEST WICKHAM,3151136,5053017,45209,7115.3,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3200711,5052714,45209,546.96,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LITTLE LEGS DAY NURSERY & PRE SCHOOL,3137558,5052878,45209,1519.02,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LITTLE SUNFLOWER DAY NURSERY * 3008906,3008906,5052879,45209,8467.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LOTTIES NURSERIES LTD,3135100,5052881,45209,42781.85,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRIGHT BEGINNINGS PRE-SCHOOL,3138955,5052737,45209,1830.96,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5052809,45209,13804.98,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PALS CHRIST CHURCH,3200807,5052951,45209,6815.5199999999995,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,READY STEADY GROW PRE-SCHOOL,3200980,5052975,45209,3874.68,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3201753,5052707,45209,944.64,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LITTLE SUNSHINES LTD,3142086,5052880,45209,9616.15,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,APEX KIDS CHILDCARE LTD,3203123,5052717,45209,967.68,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYKIDS PRESCHOOL,3137557,5053015,45209,6982.380000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,DARRICK WOOD INFANT SCHOOL (ACADEMY),3123478,5052786,45209,12711.960000000001,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FARRINGTONS SCHOOL,3031781,5052804,45209,16848,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE LIGHTHOUSE NURSERY BROMLEY LTD,3152897,5053029,45209,6894.960000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ARCHANGELS MONTESSORI LTD,3131147,5052718,45209,3414.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BASTON PRE-SCHOOL LTD,3116699,5052721,45209,4679.94,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BEBRIGHT PROJECT LIMITED,3146625,5052722,45209,42017.99,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,KINDRED EDUCATION (LES ENFANTS)  LTD,3152225,5052851,45209,28566.440000000002,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ELMSTEAD WOOD PRIMARY SCHOOL,3152957,5052797,45209,10173.42,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3200526,5052900,45209,518.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3148393,5052704,45209,2419.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3150703,5052719,45209,518.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3201882,5052902,45209,1499.04,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3150215,5052756,45209,518.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BREASIDE PREPARATORY SCHOOL,1951726,5052735,45209,10368,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRICK BY BRICK PRE-SCHOOL,3031484,5052736,45209,5599.26,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PENGE COMMUNITY PRE-SCHOOL,2179245,5052956,45209,8848.71,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SMART START NURSERIES LTD,3000854,5052992,45209,5112,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,NEST NURSERIES,3200267,5052938,45209,6874.200000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRIGHT HORIZONS FAMILY SOLUTIONS,3143790,5052740,45209,15393.189999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,VILLAGE NURSERIES LTD,1287974,5053052,45209,14247.36,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,WITTY KIDDIES PRESCHOOL,3137914,5053058,45209,9147.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BURNT ASH PRIMARY SCHOOL (ACADEMY),3137546,5052749,45209,22244.4,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BUSY BEES NURSERY CHISLEHURST,3151771,5052751,45209,16595.14,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3019612,5052917,45209,4230.96,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CHANNEL YOUR ENERGIES LTD * CATOR PARK,2008688,5052760,45209,7701.48,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CHURCHFIELDS PRIMARY SCHOOL,3020377,5052768,45209,12328.2,LBB SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CLOCK HOUSE PRE-SCHOOL GROUP,2145278,5052769,45209,8802.8,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,MANOR OAK PRIMARY SCHOOL,1015818,5052882,45209,3058.2000000000003,LBB SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FERN HILL MONTESSORI LTD,3131133,5052810,45209,12107.940000000002,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FLEDGLINGS MONTESSORI,1680145,5052813,45209,2920.32,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FUNSHINE (EDEN PARK) LTD,3108498,5052816,45209,8604.58,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5052808,45209,9752.070000000002,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,MARYFIELD PRE-SCHOOL,3000583,5052885,45209,12107.49,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,GRACES DAY NURSERY LTD,3122259,5052819,45209,67823.46,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3112767,5052799,45209,518.4,IND REFUND
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,MIDFIELD PRIMARY SCHOOL (ACADEMY),3144042,5052886,45209,8049.96,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3150214,5052891,45209,715.65,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3151601,5052892,45209,719.96,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,MARKU A LTD,3134304,5052884,45209,36279.850000000006,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,JIGSAW PRE-SCHOOL PLAYGROUP,2018837,5052836,45209,2222.28,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,2143577,5052925,45209,17926.14,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,MOTTINGHAM HALL LTD,3131473,5052895,45209,7129.99,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,2126400,5052901,45209,26369.08,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3133584,5052887,45209,1728,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3105593,5052915,45209,679.68,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3149522,5052924,45209,1209.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3105668,5052920,45209,518.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,NUFFY BEAR DAY NURSERY,3146519,5052940,45209,3321.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3136450,5052941,45209,13872.68,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ONE WORLD MONTESSORI,3030014,5052942,45209,3064.32,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,GEORGE DAY NURSERIES LTD,3132562,5052817,45209,7148.16,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,NATURAL LEARNERS LTD,3109355,5052936,45209,4527,VENDOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,OUR LADYS PRE SCHOOL LTD,3123889,5052949,45209,15274.499999999998,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PARKLANDS NURSERY,2106779,5052953,45209,6571.96,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3138407,5052982,45209,1171.8,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3146221,5052984,45209,846.7199999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3138016,5052922,45209,752.76,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3031026,5052986,45209,691.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3105621,5052932,45209,1658.6,IND REFUND
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3142692,5052933,45209,518.4,IND CARERS/MOTHERS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3142620,5053060,45209,576,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3140611,5052889,45209,518.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3143106,5052890,45209,829.44,IND CARERS/MOTHERS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3145587,5052931,45209,1296,IND CARERS/MOTHERS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3107881,5053041,45209,2548.8,IND REFUND
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3145477,5053045,45209,622.0799999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3131983,5053049,45209,845.1,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CROWN CHILDCARE LTD,3148192,5052779,45209,3869.1,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,RAINBOW DAY NURSERY  LTD,1185934,5052971,45209,7752.7300000000005,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3201176,5053051,45209,1510,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3150533,5053054,45209,1052.46,IND OTHER
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3148567,5052766,45209,502.28,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,3129922,5052852,45209,2271.97,PCS HEALTH AUTH
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRIGHT START MONTESSORI,2146762,5052743,45209,13382.28,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LADYBIRD NURSERIES LONDON LTD,3140527,5052856,45209,4008.96,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PINK ELEPHANTS NURSERY LTD,3149726,5052959,45209,9162.36,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE WONDER YEARS BROMLEY LTD,3149764,5053032,45209,1163.52,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BECKENHAM MONTESSORI PRE-SCHOOL LTD,3140260,5052723,45209,3679.56,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRIGHT HORIZONS FAMILY SOLUTIONS,3143790,5052742,45209,28203.079999999998,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CONNECT SCHOOLS ACADEMY TRUST,3123488,5052773,45209,13722.3,TCR ACADEMY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3151570,5052950,45209,1036.8000000000002,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3200413,5052991,45209,1814.3999999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST JAMES'S PRE-SCHOOL,3145020,5053004,45209,15636.239999999998,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST FRANCIS PRE SCHOOL,3151712,5053002,45209,4145.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,RAINBOW DAY NURSERY  LTD,1185934,5052973,45209,14200.86,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TINY HEROES DAY NURSERY,3149928,5053037,45209,3838.75,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ORPINGTON DAY NURSERY LTD,3150004,5052947,45209,35813.91,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRIGHT HORIZONS FAMILY SOLUTIONS,3143790,5052741,45209,15707.87,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BRIGHT HORIZONS FAMILY SOLUTIONS,3143790,5052739,45209,11556.619999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3143249,5052913,45209,1270.65,SOLETRADER
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CHILDBASE LTD,3112231,5052767,45209,31452.82,VENDOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5052806,45209,7390.63,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LITTLE ELMS DAY CARE NURSERY,3117312,5052875,45209,10532.23,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PIXIE DAY NURSERY * 1861140,1861140,5052960,45209,6690.6,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LITTLE ELMS DAY CARE (CROFTON),3123041,5052874,45209,10924.050000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SHELLY-TOTS PRE SCHOOL,3030566,5052990,45209,7357.1,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SEEDLINGS MONTESSORI PRE-SCHOOL,3020617,5052988,45209,3193.56,REFUNDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,CONNECT SCHOOLS ACADEMY TRUST,3123488,5052772,45209,10528.2,TCR ACADEMY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3142977,5052937,45209,8142.84,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,LITTLE ELMS DAYCARE NURSERY BROMLEY LLP,3202635,5052877,45209,2578.48,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5052807,45209,7798.139999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,RAINBOW DAY NURSERY  LTD,1185934,5052970,45209,2206.43,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PARKER'S PRE-SCHOOL LTD,3135762,5052952,45209,3573.8,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,RAINBOW DAY NURSERY  LTD,1185934,5052972,45209,12952.02,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,RAINBOW DAY NURSERY  LTD,1185934,5052974,45209,14505.619999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ROYSTON PLAYGROUP,2146827,5052978,45209,7806.68,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,PETTS WOOD PLAYGROUP,2145545,5052958,45209,7541.52,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SOUTHBOROUGH PRE-SCHOOL,2123002,5052995,45209,12584.519999999999,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,KINDER EDUCATION LTD,3150236,5052849,45209,9006.84,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3150889,5053022,45209,2465.2799999999997,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,2137453,5052979,45209,5978.879999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SPARKLES PRE SCHOOL,3146894,5052996,45209,6037.019999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST ANDREWS PRE SCHOOL,3139873,5052997,45209,12121.380000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3140593,5052708,45209,524.62,IND OTHER
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST MARY'S PRE-SCHOOL PLAYGROUP,3100470,5053007,45209,6919.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST MARYS PRE-SCHOOL SHORTLANDS,3019049,5053008,45209,4485.6,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,3144738,5052831,45209,12502.800000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,BUSY BEES KIDS CLUB LTD,2133083,5052750,45209,7186.78,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SWALE ACADEMIES JAMES DIXON PRIMARY,3139959,5053019,45209,6795,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST PETER & ST PAUL CATHOLIC PRIMARY SCHOOL ACADEMY,3135081,5053011,45209,9670.32,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYFIELDS LTD (BROMLEY),1888994,5053014,45209,14111.26,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYFIELDS DAY NURSERY (ORPINGTON),3110707,5053013,45209,20072.73,VENDOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3103662,5052926,45209,5734.08,TCR NURSERY
