SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,BRENTWOOD HOMES LTD,3203204,5062045,45280,3921.08,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,CONTEMPLATION HOMES LTD,3035523,5062115,45280,3186.8,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,LONDON RESIDENTIAL HEALTHCARE LTD,3016549,5062259,45280,5591.48,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,GIBSON'S LODGE LTD,3201329,5062175,45280,3224,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,BUPA CARE SERVICES,3020554,5062056,45280,3288,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,BUPA CARE SERVICES,3020554,5062054,45280,5929.96,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,HC ONE LTD,3124587,5062198,45280,3067.56,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,JANSONDEAN NURSING HOME,1874110,5062226,45280,3222.16,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,BUPA CARE SERVICES,3020554,5062052,45280,3215.36,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,BARCHESTER HEALTHCARE HOMES LTD,3150631,5062033,45280,3141.96,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,REDACTED PERSONAL DATA,3201364,5062327,45280,5172.12,IND OTHER
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,REDACTED PERSONAL DATA,3152677,5062329,45280,4800,IND OTHER
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,BARCHESTER HEALTHCARE HOMES LTD,3150631,5062032,45280,4216.36,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,HEATHERWOOD NURSING HOME,3122230,5062203,45280,6066.8,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,FOR AND ON BEHALF OF NORBURY HALL RESIDENTIAL CARE HOME,3125908,5062168,45280,5933.48,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,BUPA CARE SERVICES,3020554,5062057,45280,8789.92,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,REDACTED PERSONAL DATA,3152310,5062395,45280,2892.24,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,SANDHURST REST HOME,3200022,5062400,45280,2699.44,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,CARNALEA LIMITED,3200092,5062088,45280,3952,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,PARK AVENUE HEALTHCARE LTD,3034977,5062356,45280,4389.68,COMPANY
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,BUPA CARE SERVICES,3020554,5062058,45280,3166.48,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,MISSION CARE,2125137,5062296,45280,6659.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,ANCHOR HANOVER GROUP,3148697,5062004,45280,2885.96,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,ROYAL MASONIC BENEVOLENT INSTITUTION,3118579,5062389,45280,2775.6,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,BUPA CARE SERVICES,3020554,5062056,45280,2723.4,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,ASHLEY HEALTHCARE LTD,3141921,5062024,45280,3733.68,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,HOLLYMEADE COTTAGE LTD,3146973,5062207,45280,2569.68,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,LONDON RESIDENTIAL HEALTHCARE LTD,3016549,5062259,45280,3245.76,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,AVANTE CARE AND SUPPORT LTD,3136732,5063029,45288,7045.71,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65566,Emergency Placement - Nursing,THE MILLS FAMILY LIMITED,3000932,5062442,45280,3224,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65567,Emergency Placement - Residential,OATLEIGH CARE LTD,3124389,5060082,45264,5200,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65567,Emergency Placement - Residential,MORDEN COLLEGE * 2007908,2007908,5062298,45280,2844,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3203470,5062849,45282,2688,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150106,5062985,45282,2152.2,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3201461,5062781,45282,2684,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3147505,5062631,45282,1516.2,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3203192,5062918,45282,1246.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150698,5062613,45282,2780,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3151553,5062758,45282,1683.88,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3150802,5062783,45282,2152.2,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,65567,Emergency Placement - Residential,THOBANI SERVICES LTD,3149737,5062452,45280,2898.04,TCR RESIDENTIAL HOME
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,ADVOCACY FOR ALL,3122641,5061986,45280,23073.9,VOS CHARITY ORG
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,COMMUNITY LINKS BROMLEY,3010823,5062509,45281,13402.32,OTHER CREDS
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,COMMUNITY LINKS BROMLEY,3010823,5061566,45274,13402.32,OTHER CREDS
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,BROMLEY  LEWISHAM AND GREENWICH MIND,3130750,5060760,45267,40833.33,TCR SUPPLIER GENERAL
 Integrated Commissioning Service,Adult Care and Health,64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5062050,45280,83.28,TCR SUPPLIER GENERAL
 Integrated Commissioning Service,Adult Care and Health,64412,ICT Software,BT GLOBAL SERVICES,3136575,5062050,45280,495,TCR SUPPLIER GENERAL
 Integrated Commissioning Service,Adult Care and Health,64331,Miscellaneous Expenses,ADVOCACY FOR ALL,3122641,5059950,45261,600,VOS CHARITY ORG
 Integrated Commissioning Service,Adult Care and Health,65556,Third Party Payment Not Government,VIBRANCE,3129471,5061777,45275,8588.259999999998,TCR SUPPLIER GENERAL
 Integrated Commissioning Service,Adult Care and Health,65556,Third Party Payment Not Government,ALLPAY LTD,3147690,5060859,45268,738.85,TCR SUPPLIER GENERAL
 Better Care Fund,Adult Care and Health,65211,Payment to Health Authorities,NHS SOUTH EAST LONDON ICB (QKK),3149500,29372,45281,1894100,PCS HEALTH AUTH
 Better Care Fund,Adult Care and Health,65211,Payment to Health Authorities,NHS SOUTH EAST LONDON ICB (QKK),3149500,29373,45281,1894100,PCS HEALTH AUTH
 Quality Assurance & Safeguarding,Adult Care and Health,64323,Legal Fees,2 DR JOHNSON'S BUILDINGS,3200419,5061008,45272,600,TCR LEGAL
 Quality Assurance & Safeguarding,Adult Care and Health,64323,Legal Fees,EXPERT COURT REPORTS LTD,3203654,5060597,45266,1596.75,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3132295,5061577,45274,1430,TCR CONSULTANT
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3151421,5060112,45265,1210,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,LMS (BOLTON) LTD,3141099,5060323,45265,1000,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,EKOHRAY LTD,3201105,5060588,45266,2850,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,ASIA CONSULT LTD,3203453,5060549,45266,9090,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,APEX MEDICAL CONSULTING LTD,3137540,5060946,45271,2335,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,ASJJ LIMITED,3150618,5060133,45265,1100,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,LMS (BOLTON) LTD,3141099,5060069,45264,600,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,TRIPLE O&A LTD,3151177,5060721,45266,2150,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,EKOHRAY LTD,3201105,5062638,45282,2405,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,C MUYENDESI LTD,3151096,5062615,45282,1400,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3152760,5062377,45280,2250,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,JOHN GOSSA,3203652,5059999,45261,590,TCR CONSULTANT
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3152060,5061806,45278,860,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3146367,5061775,45275,1330,TCR CONSULTANT
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3135969,5062204,45280,2200,IND REFUND
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,TRIPLE O&A LTD,3151177,5062458,45280,2100,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3152060,5062161,45280,1100,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,PSYCH MEDICS UK COMPANY LIMTED,3150550,5062373,45280,16040,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,YEMKOSH (UK) LTD,3202809,5063021,45282,4210,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65111,Payment to Other Local Authorities,LONDON BOROUGH OF LAMBETH,2162768,5062258,45280,16649.71,OTHER CREDS
 Public Health,Adult Care and Health,65211,Payment to Health Authorities,CENTRAL & NORTH WEST LONDON NHS FT,3137203,5062504,45281,2654.49,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65211,Payment to Health Authorities,CENTRAL & NORTH WEST LONDON NHS FT,3137203,5062620,45282,1487.8300000000002,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65211,Payment to Health Authorities,HOMERTON HEALTHCARE NHS FT,3131418,5062530,45281,586.05,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65211,Payment to Health Authorities,HOMERTON HEALTHCARE NHS FT,3131418,5061198,45273,658.7,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,KNOLL MEDICAL PRACTICE,3135311,5061924,45279,4185,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3032499,5061968,45279,3393,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3012042,5061972,45279,2152,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,NORHEADS LANE SURGERY,3142208,5061937,45279,883,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,DR ATUL ARORA * 3013236,3013236,5061883,45279,1950,OTHER CREDS
 Public Health,Adult Care and Health,65557,Pharmacy,OAKFIELD SURGERY,3109725,5061938,45279,1996,TCR DOCTOR
 Public Health,Adult Care and Health,65557,Pharmacy,ADDINGTON ROAD SURGERY,3133011,5061856,45279,4742,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,LONDON LANE CLINIC,3031507,5061928,45279,3417,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65557,Pharmacy,KELSEY HEALTHCARE LTD,3123734,5061922,45279,4935,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65557,Pharmacy,CHELSFIELD SURGERY,3013433,5061873,45279,2621,OTHER CREDS
 Public Health,Adult Care and Health,65557,Pharmacy,STOCK HILL SURGERY,3012674,5061963,45279,1498,VENDOR
 Public Health,Adult Care and Health,65557,Pharmacy,TUDOR WAY SURGERY,3009725,5061976,45279,2763,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,FORGE CLOSE SURGERY,2189410,5061913,45279,984,OTHER CREDS
 Public Health,Adult Care and Health,65557,Pharmacy,ELM HOUSE SURGERY,1970984,5061893,45279,5674,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65557,Pharmacy,SUMMERCROFT SURGERY,3122588,5061964,45279,1598,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,BROOMWOOD ROAD SURGERY,3019517,5061865,45279,3424,OTHER CREDS
 Public Health,Adult Care and Health,65557,Pharmacy,STATION ROAD SURGERY,2147653,5061962,45279,622,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,BALLATER SURGERY,3126544,5061862,45279,1807,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3105200,5061890,45279,3316,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3003816,5062369,45280,4062,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3034539,5061889,45279,1106,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,THE CHISLEHURST PARTNERSHIP,3001268,5061969,45279,5210,OTHER CREDS
 Public Health,Adult Care and Health,64117,Purchase Equipment Furniture and Materials,SMART HEALTH SOLUTIONS LTD,3132230,5061956,45279,1050,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65556,Third Party Payment Not Government,BHR PHARMACEUTICALS LTD,3152997,5061555,45274,5544.84,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,DR COLLINS & PARTNERS * 3032534,3032534,5061885,45279,946,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,DR M FAGBOHUN & DR M PATEL,3141721,5062147,45280,1464,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,DR A MAHENDRA,1485466,5062145,45280,1300,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,ROBIN HOOD SURGERY,3026439,5061949,45279,1255,OTHER CREDS
 Public Health,Adult Care and Health,65557,Pharmacy,ST MARY CRAY PRACTICE,3137664,5061960,45279,1043,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65557,Pharmacy,MANOR ROAD SURGERY,3143552,5061932,45279,1051,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,SOUTH VIEW PARTNERSHIP,3132202,5061957,45279,3158,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,64311,Advertising Publicity and Marketing,ROYAL SOCIETY FOR PUBLIC HEALTH,3203678,5061633,45274,5000,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65111,Payment to Other Local Authorities,CITY OF LONDON CORPORATION,3116856,5060184,45265,1000,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65556,Third Party Payment Not Government,SLIMMING WORLD,3116569,5062568,45281,645,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65211,Payment to Health Authorities,OXLEAS NHS FOUNDATION TRUST,3104346,5062557,45281,37870,PCS HEALTH AUTH
 Public Health,Adult Care and Health,65411,Payments to Voluntary Sector,CHANGE GROW LIVE SERVICES LTD,3143509,5062098,45280,357250,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65411,Payments to Voluntary Sector,CHANGE GROW LIVE SERVICES LTD,3143509,5062097,45280,357250,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65411,Payments to Voluntary Sector,CHANGE GROW LIVE SERVICES LTD,3143509,5062094,45280,27000,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65411,Payments to Voluntary Sector,CHANGE GROW LIVE SERVICES LTD,3143509,5062095,45280,47250,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65411,Payments to Voluntary Sector,CHANGE GROW LIVE SERVICES LTD,3143509,5062096,45280,47250,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65411,Payments to Voluntary Sector,CHANGE GROW LIVE SERVICES LTD,3143509,5062093,45280,13000,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,64311,Advertising Publicity and Marketing,CATFORD PRINT CENTRE,3203815,5061672,45275,5739,COMPANY
 Public Health,Adult Care and Health,65556,Third Party Payment Not Government,BROMLEY HEALTHCARE COMMUNITY INTEREST CO LTD,3122414,5061560,45274,96772,TCR SUPPLIER GENERAL
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,SYED & QUINN LTD,3138732,5060931,45268,500,TCR SUPPLIER GENERAL
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,SYED & QUINN LTD,3138732,5060932,45268,800,TCR SUPPLIER GENERAL
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,IN-TRAC TRAINING,3203298,5063051,45288,995,TCR TRAINING
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,FIRST AID 4 STAFF LTD,3145866,5063045,45288,560,TCR SUPPLIER GENERAL
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,PROUD 2 B PARENTS,3201780,5063066,45288,800,TCR TRAINING
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64215,Mobile Phone Costs,BT GLOBAL SERVICES,3136575,5062050,45280,41.15,TCR SUPPLIER GENERAL
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061035,45272,543.9,TCR SUPPLIER GENERAL
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64216,Land Line Telephone Costs,DAISY CORPORATE SERVICES,3135691,5061879,45279,585.8199999999999,TCR SUPPLIER GENERAL
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64215,Mobile Phone Costs,TELEFONICA O2 UK LTD,3117036,5062429,45280,7,TCR SUPPLIER GENERAL
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64412,ICT Software,RESPOND GROUP LTD,3030148,5061630,45274,9564,VENDOR
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3203713,5060894,45268,1087,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,YOUNG EPILEPSY,3128830,5061104,45272,21062.42,VOS CHARITY ORG
 Learning Disabilities Services,Adult Care and Health,65575,Respite & Short Breaks - Block Contract,AMBIENT SUPPORT LIMITED,3148917,5061857,45279,36032,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3145272,5061466,45273,-745.16,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3140865,5061329,45273,-745.16,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3026748,5061412,45273,-686.3199999999999,IND BSAP PROVIDER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3118487,5061385,45273,-714.48,IND BSAP PROVIDER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3138542,5061311,45273,-2183.28,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3121946,5061131,45273,-745.16,IND BSAP PROVIDER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3134210,5061451,45273,-745.16,IND BSAP PROVIDER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3127304,5061456,45273,-749.24,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3119416,5061374,45273,-1490.3200000000002,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3135518,5061235,45273,-745.16,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3107717,5061288,45273,-444.92,IND BSAP PROVIDER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3146742,5061134,45273,-30.68,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3145224,5061242,45273,-330.92,IND OTHER
 Learning Disabilities Services,Adult Care and Health,53235,Fairer Charging Community Based,REDACTED PERSONAL DATA,3118613,5061327,45273,-705.3199999999999,IND BSAP PROVIDER
 Learning Disabilities Services,Adult Care and Health,53236,Fairer Charging Nursing Care Income,VOYAGE LTD,3126762,5062468,45280,-1032.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53236,Fairer Charging Nursing Care Income,KINGS LODGE NURSING HOME,3120474,5062236,45280,-517,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BRITISH HOME AND HOSPITAL FOR INCURABLES,3151467,5062047,45280,-511.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSONAL DATA,3151711,5061701,45275,-480.99,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSONAL DATA,3151711,5060252,45265,-1463.35,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5060732,45267,-1868.26,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSONAL DATA,3151711,5061046,45272,-966.4,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,CONSENSUS HEALTHCARE LIMITED,3035858,5060956,45271,-493,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,CONSENSUS SUPPORT SERVICES LTD,3127635,5060957,45271,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,CONSENSUS HEALTHCARE LIMITED,3035858,5062113,45280,-409,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,SALUTEM SHARED SERVICES III LTD,3200008,5060092,45264,-988.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,DIAGRAMA HEALTHCARE SERVICES LTD,3151042,5062142,45280,-2643.4,ST SUPP LODGE
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,CYGNET HEALTH CARE LIMITED,3123447,5062131,45280,-131.88,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,EDEN HEALTH CARE SERVICES (UK) LTD,3141175,5062153,45280,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,HSN CARE LTD,3141225,5062212,45280,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,EAST VIEW HOUSING MANAGEMENT LTD,1737635,5062151,45280,-1876.7199999999998,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ASHINGTON HOUSE,3110502,5062023,45280,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,BOULEVARD CARE LTD HEAD OFFICE,1777254,5062043,45280,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ALLIED CARE,3100773,5061993,45280,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,CANTERBURY OAST TRUST * 3000326,3000326,5062072,45280,-483.2,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ORCHARD VALE TRUST,1775090,5062352,45280,-483.2,OTHER CREDS
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,MEATH EPILEPSY TRUST,3107077,5062277,45280,-966.4,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,MR & MRS PURMESSUR T/A BAYTREES,3133169,5062300,45280,-483.2,TCR RESIDENTIAL HOME
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,MACINTYRE CARE,1683675,5062270,45280,-483.2,TCR RESIDENTIAL HOME
