SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,BRIGHT FUTURE SEMI INDEPENDENT LIVING,3145825,5040851,45111,2200,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,BRIGHT FUTURE SEMI INDEPENDENT LIVING,3145825,5040852,45111,10600,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,DEPAUL UK,3121915,5040906,45111,1307.56,ST SUPP LODGE
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3124161,5040967,45111,122.1,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3150122,5040963,45111,1000,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3152080,5040979,45111,500,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,REDACTED PERSONAL DATA,3152080,5040979,45111,40,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,REDACTED PERSONAL DATA,3152601,5040952,45111,921.9,IND CARERS
 Early Intervention and Family Support,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,100.69999999999999,TCR SUPPLIER GENERAL
 Permanency,"Children, Education and Families",64117,Purchase Equipment Furniture and Materials,HP INC. UK LIMITED,2174391,5040871,45111,408,OTHER CREDS
 Permanency,"Children, Education and Families",64331,Miscellaneous Expenses,BT GLOBAL SERVICES,3136575,5040854,45111,307.65,TCR SUPPLIER GENERAL
 Permanency,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,96.39,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",64117,Purchase Equipment Furniture and Materials,BT GLOBAL SERVICES,3136575,5040854,45111,166.56,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",64331,Miscellaneous Expenses,BT GLOBAL SERVICES,3136575,5040854,45111,193.34,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",66219,No Recourse to Public Funds - Accommodation,CORNERSTONE PROPERTY GROUP LTD * INACTIVE,3148136,220190,45111,968,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,CHILDRENS SERVICES NETWORK,3140215,5040857,45111,2775,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,JAMES SANDERSON T/AS CAREMARK BROMLEY,3123502,5040872,45111,650,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,SCODEF LTD T/A SODEF CARE,3147940,5040893,45111,3195,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,SCODEF LTD T/A SODEF CARE,3147940,5040892,45111,607.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,SCODEF LTD T/A SODEF CARE,3147940,5040893,45111,439.99,TCR SUPPLIER GENERAL
 Safeguarding and Quality Improvement,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,126.54,TCR SUPPLIER GENERAL
 SEN and Inclusion,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,249.51,TCR SUPPLIER GENERAL
 IT Stock,Corporate Balance Sheet Total,15511,Consumable Stores,BT GLOBAL SERVICES,3136575,5040854,45111,46716.16,TCR SUPPLIER GENERAL
 Senior Management,Environment & Community Services,64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,31.25,TCR SUPPLIER GENERAL
 Waste Services,Environment & Community Services,64314,Bank Charges,BT GLOBAL SERVICES,3136575,5040854,45111,2855,TCR SUPPLIER GENERAL
 Insur.Fund-Public Liability,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,DEPARTMENT FOR WORK & PENSIONS,3028194,220191,45111,744,PCS GOVT DEPT
 Insur.Fund-Vehicle Claims,Insurance Fund Holding Account Total,68611,Insurance Fund Claims,ARVAL UK LTD,3036168,5040846,45111,12484.69,OTHER CREDS
 IT Transformation,RCCM Capital Total,68154,Capital Main Works,BT GLOBAL SERVICES,3136575,5040854,45111,-1152.32,TCR SUPPLIER GENERAL
 OPR leisure centres (group 2),RCCM Capital Total,68154,Capital Main Works,BRONTIDE CONSULTING LTD,3202697,5040853,45111,781.4,COMPANY
 Planning,"Renewal, Recreation and Housing",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,343.36,TCR SUPPLIER GENERAL
 Audit,"Resources, Commissioning and Contracts Management",64117,Purchase Equipment Furniture and Materials,BT GLOBAL SERVICES,3136575,5040854,45111,10.75,TCR SUPPLIER GENERAL
 Audit,"Resources, Commissioning and Contracts Management",65111,Payment to Other Local Authorities,ROYAL BOROUGH OF GREENWICH,3125692,5040890,45111,11256.01,PCS LOCAL AUTH
 Comms,"Resources, Commissioning and Contracts Management",64117,Purchase Equipment Furniture and Materials,BT GLOBAL SERVICES,3136575,5040854,45111,346.05,TCR SUPPLIER GENERAL
 Exchequer - Payments & Income,"Resources, Commissioning and Contracts Management",65568,Finance Assessment Team Contract,LIBERATA UK LIMITED,3020486,5040874,45111,9668.25,OTHER CREDS
 Facilities & Support,"Resources, Commissioning and Contracts Management",62411,Cleaning Services,CITY CLEANING & SUPPORT SERVICES LTD,3149019,5040858,45111,22153.18,TCR SUPPLIER GENERAL
 HR,"Resources, Commissioning and Contracts Management",61212,Staff Discretionary Awards,CAMEO EVENT HIRE LTD,3003372,5040855,45111,1221.76,OTHER CREDS
 HR,"Resources, Commissioning and Contracts Management",64117,Purchase Equipment Furniture and Materials,BT GLOBAL SERVICES,3136575,5040854,45111,205.75,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64216,Land Line Telephone Costs,BT GLOBAL SERVICES,3136575,5040854,45111,2402.16,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64216,Land Line Telephone Costs,LONDON GRID FOR LEARNING TRUST,3013327,5040876,45111,3113.42,OTHER CREDS
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5040854,45111,2223.2400000000002,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64412,ICT Software,BT GLOBAL SERVICES,3136575,5040854,45111,11552.33,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64414,ICT Maintenance and Support,BT GLOBAL SERVICES,3136575,5040854,45111,5936.72,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",65556,Third Party Payment Not Government,BT GLOBAL SERVICES,3136575,5040854,45111,76060.73,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",65570,IT Contract,BT GLOBAL SERVICES,3136575,5040854,45111,54962.45,TCR SUPPLIER GENERAL
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64117,Purchase Equipment Furniture and Materials,BT GLOBAL SERVICES,3136575,5040854,45111,83.28,TCR SUPPLIER GENERAL
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64412,ICT Software,BT GLOBAL SERVICES,3136575,5040854,45111,197.25,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,DOLPHIN MOBILITY LTD,3033332,5040861,45111,3135,VENDOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,M E HORSTEAD,3136501,5040877,45111,5148,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,M E HORSTEAD,3136501,5040878,45111,6721.9,SUB-CONTRACTOR
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,ASSURED SERVICES LTD,3137963,5041033,45112,-15565.44,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BONDCARE LONDON LTD,3141963,5041063,45112,-594.6,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BRITISH HOME AND HOSPITAL FOR INCURABLES,3151467,5041078,45112,-614.68,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BUPA CARE SERVICES,3020554,5041087,45112,-545,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BUPA CARE SERVICES,3020554,5041084,45112,-654.72,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,BUPA CARE SERVICES,3020554,5041086,45112,-518.28,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,CHHG LTD T/A CRANMER COURT * INACTIVE,3130299,5041125,45112,-734.44,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,CHHG LTD T/A KIPPINGTONS * INACTIVE,3127783,5041126,45112,-691.04,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,CHHG LTD T/A SUNDRIDGE * INACTIVE,3127784,5041127,45112,1352.2599999999995,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,CHISLEHURST CARE LIMITED,3022783,5041132,45112,-667.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,HAMBERLEY CARE 2 LTD,3201156,5041239,45112,-2104.96,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,HEALTHCARE HOMES (SPRING) LTD,3149550,5041251,45112,-1076.28,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,J & C CHELLUN T/A LAKESIDE NURSING HOME,3130225,5041272,45112,-593.04,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,KINGS LODGE NURSING HOME,3120474,5041299,45112,-755.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,LLOYD PARK NURSING HOME,3123289,5041337,45112,-1010,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,LONDON RESIDENTIAL HEALTHCARE LTD,3016549,5041340,45112,-820.4,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,MORDEN COLLEGE * 2007908,2007908,5041375,45112,-701.36,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,NELLSAR LIMITED,1882880,5041458,45112,-675.5400000000001,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,PARK AVENUE HEALTHCARE LTD,3034977,5041484,45112,-2240.32,COMPANY
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,ROYAL MASONIC BENEVOLENT INSTITUTION,3118579,5041535,45112,-1532.88,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,TAMEHAVEN LTD * 3024708,3024708,5041613,45112,-929.36,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,THE MILLS FAMILY LIMITED,3000932,5041633,45112,-683.32,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,THE MILLS FAMILY LIMITED,3000932,5041632,45112,-883.76,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,THE OAKS (SPRING) LTD,3152547,5041636,45112,14952.96,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53236,Fairer Charging Nursing Care Income,VILLA MARIA CARE LTD,3149026,5041666,45112,5424.0599999999995,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,A & R CARE LTD,3128340,5040983,45112,-846.0799999999999,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACORN LODGE * 3031793,3031793,5040990,45112,-691.04,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ANCHOR HANOVER GROUP,3148697,5041013,45112,-956.8,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ANGELINA CARE LTD,3129064,5041015,45112,-324.6,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ARRAN HEALTHCARE LTD,3013783,5041026,45112,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,BARCHESTER HEALTHCARE HOMES LTD,3150631,5041038,45112,-2090.84,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,BUPA CARE SERVICES,3020554,5041090,45112,-2457,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,BUPA CARE SERVICES,3020554,5041089,45112,-2088.52,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,BUPA CARE SERVICES,3020554,5041086,45112,-1772.0000000000002,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,BURROWS HOUSE,3141336,5041093,45112,-6672.4800000000005,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,CHISLEHURST CARE LIMITED,3022783,5041131,45112,-691.48,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,CHISLEHURST CARE LIMITED,3022783,5041132,45112,-3098.24,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,ELYSIUM HEALTHCARE LTD,3142394,5041185,45112,-483.2,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,FOR AND ON BEHALF OF NORBURY HALL RESIDENTIAL CARE HOME,3125908,5041204,45112,-691.04,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,FOUR SEASONS 2000 LTD RE CEDAR COURT,3145593,5041207,45112,-691.04,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,HOLLYMEADE COTTAGE LTD,3146973,5041257,45112,-691.04,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,INDEPENDENT LIFESTYLES OPTIONS LTD,3104593,5041268,45112,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,LONDON RESIDENTIAL HEALTHCARE LTD,3016549,5041340,45112,-696,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,LORVEN HOUSING LTD,3138985,5041343,45112,-2258.96,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,MARTHA TRUST,3100176,5041353,45112,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,MORVEN HEALTHCARE LTD,3137917,5041376,45112,-989.6,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSON,3135067,5041456,45112,-483.2,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,OATLANDS CARE LTD,3110978,5041472,45112,-3423.68,VENDOR
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,OATLEIGH CARE LTD,3124389,5041473,45112,-3085.13,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,PARK AVENUE HEALTHCARE LTD,3034977,5041484,45112,11539.07,COMPANY
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,POLISH CITIZENS COMMITTEE HOUSING ASSOCIATION LTD,3011404,5041503,45112,-1279.08,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,QUEEN ELIZABETH'S FOUNDATION,1023187,5041513,45112,-767.4,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSONAL DATA,3201364,5041431,45112,-2766.16,IND OTHER
