SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,NEGOTIATORS FAMILY CENTRE LTD,3203459,5071108,45349,520,COMPANY
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,NOMASE CARE LTD,3201455,5071109,45349,2864.46,IND RESIDENTIAL
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,NOMASE CARE LTD,3201455,5071109,45349,166.88,IND RESIDENTIAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,PJS BUILDING SERVICES * 3027067,3027067,5071114,45349,6823,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,PLUM CARE LTD,3146233,5071115,45349,8252.800000000001,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,PLUM CARE LTD,3146233,5071115,45349,92.98000000000002,TCR DOMICILIARY PROVIDER
 Safeguarding and Care Planning East,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5071116,45349,1491.8000000000002,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,POTTON KARE SERVICES LTD,3137990,5071116,45349,143.4,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,POTTON KARE SERVICES LTD,3137990,5071116,45349,1277.4,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,RED GATES SCHOOL,3143050,5071117,45349,13775.32,PCS LA SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,RED GATES SCHOOL,3143050,5071118,45349,28610.28,PCS LA SCHOOL
 Director of Finance and Other,"Resources, Commissioning and Contracts Management",64512,Conference Expenses,REDACTIVE EVENTS LTD,3122188,5071119,45349,545,TCR SUPPLIER GENERAL
 TFM Client Monitoring Team,"Resources, Commissioning and Contracts Management",62132,Asbestos works,REDACTED PERSONAL DATA,3131419,5071120,45349,1654,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,SAFESPACE LIVING LTD,3204250,5071121,45349,7800,TCR RESIDENTIAL HOME
 Safeguarding and Care Planning East,"Children, Education and Families",64326,Professional Services General,SAFESPACE LIVING LTD,3204250,5071122,45349,23400,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5071124,45349,32689.740000000027,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5071124,45349,816.2900000000001,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5071124,45349,419.15999999999997,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5071125,45349,33814.62000000003,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5071125,45349,1518.23,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,SMITHFIELD HEALTH & SOCIALCARE LTD T/A VERILIFE,3124055,5071125,45349,649.32,TCR DOMICILIARY PROVIDER
 Parks and Green Space,Environment & Community Services,62316,Water and Sewerage,THAMES WATER UTILITIES LTD,2018969,5071127,45349,890.31,SUB-CONTRACTOR
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5071130,45349,2775,IND OTHER
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3150680,5071131,45349,10924.5,IND OTHER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,TMSG LTD,3151916,5071132,45349,1324.6200000000001,TCR DOMICILIARY PROVIDER
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,TRINITAS ACADEMY TRUST T/A CORNERSTONE SCHOOL,3201918,5071133,45349,3333.33,TCR ACADEMY
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,WATERSIDE & ASSOCIATES LTD,3143705,5071134,45349,4500,SUB-CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,WATERSIDE & ASSOCIATES LTD,3143705,5071135,45349,8051,SUB-CONTRACTOR
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,REDACTED PERSONAL DATA,3200809,5071140,45349,4557.05,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,YOUNG FUTURES SOCIAL CARE LTD,3204351,5071141,45349,252.88,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,YOUNG FUTURES SOCIAL CARE LTD,3204351,5071141,45349,9321.47,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5071142,45349,600,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140895,5071148,45349,432,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140895,5071148,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,DEPAUL UK,3121915,5071151,45349,1307.56,ST SUPP LODGE
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,REDACTED PERSONAL DATA,3151734,5071153,45349,666.66,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3126695,5071155,45349,1023,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3126695,5071155,45349,864,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201012,5071157,45349,511.5,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201012,5071157,45349,-3.6599999999999966,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,REDACTED PERSONAL DATA,3201012,5071157,45349,134.4,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3112912,5071160,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3112912,5071160,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3134975,5071163,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3134975,5071163,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3149758,5071164,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3149758,5071164,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3142210,5071168,45349,511.5,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3142210,5071168,45349,241.4,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3145125,5071169,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3145125,5071169,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3132640,5071178,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3132640,5071178,45349,241.4,IND FOSTER CARER
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3201199,5071179,45349,653.52,IND DIRECT PAYMENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3202361,5071180,45349,241.4,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3202361,5071180,45349,511.5,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3014475,5071182,45349,241.4,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3014475,5071182,45349,511.5,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3020335,5071183,45349,241.4,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3020335,5071183,45349,511.5,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3117598,5071184,45349,432,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3117598,5071184,45349,1029.88,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3144332,5071185,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3144332,5071185,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3108432,5071186,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3108432,5071186,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3029813,5071187,45349,241.4,FOSTER PARENTS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3029813,5071187,45349,511.5,FOSTER PARENTS
 Learning Disabilities Services,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3116965,5071189,45349,1231.12,IND DIRECT PAYMENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3200679,5071191,45349,241.4,IND CARERS/MOTHERS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3200679,5071191,45349,511.5,IND CARERS/MOTHERS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3203192,5071192,45349,-596.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3203192,5071192,45349,1246.4,IND DIRECT PAYMENTS
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201692,5071193,45349,241.4,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3201692,5071193,45349,511.5,IND CARERS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3150122,5071194,45349,1000,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3128753,5071195,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3128753,5071195,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3140970,5071201,45349,241.4,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3140970,5071201,45349,511.5,IND FOSTER CARER
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3147186,5071203,45349,482.8,IND CARERS/MOTHERS
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3147186,5071203,45349,1023,IND CARERS/MOTHERS
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ST ELIZABETH'S CENTRE,3102941,5071205,45349,17474.48,TCR RESIDENTIAL HOME
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3151352,5071206,45349,241.4,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",64326,Professional Services General,REDACTED PERSONAL DATA,3151352,5071206,45349,511.5,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3152080,5071209,45349,500,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",66114,Leaving Care,REDACTED PERSONAL DATA,3152080,5071209,45349,40,IND OTHER
 Public Protection,Public Protection and Enforcement,53226,Licence and Permit Income,CEMMEX UK MATERIALS LTD,3204330,220510,45350,2837,REFUNDS
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,REDACTED PERSONAL DATA,3201999,220514,45350,2907.2,IND REFUND
 Parks and Green Space,Environment & Community Services,64331,Miscellaneous Expenses,THE ROOKERY ESTATES COMPANY,2024977,220516,45350,770,VENDOR
 Croydon Road Recreation Ground Bandstand Restoration,ECS Capital Total,68154,Capital Main Works,A F STARR LTD,3202071,5071213,45350,25850.45,SUB-CONTRACTOR
 Safeguarding and Care Planning West,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3149332,5071214,45350,2119.57,CHILDRENS RES UNITS
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5071215,45350,10877.48,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5071216,45350,15867.8,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5071217,45350,15867.8,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5071218,45350,18545.8,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,ADDINGTON ROAD SURGERY,3133011,5071219,45350,2655,TCR CONSULTANT
 Depot Improvement Works,ECS Capital Total,68154,Capital Main Works,ALGECO UK GROUP LTD,1985175,5071220,45350,307.77,SUB-CONTRACTOR
 Parks and Green Space,Environment & Community Services,62126,Reactive Repairs,ALGECO UK GROUP LTD,1985175,5071220,45350,405.34,SUB-CONTRACTOR
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3127865,5071222,45350,753.75,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65517,Family Assessments,REDACTED PERSONAL DATA,3127865,5071222,45350,498.33,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,AMY ADAMS HOMECARE UK LIMITED,3139872,5071223,45350,4463.490000000001,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,ANERLEY SURGERY,3021685,5071224,45350,901,OTHER CREDS
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,AXIS EUROPE PLC,3204306,5071227,45350,8203.6,REFUNDS
 Public Health,Adult Care and Health,65557,Pharmacy,BALLATER SURGERY,3126544,5071228,45350,2621,TCR CONSULTANT
" Strategy, Performance and Engagement","Resources, Commissioning and Contracts Management",64331,Miscellaneous Expenses,BAS BOOKS LTD,3152710,5071229,45350,555,TCR CONSULTANT
 CLA and Care Leavers,"Children, Education and Families",64353,Placement Support,BEAM INC LTD,3201208,5071230,45350,4371,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,BEAM INC LTD,3201208,5071230,45350,298.84,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,64118,Specialist Equipment for Service Provision,BELLMAN & SYMFON UK LTD,3146688,5071231,45350,667.47,TCR SUPPLIER GENERAL
 Investment and Non-Operational Property,"Resources, Commissioning and Contracts Management",64323,Legal Fees,BEVAN BRITTAN,3123412,5071232,45350,32210,TCR LEGAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,BLUEFIELD CARE SERVICES LTD,3143988,5071233,45350,796.5,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,BLUEFIELD CARE SERVICES LTD,3143988,5071234,45350,15328.619999999992,TCR DOMICILIARY PROVIDER
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,BRIDGES HEALTHCARE & NURSING LTD,3129134,5071235,45350,1552.3,TCR RESIDENTIAL HOME
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,BRIDGES HEALTHCARE & NURSING LTD,3129134,5071236,45350,3104.6,TCR RESIDENTIAL HOME
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,BROMLEY  LEWISHAM AND GREENWICH MIND,3130750,5071237,45350,40833.33,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65556,Third Party Payment Not Government,REDACTED PERSONAL DATA,1856731,5071238,45350,75778.42,OTHER CREDS
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,BROMLEY THIRD SECTOR ENTERPRISE CIC,3142671,5071239,45350,215903.04,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,BROOMWOOD ROAD SURGERY,3019517,5071240,45350,5017,OTHER CREDS
 Arboriculture Management,Environment & Community Services,64331,Miscellaneous Expenses,BT GLOBAL SERVICES,3136575,5071241,45350,97.68,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,327.94000000000005,TCR SUPPLIER GENERAL
 Early Intervention and Family Support,"Children, Education and Families",64412,ICT Software,BT GLOBAL SERVICES,3136575,5071241,45350,40.89,TCR SUPPLIER GENERAL
 Early Intervention and Family Support,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,249.84,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",64117,Purchase Equipment Furniture and Materials,BT GLOBAL SERVICES,3136575,5071241,45350,660.5799999999999,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,889.51,TCR SUPPLIER GENERAL
 Safeguarding and Quality Improvement,"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,166.56,TCR SUPPLIER GENERAL
 Access and Inclusion (DSG),"Children, Education and Families",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,83.28,TCR SUPPLIER GENERAL
 Other Strategic Functions,"Children, Education and Families",65556,Third Party Payment Not Government,BT GLOBAL SERVICES,3136575,5071241,45350,77.32,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",64412,ICT Software,BT GLOBAL SERVICES,3136575,5071241,45350,9601.93,TCR SUPPLIER GENERAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",65570,IT Contract,BT GLOBAL SERVICES,3136575,5071241,45350,69086.12,TCR SUPPLIER GENERAL
 Public Protection,Public Protection and Enforcement,64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,82.3,TCR SUPPLIER GENERAL
 Highways (Including London Permit Scheme),Environment & Community Services,64414,ICT Maintenance and Support,BT GLOBAL SERVICES,3136575,5071241,45350,734.87,TCR SUPPLIER GENERAL
 Performance Management and Business Support ,Environment & Community Services,64212,Stationery,BT GLOBAL SERVICES,3136575,5071241,45350,40.89,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,165.58,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,138.83,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,64215,Mobile Phone Costs,BT GLOBAL SERVICES,3136575,5071241,45350,166.56,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,64411,ICT Hardware,BT GLOBAL SERVICES,3136575,5071241,45350,198.03,TCR SUPPLIER GENERAL
 Bromley Youth Support Programme,"Children, Education and Families",64211,Photocopying,CANON (UK) LTD,1865021,5071242,45350,114.68,OTHER CREDS
 Early Intervention and Family Support,"Children, Education and Families",64211,Photocopying,CANON (UK) LTD,1865021,5071242,45350,1612.17,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",64211,Photocopying,CANON (UK) LTD,1865021,5071242,45350,703.88,OTHER CREDS
 Facilities & Support,"Resources, Commissioning and Contracts Management",64415,Printing,CANON (UK) LTD,1865021,5071242,45350,7473.5,OTHER CREDS
 Transport Operations and Depot Management,Environment & Community Services,64211,Photocopying,CANON (UK) LTD,1865021,5071242,45350,128.2,OTHER CREDS
 Direct Services,Adult Care and Health,65556,Third Party Payment Not Government,CAREIUM UK LTD,3203081,5071243,45350,2988.52,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,CAREMARK BROMLEY,3148215,5071245,45350,30,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65531,Short Term Support Other,CAREMARK BROMLEY,3148215,5071245,45350,1300,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,62316,Water and Sewerage,CASTLE WATER LTD,3139896,5071246,45350,960.23,TCR UTILITY
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,CHOICE SUPPORT,3115662,5071248,45350,45059.25000000001,TCR RESIDENTIAL HOME
 Public Health,Adult Care and Health,65111,Payment to Other Local Authorities,CITY OF LONDON CORPORATION,3116856,5071249,45350,39322.6,TCR SUPPLIER GENERAL
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,COMMUNITY LINKS BROMLEY,3010823,5071250,45350,13402.32,OTHER CREDS
 0-25 Children Service,"Children, Education and Families",64333,Translators and Interpreters,CROYDON COUNCIL,3003866,5071251,45350,743,PCS LOCAL AUTH
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3138869,5071257,45350,16651.219999999994,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3138869,5071257,45350,5694.729999999999,TCR DOMICILIARY PROVIDER
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,1485466,5071258,45350,1368,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3013236,5071259,45350,1638,OTHER CREDS
 Public Health,Adult Care and Health,65557,Pharmacy,DR COLLINS & PARTNERS * 3032534,3032534,5071261,45350,2663,TCR SUPPLIER GENERAL
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3141721,5071263,45350,1181,TCR CONSULTANT
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204364,5071264,45350,7355.62,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,DR S GNANACHELVAN,2165082,5071265,45350,1926,TCR CONSULTANT
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3034539,5071266,45350,1894,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3105200,5071267,45350,4482,IND REFUND
 Public Health,Adult Care and Health,65557,Pharmacy,REDACTED PERSONAL DATA,3105213,5071268,45350,1444,IND REFUND
 HR,"Resources, Commissioning and Contracts Management",61432,Training Expenses,EDGE TRAINING AND CONSULTANCY LTD,3148484,5071269,45350,875,TCR TRAINING
 Public Health,Adult Care and Health,65557,Pharmacy,ELM HOUSE SURGERY,1970984,5071271,45350,4415,PCS HEALTH AUTH
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,FABS DOMICILIARY HOMECARE LTD,3143468,5071279,45350,9366.889999999998,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,FABS DOMICILIARY HOMECARE LTD,3143468,5071279,45350,326.34,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,FABS DOMICILIARY HOMECARE LTD,3143468,5071279,45350,829.45,TCR DOMICILIARY PROVIDER
 Public Health,Adult Care and Health,65557,Pharmacy,FORGE CLOSE SURGERY,2189410,5071282,45350,899,OTHER CREDS
 Replacement of District Heating System Boilers & Works to Walnut Leisure Centre,RCCM Capital Total,64315,Consultancy Fees,REDACTED PERSONAL DATA,3022718,5071283,45350,1861.7900000000002,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,GDST (GIRLS DAY SCHOOL TRUST),3145093,5071284,45350,6910.67,TCR IND SCHOOL
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,HELLO NEIGHBOUR,3202932,5071289,45350,3233.79,TCR LANDLORD
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3151114,5071290,45350,6128.570000000001,CHILDRENS RES UNITS
 CLA and Care Leavers,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3151114,5071290,45350,157.14,CHILDRENS RES UNITS
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3151114,5071291,45350,10149.99,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3151114,5071291,45350,414.28,CHILDRENS RES UNITS
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,HESTIA HOUSING & SUPPORT,3124560,5071292,45350,33280,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,HESTIA HOUSING & SUPPORT,3124560,5071293,45350,33280,TCR SUPPLIER GENERAL
