LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003463001,6268.73,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003464790,5670.23,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003464987,21321.14,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467366,484553.93,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Parks/Sport/Recreatn,45279,4100810188,3909.5,TELESHORE UK LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45279,4100807476,109408.01,BELL DECORATING & BUILDING LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45279,4100810111,5000,GREENSPACE INFORMATION FOR
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45279,4100806573,2735.55,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45279,4100806574,327.25,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Cleaning Supps Srvcs,45279,4100806772,687.99,ATLANTIC CLEANING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Print/ Photo /AudioV,45279,4100806666,473,IMPRESS PRINT SERVICES
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810157,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810158,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810159,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810160,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810161,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810166,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810167,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45279,4100810168,225,PLAN LONDON LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,BusinessConsult Serv,45279,4100806667,2600,LIME TRANSPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45279,3300323464,560,ASEND LTD
LONDON BOROUGH OF ENFIELD,PLACE,Security/Safety Eqpm,45279,4100806668,1372.5,CONTEGO SAFETY SOLUTIONS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45279,4100806704,320,HEAD WAYS PSYCHOLOGY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467367,4848,ILBP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Environ/Waste Srvcs,45279,4100806664,4132.5,TRAFFIC TECHNOLOGY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467273,512.96,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467275,512.96,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467343,439.68,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467345,439.68,GLOBAL IMPACT TRAINING
LONDON BOROUGH OF ENFIELD,PLACE,Burial services,45279,4100810185,4910,FREEDOM FINE ART
LONDON BOROUGH OF ENFIELD,PEOPLE,BusinessConsult Serv,45279,4100807674,2925,COLLIER SAFEGUARDING  LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45279,4100810154,3095.35,APPLE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45279,4100810172,3095.35,APPLE FOSTERING LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45279,4100808518,870.96,LEIGHVIEW HOUSE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45279,7003469044,739.17,RYDWELL SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45279,4100809917,1080,URBAN CITY SOLUTIONS
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467347,487.6,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467353,320.6,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467357,1035.08,ANGELS CARING CARE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45279,4100806880,227.59,GO AHEAD HOMES LIMITED
LONDON BOROUGH OF ENFIELD,HRD,Capital,45279,4100810395,12500,MONTAGU EVANS LLP
LONDON BOROUGH OF ENFIELD,RESOURCES,Insurance services,45279,3300323440,20000,TOPMARK CLAIMS MANAGEMENT LTD
LONDON BOROUGH OF ENFIELD,HRA,Utils/Pub Sect Srvcs,45279,4100807012,5600,ENERGETIK
LONDON BOROUGH OF ENFIELD,HRD,Other Disb Capital,45279,4100806662,650,SMART TRANSPORT HUB LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45279,3300321772,1395.4,POWERFUL VOICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,BlueLight/prison/prb,45279,4100810108,2820,THE 36 GROUP
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45279,4100810078,910,TUITION EXTRA LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,3300323489,4929.36,SUPPORTED LIVING SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467359,12468,WELLBEING LIVING
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467277,512.96,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467279,916,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467280,1300.72,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467282,806.08,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467284,1025.92,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467286,522.12,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467288,897.68,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467290,787.76,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467292,842.72,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467294,927.68,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467296,293.12,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467298,512.96,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467300,512.96,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467302,1483.92,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467304,897.68,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467306,641.2,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467308,1025.92,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467310,256.48,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467312,641.2,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467316,2381.6,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467318,641.2,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467320,512.96,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467322,2564.8,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467324,659.52,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467328,1438.12,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467330,2308.32,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467332,293.12,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467334,1048.82,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467335,403.04,PRIME HEALTHCARE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45279,4100806969,246,BOBBY'S WHEELS & TYRES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45279,7003469268,1201.2,LITTLE WELLINGTONS CHILDCARE
LONDON BOROUGH OF ENFIELD,CEX,Arts/Music/Entertnmt,45279,4100806835,400,THE STOW CALEDONIAN PIPE BAND
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467339,2784.64,SUPPORTING CARE
LONDON BOROUGH OF ENFIELD,RESOURCES,Property/Land Srvcs,45279,4100810184,9625,SITE SALES PROPERTY GROUP
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45279,3300323442,1600,LONDON EXPRESS LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467557,406.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467558,769,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467368,3198.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467559,857.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467560,1263.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467561,330.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467562,1994.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467563,11529.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467369,859.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003469008,2326.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467564,2051.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467371,2103.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467565,1009.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467567,978.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467372,2432.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467373,1356.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467568,1730.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467374,4721.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467375,742.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467376,3283.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467377,6855.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467378,1057.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467379,2175.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467380,3292.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467381,2052.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467569,11388.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467570,3676.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003469009,8063.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467383,3139.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467384,1406.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467572,951.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467385,1428.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467573,332.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467386,3828.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467387,3763.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467574,2947.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467388,2138.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467575,3428.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003469010,1406.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467576,4536.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467390,700.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467391,819.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467577,3610.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467392,463.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467393,1575.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467394,3953.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467578,338.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467579,1880.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467395,447.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467396,14712.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467397,2120.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467580,1978.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467581,897.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467582,3643.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467398,1350.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467399,275.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003469011,420.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467583,6328.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467584,2480.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467585,1446.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467400,409.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003469012,319.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467586,1535.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467587,1346.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467401,1072.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467402,1981.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467588,1296.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467403,2188.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467404,859.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467589,2038.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467590,562.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467591,1408.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467593,1072.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467594,3955.24,REDACTED
LONDON BOROUGH OF ENFIELD,RESOURCES,Education services,45279,4100810146,1377.81,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467406,5700.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467407,966.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467408,1239.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467595,1721.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467596,1142.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467409,1782.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467410,1230.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467597,1476.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467411,499.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467412,1721.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467413,2978.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467414,10221.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467598,512.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467599,1222.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467600,10183.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467416,1319.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467417,449.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467601,1876.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467602,890.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467419,1813.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467603,483.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467420,2094.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467604,6677.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467605,2824.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467606,1323.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467608,1648.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467609,1831,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467421,657.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467611,984.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467422,2121.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467423,1220.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467424,1410.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467614,1794.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467426,4885.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467427,2056.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467615,1175.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467616,1113.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467617,898.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467618,2928.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467619,458.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467620,351.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467621,2214.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467622,2704.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467623,593.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467625,634.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467626,346.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467627,468.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467628,1067.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467629,1441.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467630,325.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467631,550.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467633,916,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467634,2921.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467635,1427.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467636,2249.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467428,1195.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467637,777.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467638,1622.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467639,1702.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467640,1005.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467641,2821.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467642,2371.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467643,2092.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467645,3339.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467646,667.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467647,1329.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467648,624.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467649,1124.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467650,1391.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467429,1599.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467651,1408.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467652,1265.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467653,2274.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467654,4247.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467655,2219.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467656,3222.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467657,341.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467658,1340.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467430,1200.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467431,1611.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467660,2416.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467661,472.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467662,952.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467663,1756.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467664,874.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467665,570.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467666,1007.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45279,7003467667,998.84,REDACTED
