LONDON BOROUGH OF ENFIELD,Service Area Categorisation ,Expenses Type,Payment Date,Transaction Number,Net Amount,Supplier Name
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814719,1615.56,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814720,689.77,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814721,7423.31,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814722,2036.5,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814723,2449.98,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814724,295.37,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814725,2041.02,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,RESOURCES,Print/ Photo /AudioV,45316,4100814726,7547.64,FINANCIAL DATA MANAGEMENT PLC
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487424,1225,THE KYRIANNA HOSTEL
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,4100814756,436.1,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,4100814770,1946.88,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,4100814772,2408.6,RIGHT CHOICE SERVICES LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,Emergency/Legl Srvcs,45316,4100811226,5370,CLYDE & CO LLP
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487464,4745.2,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487466,4000.88,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487468,4027.2,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487470,3302.88,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487472,5041.32,NEXT STEP SUPPORT LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487474,3965.25,ANGEL SUPPORT LIVING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487476,3929.2,ANGEL SUPPORT LIVING LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45316,7003489164,7062,LITTLE LEARNERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45316,7003489165,737.88,LITTLE LEARNERS
LONDON BOROUGH OF ENFIELD,PEOPLE,Child Social Care,45316,3300324465,5862.4,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003480002,3055.16,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003481916,9039.97,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003483007,3362.13,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003483598,5852.1,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003486174,4312.38,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487130,1199.6,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487203,1040.55,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487512,513240.39,CARE IN FINANCE LTD
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45316,3300325310,7000,IC PROPERTY
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487428,424.98,VIPS (VERY IMPORTANT PEOPLE SERVS)
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45316,4100811239,3000,BITE SIZE LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487434,1461.02,REDYFNE RECRUITMENT & STAFFING LTD
LONDON BOROUGH OF ENFIELD,RESOURCES,IT Equip/Services,45316,4100811241,24875,INTEGRITY360 LTD
LONDON BOROUGH OF ENFIELD,PLACE,Emergency/Legl Srvcs,45316,4100813422,5337.5,PUMP COURT
LONDON BOROUGH OF ENFIELD,PLACE,Emergency/Legl Srvcs,45316,4100813665,400,PUMP COURT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487513,4848,ILBP LTD
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45316,4100812799,220,LEA VALLEY TRUCK PARTS
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45316,4100813353,12996.91,ENTERPRISE FLEX-E-RENT
LONDON BOROUGH OF ENFIELD,PLACE,Transport/Mail Srvcs,45316,4100813619,31665.96,ENTERPRISE FLEX-E-RENT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487436,2070.14,PRIMAVERA DOMICILIARY CARE SERVICES
LONDON BOROUGH OF ENFIELD,HRA,Hlth/Medic Supp Srvc,45316,4100808986,330,MEDIGOLD HEALTH CONSULTANCY LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487438,792,ALPHA CARE SPECIALISTS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487440,3361.72,EMBRACE UK COMMUNITY SUPPORT CENTRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487442,3517.44,EMBRACE UK COMMUNITY SUPPORT CENTRE
LONDON BOROUGH OF ENFIELD,PEOPLE,Training Services,45316,4100812659,300,CLIVE SIMMONS CONSULTANCY LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45316,4100814718,1000,PROSPERO GROUP LTD
LONDON BOROUGH OF ENFIELD,HRA,BusinessConsult Serv,45316,4100814792,2167,DJJH CONSULTING LTD T/A IBIS
LONDON BOROUGH OF ENFIELD,HRA,BlueLight/prison/prb,45316,4100813044,450,42 BEDFORD ROW
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,4100814690,1943.34,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,4100814691,1705,SILA CARE SERVICES
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487478,3432.24,NEXT STEP SUPPORT LTD OCEAN HOUSE
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487480,3665.72,NEXT STEP SUPPORT LTD OCEAN HOUSE
LONDON BOROUGH OF ENFIELD,PLACE,Vehicles & Parts,45316,4100811321,682.72,WASTEPARTS UK LTD
LONDON BOROUGH OF ENFIELD,HRA,Utilities,45316,3300324096,11668.79,ENERGETIK
LONDON BOROUGH OF ENFIELD,HRA,Utilities,45316,3300324104,9663.7,ENERGETIK
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487482,5399.5,SHENLEY LODGE SUPPORTED LIVING 292
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487484,5867.87,SHENLEY LODGE SUPPORTED LIVING 292
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487486,6479.4,SHENLEY LODGE SUPPORTED LIVING 292
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45316,4100814024,2573,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45316,4100814201,3033.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRD,Construction Capital,45316,4100814202,2654.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45316,4100814494,1472,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45316,4100814495,1152,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Security/Safety Eqpm,45316,4100814497,2317,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018616,912,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018617,502.32,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018618,286.56,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018619,377.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018620,377.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018621,2176.72,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018622,550,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018623,1340,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018631,935.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018633,549,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018634,935.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018635,550,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018637,665,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018639,1800.4,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018640,550,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018641,2679.04,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018642,286.56,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018643,755.8,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018647,454.13,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018648,213.9,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018650,454.13,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018651,257.25,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018653,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018654,293.02,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018655,731.36,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018657,211.89,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018660,1660.69,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018663,623.3,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018665,404.88,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018668,1367,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018671,220,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018672,413.97,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018675,1453.2,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018676,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018677,514.5,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018678,908.25,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018679,427.8,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018680,345.93,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018681,359,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018682,540,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018683,1211,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018685,623.3,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018687,418.6,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018690,360.3,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Housing Repairs,45316,5200018691,486.7,IGNITE LOGISTICS LTD
LONDON BOROUGH OF ENFIELD,HRA,Rents Payable,45316,3300325424,661.9,BARNARD COOK LONDON LTD
LONDON BOROUGH OF ENFIELD,HRD,Capital,45316,4100814781,1460.35,FISHER CHENG LIMITED
LONDON BOROUGH OF ENFIELD,PEOPLE,Nursery Education,45316,7003489163,1188,AWE & WONDER LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487444,297.7,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487446,828.98,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487448,1557.2,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487450,1406.06,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487452,2015.2,GENUINE CARERS LTD
LONDON BOROUGH OF ENFIELD,PEOPLE,Education services,45316,4100814766,672,PARKS COMMUNITY PROGRAMME C.I.C
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,4100813895,950,AFRAMBA SERVICE LTD
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45316,3300325420,4000,HELP2RENT
LONDON BOROUGH OF ENFIELD,HRD,Accommodation services,45316,3300325421,2400,HELP2RENT
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487702,406.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487703,769,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487514,3198.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487704,857.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487705,1263.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487706,330.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487707,1994.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487708,11529.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487515,859.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487709,2051.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487517,2103.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487710,1009.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487712,978.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487518,2432.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487519,1356.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Recruitment services,45316,4100814824,360,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487713,1730.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487520,4721.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487521,742.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487522,3283.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487523,6855.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487524,1057.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487525,2175.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487526,3292.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487527,2052.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487714,11388.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487715,3676.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487529,3139.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487530,1406.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487717,951.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487531,1428.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487718,332.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487532,4039.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487533,3763.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487719,2947.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487534,2138.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487720,3428.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487721,4536.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487536,700.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487537,819.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487722,3610.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487538,463.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487539,1575.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487540,3953.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487723,338.56,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487724,1880.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487541,447.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487542,14712.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487543,2120.72,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487725,1978.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487726,897.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487727,3643.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487544,1350.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487545,275.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487728,6328.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487729,2480.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487730,1446.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487546,409.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487731,1206.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487732,1346.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487547,1072.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487548,1981.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487733,1296.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487549,2188.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487550,859.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487734,2038.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487735,562.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487736,1408.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487738,1072.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487739,3955.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487552,5700.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487553,966.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487554,1239.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487740,1721.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487741,1142.4,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487555,1782.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487556,1230.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487742,1476.28,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487557,499.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487558,1721.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487559,2978.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487560,10221.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487743,512.96,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487744,1222.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487745,10185.92,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487562,1319.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487563,449.08,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487746,1876.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487747,890.64,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487565,1813.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487748,483.88,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487566,2094.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487749,6677.44,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45316,3300325311,1025.75,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45316,3300325312,1450,REDACTED
LONDON BOROUGH OF ENFIELD,PLACE,Rents Payable,45316,3300325313,1450,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487750,2824.68,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487751,1323.76,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487753,1648.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487754,1831,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487567,657.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487755,984.16,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487568,2121.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487569,1220.84,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487570,1410.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487758,1794.36,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487572,4885.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487573,2056.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487759,1175.52,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487760,1113.12,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487761,898.8,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487762,2928.24,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487763,458.6,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487764,351.48,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487765,2214.44,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487766,2704.04,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487767,593.2,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487769,634.32,REDACTED
LONDON BOROUGH OF ENFIELD,PEOPLE,Adult Social Care,45316,7003487770,346.28,REDACTED
