Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139168,revenue,1MG40,Direct Payments OP,-449.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139052,revenue,1MH40,Direct Payments PD,963.28
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139052,revenue,1MH40,Direct Payments PD,-266.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138983,revenue,1MK40,Direct Payments LD,1253.84
Children & Families,Children's Social Care,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139114,revenue,1MD66,CWD Care Packages,297.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139064,revenue,1MH40,Direct Payments PD,963.28
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139064,revenue,1MH40,Direct Payments PD,-95.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139020,revenue,1MM40,Direct Payments MH,675.10
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,07/06/2024,Redacted Personal Data,9139230,revenue,1DF16,Arts/Dance Connect,260.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138947,revenue,1MK40,Direct Payments LD,1857.76
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9138947,revenue,1MK40,Direct Payments LD,-260.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138990,revenue,1MK40,Direct Payments LD,2431.12
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9138990,revenue,1MK40,Direct Payments LD,-316.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138971,revenue,1MM40,Direct Payments MH,2746.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138968,revenue,1MM40,Direct Payments MH,381.02
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139108,revenue,1MG40,Direct Payments OP,1100.92
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139108,revenue,1MG40,Direct Payments OP,-490.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/06/2024,Redacted Personal Data,9139443,revenue,1MM94,Mental Capacity Act,344.70
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139218,revenue,1MG43,Carers Support Payments OP,1736.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,Redacted Personal Data,9150063,revenue,1MG43,Carers Support Payments OP,1736.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139161,revenue,1MG40,Direct Payments OP,2625.68
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139161,revenue,1MG40,Direct Payments OP,-524.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139084,revenue,1MK40,Direct Payments LD,2554.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139100,revenue,1MH40,Direct Payments PD,3853.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139099,revenue,1MK40,Direct Payments LD,969.72
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139099,revenue,1MK40,Direct Payments LD,-114.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139180,revenue,1MG40,Direct Payments OP,1175.64
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139180,revenue,1MG40,Direct Payments OP,-21.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138949,revenue,1MK40,Direct Payments LD,2555.96
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9138949,revenue,1MK40,Direct Payments LD,1530.61
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138958,revenue,1MK40,Direct Payments LD,2841.84
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9138958,revenue,1MK40,Direct Payments LD,-124.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139027,revenue,1MH40,Direct Payments PD,4982.64
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139027,revenue,1MH40,Direct Payments PD,-593.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138976,revenue,1MK40,Direct Payments LD,1349.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138986,revenue,1MH40,Direct Payments PD,627.88
Investment & Growth,Major Projects,Capital Expenditure,12/06/2024,Redacted Personal Data,9146305,Capital,2CAPI,Capital Investment,1400.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,Redacted Personal Data,9153966,revenue,1MM43,Carers Support Payments MH,2108.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139179,revenue,1MK40,Direct Payments LD,1155.60
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139179,revenue,1MK40,Direct Payments LD,-349.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139154,revenue,1MG40,Direct Payments OP,5626.24
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,Redacted Personal Data,9139154,revenue,1MG40,Direct Payments OP,-510.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9138957,revenue,1MK40,Direct Payments LD,17553.76
Children & Families,Education,Revenue Expenditure,21/06/2024,Redacted Personal Data,9152238,revenue,1E320,SAR Team,769.00
Housing & Communities,Fairer Housing Unit,Capital Expenditure,06/06/2024,Redacted Personal Data,9141111,Capital,2N101,Capital Grants,5347.90
Children & Families,Education,Revenue Expenditure,14/06/2024,Redacted Personal Data,9147717,revenue,1E212,Transport Special,300.00
Children & Families,Children's Social Care,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139169,revenue,1MD66,CWD Care Packages,1946.15
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139062,revenue,1MK43,Carers Support Payments LD,5568.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,Redacted Personal Data,9139191,revenue,1MK40,Direct Payments LD,7579.76
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,21/06/2024,REDCAR & CLEVELAND BOROUGH COUNCIL,9152389,revenue,1KE24,Waste Commission,27987.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,REDESDALE COURT,9139406,revenue,1MG20,Residential Care OP,3141.84
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,REDESDALE COURT,9139406,revenue,1MG20,Residential Care OP,-752.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,REDRESS LTD,9154136,revenue,1MK60,Ind Day Care LD,377.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,REDRESS LTD,9154137,revenue,1MK60,Ind Day Care LD,377.76
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/06/2024,REEN TECHNOLOGIES LIMITED,9155407,revenue,1KW00,Localised Working,4648.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,21/06/2024,REGENT FUNERAL SERVICES,9152337,revenue,1FA51,Coroner,4959.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,17/06/2024,REGENT FUNERAL SERVICES,9148527,revenue,1FA51,Coroner,544.00
HRA Expenditure,General Management,Revenue Expenditure,21/06/2024,REGULATOR OF SOCIAL HOUSING,9152236,revenue,1HCCP,HRA Complaints,122654.63
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/06/2024,RENTOKIL INITIAL UK LIMITED,9141261,revenue,1KE53,Clinical Waste,8197.44
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,20/06/2024,RESIDENTIAL MANAGEMENT GROUP,9151630,revenue,1V616,Lower Steenbergs Yard,3182.87
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,RESOLVE(CARE NORTHERN)LTD,9139409,revenue,1MK20,Residential Care LD,37267.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/06/2024,RESOLVE(CARE NORTHERN)LTD,9156986,revenue,1MK20,Residential Care LD,2286.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/06/2024,REXEL UK LIMITED,9134301,revenue,1KVEE,Electrical Stand Alone Works,1299.90
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/06/2024,REXEL UK LIMITED,9134334,revenue,1KVEE,Electrical Stand Alone Works,328.78
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/06/2024,REXEL UK LIMITED,9134323,revenue,1KVEE,Electrical Stand Alone Works,777.75
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9151153,revenue,1KVWC,Minor Works Contracts,3670.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9137925,revenue,1KVWC,Minor Works Contracts,10980.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9131842,revenue,1KE1R,Walbottle Waste Recycle R&M,2186.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9131840,revenue,1KKX1,Civic Centre Direct Costs,696.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,14/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9141636,Capital,2HE01,Capital Citywide,5851.80
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9122414,Capital,2HE01,Capital Citywide,3650.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9123226,Capital,2HE01,Capital Citywide,3067.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9123287,Capital,2HE01,Capital Citywide,7461.20
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9123288,Capital,2HE01,Capital Citywide,3162.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9123289,Capital,2HE01,Capital Citywide,4579.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9125094,Capital,2HE01,Capital Citywide,7487.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9125095,Capital,2HE01,Capital Citywide,608.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,21/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9135843,Capital,2HE01,Capital Citywide,3417.15
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,28/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9139520,Capital,2HE01,Capital Citywide,650.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,28/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9139521,Capital,2HE01,Capital Citywide,2167.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,28/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9139544,Capital,2HE01,Capital Citywide,4671.30
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,28/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9139545,Capital,2HE01,Capital Citywide,2167.00
Investment & Growth,Major Projects,Capital Expenditure,06/06/2024,RHODAR INDUSTRIAL SERVICES LIMITED,9131841,Capital,2CAPI,Capital Investment,4532.00
Children & Families,Education,Revenue Expenditure,28/06/2024,RICHARD SCOTT IR35,9156915,revenue,1E558,SB Music Service,1444.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9145088,revenue,1MG50,Home Care OP,519.98
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9145089,revenue,1MG50,Home Care OP,519.98
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9145090,revenue,1MG50,Home Care OP,592.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154173,revenue,1MG50,Home Care OP,661.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154174,revenue,1MG50,Home Care OP,663.11
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154175,revenue,1MG50,Home Care OP,647.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154176,revenue,1MG50,Home Care OP,446.13
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154177,revenue,1MG50,Home Care OP,558.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154178,revenue,1MG50,Home Care OP,664.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154179,revenue,1MG50,Home Care OP,636.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154181,revenue,1MG50,Home Care OP,558.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,RICHARDSON HOME CARE NEWCASTLE UPON TYNE,9154182,revenue,1MG50,Home Care OP,664.84
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/06/2024,RICHMOND FIRE ENGINEERS LTD,9134331,revenue,1KKX1,Civic Centre Direct Costs,325.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,14/06/2024,RICKERBY LTD,9130680,revenue,3KES1,City Transport Stock,453.55
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,RIGHT AT HOME TYNESIDE,9145028,revenue,1MG50,Home Care OP,37614.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,RIGHT AT HOME TYNESIDE,9145028,revenue,1MK50,Supported Living LD,7052.64
Children & Families,Children's Social Care,Revenue Expenditure,07/06/2024,RIGHT LET LEEDS,9142671,revenue,1MF01,CIC & Care Leaver Team,1352.00
Children & Families,Children's Social Care,Revenue Expenditure,17/06/2024,RIGHT TRAK LTD,9148579,revenue,1MC02,Ind Sector Placements,36632.56
Children & Families,Children's Social Care,Revenue Expenditure,17/06/2024,RIGHT TRAK LTD,9148580,revenue,1MC02,Ind Sector Placements,22000.00
Children & Families,Children's Social Care,Revenue Expenditure,17/06/2024,RIGHT TRAK LTD,9148581,revenue,1MC02,Ind Sector Placements,18795.60
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,04/06/2024,RINGTONS LTD,9139613,revenue,1MW03,Foodworks Enterprise,128.26
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,04/06/2024,RINGTONS LTD,9139613,revenue,1MW04,Foodworks Training,158.66
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/06/2024,RINGTONS LTD,9151124,revenue,1KF07,Banqueting Suite,522.51
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/06/2024,RINGTONS LTD,9151123,revenue,1KF07,Banqueting Suite,304.55
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,RIVER COTTAGE,9139251,revenue,1MK20,Residential Care LD,63600.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/06/2024,RIVERDALE PAPER PLC,9151764,revenue,1KE14,Waste Disposal General O/H,2246.00
Children & Families,Early Help and Family Support,Revenue Expenditure,20/06/2024,RIVERSIDE COMMUNITY HEALTH PROJECT,9151702,revenue,1EEG4,C&FN Inner West,12000.00
Children & Families,Early Help and Family Support,Revenue Expenditure,20/06/2024,RIVERSIDE COMMUNITY HEALTH PROJECT,9151701,revenue,1EEG4,C&FN Inner West,13000.00
Children & Families,Education Schools/DSG,Revenue Expenditure,13/06/2024,RIVERSIDE COMMUNITY HEALTH PROJECT,9147248,revenue,1E25R,AP Inclusion Panel,25000.00
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,RIVERVIEW COMMUNITY NURSERY AND PRE SCHO,9147654,revenue,1EEP5,2Yr Old Learning & Childcare,7108.23
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,RIVERVIEW COMMUNITY NURSERY AND PRE SCHO,9149119,revenue,1EEP5,2Yr Old Learning & Childcare,8466.22
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,RIVERVIEW COMMUNITY NURSERY AND PRE SCHO,9149120,revenue,1E201,3- and 4-Year-Old,7312.50
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,RIVERVIEW COMMUNITY NURSERY AND PRE SCHO,9149118,revenue,1E201,3- and 4-Year-Old,1259.70
Children & Families,Early Help and Family Support,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1EEG4,C&FN Inner West,91.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE27,Bereavement Services Overhead,91.58
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/06/2024,RJ LIFT SERVICE LTD,9140547,revenue,1KR56,Communal Area & Cyclical Mntce,392.69
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/06/2024,RJ LIFT SERVICE LTD,9140548,revenue,1KR56,Communal Area & Cyclical Mntce,513.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/06/2024,RJ LIFT SERVICE LTD,9140571,revenue,1KR56,Communal Area & Cyclical Mntce,280.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/06/2024,RJ LIFT SERVICE LTD,9140603,revenue,1KR56,Communal Area & Cyclical Mntce,7464.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/06/2024,RJ LIFT SERVICE LTD,9140604,revenue,1KR56,Communal Area & Cyclical Mntce,2785.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/06/2024,RJ LIFT SERVICE LTD,9140626,revenue,1KR56,Communal Area & Cyclical Mntce,625.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/06/2024,RJ LIFT SERVICE LTD,9140631,revenue,1KR56,Communal Area & Cyclical Mntce,3473.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/06/2024,RJ LIFT SERVICE LTD,9140632,revenue,1KR56,Communal Area & Cyclical Mntce,1281.30
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/06/2024,RJ LIFT SERVICE LTD,9140633,revenue,1KR56,Communal Area & Cyclical Mntce,650.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/06/2024,RJ LIFT SERVICE LTD,9140646,revenue,1KR56,Communal Area & Cyclical Mntce,625.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/06/2024,RJ LIFT SERVICE LTD,9140615,revenue,1KR56,Communal Area & Cyclical Mntce,12929.08
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/06/2024,RJ LIFT SERVICE LTD,9156827,revenue,1KR56,Communal Area & Cyclical Mntce,700.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE1V,Allendale Road Depot R&M,366.32
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE1S,Byker HH Waste Recycling R&M,91.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE1M,Byker Lodge Centre,91.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KEWC,Condercum Road Depot,91.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE1D,Denton & Whope CC R&M,91.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/06/2024,RJ LIFT SERVICE LTD,9139533,revenue,1KVWC,Minor Works Contracts,1516.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/06/2024,RJ LIFT SERVICE LTD,9139642,revenue,1KVWC,Minor Works Contracts,1516.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE1U,Shieldfield Centre R&M,183.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KE1A,Wentworth Pl & Cherry Tree R&M,274.74
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,21/06/2024,RJ LIFT SERVICE LTD,9152372,revenue,1V204,Car Parking Infrastructure,9814.74
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,21/06/2024,RJ LIFT SERVICE LTD,9152381,revenue,1V204,Car Parking Infrastructure,982.25
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,21/06/2024,RJ LIFT SERVICE LTD,9148818,revenue,1V204,Car Parking Infrastructure,6384.11
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,18/06/2024,RJ LIFT SERVICE LTD,9148814,revenue,1V204,Car Parking Infrastructure,982.25
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,18/06/2024,RJ LIFT SERVICE LTD,9148815,revenue,1V204,Car Parking Infrastructure,982.25
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,21/06/2024,RJ LIFT SERVICE LTD,9148819,revenue,1V118,Grainger Town Multi Storey,1455.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1DR16,11-15Clayton St&31-37NelsonSt,91.58
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,03/06/2024,RJ LIFT SERVICE LTD,9123201,revenue,1DR16,11-15Clayton St&31-37NelsonSt,850.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1DV01,Charlotte Sq,91.58
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KKX1,Civic Centre Direct Costs,1713.17
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1V075,Guildhall,91.58
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1DE49,i4- Quayside NEC,183.16
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1DE50,i6- Charlotte Square NEC,91.58
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1DE48,i8 - Lynwood NEC,91.58
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/06/2024,RJ LIFT SERVICE LTD,9143739,revenue,1FRAA,Westgate,5310.00
Deputy Chief Executive,Communities Team,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KL28,Carnegie Building,91.58
Deputy Chief Executive,Communities Team,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1KL17,Community Buildings R&M,183.16
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1EA04,Heaton ASB,91.58
HRA Expenditure,Special Services,Revenue Expenditure,11/06/2024,RJ LIFT SERVICE LTD,9140639,revenue,1HP01,Comm. Centres - Citywide,183.16
HRA Expenditure,Special Services,Revenue Expenditure,03/06/2024,RJ LIFT SERVICE LTD,9123261,revenue,1HP01,Comm. Centres - Citywide,295.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,06/06/2024,RNIB,9141142,revenue,1CR01,Revs and Bens Supp&Svs,301.00
Public Health Service,Public Health,Revenue Expenditure,27/06/2024,ROAD TO RECOVERY TRUST,9156378,revenue,1ML18,SSMTRG,30000.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,03/06/2024,ROBERTS ENVIRONMENTAL LTD,9138312,revenue,1DQ8Q,S&M Jesmond Dene Depot,2000.00
Investment & Growth,Major Projects,Capital Expenditure,13/06/2024,ROBERTSON CE LIMITED,9147373,Capital,2CAPI,Capital Investment,2366.08
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/06/2024,ROOF RITE,9153898,revenue,1KVWC,Minor Works Contracts,415.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,ROOF RITE,9141383,revenue,1KE1K,Welford Day Centre R&M,795.00
Children & Families,Education Schools/DSG,Revenue Expenditure,05/06/2024,ROSEWOOD INDEPENDENT SCHOOL LTD,9140774,revenue,1E20A,SB Independent Schools,24945.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ROSEWOOD VILLA RESIDENTIAL HOME,9139300,revenue,1MG20,Residential Care OP,51823.48
Children & Families,Children's Social Care,Revenue Expenditure,12/06/2024,ROSSITER TRAVEL,9146426,revenue,1MC02,Ind Sector Placements,4365.00
Children & Families,Education,Revenue Expenditure,24/06/2024,ROSSITER TRAVEL,9150266,revenue,1E212,Transport Special,3000.00
Children & Families,Education,Revenue Expenditure,03/06/2024,ROSSITER TRAVEL,9136119,revenue,1E212,Transport Special,3000.00
