Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,02/07/2024,BRITISH GAS TRADING LTD,9159795,Capital,2HE01,Capital Citywide,264.45
HRA Expenditure,General Management,Revenue Expenditure,24/07/2024,BRITISH GAS TRADING LTD,9177681,revenue,1HE01,HRA NHD Mngmnt - Citywide,452.79
HRA Expenditure,General Management,Revenue Expenditure,12/07/2024,BRITISH GAS TRADING LTD,9156877,revenue,1HE01,HRA NHD Mngmnt - Citywide,309.64
HRA Expenditure,General Management,Revenue Expenditure,12/07/2024,BRITISH GAS TRADING LTD,9167554,revenue,1HE01,HRA NHD Mngmnt - Citywide,381.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/07/2024,BRITISH RED CROSS,9161239,revenue,1MX20,Care Act,5508.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,09/07/2024,BRITISH TELECOM PLC,9164382,revenue,1V204,Car Parking Infrastructure,2738.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/07/2024,BRITISH TELECOMMUNICATIONS PLC,9165735,revenue,1KVWC,Minor Works Contracts,9600.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,17/07/2024,BRITISH TELECOMMUNICATIONS PLC,9167156,revenue,1D520,Trading Standards,266.38
Investment & Growth,Transport,Capital Expenditure,12/07/2024,BRITISH TELECOMMUNICATIONS PLC,9123681,Capital,2CAPI,Capital Investment,1560.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,BROOKE HOUSE CARE HOME,9176148,revenue,1MG10,Nursing Care OP,79440.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BROOKE HOUSE CARE HOME,9169392,revenue,1MG10,Nursing Care OP,89702.99
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BROOKE HOUSE CARE HOME,9169392,revenue,1MG20,Residential Care OP,23350.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BROOKE HOUSE CARE HOME,9169392,revenue,1MK10,Nursing Care LD,3745.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BROOKE HOUSE CARE HOME,9169393,revenue,1MG10,Nursing Care OP,1112.01
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,08/07/2024,BROWN & ILLINGWORTH LTD,9162891,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,1376.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,08/07/2024,BROWN & ILLINGWORTH LTD,9162890,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,378.40
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,08/07/2024,BROWN & ILLINGWORTH LTD,9162889,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,730.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,08/07/2024,BROWN & ILLINGWORTH LTD,9162888,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,664.00
HRA Expenditure,General Management,Revenue Expenditure,18/07/2024,BROWN & ILLINGWORTH LTD,9164605,revenue,1HRA8,HRA - Investment Related Expe,369.60
HRA Expenditure,General Management,Revenue Expenditure,04/07/2024,BROWN & ILLINGWORTH LTD,9159563,revenue,1HRA3,Misc Feasibility Study/Survey,395.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,BRUNSWICK HOUSE,9176129,revenue,1MG10,Nursing Care OP,4142.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BRUNSWICK HOUSE,9169387,revenue,1MG10,Nursing Care OP,72515.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BRUNSWICK HOUSE,9169387,revenue,1MG20,Residential Care OP,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,BRUNSWICK HOUSE,9169294,revenue,1MG10,Nursing Care OP,1887.04
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,26/07/2024,BRUSH TECHNOLOGY LTD,9168626,revenue,1KW27,Localised Working East,2002.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,10/07/2024,BRUSH TECHNOLOGY LTD,9165629,revenue,1KW27,Localised Working East,2002.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,26/07/2024,BUCHER MUNICIPAL LIMITED,9159750,revenue,3KES1,City Transport Stock,308.01
Operations & Regulatory Services ,Operations,Revenue Expenditure,05/07/2024,BUCHER MUNICIPAL LIMITED,9161832,revenue,3KES1,City Transport Stock,308.87
Operations & Regulatory Services ,Operations,Revenue Expenditure,05/07/2024,BUCHER MUNICIPAL LIMITED,9161830,revenue,3KES1,City Transport Stock,259.29
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,17/07/2024,BUDGET BLINDS,9170562,revenue,1BT05,Staying Close,290.00
CFO Directorate,Property Services,Revenue Expenditure,24/07/2024,BUILDING COST INFORMATION SERVICE LTD,9177687,revenue,1DTS1,I&D Property Services,1831.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/07/2024,BUILDROUTE LIMITED,9168543,revenue,1KVWC,Minor Works Contracts,2776.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,01/07/2024,BUILDROUTE LIMITED,9154016,revenue,1KVWC,Minor Works Contracts,12266.10
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/07/2024,BUILDROUTE LIMITED,9179818,revenue,1KVWC,Minor Works Contracts,7192.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,30/07/2024,BUILDROUTE LIMITED,9175977,revenue,1KVWC,Minor Works Contracts,9550.00
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,26/07/2024,BUNZL GREENHAM,9159269,revenue,1MG26,Byker Lodge Resource Centre OP,391.05
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9161760,revenue,1MG26,Byker Lodge Resource Centre OP,968.56
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9161759,revenue,1MK21,Castle Dene Resource Centre LD,547.48
Children & Families,Children's Social Care,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9146469,revenue,1MC41,Bedeburn Short Break Unit,618.52
Children & Families,Early Help and Family Support,Revenue Expenditure,24/07/2024,BUNZL GREENHAM,9159375,revenue,1E46H,Castle Nursery Montagu,505.25
Children & Families,Early Help and Family Support,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140895,revenue,1E464,Castle Nursery Shieldfield,298.66
Children & Families,Early Help and Family Support,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9141194,revenue,1E464,Castle Nursery Shieldfield,412.44
Children & Families,Early Help and Family Support,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9143797,revenue,1E465,Castle Nursery Willow Ave,460.90
Children & Families,Early Help and Family Support,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9166529,revenue,1E463,Castle Nursery Ryehill,272.16
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,24/07/2024,BUNZL GREENHAM,9159309,revenue,1KG13,Westerhope Primary School,668.67
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,24/07/2024,BUNZL GREENHAM,9159291,revenue,1KH97,Jesmond Park Academy,1522.34
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/07/2024,BUNZL GREENHAM,9151854,revenue,1KG93,St Cuthberts RC High Academy,819.41
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/07/2024,BUNZL GREENHAM,9151872,revenue,1KGC6,BCT - Byker Wall,369.83
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/07/2024,BUNZL GREENHAM,9151855,revenue,1KH03,Christ Church C of E Primary,299.44
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/07/2024,BUNZL GREENHAM,9151853,revenue,1KH40,St Lawrences Primary,295.59
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/07/2024,BUNZL GREENHAM,9151856,revenue,1KH71,Charles Parsons Cleaning,388.33
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/07/2024,BUNZL GREENHAM,9159327,revenue,1KFE8,St Georges RC Prim,270.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/07/2024,BUNZL GREENHAM,9159266,revenue,1KGCF,Condercum Road,420.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,26/07/2024,BUNZL GREENHAM,9159267,revenue,1KHC5,Allendale Road Cleaning,250.84
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9151867,revenue,1EJ20,City Library and Hub,934.95
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9160907,revenue,1KFC1,Beech Hill Primary School,413.10
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9150118,revenue,1KG06,Milecastle Primary School,381.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9150123,revenue,1KG24,Canning St Primary,497.35
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9150155,revenue,1KG72,Thomas Bewick,291.28
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9150156,revenue,1KH25,Byker Primary,255.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9151868,revenue,1KH54,Gosforth Junior High,1029.34
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9151865,revenue,1KH61,Gosforth Central Middle,1423.68
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9151869,revenue,1KH91,Benfield Comprehensive,783.19
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,BUNZL GREENHAM,9150163,revenue,1KHTZ,Walker Res Ctre Consumables,1189.87
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9151852,revenue,1KFF2,Stocksfield Ave Prim,333.98
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146931,revenue,1KFJ6,Cragside Primary School,357.98
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146928,revenue,1KG09,Throckley Primary School,1713.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146933,revenue,1KG42,Stocksfield Ave Primary,306.56
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146937,revenue,1KH34,Ravenswood Primary,270.75
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146938,revenue,1KH91,Benfield Comprehensive,601.41
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9161762,revenue,1KH92,Gosforth High,1035.62
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146927,revenue,1KHS4,Discovery Museum,598.43
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/07/2024,BUNZL GREENHAM,9146936,revenue,1KHY3,Parking Contrl office Percy St,378.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/07/2024,BUNZL GREENHAM,9161758,revenue,1KGCF,Condercum Road,597.10
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/07/2024,BUNZL GREENHAM,9161757,revenue,1KH91,Benfield Comprehensive,527.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/07/2024,BUNZL GREENHAM,9161761,revenue,1KHT4,Kenton Centre,1066.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140866,revenue,1KFB0,Milecaste Primary School,331.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140863,revenue,1KFE7,Moorside Comm Prim,319.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140880,revenue,1KFF7,St Michaels Primary,271.93
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140894,revenue,1KFJ8,Ravenswood Primary,328.53
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140879,revenue,1KFK6,St Vincents RC Prim,269.22
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140869,revenue,1KFK8,Walkergate Primary,511.51
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140860,revenue,1KFP9,Gosforth Academy,475.74
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140870,revenue,1KFT3,Sir Charles Parsons School,362.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140868,revenue,1KFW2,Gosforth Central Middle,487.85
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140887,revenue,1KG94,Walbottle Campus,433.15
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140890,revenue,1KH45,Walkergate Primary,321.16
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,BUNZL GREENHAM,9140882,revenue,1KKK8,Civic Centre Cleaners,1353.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9143800,revenue,1KE27,Bereavement Services Overhead,283.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9161764,revenue,1KFC8,Gosforth Park First,336.39
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9146470,revenue,1KFG2,Kenton Bar Primary,921.52
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9146464,revenue,1KFG6,Nth Fawdon Primary,448.78
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9146491,revenue,1KG09,Throckley Primary School,410.31
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9146462,revenue,1KH54,Gosforth Junior High,626.68
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9161756,revenue,1KH95,St Marys RC School,547.45
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9146479,revenue,1KHT4,Kenton Centre,851.96
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9166516,revenue,1KFC4,South Gosforth First,335.97
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9150108,revenue,1KG09,Throckley Primary School,957.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9159549,revenue,1KG13,Westerhope Primary School,1177.47
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9159559,revenue,1KG45,Wingrove Primary,1269.06
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9166513,revenue,1KG72,Thomas Bewick,275.68
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9166533,revenue,1KH2Y,YHN House,355.89
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9150111,revenue,1KH43,St Vincents Primary,340.90
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9166531,revenue,1KH5Y,YHN Sheltered East,343.98
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9159550,revenue,1KH94,Kenton Comprehensive,759.33
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9150102,revenue,1KH95,St Marys RC School,359.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9162004,revenue,1KH98,Grainger Market,488.60
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9150103,revenue,1KJH1,St Charles RC Sch,485.38
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9150117,revenue,1KKK8,Civic Centre Cleaners,2073.13
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,BUNZL GREENHAM,9159557,revenue,1KKK8,Civic Centre Cleaners,1894.13
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/07/2024,BUNZL GREENHAM,9152885,revenue,1KFF4,Sacred Heart Primary,406.11
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/07/2024,BUNZL GREENHAM,9152881,revenue,1KH39,St Cuthberts Prim Kenton,430.58
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,29/07/2024,BUNZL GREENHAM,9137486,revenue,1KG92,Westgate Community College,499.29
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,11/07/2024,BUNZL GREENHAM,9151863,revenue,1KFP6,Walbottle Campus,986.33
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/07/2024,BUNZL GREENHAM,9151862,revenue,1KENB,Fleet Workshops OH,818.33
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/07/2024,BUNZL GREENHAM,9153006,revenue,1KENB,Fleet Workshops OH,320.35
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,26/07/2024,BUNZL GREENHAM,9159328,revenue,1EA06,Westgate ASB,640.70
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,31/07/2024,BUNZL GREENHAM,9160910,revenue,1EA04,Heaton ASB,809.62
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,05/07/2024,BUNZL GREENHAM,9161766,revenue,1EA06,Westgate ASB,421.70
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,19/07/2024,BUNZL GREENHAM,9152882,revenue,1EA06,Westgate ASB,421.70
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,19/07/2024,BUNZL GREENHAM,9153004,revenue,1EA06,Westgate ASB,640.70
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,BURN BRAE LODGE,9181767,revenue,1MG20,Residential Care OP,3206.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,BURN BRAE LODGE,9159628,revenue,1MG20,Residential Care OP,3206.52
Adult Social Care & Prevention,Community Support,Revenue Income,31/07/2024,BURN BRAE LODGE,9181767,revenue,1MG20,Residential Care OP,-1549.72
Adult Social Care & Prevention,Community Support,Revenue Income,02/07/2024,BURN BRAE LODGE,9159628,revenue,1MG20,Residential Care OP,-1549.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,BYKER HALL N H (FELLINGATE CC LTD),9181785,revenue,1MG10,Nursing Care OP,47400.83
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,BYKER HALL N H (FELLINGATE CC LTD),9181785,revenue,1MG20,Residential Care OP,182541.71
