Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234597,revenue,1MC20,In House Foster Care Costs,  ,,817.96
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234597,revenue,1MF10,Adoption Payments,  ,,680.62
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225284,revenue,1MC20,In House Foster Care Costs,  ,,817.96
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225284,revenue,1MF10,Adoption Payments,  ,,680.62
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245106,revenue,1MC20,In House Foster Care Costs,  ,,817.96
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245106,revenue,1MF10,Adoption Payments,  ,,680.62
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234589,revenue,1MC20,In House Foster Care Costs,  ,,1660.93
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225275,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234739,revenue,1MF35,Special Guardianship Allow,  ,,726.34
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225472,revenue,1MF35,Special Guardianship Allow,  ,,612.20
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245248,revenue,1MF35,Special Guardianship Allow,  ,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234370,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225081,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244905,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234594,revenue,1MC20,In House Foster Care Costs,  ,,991.34
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225281,revenue,1MC20,In House Foster Care Costs,  ,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245104,revenue,1MC20,In House Foster Care Costs,  ,,991.38
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234614,revenue,1MC20,In House Foster Care Costs,  ,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225298,revenue,1MC20,In House Foster Care Costs,  ,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245119,revenue,1MC20,In House Foster Care Costs,  ,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234587,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225273,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245098,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234596,revenue,1MF35,Special Guardianship Allow,  ,,612.20
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225283,revenue,1MF35,Special Guardianship Allow,  ,,612.20
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245105,revenue,1MF35,Special Guardianship Allow,  ,,612.20
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234601,revenue,1MC20,In House Foster Care Costs,  ,,132.30
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234601,revenue,1MC21,Fostering Unit,  ,,152.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234826,revenue,1MF35,Special Guardianship Allow,  ,,786.90
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225508,revenue,1MF35,Special Guardianship Allow,  ,,786.90
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245335,revenue,1MF35,Special Guardianship Allow,  ,,786.90
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234617,revenue,1MC20,In House Foster Care Costs,  ,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225301,revenue,1MC20,In House Foster Care Costs,  ,,481.55
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245122,revenue,1MC20,In House Foster Care Costs,  ,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234812,revenue,1MF10,Adoption Payments,  ,,270.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225446,revenue,1MF10,Adoption Payments,  ,,270.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245322,revenue,1MF10,Adoption Payments,  ,,270.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234527,revenue,1MC20,In House Foster Care Costs,  ,,881.04
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234527,revenue,1MC21,Fostering Unit,  ,,836.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225212,revenue,1MC20,In House Foster Care Costs,  ,,1742.56
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225212,revenue,1MC21,Fostering Unit,  ,,760.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245036,revenue,1MC20,In House Foster Care Costs,  ,,817.96
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234548,revenue,1MF10,Adoption Payments,  ,,281.86
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225233,revenue,1MF10,Adoption Payments,  ,,281.86
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245059,revenue,1MF10,Adoption Payments,  ,,281.86
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234712,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225395,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245221,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234700,revenue,1MC20,In House Foster Care Costs,  ,,1298.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225384,revenue,1MC20,In House Foster Care Costs,  ,,1298.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245210,revenue,1MC20,In House Foster Care Costs,  ,,1298.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234572,revenue,1MC20,In House Foster Care Costs,  ,,2159.95
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225257,revenue,1MC20,In House Foster Care Costs,  ,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245082,revenue,1MC20,In House Foster Care Costs,  ,,1725.68
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234314,revenue,1MC20,In House Foster Care Costs,  ,,1120.56
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225026,revenue,1MC20,In House Foster Care Costs,  ,,572.85
Children & Families,Children's Social Care,Revenue Expenditure,10/10/2024,Redacted Personal Data,9231882,revenue,1MC20,In House Foster Care Costs,  ,,547.71
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244850,revenue,1MC20,In House Foster Care Costs,  ,,1120.56
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9247106,revenue,1MC20,In House Foster Care Costs,  ,,547.71
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234557,revenue,1MC20,In House Foster Care Costs,  ,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225242,revenue,1MC20,In House Foster Care Costs,  ,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245068,revenue,1MC20,In House Foster Care Costs,  ,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234724,revenue,1MF35,Special Guardianship Allow,  ,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225456,revenue,1MC20,In House Foster Care Costs,  ,,-50.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225456,revenue,1MF35,Special Guardianship Allow,  ,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245233,revenue,1MF35,Special Guardianship Allow,  ,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234595,revenue,1MC20,In House Foster Care Costs,  ,,1491.92
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225282,revenue,1MC20,In House Foster Care Costs,  ,,1491.92
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234747,revenue,1MC20,In House Foster Care Costs,  ,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225480,revenue,1MC20,In House Foster Care Costs,  ,,1297.49
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245256,revenue,1MC20,In House Foster Care Costs,  ,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234611,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225296,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245117,revenue,1MC20,In House Foster Care Costs,  ,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234592,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234592,revenue,1MF10,Adoption Payments,  ,,499.50
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225279,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225279,revenue,1MF10,Adoption Payments,  ,,499.50
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245102,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245102,revenue,1MF10,Adoption Payments,  ,,499.50
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234608,revenue,1MC20,In House Foster Care Costs,  ,,1006.60
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225294,revenue,1MC20,In House Foster Care Costs,  ,,1283.25
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245115,revenue,1MC20,In House Foster Care Costs,  ,,453.30
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234615,revenue,1MC20,In House Foster Care Costs,  ,,1572.85
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225299,revenue,1MC20,In House Foster Care Costs,  ,,1439.92
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245120,revenue,1MC20,In House Foster Care Costs,  ,,1439.92
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234607,revenue,1MC20,In House Foster Care Costs,  ,,1185.64
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225293,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245114,revenue,1MC20,In House Foster Care Costs,  ,,1613.29
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234619,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225304,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245124,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234620,revenue,1MC20,In House Foster Care Costs,  ,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225305,revenue,1MC20,In House Foster Care Costs,  ,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245125,revenue,1MC20,In House Foster Care Costs,  ,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234593,revenue,1MF35,Special Guardianship Allow,  ,,446.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225280,revenue,1MF35,Special Guardianship Allow,  ,,446.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245103,revenue,1MF35,Special Guardianship Allow,  ,,446.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234797,revenue,1MF35,Special Guardianship Allow,  ,,917.70
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225430,revenue,1MF35,Special Guardianship Allow,  ,,917.70
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245308,revenue,1MF35,Special Guardianship Allow,  ,,917.70
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234460,revenue,1MF35,Special Guardianship Allow,  ,,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225149,revenue,1MF35,Special Guardianship Allow,  ,,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244972,revenue,1MF35,Special Guardianship Allow,  ,,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234361,revenue,1MF35,Special Guardianship Allow,  ,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225072,revenue,1MF35,Special Guardianship Allow,  ,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244896,revenue,1MF35,Special Guardianship Allow,  ,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234606,revenue,1MF35,Special Guardianship Allow,  ,,579.74
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225292,revenue,1MF35,Special Guardianship Allow,  ,,579.74
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245113,revenue,1MF35,Special Guardianship Allow,  ,,579.74
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234569,revenue,1MC20,In House Foster Care Costs,  ,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225253,revenue,1MC20,In House Foster Care Costs,  ,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245080,revenue,1MC20,In House Foster Care Costs,  ,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234610,revenue,1MC20,In House Foster Care Costs,  ,,2546.62
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225295,revenue,1MC20,In House Foster Care Costs,  ,,3505.71
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245116,revenue,1MC20,In House Foster Care Costs,  ,,1001.42
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234422,revenue,1MC20,In House Foster Care Costs,  ,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225111,revenue,1MC20,In House Foster Care Costs,  ,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244934,revenue,1MC20,In House Foster Care Costs,  ,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234766,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225499,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245278,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234822,revenue,1MF35,Special Guardianship Allow,  ,,262.37
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225505,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234368,revenue,1MF10,Adoption Payments,  ,,319.82
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225079,revenue,1MF10,Adoption Payments,  ,,319.82
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244903,revenue,1MF10,Adoption Payments,  ,,319.82
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234346,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225059,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244882,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234544,revenue,1MC20,In House Foster Care Costs,  ,,426.60
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225229,revenue,1MC20,In House Foster Care Costs,  ,,426.60
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245054,revenue,1MC20,In House Foster Care Costs,  ,,489.31
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234636,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225321,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245141,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234706,revenue,1MF35,Special Guardianship Allow,  ,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225389,revenue,1MF35,Special Guardianship Allow,  ,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245215,revenue,1MF35,Special Guardianship Allow,  ,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234829,revenue,1MF35,Special Guardianship Allow,  ,,1667.16
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225511,revenue,1MF35,Special Guardianship Allow,  ,,1667.16
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245338,revenue,1MF35,Special Guardianship Allow,  ,,1667.16
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234692,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225376,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245202,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234625,revenue,1MC20,In House Foster Care Costs,  ,,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225310,revenue,1MC20,In House Foster Care Costs,  ,,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245131,revenue,1MC20,In House Foster Care Costs,  ,,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234549,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225234,revenue,1MC20,In House Foster Care Costs,  ,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245060,revenue,1MC20,In House Foster Care Costs,  ,,803.30
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234616,revenue,1MF35,Special Guardianship Allow,  ,,311.60
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225300,revenue,1MF35,Special Guardianship Allow,  ,,311.60
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245121,revenue,1MF35,Special Guardianship Allow,  ,,311.60
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234763,revenue,1MC20,In House Foster Care Costs,  ,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225496,revenue,1MC20,In House Foster Care Costs,  ,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245274,revenue,1MC20,In House Foster Care Costs,  ,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234628,revenue,1MF35,Special Guardianship Allow,  ,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225313,revenue,1MF35,Special Guardianship Allow,  ,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245134,revenue,1MF35,Special Guardianship Allow,  ,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234618,revenue,1MF35,Special Guardianship Allow,  ,,368.56
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225302,revenue,1MF35,Special Guardianship Allow,  ,,368.56
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245123,revenue,1MF35,Special Guardianship Allow,  ,,368.56
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234344,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225057,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225468,revenue,1MF35,Special Guardianship Allow,  ,,262.37
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234745,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225478,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245254,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234732,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225464,revenue,1MF35,Special Guardianship Allow,  ,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234474,revenue,1MF35,Special Guardianship Allow,  ,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225161,revenue,1MF35,Special Guardianship Allow,  ,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9244985,revenue,1MF35,Special Guardianship Allow,  ,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234632,revenue,1MC20,In House Foster Care Costs,  ,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225317,revenue,1MC20,In House Foster Care Costs,  ,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245137,revenue,1MC20,In House Foster Care Costs,  ,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234624,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225309,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245130,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234627,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225312,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234772,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225405,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245284,revenue,1MF35,Special Guardianship Allow,  ,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234623,revenue,1MF03,Supported Lodgings Foster Care,  ,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225308,revenue,1MF03,Supported Lodgings Foster Care,  ,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,29/10/2024,Redacted Personal Data,9245129,revenue,1MF03,Supported Lodgings Foster Care,  ,,1000.56
Children & Families,Children's Social Care,Revenue Expenditure,15/10/2024,Redacted Personal Data,9234783,revenue,1MD85,Child Arrangement Orders,  ,,292.64
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,Redacted Personal Data,9225416,revenue,1MD85,Child Arrangement Orders,  ,,292.64
