Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265289,revenue,1MC20,In House Foster Care Costs,#N/A,,1421.30
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255788,revenue,1MC20,In House Foster Care Costs,#N/A,,1493.68
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265060,revenue,1MC20,In House Foster Care Costs,#N/A,,1120.56
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255558,revenue,1MC20,In House Foster Care Costs,#N/A,,1120.56
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265275,revenue,1MC20,In House Foster Care Costs,#N/A,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255774,revenue,1MC20,In House Foster Care Costs,#N/A,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265437,revenue,1MF35,Special Guardianship Allow,#N/A,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255940,revenue,1MF35,Special Guardianship Allow,#N/A,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265313,revenue,1MC20,In House Foster Care Costs,#N/A,,1821.76
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255812,revenue,1MC20,In House Foster Care Costs,#N/A,,1646.15
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265459,revenue,1MC20,In House Foster Care Costs,#N/A,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255962,revenue,1MC20,In House Foster Care Costs,#N/A,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265324,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255823,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265310,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265310,revenue,1MF10,Adoption Payments,#N/A,,499.50
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255809,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255809,revenue,1MF10,Adoption Payments,#N/A,,499.50
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265322,revenue,1MC20,In House Foster Care Costs,#N/A,,453.30
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255821,revenue,1MC20,In House Foster Care Costs,#N/A,,453.30
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265327,revenue,1MC20,In House Foster Care Costs,#N/A,,1439.92
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255827,revenue,1MC20,In House Foster Care Costs,#N/A,,1439.92
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265321,revenue,1MC20,In House Foster Care Costs,#N/A,,1106.60
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255820,revenue,1MC20,In House Foster Care Costs,#N/A,,1106.60
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265331,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255831,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265332,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255832,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265311,revenue,1MF35,Special Guardianship Allow,#N/A,,446.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255810,revenue,1MF35,Special Guardianship Allow,#N/A,,446.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265511,revenue,1MF35,Special Guardianship Allow,#N/A,,935.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256017,revenue,1MF35,Special Guardianship Allow,#N/A,,1031.38
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265180,revenue,1MF35,Special Guardianship Allow,#N/A,,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255680,revenue,1MF35,Special Guardianship Allow,#N/A,,1107.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265103,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255603,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265320,revenue,1MF35,Special Guardianship Allow,#N/A,,579.74
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255819,revenue,1MF35,Special Guardianship Allow,#N/A,,579.74
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265287,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255786,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265323,revenue,1MC20,In House Foster Care Costs,#N/A,,1800.66
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255822,revenue,1MC20,In House Foster Care Costs,#N/A,,1800.66
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265142,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255641,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265480,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255984,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265536,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256040,revenue,1MF35,Special Guardianship Allow,#N/A,,655.93
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265110,revenue,1MF10,Adoption Payments,#N/A,,319.82
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255610,revenue,1MF10,Adoption Payments,#N/A,,319.82
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265090,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255589,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265261,revenue,1MC20,In House Foster Care Costs,#N/A,,426.60
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255760,revenue,1MC20,In House Foster Care Costs,#N/A,,426.60
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265348,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255848,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265421,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255922,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265543,revenue,1MF35,Special Guardianship Allow,#N/A,,1667.16
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256046,revenue,1MF35,Special Guardianship Allow,#N/A,,1667.16
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265409,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255909,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265338,revenue,1MC20,In House Foster Care Costs,#N/A,,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255838,revenue,1MC20,In House Foster Care Costs,#N/A,,1548.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265267,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255766,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265328,revenue,1MF35,Special Guardianship Allow,#N/A,,311.60
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255828,revenue,1MF35,Special Guardianship Allow,#N/A,,311.60
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265476,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255980,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265340,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255840,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265330,revenue,1MF35,Special Guardianship Allow,#N/A,,368.56
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255830,revenue,1MF35,Special Guardianship Allow,#N/A,,368.56
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265457,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255960,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265191,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255691,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265344,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255844,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265337,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255837,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265486,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255990,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265336,revenue,1MF03,Supported Lodgings Foster Care,#N/A,,636.72
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255836,revenue,1MF03,Supported Lodgings Foster Care,#N/A,,636.72
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265497,revenue,1MD85,Child Arrangement Orders,#N/A,,278.12
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256001,revenue,1MD85,Child Arrangement Orders,#N/A,,278.12
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265333,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255833,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265345,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255845,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265537,revenue,1MC20,In House Foster Care Costs,#N/A,,800.60
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256041,revenue,1MC20,In House Foster Care Costs,#N/A,,800.60
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265309,revenue,1MC20,In House Foster Care Costs,#N/A,,1410.79
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265212,revenue,1MC20,In House Foster Care Costs,#N/A,,1035.84
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255711,revenue,1MC20,In House Foster Care Costs,#N/A,,1520.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265339,revenue,1MD85,Child Arrangement Orders,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255839,revenue,1MD85,Child Arrangement Orders,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265349,revenue,1MF35,Special Guardianship Allow,#N/A,,284.24
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255849,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265406,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255906,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265280,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255779,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265469,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255972,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265352,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255852,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265346,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255846,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265343,revenue,1MC20,In House Foster Care Costs,#N/A,,156.82
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265343,revenue,1MF10,Adoption Payments,#N/A,,463.38
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255843,revenue,1MC20,In House Foster Care Costs,#N/A,,156.82
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255843,revenue,1MF10,Adoption Payments,#N/A,,463.38
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265111,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255611,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265493,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255997,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256007,revenue,1MF35,Special Guardianship Allow,#N/A,,299.74
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265144,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255643,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265175,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255675,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265456,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255959,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265399,revenue,1MC20,In House Foster Care Costs,#N/A,,2134.45
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255899,revenue,1MC20,In House Foster Care Costs,#N/A,,908.94
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265347,revenue,1MC20,In House Foster Care Costs,#N/A,,1840.76
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255847,revenue,1MC20,In House Foster Care Costs,#N/A,,2653.77
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265488,revenue,1MF35,Special Guardianship Allow,#N/A,,392.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255992,revenue,1MF35,Special Guardianship Allow,#N/A,,392.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265203,revenue,1MF35,Special Guardianship Allow,#N/A,,1354.08
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255702,revenue,1MF35,Special Guardianship Allow,#N/A,,2540.70
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255841,revenue,1MC20,In House Foster Care Costs,#N/A,,279.36
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265159,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265159,revenue,1MF35,Special Guardianship Allow,#N/A,,784.20
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255659,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255659,revenue,1MF35,Special Guardianship Allow,#N/A,,784.20
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265293,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255792,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265532,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9256036,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265355,revenue,1MF35,Special Guardianship Allow,#N/A,,714.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255855,revenue,1MF35,Special Guardianship Allow,#N/A,,714.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265230,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255729,revenue,1MF35,Special Guardianship Allow,#N/A,,288.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265434,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255937,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265473,revenue,1MF35,Special Guardianship Allow,#N/A,,374.80
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255976,revenue,1MF35,Special Guardianship Allow,#N/A,,374.80
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265350,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255850,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265357,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255857,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265405,revenue,1MC13,Post 18 Staying Put,#N/A,,113.70
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265405,revenue,1MC20,In House Foster Care Costs,#N/A,,320.14
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255905,revenue,1MC20,In House Foster Care Costs,#N/A,,1594.20
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265358,revenue,1MC20,In House Foster Care Costs,#N/A,,800.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255858,revenue,1MC20,In House Foster Care Costs,#N/A,,800.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265397,revenue,1MC20,In House Foster Care Costs,#N/A,,937.56
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255897,revenue,1MC20,In House Foster Care Costs,#N/A,,2399.16
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265067,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255565,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265408,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255908,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265364,revenue,1MC20,In House Foster Care Costs,#N/A,,714.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255864,revenue,1MC20,In House Foster Care Costs,#N/A,,714.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265471,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255974,revenue,1MC20,In House Foster Care Costs,#N/A,,799.71
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265098,revenue,1MF35,Special Guardianship Allow,#N/A,,1073.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255597,revenue,1MF35,Special Guardianship Allow,#N/A,,1073.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265465,revenue,1MF35,Special Guardianship Allow,#N/A,,838.90
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255968,revenue,1MF35,Special Guardianship Allow,#N/A,,838.90
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265367,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255866,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265481,revenue,1MF35,Special Guardianship Allow,#N/A,,1278.45
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265430,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255933,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265299,revenue,1MC20,In House Foster Care Costs,#N/A,,498.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255798,revenue,1MC20,In House Foster Care Costs,#N/A,,498.00
Children & Families,Children's Social Care,Revenue Expenditure,26/11/2024,Redacted Personal Data,9265118,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255618,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,11/11/2024,Redacted Personal Data,9250974,revenue,1MC20,In House Foster Care Costs,#N/A,,1371.26
Children & Families,Children's Social Care,Revenue Expenditure,12/11/2024,Redacted Personal Data,9255958,revenue,1MC20,In House Foster Care Costs,#N/A,,2935.18
