Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SCARBOROUGH COURT NURSING HOME,9283640,revenue,1MG20,Residential Care OP,#N/A,,2463.48
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,SCARBOROUGH COURT NURSING HOME,9283640,revenue,1MG20,Residential Care OP,#N/A,,-1476.40
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,13/12/2024,SCC (COMPQ),9271401,Capital,2CITC,IT Services,CTC50,Technical Refresh,301520.28
Children & Families,Children's Social Care,Revenue Expenditure,11/12/2024,SCC (COMPQ),9267921,revenue,1MC15,Clapham Avenue,#N/A,,308.14
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/12/2024,SCHNEIDER ELECTRIC,9253303,revenue,1KE1B,Connie Lewcock House R&M,#N/A,,830.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,10/12/2024,SCOT JCB LTD,9277819,revenue,1KE23,Sandhills,#N/A,,1009.36
Children & Families,Education Schools/DSG,Revenue Expenditure,03/12/2024,SCOTSWOOD VILLAGE NURSERY,9271408,revenue,1E20C,SEN EY Panel Inclusion Fund,#N/A,,275.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SCOTSWOOD VILLAGE NURSERY,9290300,revenue,1E201,3- and 4-Year-Old,#N/A,,25987.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SCOTSWOOD VILLAGE NURSERY,9290302,revenue,1E201,3- and 4-Year-Old,#N/A,,1598.85
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SCOTSWOOD VILLAGE NURSERY,9290301,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,16905.49
HRA Expenditure,General Management,Revenue Expenditure,24/12/2024,SCOTTISH POWER PLC,9289671,revenue,1HRA8,HRA - Investment Related Expe,#N/A,,688.45
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Income,11/12/2024,SCRIPTI LTD,9274733,revenue,1KE27,Bereavement Services Overhead,#N/A,,3946.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/12/2024,SD ADVERTISING,9276088,revenue,1KEY2,BEST 2 Gateshead,#N/A,,2475.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SEAHAM VIEW,9283714,revenue,1MK20,Residential Care LD,#N/A,,14646.36
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,11/12/2024,SECURE MEDIA,9266976,revenue,1V205,Car Parking Management,#N/A,,1350.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/12/2024,SEKURA COMMERCIALS,9274581,revenue,1KVWC,Minor Works Contracts,#N/A,,1630.80
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,31/12/2024,SELECTA UK LTD,9279868,revenue,1EA06,Westgate ASB,#N/A,,1058.31
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,31/12/2024,SELECTA UK LTD,9279865,revenue,1EA06,Westgate ASB,#N/A,,1071.60
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,31/12/2024,SELECTA UK LTD,9279870,revenue,1EA06,Westgate ASB,#N/A,,1024.23
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,SERJEANTS INN CHAMBERS,9278247,revenue,1MM94,Mental Capacity Act,#N/A,,1500.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,11/12/2024,SEYMOUR CIVIL ENGINEERING CONTRACTORS LT,9269086,revenue,1RB48,Other Corporate Items,#N/A,,6083.18
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,06/12/2024,SGS UNITED KINGDOM LTD,9272248,revenue,1DY87,Stephenson Quarter Phase 2,#N/A,,700.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,23/12/2024,SGS UNITED KINGDOM LTD,9257501,revenue,1DZW4,Bells Close Ind. Est.,#N/A,,494.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,31/12/2024,SGS UNITED KINGDOM LTD,9271435,revenue,1KKX1,Civic Centre Direct Costs,#N/A,,1098.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279604,revenue,1DT02,Ayton St Workshops,#N/A,,700.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279605,revenue,1DT11,St Michaels Workshops,#N/A,,700.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279614,revenue,1DT13,Lynnwood Ind. Est. Units 1 - 5,#N/A,,350.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279613,revenue,1DZW3,Elliott Terrace Ind. Est.,#N/A,,350.00
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,06/12/2024,SGS UNITED KINGDOM LTD,9257497,revenue,1V622,Cuthbert Chambers,#N/A,,350.00
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,06/12/2024,SGS UNITED KINGDOM LTD,9257498,revenue,1V622,Cuthbert Chambers,#N/A,,1050.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/12/2024,SGS UNITED KINGDOM LTD,9257492,revenue,1KE27,Bereavement Services Overhead,#N/A,,390.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,13/12/2024,SGS UNITED KINGDOM LTD,9268099,Capital,2CAPI,Capital Investment,EMF11,Various Remed Asbestos Removal,350.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,13/12/2024,SGS UNITED KINGDOM LTD,9268101,Capital,2CAPI,Capital Investment,EMF11,Various Remed Asbestos Removal,350.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279603,Capital,2CAPI,Capital Investment,EMF11,Various Remed Asbestos Removal,800.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/12/2024,SGS UNITED KINGDOM LTD,9268112,revenue,1FRAW,Premises Contracts,#N/A,,350.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/12/2024,SGS UNITED KINGDOM LTD,9268115,revenue,1KE1X,Fenham Library R&M,#N/A,,350.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279600,revenue,1FRAW,Premises Contracts,#N/A,,700.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9279595,revenue,1FRAW,Premises Contracts,#N/A,,264.00
Housing & Communities,Fairer Housing Unit,Capital Expenditure,27/12/2024,SGS UNITED KINGDOM LTD,9289639,Capital,2N101,Capital Grants,#N/A,,950.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,20/12/2024,SHEFFIELD TEACHING HOSPITALS NHS,9272498,revenue,1FA51,Coroner,#N/A,,1796.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,06/12/2024,SHEILA MAYS CARPETS,9258970,revenue,1HA01,R&M Gen - Citywide,#N/A,,547.20
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,06/12/2024,SHEILA MAYS CARPETS,9258969,revenue,1HA01,R&M Gen - Citywide,#N/A,,565.39
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,20/12/2024,SHEILA MAYS CARPETS,9273647,revenue,1HA01,R&M Gen - Citywide,#N/A,,989.10
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,20/12/2024,SHEILA MAYS CARPETS,9273645,revenue,1HA01,R&M Gen - Citywide,#N/A,,1124.10
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,18/12/2024,SHEILA MAYS CARPETS,9273652,revenue,1HA01,R&M Gen - Citywide,#N/A,,1134.68
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,13/12/2024,SHEILA MAYS CARPETS,9273653,revenue,1HA01,R&M Gen - Citywide,#N/A,,858.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,11/12/2024,SHEILA MAYS CARPETS,9278261,revenue,1HA01,R&M Gen - Citywide,#N/A,,796.80
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/12/2024,SHEILA MAYS CARPETS,9281379,revenue,1KR01,Responsive Maintenance,#N/A,,29364.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SHINE ONCARE LTD,9287051,revenue,1MK50,Supported Living LD,#N/A,,17438.64
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHINING STARS PRE-SCHOOL (STOCKSFIELD),9290371,revenue,1E201,3- and 4-Year-Old,#N/A,,6806.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHINING STARS PRE-SCHOOL (STOCKSFIELD),9290566,revenue,1E201,3- and 4-Year-Old,#N/A,,4331.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHINING STARS PRE-SCHOOL (STOCKSFIELD),9290373,revenue,1E201,3- and 4-Year-Old,#N/A,,420.75
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHINING STARS PRE-SCHOOL (STOCKSFIELD),9290568,revenue,1E201,3- and 4-Year-Old,#N/A,,1262.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHINING STARS PRE-SCHOOL (STOCKSFIELD),9290372,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,9787.39
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHINING STARS PRE-SCHOOL (STOCKSFIELD),9290567,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,13346.44
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHOOTING STARS,9290388,revenue,1E201,3- and 4-Year-Old,#N/A,,9900.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHOOTING STARS,9290390,revenue,1E201,3- and 4-Year-Old,#N/A,,673.20
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHOOTING STARS,9290389,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,11566.92
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SHOOTING STARS,9290391,revenue,1EEYH,Under 2YO,#N/A,,9909.90
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,30/12/2024,SHRED STATION,9282586,revenue,1KS03,Information Governance,#N/A,,1219.70
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,23/12/2024,SIEMENS FINANCIAL SERVICES LTD,9288873,revenue,1KFP4,St Cuthberts Academy,#N/A,,434.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,23/12/2024,SIEMENS FINANCIAL SERVICES LTD,9288883,revenue,1KFR1,Kenton School Academy,#N/A,,374.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/12/2024,SIEMENS FINANCIAL SERVICES LTD,9284440,revenue,1KFP4,St Cuthberts Academy,#N/A,,381.90
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/12/2024,SIEMENS FINANCIAL SERVICES LTD,9284443,revenue,1KFR1,Kenton School Academy,#N/A,,434.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/12/2024,SIEMENS FINANCIAL SERVICES LTD,9284441,revenue,1KFR1,Kenton School Academy,#N/A,,374.86
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,02/12/2024,SILVERSTONE BUILDING CONSULTANCY,9270674,revenue,1DZ11,Moulton Court Blakelaw,#N/A,,390.00
Children & Families,Children's Social Care,Revenue Expenditure,09/12/2024,SIMONA MIKOVA,9276085,revenue,1MD67,S17 Children in Need,#N/A,,500.00
Children & Families,Education Schools/DSG,Revenue Expenditure,19/12/2024,SMART MULTI ACADEMY TRUST,9285823,revenue,1E25R,AP Inclusion Panel,#N/A,,2490.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290630,revenue,1E201,3- and 4-Year-Old,#N/A,,7425.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290644,revenue,1E201,3- and 4-Year-Old,#N/A,,21656.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290652,revenue,1E201,3- and 4-Year-Old,#N/A,,9281.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290660,revenue,1E201,3- and 4-Year-Old,#N/A,,12375.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290663,revenue,1E201,3- and 4-Year-Old,#N/A,,30937.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290682,revenue,1E201,3- and 4-Year-Old,#N/A,,19800.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290685,revenue,1E201,3- and 4-Year-Old,#N/A,,19181.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290720,revenue,1E201,3- and 4-Year-Old,#N/A,,32175.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290632,revenue,1E201,3- and 4-Year-Old,#N/A,,1262.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290645,revenue,1E201,3- and 4-Year-Old,#N/A,,504.90
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290661,revenue,1E201,3- and 4-Year-Old,#N/A,,504.90
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290665,revenue,1E201,3- and 4-Year-Old,#N/A,,841.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290684,revenue,1E201,3- and 4-Year-Old,#N/A,,1178.10
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290686,revenue,1E201,3- and 4-Year-Old,#N/A,,1009.80
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290631,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,8897.62
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SMART MULTI ACADEMY TRUST,9290683,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,3914.96
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SNAKES & LADDERS PLAYGROUP,9290250,revenue,1E201,3- and 4-Year-Old,#N/A,,8868.75
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,SNAKES & LADDERS PLAYGROUP,9290251,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,5338.58
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,02/12/2024,SOCIAL ABILITY LTD,9270140,revenue,1MX01,Welford Resource Centre LD,#N/A,,5850.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,31/12/2024,SORBUS UNTERNATIONAL LTD,9291660,revenue,1KEHA,Arbor Team,#N/A,,513.58
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOUTH CHOWDENE NURSING HOME,9283878,revenue,1MG10,Nursing Care OP,#N/A,,943.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOUTH CHOWDENE NURSING HOME,9283878,revenue,1MG30,Deferred Payments-OP,#N/A,,3045.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOUTH CHOWDENE NURSING HOME,9271594,revenue,1MG10,Nursing Care OP,#N/A,,943.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOUTH CHOWDENE NURSING HOME,9271594,revenue,1MG30,Deferred Payments-OP,#N/A,,3045.32
Deputy Chief Executive,Communities Team,Revenue Expenditure,09/12/2024,SOUTH NORTHUMBERLAND CRICKET CLUB,9275785,revenue,1FW12,Gosforth,#N/A,,300.00
Public Health Service,Public Health,Revenue Expenditure,06/12/2024,SOUTH TYNESIDE AND SUNDERLAND FOUNDATION,9274800,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,66764.00
Public Health Service,Public Health,Revenue Expenditure,06/12/2024,SOUTH TYNESIDE AND SUNDERLAND FOUNDATION,9274801,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,120568.00
Public Health Service,Public Health,Revenue Expenditure,06/12/2024,SOUTH TYNESIDE AND SUNDERLAND FOUNDATION,9274803,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,67696.00
Public Health Service,Public Health,Revenue Expenditure,05/12/2024,SOUTH TYNESIDE AND SUNDERLAND FOUNDATION,9273934,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,74460.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOVEREIGN COURT,9283863,revenue,1MG10,Nursing Care OP,#N/A,,5552.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOVEREIGN COURT,9283863,revenue,1MG20,Residential Care OP,#N/A,,11251.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOVEREIGN COURT,9283863,revenue,1MH20,Residential Care PD,#N/A,,13957.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOVEREIGN COURT,9283863,revenue,1MM20,Residential Care MH,#N/A,,32283.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,SOVEREIGN COURT,9277509,revenue,1MG20,Residential Care OP,#N/A,,430.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,SOVEREIGN COURT,9277511,revenue,1MH20,Residential Care PD,#N/A,,861.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,SOVEREIGN COURT,9277507,revenue,1MM20,Residential Care MH,#N/A,,846.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,SOVEREIGN COURT,9277508,revenue,1MM20,Residential Care MH,#N/A,,846.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,SOVEREIGN COURT,9277510,revenue,1MM20,Residential Care MH,#N/A,,846.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOVEREIGN COURT,9271580,revenue,1MG10,Nursing Care OP,#N/A,,5552.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOVEREIGN COURT,9271580,revenue,1MG20,Residential Care OP,#N/A,,11251.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOVEREIGN COURT,9271580,revenue,1MH20,Residential Care PD,#N/A,,28693.39
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOVEREIGN COURT,9271580,revenue,1MM20,Residential Care MH,#N/A,,32283.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOVEREIGN LODGE CARE HOME,9283844,revenue,1MG10,Nursing Care OP,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SOVEREIGN LODGE CARE HOME,9283844,revenue,1MG20,Residential Care OP,#N/A,,128153.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOVEREIGN LODGE CARE HOME,9271561,revenue,1MG10,Nursing Care OP,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,SOVEREIGN LODGE CARE HOME,9271561,revenue,1MG20,Residential Care OP,#N/A,,146085.65
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,20/12/2024,SPATIAL GEOMATICS LTD,9275852,Capital,2CAPI,Capital Investment,DEP04,Walker Riverside MOT & License,830.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,12/12/2024,SPIKE NCL,9280212,revenue,1MK60,Ind Day Care LD,#N/A,,375.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPIKE NCL,9285996,revenue,1MK60,Ind Day Care LD,#N/A,,375.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPIKE NCL,9285998,revenue,1MK60,Ind Day Care LD,#N/A,,375.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPIKE NCL,9285999,revenue,1MK60,Ind Day Care LD,#N/A,,375.00
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,SPIKE NCL,9285997,revenue,1MC20,In House Foster Care Costs,#N/A,,4996.00
Children & Families,Children's Social Care,Revenue Expenditure,04/12/2024,SPIKE NCL,9272210,revenue,1MC20,In House Foster Care Costs,#N/A,,5239.50
Children & Families,Children's Social Care,Revenue Expenditure,10/12/2024,SPIKE NCL,9277775,revenue,1MC20,In House Foster Care Costs,#N/A,,4869.50
Children & Families,Education,Revenue Expenditure,12/12/2024,SPIKE NCL,9280517,revenue,1E212,Transport Special,#N/A,,1930.00
Children & Families,Education,Revenue Expenditure,04/12/2024,SPIKE NCL,9272773,revenue,1E212,Transport Special,#N/A,,1870.00
Children & Families,Education,Revenue Expenditure,18/12/2024,SPIKE NCL,9284026,revenue,1E212,Transport Special,#N/A,,1970.00
Children & Families,Education,Revenue Expenditure,18/12/2024,SPIKE NCL,9284027,revenue,1E212,Transport Special,#N/A,,1810.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287111,revenue,1MG50,Home Care OP,#N/A,,-254.10
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287111,revenue,1MH50,Home Care PD,#N/A,,12468.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287111,revenue,1MK50,Supported Living LD,#N/A,,25060.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287111,revenue,1MK51,Home Care LD,#N/A,,-9684.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287111,revenue,1MM20,Residential Care MH,#N/A,,380.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287111,revenue,1MM50,Home Care MH,#N/A,,1385.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287049,revenue,1MK50,Supported Living LD,#N/A,,12245.99
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287049,revenue,1MK51,Home Care LD,#N/A,,5047.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/12/2024,SPRINGFIELD HEALTHCARE GROUP,9270498,revenue,1MG50,Home Care OP,#N/A,,59050.07
Adult Social Care & Prevention,Community Support,Revenue Income,20/12/2024,SPRINGFIELD HEALTHCARE GROUP,9287049,revenue,1MK50,Supported Living LD,#N/A,,-726.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SPRINGFIELD HOUSE,9283682,revenue,1MG20,Residential Care OP,#N/A,,5619.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SPRINGFIELD HOUSE,9283682,revenue,1MK20,Residential Care LD,#N/A,,2968.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,SPRINGFIELD HOUSE,9283682,revenue,1MG30,Deferred Payments-OP,#N/A,,1678.16
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,SPRINGFIELD HOUSE,9283682,revenue,1MG20,Residential Care OP,#N/A,,-951.24
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,SPRINGFIELD HOUSE,9283682,revenue,1MK20,Residential Care LD,#N/A,,-599.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/12/2024,SPRINGS ROOFING LTD,9274738,revenue,1KVWC,Minor Works Contracts,#N/A,,156904.71
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,16/12/2024,SPRINGS ROOFING LTD,9282607,revenue,1KVWC,Minor Works Contracts,#N/A,,169702.86
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,ST AIDENS COTTAGE,9287108,revenue,1MM20,Residential Care MH,#N/A,,444.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ST AIDENS COTTAGE,9283658,revenue,1MM20,Residential Care MH,#N/A,,8515.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,ST ANNES COMMUNITY SERVICES,9287047,revenue,1MK50,Supported Living LD,#N/A,,29305.83
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,ST ANTHONYS OF PADUA CARE SERVICES,9287143,revenue,1MG50,Home Care OP,#N/A,,25286.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,ST ANTHONYS OF PADUA CARE SERVICES,9287143,revenue,1MH50,Home Care PD,#N/A,,9294.55
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,ST ANTHONYS OF PADUA CARE SERVICES,9287143,revenue,1MK50,Supported Living LD,#N/A,,788.17
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,ST ANTHONYS OF PADUA CARE SERVICES,9287143,revenue,1MM50,Home Care MH,#N/A,,1721.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/12/2024,ST ANTHONYS OF PADUA CARE SERVICES,9270491,revenue,1MG50,Home Care OP,#N/A,,124592.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ST CATHERINES,9283840,revenue,1MG10,Nursing Care OP,#N/A,,45778.01
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ST CATHERINES,9283840,revenue,1MG20,Residential Care OP,#N/A,,41151.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ST CATHERINES,9283840,revenue,1MK20,Residential Care LD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ST CATHERINES,9283840,revenue,1MG30,Deferred Payments-OP,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ST CATHERINES,9283821,revenue,1MG10,Nursing Care OP,#N/A,,943.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ST CATHERINES,9271557,revenue,1MG10,Nursing Care OP,#N/A,,52354.23
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ST CATHERINES,9271557,revenue,1MG20,Residential Care OP,#N/A,,19482.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ST CATHERINES,9271557,revenue,1MK20,Residential Care LD,#N/A,,3499.48
