Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Housing & Communities,Head Housing Services,Revenue Expenditure,31/01/2025,ALLPAY.NET LIMITED,9294866,revenue,1BC10,Income General Team,#N/A,,4948.48
Housing & Communities,Head Housing Services,Revenue Expenditure,31/01/2025,ALLPAY.NET LIMITED,9294876,revenue,1BC10,Income General Team,#N/A,,3595.35
Housing & Communities,Head Housing Services,Revenue Expenditure,31/01/2025,ALLPAY.NET LIMITED,9294877,revenue,1BC10,Income General Team,#N/A,,547.66
Housing & Communities,Head Housing Services,Revenue Expenditure,31/01/2025,ALLPAY.NET LIMITED,9308671,revenue,1BC10,Income General Team,#N/A,,566.98
Housing & Communities,Head Housing Services,Revenue Expenditure,31/01/2025,ALLPAY.NET LIMITED,9308675,revenue,1BC10,Income General Team,#N/A,,583.08
Housing & Communities,Head Housing Services,Revenue Expenditure,31/01/2025,ALLPAY.NET LIMITED,9308676,revenue,1BC10,Income General Team,#N/A,,5068.54
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/01/2025,ALPHA RECOVERY LTD,9294913,revenue,3KES1,City Transport Stock,#N/A,,1835.00
Children & Families,Children's Social Care,Revenue Expenditure,22/01/2025,ALPHABIOLABS,9307869,revenue,1MD68,Legal Fees Care,#N/A,,520.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/01/2025,ANDTECH SYSTEMS,9304620,revenue,1KJ42,Security Consultancy,#N/A,,950.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/01/2025,ANDTECH SYSTEMS,9304619,revenue,1KJ42,Security Consultancy,#N/A,,5500.00
Investment & Growth,Transport,Capital Expenditure,29/01/2025,ANGLO SCOTTISH ASSET FINANCE LIMITED,9303656,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,84131.70
Investment & Growth,Major Projects,Capital Expenditure,22/01/2025,ANTHONY COLLINS SOLICITORS,9307998,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,21460.75
Investment & Growth,Major Projects,Capital Expenditure,22/01/2025,ANTHONY COLLINS SOLICITORS,9308000,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,2141.50
Investment & Growth,Major Projects,Capital Expenditure,22/01/2025,ANTHONY COLLINS SOLICITORS,9307982,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,3130.50
Investment & Growth,Major Projects,Capital Expenditure,17/01/2025,ANTHONY COLLINS SOLICITORS,9303881,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,1443.00
Investment & Growth,Major Projects,Capital Expenditure,23/01/2025,ANTHONY COLLINS SOLICITORS,9308902,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,2000.00
Investment & Growth,Major Projects,Capital Expenditure,15/01/2025,ANTONY G WHARTON LTD T/A WHARLTON LANDSC,9300993,Capital,2CAPI,Capital Investment,DAJ04,Pilgrim St Southern Block,15103.20
Investment & Growth,Transport,Revenue Expenditure,27/01/2025,ANTONY G WHARTON LTD T/A WHARLTON LANDSC,9310571,revenue,1KEMC,Highways,#N/A,,4236.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/01/2025,APEX RADIO SYSTEMS LTD,9309656,revenue,1KE1A,Wentworth Pl & Cherry Tree R&M,#N/A,,546.99
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/01/2025,APEX ROOFING SPECIALISTS LTD,9306499,revenue,1KVWC,Minor Works Contracts,#N/A,,4154.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,16/01/2025,APEX SCAFFOLDING NE LTD,9302972,revenue,1KVWC,Minor Works Contracts,#N/A,,2800.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/01/2025,APEX SCAFFOLDING NE LTD,9294601,revenue,1KVWC,Minor Works Contracts,#N/A,,600.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/01/2025,APEX SCAFFOLDING NE LTD,9295001,revenue,1KVWC,Minor Works Contracts,#N/A,,2800.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/01/2025,APEX SCAFFOLDING NE LTD,9302975,revenue,1KVWC,Minor Works Contracts,#N/A,,600.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/01/2025,APEX SCAFFOLDING NE LTD,9294597,revenue,1KVWC,Minor Works Contracts,#N/A,,900.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/01/2025,APEX SCAFFOLDING NE LTD,9293714,revenue,1KVWC,Minor Works Contracts,#N/A,,2800.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/01/2025,APOLLO DOORS LTD,9297135,revenue,1KVWC,Minor Works Contracts,#N/A,,595.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,24/01/2025,APOLLOMAX LTD,9304712,revenue,1KJ10,Caretakers Team,#N/A,,731.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/01/2025,AQUARIUS IT LTD,9298468,revenue,1KENB,Fleet Workshops OH,#N/A,,3098.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294737,revenue,1MK51,Home Care LD,#N/A,,259.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294741,revenue,1MK51,Home Care LD,#N/A,,322.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294741,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294742,revenue,1MK51,Home Care LD,#N/A,,257.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294742,revenue,1MK60,Ind Day Care LD,#N/A,,755.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294743,revenue,1MK51,Home Care LD,#N/A,,429.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294743,revenue,1MK60,Ind Day Care LD,#N/A,,1091.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294744,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294744,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294745,revenue,1MK51,Home Care LD,#N/A,,368.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294745,revenue,1MK60,Ind Day Care LD,#N/A,,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294746,revenue,1MK51,Home Care LD,#N/A,,278.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294746,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294747,revenue,1MK51,Home Care LD,#N/A,,100.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294747,revenue,1MK60,Ind Day Care LD,#N/A,,223.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294748,revenue,1MK51,Home Care LD,#N/A,,257.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294748,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294749,revenue,1MK51,Home Care LD,#N/A,,240.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294749,revenue,1MK60,Ind Day Care LD,#N/A,,532.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294750,revenue,1MK51,Home Care LD,#N/A,,500.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294750,revenue,1MK60,Ind Day Care LD,#N/A,,1116.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294751,revenue,1MK51,Home Care LD,#N/A,,314.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294751,revenue,1MK60,Ind Day Care LD,#N/A,,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294753,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294753,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294756,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294756,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294757,revenue,1MK51,Home Care LD,#N/A,,594.62
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294757,revenue,1MK60,Ind Day Care LD,#N/A,,334.98
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294738,revenue,1MK60,Ind Day Care LD,#N/A,,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294739,revenue,1MK60,Ind Day Care LD,#N/A,,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294740,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294754,revenue,1MK60,Ind Day Care LD,#N/A,,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294755,revenue,1MK60,Ind Day Care LD,#N/A,,446.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/01/2025,ARCADEA CIO,9294758,revenue,1MK60,Ind Day Care LD,#N/A,,893.28
CFO Directorate,Property Services,Revenue Expenditure,17/01/2025,ARGUS SOFTWARE LIMITED,9303660,revenue,1DTS1,I&D Property Services,#N/A,,1198.90
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/01/2025,ARKTEK GROUP LTD,9293578,revenue,1KVWC,Minor Works Contracts,#N/A,,774.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/01/2025,ARMADILLO SYSTEMS,9307860,revenue,1EJ20,City Library and Hub,#N/A,,1600.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,22/01/2025,ARNOLD CLARK,9292305,revenue,1KESY,External Hires,#N/A,,476.08
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,16/01/2025,ARNOLD CLARK,9288521,revenue,1KESY,External Hires,#N/A,,297.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/01/2025,ARNOLD CLARK,9279408,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/01/2025,ARNOLD CLARK,9284692,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/01/2025,ARNOLD CLARK,9288522,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/01/2025,ARNOLD CLARK,9290158,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/01/2025,ARNOLD CLARK,9279404,revenue,1KESY,External Hires,#N/A,,311.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/01/2025,ARNOLD CLARK,9292310,revenue,1KESY,External Hires,#N/A,,297.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/01/2025,ARNOLD CLARK,9292307,revenue,1KESY,External Hires,#N/A,,489.94
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/01/2025,ARNOLD CLARK,9293413,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/01/2025,ARNOLD CLARK,9293414,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/01/2025,ARNOLD CLARK,9293415,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/01/2025,ARNOLD CLARK,9296358,revenue,1KESY,External Hires,#N/A,,473.80
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/01/2025,ARNOLD CLARK,9288515,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/01/2025,ARNOLD CLARK,9288516,revenue,1KESY,External Hires,#N/A,,307.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/01/2025,ARNOLD CLARK,9292312,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/01/2025,ARNOLD CLARK,9290159,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/01/2025,ARNOLD CLARK,9290160,revenue,1KESY,External Hires,#N/A,,362.96
Children & Families,Education Schools/DSG,Revenue Expenditure,14/01/2025,ARTHURS HILL FEDERATION-WESTGATE HILL PR,9300836,revenue,1E20V,Mainstream Schools Top Ups,#N/A,,3822.30
Children & Families,Education Schools/DSG,Revenue Expenditure,14/01/2025,ARTHURS HILL FEDERATION-WESTGATE HILL PR,9300837,revenue,1E20V,Mainstream Schools Top Ups,#N/A,,16492.71
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,20/01/2025,ASCENTIS,9303726,revenue,1EA15,Newcastle City Learning Main,#N/A,,400.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,16/01/2025,ASH INFORMATION SYSTEMS LTD,9302891,revenue,1CS14,Revs & Bens Small Grants,#N/A,,16000.00
Children & Families,Education Schools/DSG,Revenue Expenditure,07/01/2025,ASHBROOKE SCHOOL,9294974,revenue,1E20A,SB Independent Schools,#N/A,,113670.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/01/2025,ASHDENE- LANGLEY HOUSE TRUST,9297436,revenue,1MM50,Home Care MH,#N/A,,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/01/2025,ASHFIELD COURT,9311107,revenue,1MG20,Residential Care OP,#N/A,,10363.56
Adult Social Care & Prevention,Community Support,Revenue Income,28/01/2025,ASHFIELD COURT,9311107,revenue,1MG20,Residential Care OP,#N/A,,-1928.00
Children & Families,Education,Revenue Expenditure,22/01/2025,ASHMOLE MINICOACHES,9307589,revenue,1E212,Transport Special,#N/A,,2874.40
Children & Families,Education,Revenue Expenditure,14/01/2025,ASHMOLE MINICOACHES,9301035,revenue,1E212,Transport Special,#N/A,,2299.52
Children & Families,Education,Revenue Expenditure,28/01/2025,ASHMOLE MINICOACHES,9311364,revenue,1E212,Transport Special,#N/A,,2874.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/01/2025,ASHTON COURT CARE HOME,9311142,revenue,1MG10,Nursing Care OP,#N/A,,16219.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/01/2025,ASHTON COURT CARE HOME,9311142,revenue,1MG20,Residential Care OP,#N/A,,75713.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,28/01/2025,ASHTON COURT CARE HOME,9311142,revenue,1MH20,Residential Care PD,#N/A,,3499.48
Children & Families,Children's Social Care,Revenue Expenditure,27/01/2025,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9310198,revenue,1MC02,External Residential Placement,#N/A,,81540.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/01/2025,ASKEWS LIBRARY SERVICES LTD,9307756,revenue,1EJ13,Stock Services,#N/A,,400.47
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/01/2025,ASKEWS LIBRARY SERVICES LTD,9307757,revenue,1EJ13,Stock Services,#N/A,,301.82
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/01/2025,ASKEWS LIBRARY SERVICES LTD,9299273,revenue,1EJ13,Stock Services,#N/A,,631.07
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/01/2025,ASKEWS LIBRARY SERVICES LTD,9299274,revenue,1EJ13,Stock Services,#N/A,,268.04
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/01/2025,ASKEWS LIBRARY SERVICES LTD,9294880,revenue,1EJ13,Stock Services,#N/A,,655.52
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,10/01/2025,ASKEWS LIBRARY SERVICES LTD,9297331,revenue,1EJ13,Stock Services,#N/A,,787.37
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/01/2025,ASKEWS LIBRARY SERVICES LTD,9297335,revenue,1EJ13,Stock Services,#N/A,,291.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,15/01/2025,ASKEWS LIBRARY SERVICES LTD,9297333,revenue,1EJ13,Stock Services,#N/A,,587.88
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,ASKEWS LIBRARY SERVICES LTD,9285625,revenue,1EJ13,Stock Services,#N/A,,682.24
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,ASKEWS LIBRARY SERVICES LTD,9285626,revenue,1EJ13,Stock Services,#N/A,,387.95
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,ASKEWS LIBRARY SERVICES LTD,9285627,revenue,1EJ13,Stock Services,#N/A,,645.04
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,ASKEWS LIBRARY SERVICES LTD,9285628,revenue,1EJ13,Stock Services,#N/A,,643.61
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,02/01/2025,ASKEWS LIBRARY SERVICES LTD,9285629,revenue,1EJ13,Stock Services,#N/A,,418.54
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/01/2025,ASPECTS HOUSE,9300315,revenue,1MM20,Residential Care MH,#N/A,,3886.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/01/2025,ASPIRE HEALTHCARE LTD,9296084,revenue,1MH50,Home Care PD,#N/A,,4172.05
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/01/2025,ASPIRE HEALTHCARE LTD,9296083,revenue,1MK20,Residential Care LD,#N/A,,5004.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/01/2025,ASPIRE HEALTHCARE LTD,9296085,revenue,1MK20,Residential Care LD,#N/A,,2939.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/01/2025,ASPIRE HEALTHCARE LTD,9296086,revenue,1MK20,Residential Care LD,#N/A,,4369.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/01/2025,ASPIRE HEALTHCARE LTD,9305652,revenue,1MK50,Supported Living LD,#N/A,,4750.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/01/2025,ASPIRE TECHNOLOGY SOLUTIONS LTD,9302973,revenue,1CC24,Telecoms,#N/A,,38835.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/01/2025,ASPIRE TECHNOLOGY SOLUTIONS LTD,9302947,revenue,1CMSB,SB ICT Broadband Connectivity,#N/A,,16784.16
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/01/2025,ASPIRE TECHNOLOGY SOLUTIONS LTD,9302944,revenue,1CMSB,SB ICT Broadband Connectivity,#N/A,,775.50
