Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Place,Development Management,Revenue Income,17/04/2024,PORTAL PLAN QUEST LTD,9108037,revenue,1V030,Development Management,578.00
Place,Development Management,Revenue Income,26/04/2024,PORTAL PLAN QUEST LTD,9112393,revenue,1V030,Development Management,578.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,29/04/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9113230,revenue,1MK50,Supported Living LD,17236.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,29/04/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9113141,revenue,1MK50,Supported Living LD,1346.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,29/04/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9113142,revenue,1MM50,Home Care MH,1664.82
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/04/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9115451,revenue,1MM50,Home Care MH,21315.30
Operations & Reg Services,Operations,Revenue Expenditure,18/04/2024,POST OFFICE FLEET AND BULK TEAM,9108447,revenue,1KESW,Fleet & Maintce Internal SLA,175000.00
Finance,Revenues and Benefits,Revenue Expenditure,17/04/2024,POST OFFICE LIMITED,9102415,revenue,1CS14,Revs & Bens Small Grants,519.14
Finance,Revenues and Benefits,Revenue Expenditure,23/04/2024,POSTURITE,9102349,revenue,1CS14,Revs & Bens Small Grants,326.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,29/04/2024,POTENSIAL LTD,9110977,revenue,1MK20,Residential Care LD,10551.57
ASC & Integrated Services,Adult Social Care,Revenue Income,29/04/2024,POTENSIAL LTD,9110977,revenue,1MK20,Residential Care LD,-801.59
Operations & Reg Services,Democratic Services,Revenue Expenditure,29/04/2024,POTTS PRINTERS LTD,9113128,revenue,1FL03,Elections Delivery,485.00
Operations & Reg Services,Democratic Services,Revenue Expenditure,29/04/2024,POTTS PRINTERS LTD,9113129,revenue,1FL03,Elections Delivery,260.00
Operations & Reg Services,Democratic Services,Revenue Expenditure,29/04/2024,POTTS PRINTERS LTD,9112841,revenue,1FL03,Elections Delivery,530.00
Operations & Reg Services,Democratic Services,Revenue Expenditure,26/04/2024,POTTS PRINTERS LTD,9112843,revenue,1FL03,Elections Delivery,800.00
Operations & Reg Services,Democratic Services,Revenue Expenditure,26/04/2024,POTTS PRINTERS LTD,9112842,revenue,1FL03,Elections Delivery,312.00
Operations & Reg Services,Local Services,Revenue Expenditure,25/04/2024,POTTS PRINTERS LTD,9112250,revenue,1KEYX,Community Engagement,1147.00
Public Health Service,Public Health,Revenue Expenditure,09/04/2024,POTTS PRINTERS LTD,9102336,revenue,1ML01,PH - Public Health Main,481.00
Operations & Reg Services,Local Services,Revenue Expenditure,10/04/2024,PPG ARCHITECTURAL COATINGS UK LTD,9102338,revenue,1KE75,Grafitti Removal Team,436.41
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,02/04/2024,PPG ARCHITECTURAL COATINGS UK LTD,9096198,revenue,1KVWC,Minor Works Contracts,527.80
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,02/04/2024,PPG ARCHITECTURAL COATINGS UK LTD,9096199,revenue,1KVWC,Minor Works Contracts,1055.60
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,05/04/2024,PPSL-DISTRICT HEATING LTD,9099519,revenue,1KR05,District Heating,44121.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,PREMIER NURSING HOMES LTD,9102192,revenue,1MG20,Residential Care OP,3057.48
Operations & Reg Services,ICT,Revenue Expenditure,17/04/2024,PREMIER PAPER GROUP LTD,9103669,revenue,1CP17,Digital Printing,683.38
Operations & Reg Services,ICT,Revenue Expenditure,24/04/2024,PREMIER PAPER GROUP LTD,9111817,revenue,1CP17,Digital Printing,781.00
Operations & Reg Services,ICT,Revenue Expenditure,24/04/2024,PREMIER PAPER GROUP LTD,9111811,revenue,1CP17,Digital Printing,391.34
Operations & Reg Services,ICT,Revenue Expenditure,24/04/2024,PREMIER PAPER GROUP LTD,9111821,revenue,1CP17,Digital Printing,488.13
Operations & Reg Services,ICT,Revenue Expenditure,09/04/2024,PREMIER PAPER GROUP LTD,9102326,revenue,1CP17,Digital Printing,3709.75
Operations & Reg Services,Local Services,Revenue Expenditure,19/04/2024,PREMIER TRAFFIC MANAGEMENT LTD,9109221,revenue,1KEFA,Grounds Maintenance,6828.68
Place,Transport,Capital Expenditure,30/04/2024,PREMIER TRAFFIC MANAGEMENT LTD,9111813,Capital,2CAPI,Capital Investment,6515.00
"Children, Education and Skills",Education,Revenue Expenditure,29/04/2024,PREMIER TRANSPORT,9111599,revenue,1E212,Transport Special,4120.00
Place,Commercial Dev & Property,Revenue Expenditure,22/04/2024,PREMIER WASTE RECYCLING LTD,9109817,revenue,1DE46,i2- Byker NEC,259.76
"Children, Education and Skills",Education,Revenue Expenditure,25/04/2024,PRESTIGE MINIBUS TRAVEL,9112105,revenue,1E212,Transport Special,11816.14
Public Health Service,Public Health,Revenue Expenditure,03/04/2024,PREVENTX,9097489,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,131250.00
Place,Transport,Capital Expenditure,05/04/2024,PRICEBUY LTD,9098743,Capital,2CAPI,Capital Investment,2400.00
Place,Transport,Capital Expenditure,15/04/2024,PRICEBUY LTD,9104978,Capital,2CAPI,Capital Investment,1720.00
Place,Transport,Capital Expenditure,26/04/2024,PRICEBUY LTD,9110387,Capital,2CAPI,Capital Investment,1300.00
Place,Transport,Capital Expenditure,11/04/2024,PRICEBUY LTD,9101277,Capital,2CAPI,Capital Investment,300.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,PRIMROSE HOUSE,9102229,revenue,1MG10,Nursing Care OP,878.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,PRIMROSE HOUSE,9102183,revenue,1MG10,Nursing Care OP,3002.84
ASC & Integrated Services,Adult Social Care,Revenue Income,09/04/2024,PRIMROSE HOUSE,9102183,revenue,1MG10,Nursing Care OP,-48.60
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,PRIMROSE LODGE,9102102,revenue,1MG10,Nursing Care OP,2953.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/04/2024,PRIMROSE LODGE,9102102,revenue,1MH10,Nursing Care PD,2953.08
ASC & Integrated Services,Adult Social Care,Revenue Income,09/04/2024,PRIMROSE LODGE,9102102,revenue,1MG10,Nursing Care OP,-768.87
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,PRINCES COURT AKARICARE,9110972,revenue,1MG10,Nursing Care OP,8013.20
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/04/2024,PRINCES COURT AKARICARE,9110972,revenue,1MM20,Residential Care MH,3321.00
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,19/04/2024,PRO CATERING EQUIPMENT LTD,9103724,revenue,1KVEM,Mechanical Stand Alone Works,968.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,02/04/2024,PROACE HEALTHCARE SERVICE,9096140,revenue,1MK50,Supported Living LD,392.40
Operations&Regulatory Services,ICT,Capital Expenditure,17/04/2024,PROBRAND LTD,9102713,Capital,2CITC,IT Services,516.70
Public Health Service,Public Health,Revenue Expenditure,24/04/2024,PROPS NORTH EAST,9111777,revenue,1ML09,PH - Drugs and alcohol,35500.00
Public Health Service,Public Health,Revenue Expenditure,03/04/2024,PROPS NORTH EAST,9097488,revenue,1ML09,PH - Drugs and alcohol,10555.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,30/04/2024,PROSPER LEARNING TRUST,9113795,revenue,1E20D,Special Schools InYear Top Ups,43333.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110894,revenue,1E20D,Special Schools InYear Top Ups,101500.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110893,revenue,1E20D,Special Schools InYear Top Ups,56000.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110895,revenue,1E20D,Special Schools InYear Top Ups,18695.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110892,revenue,1E20D,Special Schools InYear Top Ups,92400.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110897,revenue,1E25T,Commissioned AP Place & Topup,20698.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110898,revenue,1E25T,Commissioned AP Place & Topup,6115.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110899,revenue,1E25T,Commissioned AP Place & Topup,216666.67
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110901,revenue,1E25T,Commissioned AP Place & Topup,45199.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110902,revenue,1E25T,Commissioned AP Place & Topup,3098.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110903,revenue,1E25T,Commissioned AP Place & Topup,164583.33
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110904,revenue,1E25T,Commissioned AP Place & Topup,26125.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110896,revenue,1E25T,Commissioned AP Place & Topup,11000.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,23/04/2024,PROSPER LEARNING TRUST,9110900,revenue,1E25T,Commissioned AP Place & Topup,21725.00
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,26/04/2024,PROSPER LEARNING TRUST,9113017,revenue,1E20D,Special Schools InYear Top Ups,54149.96
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,26/04/2024,PROSPER LEARNING TRUST,9113016,revenue,1E20D,Special Schools InYear Top Ups,1217546.96
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,26/04/2024,PROSPER LEARNING TRUST,9113015,revenue,1E25T,Commissioned AP Place & Topup,60389.74
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/04/2024,PROTECTIVE CARE GROUP,9109045,revenue,1MC02,Ind Sector Placements,86233.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,15/04/2024,PSYCHIATRIC SERVICES - NORTH EAST LTD,9105269,revenue,1MD68,Legal Fees Care,410.10
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,05/04/2024,PSYCHREP UK LTD,9098982,revenue,1MD68,Legal Fees Care,1414.90
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,10/04/2024,PSYCHREP UK LTD,9102937,revenue,1MD68,Legal Fees Care,280.80
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,23/04/2024,PSYCHREP UK LTD,9110940,revenue,1MD68,Legal Fees Care,1380.70
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,24/04/2024,PSYCHREP UK LTD,9111676,revenue,1MD68,Legal Fees Care,1259.20
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,12/04/2024,PSYCHREP UK LTD,9104262,revenue,1MD68,Legal Fees Care,1310.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,PSYCHREP UK LTD,9105774,revenue,1MD68,Legal Fees Care,712.03
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,04/04/2024,PTFS EUROPE,9097875,revenue,1EJ12,ICT,18556.13
Operations & Reg Services,ICT,Revenue Expenditure,05/04/2024,QA LIMITED,9084918,revenue,1CM00,IT Management & Admin,20000.00
Operations & Reg Services,Business Management,Revenue Expenditure,12/04/2024,QUADIENT FINANCE UK LTD,9104520,revenue,1FG03,Central Post Room,306.34
Operations & Reg Services,Business Management,Revenue Expenditure,23/04/2024,QUADIENT UK LTD,9111055,revenue,1FG03,Central Post Room,19000.00
Operations & Reg Services,ICT,Revenue Expenditure,22/04/2024,QUALYS LTD,9109823,revenue,1CX50,Technical Refresh,3128.15
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,05/04/2024,QUEEN MARGARET UNIVERSITY,9098444,revenue,1MF01,CIC & Care Leaver Team,1596.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,25/04/2024,QUICKCO SUNDERLAND,9098951,revenue,3KES1,City Transport Stock,383.47
Operations & Regulatory Services ,Operations,Revenue Expenditure,25/04/2024,QUICKCO SUNDERLAND,9094765,revenue,3KES1,City Transport Stock,264.36
Operations & Regulatory Services ,Operations,Revenue Expenditure,15/04/2024,QUICKCO SUNDERLAND,9090798,revenue,3KES1,City Transport Stock,588.78
Operations & Regulatory Services ,Operations,Revenue Expenditure,17/04/2024,QUICKCO SUNDERLAND,9093960,revenue,3KES1,City Transport Stock,508.22
Operations & Regulatory Services ,Operations,Revenue Expenditure,10/04/2024,QUICKCO SUNDERLAND,9102737,revenue,3KES1,City Transport Stock,583.08
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/04/2024,QUICKCO SUNDERLAND,9098949,revenue,3KES1,City Transport Stock,300.33
Operations & Regulatory Services ,Operations,Revenue Expenditure,12/04/2024,QUICKCO SUNDERLAND,9087948,revenue,3KES1,City Transport Stock,287.85
Operations & Regulatory Services ,Operations,Revenue Expenditure,12/04/2024,QUICKCO SUNDERLAND,9085152,revenue,3KES1,City Transport Stock,408.55
Operations & Regulatory Services ,Operations,Revenue Expenditure,26/04/2024,QUICKCO SUNDERLAND,9099415,revenue,3KES1,City Transport Stock,367.40
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/04/2024,QUICKCO SUNDERLAND,9094023,revenue,3KES1,City Transport Stock,266.61
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/04/2024,QUICKCO SUNDERLAND,9094764,revenue,3KES1,City Transport Stock,1420.93
ASC & Integrated Services,Integrated Services,Revenue Expenditure,25/04/2024,QUICKSILVER,9111906,revenue,1VH23,Asylum Dispersal,260.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,25/04/2024,QUICKSILVER,9111905,revenue,1VH23,Asylum Dispersal,260.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,15/04/2024,QUICKSILVER,9105484,revenue,1VH21,Supporting Independant Sch,280.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,15/04/2024,QUICKSILVER,9105479,revenue,1VH21,Supporting Independant Sch,720.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,23/04/2024,QUICKSILVER,9110317,revenue,1VH23,Asylum Dispersal,457.10
ASC & Integrated Services,Integrated Services,Revenue Expenditure,23/04/2024,QUICKSILVER,9110318,revenue,1VH23,Asylum Dispersal,559.34
ASC & Integrated Services,Integrated Services,Revenue Expenditure,23/04/2024,QUICKSILVER,9110321,revenue,1VH23,Asylum Dispersal,437.04
ASC & Integrated Services,Integrated Services,Revenue Expenditure,04/04/2024,QUICKSILVER,9098003,revenue,1VH21,Supporting Independant Sch,949.84
ASC & Integrated Services,Integrated Services,Revenue Expenditure,19/04/2024,QUICKSILVER,9108625,revenue,1VH21,Supporting Independant Sch,540.00
ASC & Integrated Services,Integrated Services,Revenue Expenditure,19/04/2024,QUICKSILVER,9109200,revenue,1VH23,Asylum Dispersal,459.84
ASC & Integrated Services,Integrated Services,Revenue Expenditure,19/04/2024,QUICKSILVER,9109140,revenue,1VH26,Housing Advice Centre,498.30
Operations & Reg Services,Repairs & Construction Service,Revenue Expenditure,18/04/2024,R J  UTILITY SERVICES LTD,9090106,revenue,1KR05,District Heating,8870.00
Place,Development Management,Capital Expenditure,03/04/2024,R V ROGER LIMITED,9097375,Capital,2CAPI,Capital Investment,502.00
Place,Transport,Revenue Expenditure,25/04/2024,RA INFORMATION SYSTEMS,9112323,revenue,1V064,Public Footpaths and R.O.W.,881.50
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,RAINBOW PRE-SCHOOL,9100592,revenue,1E201,ISB PVI Nurseries,17809.84
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,RAINBOW PRE-SCHOOL,9100593,revenue,1E201,ISB PVI Nurseries,887.89
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,08/04/2024,RAINBOW PRE-SCHOOL,9100594,revenue,1EEP5,2Yr Old Learning & Childcare,18605.91
"Children, Education and Skills",Education Schools/DSG,Revenue Expenditure,25/04/2024,RAINBOW PRE-SCHOOL,9112449,revenue,1E201,ISB PVI Nurseries,2036.19
Place,Transport,Capital Expenditure,11/04/2024,RAINTON CONSTRUCTION LTD,9103809,Capital,2CAPI,Capital Investment,45967.10
Place,Transport,Revenue Expenditure,11/04/2024,RAINTON CONSTRUCTION LTD,9103809,revenue,1KEMC,Highways,2435.20
Operations & Reg Services,Public Safety Regulations,Revenue Expenditure,10/04/2024,RAPE CRISIS TYNESIDE AND NORTHUMBERLAND,9102834,revenue,1D509,Late Night Levy,12704.65
Finance,Revenues and Benefits,Revenue Expenditure,11/04/2024,RB PERFOMANCE LTD,9103777,revenue,1CR01,Revs and Bens Supp&Svs,5100.00
