Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,REXEL UK LIMITED,9332546,revenue,1KVEE,Construction Electrical,#N/A,,516.78
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,REXEL UK LIMITED,9330831,revenue,1KVEE,Construction Electrical,#N/A,,1210.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/03/2025,REXEL UK LIMITED,9328643,revenue,1KVEE,Construction Electrical,#N/A,,1686.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/03/2025,RHINO SENSORY UK LTD,9316377,revenue,1KVWC,Construction Services,#N/A,,5797.78
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9329817,revenue,1KR12,DDA,#N/A,,280.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,28/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347588,Capital,2CAPI,Capital Investment,EMF11,Various Remed Asbestos Removal,4759.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,28/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347591,Capital,2CAPI,Capital Investment,EMF11,Various Remed Asbestos Removal,1578.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Capital Expenditure,28/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347590,Capital,2CAPI,Capital Investment,EMF11,Various Remed Asbestos Removal,1712.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9334688,revenue,1FRAW,Premises Contracts,#N/A,,592.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9334690,revenue,1KVWC,Construction Services,#N/A,,615.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347605,revenue,1KE1R,Walbottle Waste Recycle R&M,#N/A,,275.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9337097,revenue,1KVEM,Construction Mechanical,#N/A,,334.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9321667,revenue,1KVWC,Construction Services,#N/A,,794.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9324784,revenue,1KVEM,Construction Mechanical,#N/A,,1227.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347613,revenue,1KVWC,Construction Services,#N/A,,3522.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,28/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347589,revenue,1DE48,i8 - Lynwood NEC,#N/A,,645.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,28/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9347611,Capital,2HE01,Capital Citywide,H6045,Asbestos Programme,3378.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,13/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9328908,Capital,2HE01,Capital Citywide,H6045,Asbestos Programme,3800.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,21/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9344361,Capital,2HE01,Capital Citywide,H6045,Asbestos Programme,5174.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9316370,Capital,2HE01,Capital Citywide,H6045,Asbestos Programme,3224.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9322238,Capital,2HE01,Capital Citywide,H6045,Asbestos Programme,3571.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,05/03/2025,RHODAR INDUSTRIAL SERVICES LIMITED,9324719,Capital,2HE01,Capital Citywide,H6045,Asbestos Programme,4445.00
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,19/03/2025,RHWE,9354695,revenue,1FN38,Localised Provision Project,#N/A,,5172.10
Children & Families,Education,Revenue Expenditure,05/03/2025,RICHARD SCOTT IR35,9341819,revenue,1E558,SB Music Service,#N/A,,1327.20
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,13/03/2025,RICHMOND FIRE ENGINEERS LTD,9328093,revenue,1KKX1,Civic Centre Direct Costs,#N/A,,325.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,28/03/2025,RICKERBY LTD,9344013,revenue,3KES1,City Transport Stock,#N/A,,417.71
Operations & Regulatory Services ,Operations,Revenue Expenditure,28/03/2025,RICKERBY LTD,9351994,revenue,3KES1,City Transport Stock,#N/A,,3206.23
Operations & Regulatory Services ,Operations,Revenue Expenditure,28/03/2025,RICKERBY LTD,9344014,revenue,3KES1,City Transport Stock,#N/A,,946.48
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/03/2025,RICKERBY LTD,9341845,revenue,3KES1,City Transport Stock,#N/A,,518.53
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/03/2025,RICKERBY LTD,9341846,revenue,3KES1,City Transport Stock,#N/A,,666.32
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/03/2025,RICKERBY LTD,9335303,revenue,3KES1,City Transport Stock,#N/A,,2200.88
Operations & Regulatory Services ,Operations,Revenue Expenditure,03/03/2025,RICKERBY LTD,9322890,revenue,3KES1,City Transport Stock,#N/A,,412.56
Operations & Regulatory Services ,Operations,Revenue Expenditure,03/03/2025,RICKERBY LTD,9322887,revenue,3KES1,City Transport Stock,#N/A,,290.25
Operations & Regulatory Services ,Operations,Revenue Expenditure,03/03/2025,RICKERBY LTD,9322886,revenue,3KES1,City Transport Stock,#N/A,,358.85
CFO Directorate,Property Services,Revenue Expenditure,03/03/2025,RICS,9322133,revenue,1DTS1,I&D Property Services,#N/A,,465.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/03/2025,RIGHT AT HOME TYNESIDE,9353287,revenue,1MG50,Home Care OP,#N/A,,44666.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/03/2025,RIGHT AT HOME TYNESIDE,9340892,revenue,1MG50,Home Care OP,#N/A,,128622.21
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,RIGHT TRAK LTD,9358191,revenue,1MC02,External Residential Placement,#N/A,,17518.64
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,RIGHT TRAK LTD,9358192,revenue,1MC02,External Residential Placement,#N/A,,46000.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,RIGHT TRAK LTD,9358193,revenue,1MC02,External Residential Placement,#N/A,,18795.60
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/03/2025,RINGTONS LTD,9357676,revenue,1MW03,Foodworks Enterprise,#N/A,,145.58
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/03/2025,RINGTONS LTD,9357676,revenue,1MW04,Foodworks Training,#N/A,,172.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/03/2025,RINGTONS LTD,9343597,revenue,1KF07,Banqueting Suite,#N/A,,276.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/03/2025,RINGTONS LTD,9328591,revenue,1KF07,Banqueting Suite,#N/A,,251.46
Children & Families,Education,Revenue Expenditure,19/03/2025,RISI'S LTD,9353901,revenue,1E233,Educational Psychology Service,#N/A,,300.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/03/2025,RISKFLAG LTD,9354612,revenue,1KV01,Compliance Team,#N/A,,24486.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,RIVER COTTAGE,9350616,revenue,1MK20,Residential Care LD,#N/A,,21200.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,RIVER COTTAGE,9341095,revenue,1MK20,Residential Care LD,#N/A,,8280.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RIVERDALE PAPER PLC,9334107,revenue,1KE14,Waste Disposal General O/H,#N/A,,2426.00
Workforce & Development,Employability Team,Revenue Expenditure,07/03/2025,RIVERSIDE COMMUNITY HEALTH PROJECT,9310548,revenue,1FP20,Employability,#N/A,,375.00
Children & Families,Education Schools/DSG,Revenue Expenditure,18/03/2025,RIVERVIEW COMMUNITY NURSERY AND PRE SCHO,9353146,revenue,1E29C,SB Disability Access Fund,#N/A,,938.00
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,RIVERVIEW COMMUNITY NURSERY AND PRE SCHO,9359440,revenue,1EEYH,Under 2YO,#N/A,,1813.63
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,26/03/2025,RJ LIFT SERVICE LTD,9343668,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,4356.25
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9328630,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9328634,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,460.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9328636,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,460.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,31/03/2025,RJ LIFT SERVICE LTD,9347626,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,794.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,RJ LIFT SERVICE LTD,9343601,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,12929.08
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,RJ LIFT SERVICE LTD,9343671,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,1162.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,RJ LIFT SERVICE LTD,9347614,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,06/03/2025,RJ LIFT SERVICE LTD,9328638,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,1800.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,11/03/2025,RJ LIFT SERVICE LTD,9331187,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,731.48
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/03/2025,RJ LIFT SERVICE LTD,9343670,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,963.36
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9321553,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,12929.08
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9321552,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,1845.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9321554,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,550.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9321750,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,270.75
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322041,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322042,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9329059,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,920.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/03/2025,RJ LIFT SERVICE LTD,9334808,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,12086.90
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/03/2025,RJ LIFT SERVICE LTD,9343674,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,750.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/03/2025,RJ LIFT SERVICE LTD,9343675,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,1845.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/03/2025,RJ LIFT SERVICE LTD,9343676,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,1845.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,14/03/2025,RJ LIFT SERVICE LTD,9343677,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,750.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,05/03/2025,RJ LIFT SERVICE LTD,9328637,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,04/03/2025,RJ LIFT SERVICE LTD,9328632,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,460.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,04/03/2025,RJ LIFT SERVICE LTD,9334895,revenue,1KR56,Communal Area & Cyclical Mntce,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/03/2025,RJ LIFT SERVICE LTD,9345471,revenue,1KE1U,Shieldfield Centre R&M,#N/A,,1800.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/03/2025,RJ LIFT SERVICE LTD,9345472,revenue,1KE1U,Shieldfield Centre R&M,#N/A,,2125.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/03/2025,RJ LIFT SERVICE LTD,9343667,revenue,1V204,Car Parking Infrastructure,#N/A,,877.75
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9321549,revenue,1V204,Car Parking Infrastructure,#N/A,,982.25
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,26/03/2025,RJ LIFT SERVICE LTD,9345473,revenue,1DE48,i8 - Lynwood NEC,#N/A,,1050.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,26/03/2025,RJ LIFT SERVICE LTD,9346016,revenue,1DE49,i4- Quayside NEC,#N/A,,1150.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9334262,revenue,1KKX1,Civic Centre Direct Costs,#N/A,,1395.70
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,21/03/2025,RJ LIFT SERVICE LTD,9345470,revenue,1FRAA,Westgate,#N/A,,1845.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,28/03/2025,RJ LIFT SERVICE LTD,9345474,revenue,1EA04,Heaton ASB,#N/A,,1350.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9328613,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2845.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9328614,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2360.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9328615,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2845.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9334830,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2065.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9334841,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,1215.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,07/03/2025,RJ LIFT SERVICE LTD,9334876,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2550.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,28/03/2025,RJ LIFT SERVICE LTD,9363033,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2360.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,13/03/2025,RJ LIFT SERVICE LTD,9334831,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2845.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,13/03/2025,RJ LIFT SERVICE LTD,9334832,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2845.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,13/03/2025,RJ LIFT SERVICE LTD,9334875,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2845.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322029,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,1995.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322030,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,1700.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322031,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,1995.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322032,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,1700.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322033,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2065.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322034,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2550.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322035,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2065.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322036,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2065.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9322037,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,1995.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9329067,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2550.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,03/03/2025,RJ LIFT SERVICE LTD,9329068,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2845.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,12/03/2025,RJ LIFT SERVICE LTD,9334840,Capital,2HE01,Capital Citywide,HL127,Passenger Lifts Light Upgrade,2550.00
Public Health Service,Public Health,Revenue Expenditure,07/03/2025,ROAD TO RECOVERY TRUST,9344204,revenue,1ML18,SSMTRG,#N/A,,24000.00
Investment & Growth,Major Projects,Capital Expenditure,28/03/2025,ROBERTSON CE LTD,9363256,Capital,2CAPI,Capital Investment,FP075,Grainger Market LUF Project,263556.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,ROBERTSON FACILITIES MANAGEMENT,9345220,revenue,1KEFA,Grounds Maintenance,#N/A,,480.84
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,21/03/2025,ROBIN GIBB TRAINING,9357672,revenue,1MW02,Nature's Landscape,#N/A,,325.60
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/03/2025,ROOF RITE,9343479,revenue,1KE27,Bereavement Services Overhead,#N/A,,855.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/03/2025,ROOF RITE,9354811,revenue,1KVWC,Construction Services,#N/A,,540.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/03/2025,ROOF RITE,9343608,revenue,1KVWC,Construction Services,#N/A,,540.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/03/2025,ROOF RITE,9357364,revenue,1KVWC,Construction Services,#N/A,,1480.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/03/2025,ROOF RITE,9352522,revenue,1KE1M,Byker Lodge Centre,#N/A,,435.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/03/2025,ROOF RITE,9352523,revenue,1KE1M,Byker Lodge Centre,#N/A,,280.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,17/03/2025,ROOF RITE,9352524,revenue,1DT11,St Michaels Workshops,#N/A,,300.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,ROSE TREE CARE HOME,9350640,revenue,1MG10,Nursing Care OP,#N/A,,8098.96
Adult Social Care & Prevention,Community Support,Revenue Income,14/03/2025,ROSE TREE CARE HOME,9350640,revenue,1MG10,Nursing Care OP,#N/A,,-1278.40
Children & Families,Education,Revenue Expenditure,19/03/2025,ROSEWOOD INDEPENDENT SCHOOL LTD,9354501,revenue,1E652,Virtual School,#N/A,,4940.00
Children & Families,Education Schools/DSG,Revenue Expenditure,21/03/2025,ROSEWOOD INDEPENDENT SCHOOL LTD,9347913,revenue,1E20P,High Needs Post16 Funding,#N/A,,4940.00
Children & Families,Education Schools/DSG,Revenue Expenditure,05/03/2025,ROSEWOOD INDEPENDENT SCHOOL LTD,9341148,revenue,1E20A,SB Independent Schools,#N/A,,89338.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,ROSEWOOD VILLA RESIDENTIAL HOME,9350666,revenue,1MG20,Residential Care OP,#N/A,,12900.28
HRA Expenditure,General Management,Revenue Expenditure,26/03/2025,ROWAN ROSE LTD,9361043,revenue,1HCIS,HRA Insurance Services,#N/A,,5500.00
HRA Expenditure,General Management,Revenue Expenditure,07/03/2025,ROWAN ROSE LTD,9343986,revenue,1HCIS,HRA Insurance Services,#N/A,,1350.00
HRA Expenditure,General Management,Revenue Expenditure,03/03/2025,ROWAN ROSE LTD,9340258,revenue,1HCIS,HRA Insurance Services,#N/A,,1010.00
Housing & Communities,Housing Capital Prg Mgr,Revenue Expenditure,28/03/2025,ROWANWOOD PROFESSIONAL SERVICES LTD,9343279,revenue,1BM01,Asset Mgmt Team,#N/A,,392.00
Housing & Communities,Housing Capital Prg Mgr,Revenue Expenditure,28/03/2025,ROWANWOOD PROFESSIONAL SERVICES LTD,9360855,revenue,1BM01,Asset Mgmt Team,#N/A,,196179.51
Housing & Communities,Housing Capital Prg Mgr,Revenue Expenditure,03/03/2025,ROWANWOOD PROFESSIONAL SERVICES LTD,9317963,revenue,1BM01,Asset Mgmt Team,#N/A,,350.00
Children & Families,Education Schools/DSG,Revenue Expenditure,28/03/2025,ROYAL GRAMMAR SCHOOL,9347906,revenue,1E20V,Mainstream Schools Top Ups,#N/A,,1334.00
Children & Families,Education Schools/DSG,Revenue Expenditure,21/03/2025,ROYAL GRAMMAR SCHOOL,9357528,revenue,1E20V,Mainstream Schools Top Ups,#N/A,,2030.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,26/03/2025,ROYAL MAIL,9354801,revenue,1FG03,Central Post Room,#N/A,,259.66
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,19/03/2025,ROYAL MAIL,9338168,revenue,1FG03,Central Post Room,#N/A,,524.85
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,28/03/2025,ROYAL VOLUNTATRY SERVICE,9354576,revenue,1EJ20,City Library and Hub,#N/A,,2280.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,03/03/2025,RS COMPONENTS,9326427,Capital,2CITC,IT Services,CTC50,Technical Refresh,737.98
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,04/03/2025,RS COMPONENTS,9327739,Capital,2CITC,IT Services,CTC50,Technical Refresh,284.46
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,28/03/2025,"RSK INTEGRATED WASTE SOLUTIONS, LIMITED",9352264,revenue,1KE42,Trade Waste Collections,#N/A,,10275.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/03/2025,RYTON GOLF CLUB LTD,9341892,revenue,1KEY2,BEST 2 Gateshead,#N/A,,4776.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,RYTON TOWERS,9358417,revenue,1MG20,Residential Care OP,#N/A,,6907.59
Adult Social Care & Prevention,Community Support,Revenue Income,24/03/2025,RYTON TOWERS,9358417,revenue,1MG20,Residential Care OP,#N/A,,-1538.84
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/03/2025,S.E.L.F. LTD 14/15 PARK VIEW,9350556,revenue,1MK20,Residential Care LD,#N/A,,12825.36
HRA Income,Other Rents,Revenue Expenditure,20/03/2025,S2 PARTNERSHIP LIMITED,9356035,revenue,1H5A2,Housing Shops Net Rent,#N/A,,1760.00
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,SACRED HEART ACADEMY,9359447,revenue,1EEYH,Under 2YO,#N/A,,1671.78
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,SACRED HEART ACADEMY,9359491,revenue,1EEYH,Under 2YO,#N/A,,950.56
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/03/2025,SAFETY-KLEEN UK LTD,9341942,revenue,3KES1,City Transport Stock,#N/A,,367.72
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/03/2025,SAFETY-KLEEN UK LTD,9343175,revenue,3KES1,City Transport Stock,#N/A,,594.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,21/03/2025,SAFETY-KLEEN UK LTD,9341943,revenue,3KES1,City Transport Stock,#N/A,,469.45
