Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS BACS,9181652,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS BACS,9181658,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181631,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181632,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181644,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181646,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181654,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181622,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/08/2024,MISCELLANEOUS PAYMENTS BACS,9181666,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,02/08/2024,MISCELLANEOUS PAYMENTS BACS,9181649,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,02/08/2024,MISCELLANEOUS PAYMENTS BACS,9181659,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,02/08/2024,MISCELLANEOUS PAYMENTS BACS,9181695,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9181653,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9181664,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9181665,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9181621,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9181628,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9181634,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9181641,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9181656,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9181657,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,14/08/2024,MISCELLANEOUS PAYMENTS BACS,9181629,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,14/08/2024,MISCELLANEOUS PAYMENTS BACS,9181635,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,20/08/2024,MISCELLANEOUS PAYMENTS BACS,9181651,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,08/08/2024,MISCELLANEOUS PAYMENTS BACS,9181625,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,08/08/2024,MISCELLANEOUS PAYMENTS BACS,9188027,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9181636,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9181638,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9181643,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,22/08/2024,MISCELLANEOUS PAYMENTS BACS,9181639,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,22/08/2024,MISCELLANEOUS PAYMENTS BACS,9197969,revenue,1VH33,Homes for Ukraine Scheme,1050.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9181624,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9181647,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9181661,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9181663,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9181633,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9181645,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9181660,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,21/08/2024,MISCELLANEOUS PAYMENTS BACS,9181637,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9197930,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9197936,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9197943,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9197958,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9197959,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,28/08/2024,MISCELLANEOUS PAYMENTS BACS,9181626,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,28/08/2024,MISCELLANEOUS PAYMENTS BACS,9181655,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,29/08/2024,MISCELLANEOUS PAYMENTS BACS,9181623,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,16/08/2024,MISCELLANEOUS PAYMENTS BACS,9181648,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,16/08/2024,MISCELLANEOUS PAYMENTS BACS,9181662,revenue,1VH33,Homes for Ukraine Scheme,350.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9181627,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9181642,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9181650,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,05/08/2024,MISCELLANEOUS PAYMENTS BACS,9181630,revenue,1VH33,Homes for Ukraine Scheme,500.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,13/08/2024,MISCELLANEOUS PAYMENTS BACS,9181640,revenue,1VH33,Homes for Ukraine Scheme,500.00
HRA Expenditure,General Management,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS BACS,9192431,revenue,1HCIS,HRA Insurance Services,1651.88
HRA Expenditure,General Management,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS BACS,9192494,revenue,1HCIS,HRA Insurance Services,1181.85
HRA Expenditure,General Management,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS BACS,9192430,revenue,1HCIS,HRA Insurance Services,1010.00
HRA Expenditure,General Management,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9188675,revenue,1HCIS,HRA Insurance Services,5750.00
HRA Expenditure,General Management,Revenue Expenditure,20/08/2024,MISCELLANEOUS PAYMENTS BACS,9195982,revenue,1HCIS,HRA Insurance Services,3500.00
HRA Expenditure,General Management,Revenue Expenditure,20/08/2024,MISCELLANEOUS PAYMENTS BACS,9195979,revenue,1HCIS,HRA Insurance Services,2500.00
HRA Expenditure,General Management,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9187453,revenue,1HCIS,HRA Insurance Services,877.00
HRA Expenditure,General Management,Revenue Expenditure,22/08/2024,MISCELLANEOUS PAYMENTS BACS,9198038,revenue,1HCIS,HRA Insurance Services,600.00
HRA Expenditure,General Management,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9199910,revenue,1HCIS,HRA Insurance Services,7250.00
HRA Expenditure,General Management,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9199909,revenue,1HCIS,HRA Insurance Services,2700.00
HRA Expenditure,General Management,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9189593,revenue,1HCIS,HRA Insurance Services,300.00
HRA Expenditure,General Management,Revenue Expenditure,21/08/2024,MISCELLANEOUS PAYMENTS BACS,9197103,revenue,1HCIS,HRA Insurance Services,1250.00
HRA Expenditure,General Management,Revenue Expenditure,29/08/2024,MISCELLANEOUS PAYMENTS BACS,9202453,revenue,1HCIS,HRA Insurance Services,5750.00
HRA Expenditure,General Management,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9185551,revenue,1HCIS,HRA Insurance Services,1500.00
HRA Expenditure,General Management,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9185641,revenue,1HCIS,HRA Insurance Services,3000.00
HRA Expenditure,General Management,Revenue Expenditure,05/08/2024,MISCELLANEOUS PAYMENTS BACS,9184038,revenue,1HCIS,HRA Insurance Services,1000.00
HRA Expenditure,General Management,Revenue Expenditure,13/08/2024,MISCELLANEOUS PAYMENTS BACS,9191069,revenue,1HCIS,HRA Insurance Services,1500.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,14/08/2024,MISCELLANEOUS PAYMENTS BACS,9191738,revenue,1HA01,R&M Gen - Citywide,720.00
Investment & Growth,Economic Development,Capital Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9187112,Capital,2CAPI,Capital Investment,46622.78
Investment & Growth,Economic Development,Capital Expenditure,19/08/2024,MISCELLANEOUS PAYMENTS BACS,9194216,Capital,2CAPI,Capital Investment,118160.69
Investment & Growth,Economic Development,Capital Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9189995,Capital,2CAPI,Capital Investment,1016.71
Investment & Growth,Economic Development,Revenue Expenditure,02/08/2024,MISCELLANEOUS PAYMENTS BACS,9183458,revenue,1FN37,Community Partnership Developt,10623.65
Investment & Growth,Economic Development,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9188672,revenue,1FN38,Localised Provision Project,936.00
Investment & Growth,Economic Development,Revenue Expenditure,09/08/2024,MISCELLANEOUS PAYMENTS BACS,9189021,revenue,1FN38,Localised Provision Project,384.50
Investment & Growth,Economic Development,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9182666,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,01/08/2024,MISCELLANEOUS PAYMENTS BACS,9182880,revenue,1FN38,Localised Provision Project,285.50
Investment & Growth,Economic Development,Revenue Expenditure,20/08/2024,MISCELLANEOUS PAYMENTS BACS,9194889,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,08/08/2024,MISCELLANEOUS PAYMENTS BACS,9188024,revenue,1FN38,Localised Provision Project,280.35
Investment & Growth,Economic Development,Revenue Expenditure,08/08/2024,MISCELLANEOUS PAYMENTS BACS,9188023,revenue,1FN38,Localised Provision Project,280.35
Investment & Growth,Economic Development,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9187272,revenue,1FN29,Culture & Creative Zone,400.00
Investment & Growth,Economic Development,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9187111,revenue,1FN37,Community Partnership Developt,1436.76
Investment & Growth,Economic Development,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9199937,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9199921,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,27/08/2024,MISCELLANEOUS PAYMENTS BACS,9199920,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,19/08/2024,MISCELLANEOUS PAYMENTS BACS,9194215,revenue,1FN37,Community Partnership Developt,12777.66
Investment & Growth,Economic Development,Revenue Expenditure,19/08/2024,MISCELLANEOUS PAYMENTS BACS,9194220,revenue,1FN37,Community Partnership Developt,4370.26
Investment & Growth,Economic Development,Revenue Expenditure,19/08/2024,MISCELLANEOUS PAYMENTS BACS,9194213,revenue,1FN37,Community Partnership Developt,4556.96
Investment & Growth,Economic Development,Revenue Expenditure,19/08/2024,MISCELLANEOUS PAYMENTS BACS,9194219,revenue,1FN37,Community Partnership Developt,3851.28
Investment & Growth,Economic Development,Revenue Expenditure,19/08/2024,MISCELLANEOUS PAYMENTS BACS,9194214,revenue,1FN37,Community Partnership Developt,4796.57
Investment & Growth,Economic Development,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9189592,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9189997,revenue,1FN38,Localised Provision Project,255.00
Investment & Growth,Economic Development,Revenue Expenditure,12/08/2024,MISCELLANEOUS PAYMENTS BACS,9189996,revenue,1FN37,Community Partnership Developt,2820.40
Investment & Growth,Economic Development,Revenue Expenditure,21/08/2024,MISCELLANEOUS PAYMENTS BACS,9197105,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9202998,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9202999,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9202997,revenue,1FN38,Localised Provision Project,936.00
Investment & Growth,Economic Development,Revenue Expenditure,30/08/2024,MISCELLANEOUS PAYMENTS BACS,9203009,revenue,1FN37,Community Partnership Developt,3432.58
Investment & Growth,Economic Development,Revenue Expenditure,29/08/2024,MISCELLANEOUS PAYMENTS BACS,9202450,revenue,1FN29,Culture & Creative Zone,3490.41
Investment & Growth,Economic Development,Revenue Expenditure,16/08/2024,MISCELLANEOUS PAYMENTS BACS,9193255,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9185619,revenue,1FN29,Culture & Creative Zone,400.00
Investment & Growth,Economic Development,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9185618,revenue,1FN29,Culture & Creative Zone,375.00
Investment & Growth,Economic Development,Revenue Expenditure,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9178104,revenue,1FN38,Localised Provision Project,275.00
Investment & Growth,Economic Development,Revenue Expenditure,05/08/2024,MISCELLANEOUS PAYMENTS BACS,9184463,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,05/08/2024,MISCELLANEOUS PAYMENTS BACS,9184201,revenue,1FN10,Policy Strat&Com-Specialists,7206.37
Investment & Growth,Economic Development,Revenue Expenditure,05/08/2024,MISCELLANEOUS PAYMENTS BACS,9183979,revenue,1FN29,Culture & Creative Zone,400.00
Investment & Growth,Economic Development,Revenue Expenditure,05/08/2024,MISCELLANEOUS PAYMENTS BACS,9184202,revenue,1FN29,Culture & Creative Zone,400.00
Investment & Growth,Economic Development,Revenue Expenditure,13/08/2024,MISCELLANEOUS PAYMENTS BACS,9191141,revenue,1FN38,Localised Provision Project,780.00
Investment & Growth,Economic Development,Revenue Expenditure,13/08/2024,MISCELLANEOUS PAYMENTS BACS,9191142,revenue,1FN37,Community Partnership Developt,2125.44
Investment & Growth,Economic Development,Revenue Income,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9185399,revenue,1FN10,Policy Strat&Com-Specialists,882.54
Investment & Growth,Economic Development,Revenue Income,06/08/2024,MISCELLANEOUS PAYMENTS BACS,9185400,revenue,1FN10,Policy Strat&Com-Specialists,1000.00
Investment & Growth,Major Projects,Revenue Expenditure,07/08/2024,MISCELLANEOUS PAYMENTS BACS,9187271,revenue,1FP91,Retail Core Transformation Pro,1930.50
Corporate Budgets,Corporate Budgets,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS CHQ,9192471,revenue,1RB03,Insurance Provision,3060.39
Corporate Budgets,Corporate Budgets,Revenue Expenditure,15/08/2024,MISCELLANEOUS PAYMENTS CHQ,9192462,revenue,1RB03,Insurance Provision,1337.95
Corporate Budgets,Corporate Budgets,Revenue Expenditure,02/08/2024,MISCELLANEOUS PAYMENTS CHQ,9183599,revenue,1RB03,Insurance Provision,781.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,16/08/2024,MISCELLANEOUS PAYMENTS CHQ,9193254,revenue,1RB03,Insurance Provision,5018.60
Operations & Regulatory Services ,Operations,Revenue Expenditure,02/08/2024,MITCHELL DIESEL LTD,9165716,revenue,3KES1,City Transport Stock,791.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/08/2024,MMEDS CARE LTD T/A HOME INSTEAD SENIOR C,9195145,revenue,1MG50,Home Care OP,3871.50
Investment & Growth,Transport,Revenue Expenditure,14/08/2024,MOBIUS NETWORKS LTD,9191838,revenue,1V092,UTMC,1969.60
Investment & Growth,Transport,Revenue Expenditure,14/08/2024,MODESHIFT,9190736,revenue,1KE88,Road Safety,1148.00
Investment & Growth,Economic Development,Revenue Expenditure,16/08/2024,MOIRA BARNES SALES CONSULTANCY,9193262,revenue,1FN38,Localised Provision Project,275.00
Public Health Service,Public Health,Revenue Expenditure,01/08/2024,MOLINEUX PHARMACY,9181393,revenue,1ML11,PH - Smoking & Tobacco,984.56
Public Health Service,Public Health,Revenue Expenditure,13/08/2024,MOLINEUX PHARMACY,9190785,revenue,1ML11,PH - Smoking & Tobacco,842.59
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,02/08/2024,MONUMENT DESIGN & BUILD LTD,9171429,revenue,1DZ20,Fawdon Park House Shops 6601,555.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,02/08/2024,MONUMENT DESIGN & BUILD LTD,9171427,revenue,1DR03,Grainger Market,876.60
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,02/08/2024,MONUMENT DESIGN & BUILD LTD,9171430,revenue,1DE50,i6- Charlotte Square NEC,345.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,02/08/2024,MONUMENT DESIGN & BUILD LTD,9171426,revenue,1DY87,Stephenson Quarter Phase 2,656.25
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,29/08/2024,MONUMENT DESIGN & BUILD LTD,9194505,revenue,1DR03,Grainger Market,515.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,29/08/2024,MONUMENT DESIGN & BUILD LTD,9202386,revenue,1DR03,Grainger Market,19664.00
Children & Families,Children's Social Care,Revenue Expenditure,14/08/2024,MOONRISE,9191033,revenue,1MD66,CWD Care Packages,1980.00
Children & Families,Children's Social Care,Revenue Expenditure,07/08/2024,MOONRISE,9170518,revenue,1MD66,CWD Care Packages,1980.00
Children & Families,Children's Social Care,Revenue Expenditure,21/08/2024,MOONRISE,9187923,revenue,1MD66,CWD Care Packages,1080.00
Children & Families,Children's Social Care,Revenue Expenditure,28/08/2024,MOONRISE,9187926,revenue,1MD66,CWD Care Packages,2160.00
Children & Families,Children's Social Care,Revenue Expenditure,13/08/2024,MOONRISE,9191034,revenue,1MD66,CWD Care Packages,1980.00
Children & Families,Children's Social Care,Revenue Expenditure,13/08/2024,MOONRISE,9191035,revenue,1MD66,CWD Care Packages,1980.00
Children & Families,Children's Social Care,Revenue Expenditure,13/08/2024,MOONRISE,9191040,revenue,1MD66,CWD Care Packages,1980.00
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,MOONRISE 24 HOUR RECRUITMENT LIMITED,9189642,revenue,1MC02,Ind Sector Placements,67680.00
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,MOONRISE 24 HOUR RECRUITMENT LIMITED,9189675,revenue,1MD62,Support to CIC,280.00
Children & Families,Children's Social Care,Revenue Expenditure,14/08/2024,MOONRISE PROPERTY SERVICES LIMITED,9185556,revenue,1MD62,Support to CIC,770.00
Children & Families,Children's Social Care,Revenue Expenditure,12/08/2024,MOONRISE PROPERTY SERVICES LIMITED,9189645,revenue,1MC02,Ind Sector Placements,5390.00
Children & Families,Children's Social Care,Revenue Expenditure,06/08/2024,MOONRISE PROPERTY SERVICES LIMITED,9185553,revenue,1MD62,Support to CIC,770.00
Children & Families,Children's Social Care,Revenue Expenditure,06/08/2024,MOONRISE PROPERTY SERVICES LIMITED,9185554,revenue,1MD62,Support to CIC,770.00
Children & Families,Children's Social Care,Revenue Expenditure,06/08/2024,MOONRISE PROPERTY SERVICES LIMITED,9185555,revenue,1MD62,Support to CIC,770.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,MOORFIELD HOUSE,9199977,revenue,1MG10,Nursing Care OP,36344.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,MOORFIELD HOUSE,9199977,revenue,1MG20,Residential Care OP,20085.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,MOORFIELD HOUSE,9199976,revenue,1MG10,Nursing Care OP,7596.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,MOORFIELD HOUSE,9199976,revenue,1MG20,Residential Care OP,-3499.48
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,09/08/2024,MORGAN LAMBERT LTD,9183899,revenue,1KR56,Communal Area & Cyclical Mntce,1512.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,30/08/2024,MORGAN LAMBERT LTD,9192549,revenue,1KR56,Communal Area & Cyclical Mntce,588.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,30/08/2024,MORGAN LAMBERT LTD,9192551,revenue,1KR56,Communal Area & Cyclical Mntce,1400.00
Public Health Service,Public Health,Revenue Expenditure,08/08/2024,MORROW PHARMACY LTD,9187458,revenue,1ML11,PH - Smoking & Tobacco,620.78
Investment & Growth,Major Projects,Capital Expenditure,09/08/2024,MOTT MACDONALD UK LTD,9187916,Capital,2CAPI,Capital Investment,43673.96
Investment & Growth,Major Projects,Capital Expenditure,09/08/2024,MOTT MACDONALD UK LTD,9187917,Capital,2CAPI,Capital Investment,46310.01
Investment & Growth,Major Projects,Capital Expenditure,29/08/2024,MOTT MACDONALD UK LTD,9187290,Capital,2CAPI,Capital Investment,45296.03
Investment & Growth,Economic Development,Revenue Expenditure,30/08/2024,MOVING PARTS ARTS CIO,9203088,revenue,1FN33,Place Innovation Programme,1300.00
Investment & Growth,Transport,Revenue Expenditure,20/08/2024,MSTS RECEIVABLES(DSG),9191831,revenue,1KEMC,Highways,815.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,27/08/2024,MUIRFIELD NURSING HOME,9200084,revenue,1MG10,Nursing Care OP,3795.68
Adult Social Care & Prevention,Community Support,Revenue Income,27/08/2024,MUIRFIELD NURSING HOME,9200084,revenue,1MG10,Nursing Care OP,-250.04
Children & Families,Education,Revenue Expenditure,02/08/2024,MUSICWONDERS.ORG CIC,9183386,revenue,1E558,SB Music Service,3600.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/08/2024,MY HOMECARE DURHAM,9203301,revenue,1MG50,Home Care OP,132133.59
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,MY HOMECARE DURHAM,9185746,revenue,1MG50,Home Care OP,1560.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/08/2024,MY HOMECARE DURHAM,9185708,revenue,1MK50,Supported Living LD,83249.23
Adult Social Care & Prevention,Community Support,Revenue Income,06/08/2024,MY HOMECARE DURHAM,9185708,revenue,1MK50,Supported Living LD,-1926.92
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,16/08/2024,N E SOLUTIONS LTD,9193105,revenue,1CM00,IT Management & Admin,14700.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Current Assets,29/08/2024,NAL LTD,9195857,revenue,1CM00,IT Management & Admin,0.08
Investment & Growth,Transport,Revenue Expenditure,19/08/2024,NAL LTD,9193830,revenue,1KEMC,Highways,886.16
Children & Families,Education,Revenue Expenditure,12/08/2024,NATIONAL GOVERNORS ASSOCIATION,9190048,revenue,1E325,Governor Services,450.00
Children & Families,Children's Social Care,Revenue Expenditure,30/08/2024,NATIONAL YOUTH ADVOCACY SERVICE,9203029,revenue,1MB04,Childrens Standards Unit,2463.47
