Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/09/2024,PERCY HEDLEY CENTRE,9207726,revenue,1MK60,Ind Day Care LD,1432.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,06/09/2024,PERCY HEDLEY CENTRE,9207727,revenue,1MK60,Ind Day Care LD,2544.54
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PERCY HEDLEY CENTRE,9220324,revenue,1MG20,Residential Care OP,5729.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PERCY HEDLEY CENTRE,9220324,revenue,1MK20,Residential Care LD,89723.74
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PERCY HEDLEY CENTRE,9221173,revenue,1MK60,Ind Day Care LD,2470.03
Adult Social Care & Prevention,Community Support,Revenue Expenditure,19/09/2024,PERCY HEDLEY CENTRE,9218410,revenue,1MK60,Ind Day Care LD,2544.54
Adult Social Care & Prevention,Community Support,Revenue Income,24/09/2024,PERCY HEDLEY CENTRE,9220324,revenue,1MG20,Residential Care OP,-736.00
Adult Social Care & Prevention,Community Support,Revenue Income,24/09/2024,PERCY HEDLEY CENTRE,9220324,revenue,1MK20,Residential Care LD,-1616.36
Children & Families,Education Schools/DSG,Revenue Expenditure,03/09/2024,PERCY HEDLEY CENTRE,9204960,revenue,1E20A,SB Independent Schools,237133.68
Children & Families,Education Schools/DSG,Revenue Expenditure,03/09/2024,PERCY HEDLEY CENTRE,9204959,revenue,1E20P,High Needs Post16 Funding,130378.98
Children & Families,Education Schools/DSG,Revenue Expenditure,03/09/2024,PERCY HEDLEY FOUNDATION,9204963,revenue,1E20A,SB Independent Schools,161883.89
Children & Families,Education Schools/DSG,Revenue Expenditure,03/09/2024,PERCY HEDLEY FOUNDATION,9204962,revenue,1E20P,High Needs Post16 Funding,22640.03
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PERCY HOUSE,9220300,revenue,1MM20,Residential Care MH,2966.56
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/09/2024,PERMATT FORK LIFT TRUCKS LTD,9192966,revenue,1KESY,External Hires,563.33
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/09/2024,PERMATT FORK LIFT TRUCKS LTD,9204640,revenue,1KESY,External Hires,498.33
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,16/09/2024,PFM INTELLIGENCE UK LIMITED,9184416,revenue,1DR03,Grainger Market,3292.00
Public Health Service,Public Health,Revenue Expenditure,11/09/2024,PHARMACY EXPRESS,9209860,revenue,1ML11,PH - Smoking & Tobacco,625.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PHILIP CUSSINS HOUSE,9220337,revenue,1MG20,Residential Care OP,20996.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PHILIPS COURT NURSING HOME,9209782,revenue,1MG10,Nursing Care OP,12912.07
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PHILIPS COURT NURSING HOME,9209782,revenue,1MM10,Nursing Care MH,9344.52
Children & Families,Education,Revenue Expenditure,17/09/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9215811,revenue,1E212,Transport Special,16640.76
Children & Families,Education,Revenue Expenditure,17/09/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9215847,revenue,1E212,Transport Special,29292.36
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,09/09/2024,PHOENIX EYE LTD,9208208,revenue,1KJ31,Security - Manned Guards,2872.80
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/09/2024,PHOENIX EYE LTD,9215975,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/09/2024,PHOENIX EYE LTD,9222733,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/09/2024,PHOENIX EYE LTD,9222801,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/09/2024,PHOENIX EYE LTD,9212071,revenue,1KVWC,Minor Works Contracts,6266.90
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/09/2024,PHOENIX EYE LTD,9209434,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/09/2024,PHOENIX EYE LTD,9209435,revenue,1KVWC,Minor Works Contracts,5749.10
Public Health Service,Public Health,Revenue Expenditure,05/09/2024,PHOENIX HOUSE,9195211,revenue,1ML09,PH - Drugs and alcohol,5036.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,13/09/2024,PHOENIX SOFTWARE LTD,9203179,revenue,1CM00,IT Management & Admin,302.22
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,25/09/2024,PHOENIX SOFTWARE LTD,9222254,revenue,1CMSB,SB ICT Broadband Connectivity,347.92
Public Health Service,Public Health,Revenue Expenditure,24/09/2024,PHOTOLINE,9212965,revenue,1ML18,SSMTRG,1572.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PICKTREE COURT CARE HOME,9209746,revenue,1MG20,Residential Care OP,7775.36
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,09/09/2024,PINNACLE RESPONSE LTD,9191902,revenue,1KH98,Grainger Market,3885.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/09/2024,PIONEER FOODSERVICE,9207639,revenue,1KF07,Banqueting Suite,498.42
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/09/2024,PIONEER FOODSERVICE,9206849,revenue,1KF07,Banqueting Suite,350.43
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/09/2024,PIONEER FOODSERVICE,9206855,revenue,1KF07,Banqueting Suite,286.92
Operations & Regulatory Services ,Operations,Revenue Expenditure,18/09/2024,PIRTEK (TYNE & WEAR),9204653,revenue,3KES1,City Transport Stock,482.34
Investment & Growth,Development Management,Revenue Expenditure,27/09/2024,PLANNING OFFICERS SOCIETY,9223577,revenue,1V030,Development Management,400.00
Children & Families,Early Help and Family Support,Revenue Expenditure,17/09/2024,PLANTPOTS PLAYGROUP,9215856,revenue,1MR90,EY Financial Incentives Pilot,1580.59
Children & Families,Education Schools/DSG,Revenue Expenditure,12/09/2024,PLANTPOTS PLAYGROUP,9212037,revenue,1E20C,SEN EY Panel Inclusion Fund,2500.00
Children & Families,Education Schools/DSG,Revenue Expenditure,12/09/2024,PLANTPOTS PLAYGROUP,9212039,revenue,1E20C,SEN EY Panel Inclusion Fund,1100.00
Children & Families,Early Help and Family Support,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1EEG2,Retained Buildings,120.00
Children & Families,Early Help and Family Support,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1EEG4,C&FN Inner West,120.00
Children & Families,Education Schools/DSG,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1E23C,Tree House EY SEND Centre,120.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1KE1A,Wentworth Pl & Cherry Tree R&M,120.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1KE1L,Cheviot View Centre R&M,120.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1KE1C,Castle Dene Centre R&M,120.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1KE1W,WillowAv Community Nursery R&M,120.00
Deputy Chief Executive,Communities Team,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1KL17,Community Buildings R&M,120.00
HRA Expenditure,Special Services,Revenue Expenditure,04/09/2024,PLAY SAFETY LTD,9192915,revenue,1HP01,Comm. Centres - Citywide,120.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,26/09/2024,POLYGON,9222802,revenue,1KR02,Damp and Mould,500.36
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,26/09/2024,POLYGON,9222803,revenue,1KR02,Damp and Mould,601.10
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/09/2024,POLYGON,9222784,revenue,1KR02,Damp and Mould,830.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PONTELAND MANOR,9209726,revenue,1MG10,Nursing Care OP,4052.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PONTELAND MANOR,9209726,revenue,1MG20,Residential Care OP,3173.00
Adult Social Care & Prevention,Community Support,Revenue Income,10/09/2024,PONTELAND MANOR,9209726,revenue,1MG20,Residential Care OP,-920.16
Public Health Service,Public Health,Revenue Expenditure,11/09/2024,PONTELAND ROAD PHARMACY,9209802,revenue,1ML11,PH - Smoking & Tobacco,756.77
Investment & Growth,Development Management,Revenue Income,17/09/2024,PORTAL PLAN QUEST LTD,9215113,revenue,1V030,Development Management,258.00
Investment & Growth,Development Management,Revenue Income,17/09/2024,PORTAL PLAN QUEST LTD,9215676,revenue,1V030,Development Management,258.00
Investment & Growth,Development Management,Revenue Income,13/09/2024,PORTAL PLAN QUEST LTD,9213452,revenue,1V030,Development Management,258.00
Investment & Growth,Development Management,Revenue Income,06/09/2024,PORTAL PLAN QUEST LTD,9207701,revenue,1V030,Development Management,578.00
Investment & Growth,Development Management,Revenue Income,19/09/2024,PORTAL PLAN QUEST LTD,9218400,revenue,1V030,Development Management,2312.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/09/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9219768,revenue,1MK50,Supported Living LD,24777.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/09/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9222939,revenue,1MM50,Home Care MH,22980.12
Children & Families,Children's Social Care,Revenue Expenditure,30/09/2024,POSTURITE,9203242,revenue,1MB22,Initial Response Service Staff,576.16
Children & Families,Children's Social Care,Revenue Expenditure,18/09/2024,POSTURITE,9203122,revenue,1MB22,Initial Response Service Staff,281.59
Children & Families,Children's Social Care,Revenue Expenditure,10/09/2024,POSTURITE,9093164,revenue,1MB30,Long Term Social Work Teams,566.66
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,10/09/2024,POSTURITE,9209656,revenue,1KSA1,Business Support,440.95
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,23/09/2024,POTTS PRINTERS LTD,9219168,revenue,1KS07,Sponsorships,327.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/09/2024,POTTS PRINTERS LTD,9208325,revenue,1FL03,Elections Delivery,775.80
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,09/09/2024,POTTS PRINTERS LTD,9208323,revenue,1FL03,Elections Delivery,682.80
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,19/09/2024,POTTS PRINTERS LTD,9218586,revenue,1FL01,Electoral Registration Unit,630.48
Children & Families,Education Schools/DSG,Revenue Expenditure,05/09/2024,POWERTUTORS LTD,9206594,revenue,1E25A,Alternative Provision,3271.20
Children & Families,Early Help and Family Support,Revenue Expenditure,27/09/2024,PPG ARCHITECTURAL COATINGS UK LTD,9214299,revenue,1E464,Castle Nursery Shieldfield,327.42
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/09/2024,PPG ARCHITECTURAL COATINGS UK LTD,9218560,revenue,1KE23,Sandhills,116.30
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/09/2024,PPG ARCHITECTURAL COATINGS UK LTD,9218560,revenue,1KE19,Byker Recycling Centre,72.17
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/09/2024,PPG ARCHITECTURAL COATINGS UK LTD,9218560,revenue,1KE21,Brunswick Recycling Centre,66.29
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,27/09/2024,PPG ARCHITECTURAL COATINGS UK LTD,9218560,revenue,1KE75,Grafitti Removal Team,498.49
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/09/2024,PPG ARCHITECTURAL COATINGS UK LTD,9214300,revenue,1KR05,District Heating,364.86
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/09/2024,PPSL-DISTRICT HEATING LTD,9223628,revenue,1KR05,District Heating,4497.05
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,27/09/2024,PPSL-DISTRICT HEATING LTD,9224304,revenue,1VH04,NCC Byker Htg Costs,4453.39
Children & Families,Children's Social Care,Revenue Expenditure,10/09/2024,PRAXIS SERVICE,9209649,revenue,1MD62,Support to CIC,329.31
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PREMIER NURSING HOMES LTD,9220387,revenue,1MG20,Residential Care OP,3057.48
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,12/09/2024,PREMIER PAPER GROUP LTD,9212176,revenue,1CP17,Digital Printing,541.80
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,25/09/2024,PREMIER PAPER GROUP LTD,9219685,revenue,1CP17,Digital Printing,795.25
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,10/09/2024,PREMIER PAPER GROUP LTD,9210010,revenue,1CP17,Digital Printing,322.50
Children & Families,Education,Revenue Expenditure,23/09/2024,PREMIER TRANSPORT,9219070,revenue,1E212,Transport Special,8270.00
Children & Families,Education,Revenue Expenditure,24/09/2024,PREMIER TRANSPORT,9221187,revenue,1E212,Transport Special,8270.00
Children & Families,Children's Social Care,Revenue Expenditure,06/09/2024,PRESTIGE EXECUTIVE LTD,9207576,revenue,1MD66,CWD Direct Payments,360.00
Children & Families,Children's Social Care,Revenue Expenditure,10/09/2024,PRESTIGE EXECUTIVE LTD,9209648,revenue,1MD66,CWD Direct Payments,630.00
Children & Families,Education,Revenue Expenditure,17/09/2024,PRESTIGE MINIBUS TRAVEL,9215840,revenue,1E212,Transport Special,12431.75
Children & Families,Education,Revenue Expenditure,16/09/2024,PRESTIGE MINIBUS TRAVEL,9214560,revenue,1E212,Transport Special,7633.08
Children & Families,Education,Revenue Expenditure,25/09/2024,PRESTIGE MINIBUS TRAVEL,9222268,revenue,1E212,Transport Special,12091.78
Corporate Budgets,Corporate Budgets,Revenue Expenditure,13/09/2024,PRICE WATERHOUSECOOPERS,9212890,revenue,1RL42,Third Party Loans,118388.80
Investment & Growth,Transport,Revenue Expenditure,06/09/2024,PRICEBUY LTD,9202436,revenue,1V093,Clean Air Zone Transport Remit,3020.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/09/2024,PRIMARY CARE RECRUITMENT LTD,9208068,revenue,1MK52,LD Concierge Schemes,4640.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PRIMARY CARE RECRUITMENT LTD,9220829,revenue,1MK50,Supported Living LD,2109.42
Children & Families,Children's Social Care,Revenue Expenditure,09/09/2024,PRIMARY CARE RECRUITMENT LTD,9208303,revenue,1MC02,External Residential Placement,117496.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PRIMROSE HOUSE,9220425,revenue,1MG10,Nursing Care OP,943.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PRIMROSE HOUSE,9220378,revenue,1MG10,Nursing Care OP,3183.00
Adult Social Care & Prevention,Community Support,Revenue Income,24/09/2024,PRIMROSE HOUSE,9220378,revenue,1MG10,Nursing Care OP,-41.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PRIMROSE LODGE,9220302,revenue,1MG10,Nursing Care OP,3217.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/09/2024,PRIMROSE LODGE,9220302,revenue,1MH10,Nursing Care PD,3217.96
Adult Social Care & Prevention,Community Support,Revenue Income,24/09/2024,PRIMROSE LODGE,9220302,revenue,1MG10,Nursing Care OP,-784.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PRINCES COURT AKARICARE,9209727,revenue,1MG10,Nursing Care OP,8647.76
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/09/2024,PRINCES COURT AKARICARE,9209727,revenue,1MG20,Residential Care OP,-2490.75
Housing & Communities,Fairer Housing Unit,Capital Expenditure,30/09/2024,PRISM MEDICAL UK,9217194,Capital,2N101,Capital Grants,3398.92
Housing & Communities,Fairer Housing Unit,Capital Expenditure,30/09/2024,PRISM MEDICAL UK,9217195,Capital,2N101,Capital Grants,2971.22
Housing & Communities,Fairer Housing Unit,Capital Expenditure,02/09/2024,PRISM MEDICAL UK,9203719,Capital,2N101,Capital Grants,500.00
Housing & Communities,Fairer Housing Unit,Capital Expenditure,02/09/2024,PRISM MEDICAL UK,9201370,Capital,2N101,Capital Grants,5435.26
Housing & Communities,Fairer Housing Unit,Capital Expenditure,24/09/2024,PRISM MEDICAL UK,9218102,Capital,2N101,Capital Grants,2999.42
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/09/2024,PRO CATERING EQUIPMENT LTD,9205230,revenue,1KVEM,Mechanical Stand Alone Works,455.38
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/09/2024,PRO CATERING EQUIPMENT LTD,9187194,revenue,1KVEM,Mechanical Stand Alone Works,1516.90
Public Health Service,Public Health,Revenue Expenditure,30/09/2024,PROGRESS HEALTHCARE (NE) LIMITED,9209805,revenue,1ML11,PH - Smoking & Tobacco,320.27
Children & Families,Children's Social Care,Revenue Expenditure,30/09/2024,PROMETHEUS COMPLEX CARE LTD,9222478,revenue,1MD62,Support to CIC,22437.50
Children & Families,Children's Social Care,Revenue Expenditure,25/09/2024,PROMETHEUS COMPLEX CARE LTD,9222339,revenue,1MD62,Support to CIC,5000.00
Children & Families,Children's Social Care,Revenue Expenditure,25/09/2024,PROMETHEUS COMPLEX CARE LTD,9222340,revenue,1MD62,Support to CIC,4800.00
Children & Families,Children's Social Care,Revenue Expenditure,25/09/2024,PROMETHEUS COMPLEX CARE LTD,9058329,revenue,1MD62,Support to CIC,2788.75
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/09/2024,PROOFSTAND LTD T/AáDOORáCENTREáNORTHáEAS,9212928,revenue,1KR01,Responsive Maintenance,2444.21
Children & Families,Education Schools/DSG,Revenue Expenditure,10/09/2024,PROSPER LEARNING TRUST,9210013,revenue,1E20D,Special Schools InYear Top Ups,1454390.27
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,PROSPER LEARNING TRUST,9211287,revenue,1E25R,AP Inclusion Panel,7500.00
Children & Families,Education Schools/DSG,Revenue Expenditure,11/09/2024,PROSPER LEARNING TRUST,9210996,revenue,1E25T,Commissioned AP Place & Topup,26538.46
Children & Families,Education Schools/DSG,Revenue Expenditure,12/09/2024,PROSPERO GROUP,9212090,revenue,1E25R,AP Inclusion Panel,330.00
Adult Social Care & Prevention,Prevention,Revenue Expenditure,18/09/2024,PROTECTING RIGHTS IN A CARING ENVIRON,9215071,revenue,1MX06,Community Reablement,1212.90
Children & Families,Children's Social Care,Revenue Expenditure,20/09/2024,PROTECTING RIGHTS IN A CARING ENVIRON,9204671,revenue,1MR64,CSC Training,550.00
Children & Families,Children's Social Care,Revenue Expenditure,19/09/2024,PROTECTING RIGHTS IN A CARING ENVIRON,9204057,revenue,1MR64,CSC Training,550.00
Children & Families,Children's Social Care,Revenue Expenditure,09/09/2024,PROTECTIVE CARE GROUP,9208299,revenue,1MC02,External Residential Placement,86233.36
Children & Families,Children's Social Care,Revenue Expenditure,03/09/2024,PSYCHREP UK LTD,9204679,revenue,1MD68,Legal Fees Care,1300.40
Children & Families,Children's Social Care,Revenue Expenditure,19/09/2024,PSYCHREP UK LTD,9218450,revenue,1MD68,Legal Fees Care,1430.10
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,10/09/2024,QUADIENT UK LTD,9209465,revenue,1FG03,Central Post Room,19000.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,24/09/2024,QUAY TIMBER,9221029,revenue,1KE27,Bereavement Services Overhead,295.07
Investment & Growth,Transport,Revenue Expenditure,20/09/2024,QUAY TIMBER,9219182,revenue,1KEMC,Highways,3208.06
Investment & Growth,Transport,Revenue Expenditure,11/09/2024,QUAY TIMBER,9183413,revenue,1KEMC,Highways,295.92
Investment & Growth,Transport,Revenue Expenditure,11/09/2024,QUAY TIMBER,9210572,revenue,1KEMC,Highways,320.00
Children & Families,Children's Social Care,Revenue Expenditure,12/09/2024,QUEEN MARGARET UNIVERSITY,9212199,revenue,1MF01,CIC & Care Leavers,6581.43
Children & Families,Children's Social Care,Revenue Expenditure,06/09/2024,QUEEN MARGARET UNIVERSITY,9207389,revenue,1MF01,CIC & Care Leavers,317.71
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/09/2024,QUICKCO SUNDERLAND,9196979,revenue,3KES1,City Transport Stock,627.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,06/09/2024,QUICKCO SUNDERLAND,9192958,revenue,3KES1,City Transport Stock,323.36
Operations & Regulatory Services ,Operations,Revenue Expenditure,27/09/2024,QUICKCO SUNDERLAND,9205020,revenue,3KES1,City Transport Stock,257.66
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,17/09/2024,QUICKSILVER,9215066,revenue,1VH23,Asylum Dispersal,433.86
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,17/09/2024,QUICKSILVER,9215068,revenue,1VH23,Asylum Dispersal,489.75
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,23/09/2024,QUICKSILVER,9219782,revenue,1VH23,Asylum Dispersal,260.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,12/09/2024,QUICKSILVER,9212260,revenue,1VH23,Asylum Dispersal,294.96
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,12/09/2024,QUICKSILVER,9212258,revenue,1VH23,Asylum Dispersal,404.22
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,16/09/2024,QUICKSILVER,9214189,revenue,1VH23,Asylum Dispersal,440.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,16/09/2024,QUICKSILVER,9214353,revenue,1VH23,Asylum Dispersal,260.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/09/2024,R J  UTILITY SERVICES LTD,9187793,revenue,1KR01,Responsive Maintenance,1590.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/09/2024,R J  UTILITY SERVICES LTD,9187792,revenue,1KR01,Responsive Maintenance,1580.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/09/2024,R J  UTILITY SERVICES LTD,9187798,revenue,1KR01,Responsive Maintenance,980.00
Investment & Growth,Transport,Capital Expenditure,20/09/2024,R2P UK SYSTEMS LTD,9219076,Capital,2CAPI,Capital Investment,28882.00
Investment & Growth,Transport,Capital Expenditure,20/09/2024,R2P UK SYSTEMS LTD,9219073,Capital,2CAPI,Capital Investment,68500.00
Investment & Growth,Transport,Capital Expenditure,10/09/2024,R2P UK SYSTEMS LTD,9209865,Capital,2CAPI,Capital Investment,11916.67
Investment & Growth,Transport,Capital Expenditure,10/09/2024,R2P UK SYSTEMS LTD,9209864,Capital,2CAPI,Capital Investment,389647.00
Investment & Growth,Transport,Capital Expenditure,11/09/2024,R2P UK SYSTEMS LTD,9210847,Capital,2CAPI,Capital Investment,4435.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1KEFA,Grounds Maintenance,782.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1KEHA,Arbor Team,6298.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1KL84,Out of Scope Open Space,982.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1KL65,Parks Playground Maintenance,3096.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1KEW2,Estate Management Safety Team,3096.50
Investment & Growth,Development Management,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1V032,Strategic Tree Team,12772.00
Investment & Growth,Transport,Revenue Expenditure,09/09/2024,RA INFORMATION SYSTEMS,9203791,revenue,1V064,Public Footpaths and R.O.W.,1816.00
Investment & Growth,Transport,Capital Expenditure,27/09/2024,RAINTON CONSTRUCTION LTD,9206893,Capital,2CAPI,Capital Investment,190153.78
HRA Expenditure,General Management,Revenue Expenditure,11/09/2024,RAPLEYS LLP,9211362,revenue,1HRA1,HRA-General,22866.00
Investment & Growth,Major Projects,Capital Expenditure,24/09/2024,RASKL ART ARCHITECTURAL,9221224,Capital,2CAPI,Capital Investment,8976.23
Investment & Growth,Major Projects,Capital Expenditure,24/09/2024,RASKL ART ARCHITECTURAL,9221225,Capital,2CAPI,Capital Investment,5115.00
Investment & Growth,Major Projects,Capital Expenditure,24/09/2024,RASKL ART ARCHITECTURAL,9221230,Capital,2CAPI,Capital Investment,5115.00
Investment & Growth,Major Projects,Capital Expenditure,03/09/2024,RASKL ART ARCHITECTURAL,9205004,Capital,2CAPI,Capital Investment,21060.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/09/2024,RATED ROOFING LTD,9198009,revenue,1KR01,Responsive Maintenance,350.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,19/09/2024,RATED ROOFING LTD,9218524,revenue,1KR01,Responsive Maintenance,106594.84
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,05/09/2024,RE:GEN GROUP LIMITED,9203213,Capital,2HE01,Capital Citywide,222173.08
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,05/09/2024,RE:GEN GROUP LIMITED,9203214,Capital,2HE01,Capital Citywide,7588.21
Deputy Chief Executive,Communication Services,Revenue Expenditure,17/09/2024,REACH PUBLISHING LTD,9198439,revenue,1FN20,Communication,496.06
Deputy Chief Executive,Communication Services,Revenue Expenditure,17/09/2024,REACH PUBLISHING LTD,9198542,revenue,1FN20,Communication,291.80
Deputy Chief Executive,Communication Services,Revenue Expenditure,17/09/2024,REACH PUBLISHING LTD,9198543,revenue,1FN20,Communication,262.62
Deputy Chief Executive,Communication Services,Revenue Expenditure,17/09/2024,REACH PUBLISHING LTD,9198544,revenue,1FN20,Communication,291.80
