Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317063,986.1,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317064,873.65,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317067,6825.28,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317068,13884.64,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317069,20279.84,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317070,5720.24,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317071,4986.44,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317072,6825.28,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317073,6175.44,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317074,6222.96,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317075,6146.72,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317076,7296.6,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317077,8363.96,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317078,7296.6,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317079,7671.52,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317080,8474.4,,Revenue,503171,Turning Point Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317081,1316.96,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317083,2191.53,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317084,1631.04,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317085,2839.72,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317086,825.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317087,550.48,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317088,550.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317089,1513.12,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317090,550.48,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317091,1906.8,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317092,963.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317094,1926.4,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317095,2240.36,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317096,1690.16,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317097,1061.12,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317098,943.4,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317100,1690.1,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317101,1925.84,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317102,2555.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317103,1375.92,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317104,1493.56,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317105,2201.36,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317107,1110.77,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317108,1788.64,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317109,1238.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317110,864.6,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317113,1650.88,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317114,1238.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317116,1513.4,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317117,1238.48,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317118,629,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317120,1533.12,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317121,1552.56,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317122,1198.72,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317123,904.11,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317124,825.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317125,599.51,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317126,1651.44,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317127,633.87,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317130,943.2,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317131,1100.4,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317132,663.39,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317134,1153.53,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317136,1336.63,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317137,659.16,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317140,842.26,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317141,878.88,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317142,585.92,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317143,2453.54,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317144,1409.87,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317145,2307.06,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317146,988.74,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317147,1153.53,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317148,3076.08,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317149,659.16,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317150,1135.22,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317151,2123.96,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317153,585.92,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317155,530.99,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317156,2783.12,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317157,512.68,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317159,723.25,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317160,860.57,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317161,1391.56,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317162,988.74,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317163,860.57,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317169,4700.4,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317170,6257.76,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317171,3278.32,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317172,2058.44,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317173,2973.36,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317174,2363.44,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317175,6537.6,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317176,5565.52,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317177,2935.24,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317178,6986.68,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317179,5014.72,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317181,9771.44,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317182,6110.8,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317183,5874.12,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317184,14409.36,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317185,3125.84,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317186,6118.28,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317187,6537.6,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317188,7040.96,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317189,2134.72,,Revenue,502634,Voyage 1 Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317196,1620,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317197,1299,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317198,3845,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317199,1922.5,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317200,2035,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317201,1123.32,,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317202,550.2,,Revenue,522695,P & B Shadwell Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Contract Hire and Operating Leases,45315,8000317203,810,,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Independent Sector Placements,Contract Hire and Operating Leases,45315,8000317204,677.6,,Revenue,501228,Peterborough Cars Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317206,1155,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317208,2165,,Revenue,520019,Easy Like Sunday Morning Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317209,824.88,,Revenue,522373,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317211,1238.16,,Revenue,522373,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317212,687.68,,Revenue,522373,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317213,962.64,,Revenue,522373,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317214,628.52,,Revenue,522373,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317215,687.96,,Revenue,522373,Redacted Personal Information,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317216,7983.08,,Revenue,522783,Staff Management Ltd T/A Active Assistance,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317217,969,,Revenue,514985,Harvest Life Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317218,1270.5,,Revenue,524353,Agile Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317220,786,,Revenue,500391,Sahara Community Care Services Limited,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317221,3734,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45315,8000317222,1375.92,,Revenue,500391,Sahara Community Care Services Limited,Home Care
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317223,896.37,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317223,448.18,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317224,310.98,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317224,621.97,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317225,585.35,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317225,1170.69,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317226,957.84,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317227,558.47,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317227,837.72,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317228,359.15,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317228,718.29,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317229,769.72,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45315,8000317230,1368.08,,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,Corporate Parenting,Services,45315,8000317269,650,,Revenue,524589,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Corporate Parenting,Services,45315,8000317269,732.79,,Revenue,511585,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45315,8000317269,2170,,Revenue,524675,ACHIEVING HIGHER HEIGHTS LTD,Boarding Out Fees
Peterborough City Council,Place & Economy,Director of Housing,Rents,45317,30436721,125,,Revenue,511194,Stuart Court Management,Rent
Peterborough City Council,Place & Economy,Director of Housing,Repair & Maintenance of Buildings,45317,30436721,630,,Revenue,511194,Stuart Court Management,Rent
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30437009,2917.9,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30437010,583.58,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30437016,2917.9,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30437018,2917.9,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30437019,2917.9,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Short Breaks Commissioning,Services,45317,30437073,6845.03,,Revenue,501061,Circles Network,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks Commissioning,Services,45317,30437074,13195.05,,Revenue,501061,Circles Network,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks Commissioning,Services,45317,30437076,13195.05,,Revenue,501061,Circles Network,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks Commissioning,Services,45317,30437077,6845.03,,Revenue,501061,Circles Network,Purchased Social Care Services
Peterborough City Council,Children and Young People,Short Breaks Commissioning,Services,45317,30437079,4008.02,,Revenue,501061,Circles Network,Purchased Social Care Services
Peterborough City Council,Corporate,Corporate,Non Revenue,45317,30437469,2877,,Capital,523535,Hamson Barron Smith Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Corporate,Corporate,Non Revenue,45317,30437469,400,,Capital,523535,Hamson Barron Smith Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45317,30437646,1549.5,,Revenue,510117,MLL Telecom Limited,Internet
Peterborough City Council,Corporate,Corporate,Non Revenue,45317,30437657,10400,,Capital,509785,The 4OC Ltd,Computer Software
Peterborough City Council,Adult Social Care,Day opportunities - Older People,Contract Hire and Operating Leases,45317,30437662,1500,,Revenue,509896,London Hire Limited,Leasing Charges
Peterborough City Council,Adult Social Care,Day opportunities - Older People,Contract Hire and Operating Leases,45317,30437663,1592.25,,Revenue,509896,London Hire Limited,Leasing Charges
Peterborough City Council,Corporate,Corporate,Non Revenue,45317,30437700,5573,,Capital,523535,Hamson Barron Smith Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Public Health,Children 5-19 Health Programmes,Other Establishments,45317,30437712,7700,,Revenue,523684,Nessie In Ed CIC,Third Party Payments - Contract
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45317,30437721,5159.22,,Revenue,512055,Lumen Technologies Uk Ltd,Telephones
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45317,30437722,22317.8,,Revenue,502660,YMCA Trinity Group,Third Party Payments - Contract
Peterborough City Council,Corporate Services,Community - CAT,Repair & Maintenance of Buildings,45317,30437723,8152.52,,Revenue,502660,YMCA Trinity Group,Rent
Peterborough City Council,Corporate Services,Other - General,Repair & Maintenance of Buildings,45317,30437724,32029.63,,Revenue,502660,YMCA Trinity Group,Rent
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Repair & Maintenance of Buildings,45317,30437743,8235,,Revenue,502660,YMCA Trinity Group,Rent
Peterborough City Council,Corporate Services,Commercial Propety,Services,45317,30437748,3793.87,,Revenue,502350,Savills (UK) Ltd,Consultants Fees
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Members Allowances,45317,30437749,6745,,Revenue,500323,The National Autistic Society,Communications Equipment
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45317,30437753,11598.4,,Revenue,502166,LANGUAGE LINE TI LIMITED,Interpretation Expenses
Peterborough City Council,Corporate Services,Commercial Propety,Services,45317,30437768,5400,,Revenue,511667,Bidwells LLP,Professional Services
Peterborough City Council,Corporate Services,Corporate Services,Services,45317,30437772,5060,,Revenue,522384,Cavaliery Ltd,Consultants Fees
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437835,6664,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437837,6664,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437838,989.52,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437839,989.52,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437840,989.52,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437841,1229.2,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437842,1229.2,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45317,30437843,6114.72,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45317,30437844,45049.99,,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Waste Management,Services,45317,30437859,964.62,,Revenue,509416,Bourne Skip Hire and Recycling Limited,Recycling
Peterborough City Council,Place & Economy,Director of Housing,Services,45317,30437871,9430,,Revenue,522836,Centennial Property Ltd T/A The Housing Network,Temporary Accommodation Costs
Peterborough City Council,Adult Social Care,Finance Operations,"Printing, Stationery & General Office Expenses",45317,30438075,1509.01,,Revenue,510130,Prepaid Financial Services Limited,Stationery
Peterborough City Council,Corporate Services,Commercial - Office,Services,45317,30438092,1000,,Revenue,516954,BusinessWatch Guarding Services Ltd,Security
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45317,30438097,2790.68,,Revenue,524782,Hampton’s Resourcing Limited,External Temporary Staff
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45317,30438141,21764.36,,Revenue,501823,VoiceAbility,Third Party Payments - Contract
Peterborough City Council,Public Health,DPH Office &Intelligence Team and Projects,Other Establishments,45317,30438171,25075.25,,Revenue,509547,Light Project Peterborough,Grant-Third Party
Peterborough City Council,Place & Economy,Director of Housing,Services,45317,30438172,2408.34,,Revenue,509547,Light Project Peterborough,Contractors
Peterborough City Council,Children and Young People,SEN/Inclusion,Services,45317,30438247,10000,,Revenue,502339,KIDS,Individual Projects
Peterborough City Council,Children and Young People,PFI,Services,45317,30438302,876591.49,,Revenue,503080,IIC by Education (P'boro) Ltd,Contract Services
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45317,30438306,4815.75,,Revenue,512055,Lumen Technologies Uk Ltd,Telephones
Peterborough City Council,Corporate Services,Corporate Services,Services,45317,30438385,1142.86,,Revenue,508990,Inner Circle Consulting,Consultants Fees
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30438450,977.01,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45317,30438451,932.61,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
