Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,4660,,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,166.43,,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,15432.14,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,-1139.2,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,3963.57,,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,0.09,,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,3707.86,,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45371,8000323738,0.08,,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,Adult & Children Safeguarding Board,Services,45372,30431611,500,,Revenue,508661,Tracy Foster Independent Trainer,Purchased Social Care Services
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442412,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442414,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442415,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442416,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442417,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442418,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442419,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442421,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442422,2361.18,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442423,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442424,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442425,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442428,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442433,1450,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30442434,1988.53,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45372,30442646,500,,Revenue,516494,Redacted Personal Information,Materials
Peterborough City Council,Corporate Services,Strategic Projects,Finance,45372,30442651,1895.83,,Revenue,523148,Oxygen Finance Limited,Consultants Fees
Peterborough City Council,Children and Young People,Early Help,Interview & Training Expenses,45372,30442656,17812.5,,Revenue,524748,Teddy Talk Test,Training
Peterborough City Council,Place & Economy,Growth & Regen AD,Services,45372,30442658,685,,Revenue,510032,Adept,Subscriptions
Peterborough City Council,Adult Social Care,Community Team,Services,45372,30442659,1335,,Revenue,506979,Raj Medical Consultancy Limited,Materials
Peterborough City Council,Corporate,Corporate,Non Revenue,45372,30442798,795,,Capital,524752,Land Survey Solutions LTD,Professional/Legal Fees
Peterborough City Council,Corporate,Corporate,Non Revenue,45372,30442799,795,,Capital,524752,Land Survey Solutions LTD,Professional/Legal Fees
Peterborough City Council,Children and Young People,Family Safeguarding,Contract Hire and Operating Leases,45372,30442809,2000,,Revenue,500311,Redacted Commercial Confidentiality,Hired Transport
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45372,30442963,1710,,Revenue,500575,Capita Business Services Ltd,Computer Software
Peterborough City Council,Place & Economy,Growth & Regen AD,Services,45372,30443130,7500,,Revenue,524779,Gateley Hamer Limited,Professional Services
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45372,30443148,2572.38,,Revenue,501778,Westland Casting Company Ltd,Materials
Peterborough City Council,Corporate Services,HR,Services,45372,30443596,833,,Revenue,500707,Edenred,Childcare
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45372,30443657,7512,,Revenue,500720,Cross Keys Homes,Third Party Payments - Contract
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45372,30443718,2098.74,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45372,30443720,1924.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45372,30443723,3497.9,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate,Corporate,Non Revenue,45372,30443729,5010,,Capital,504277,Lindum Group Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444045,12915.65,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444048,32410.5,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444052,31365,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444058,9085,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444061,20116.79,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444064,18892.29,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444069,22120.71,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444070,18892.29,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444074,20116.79,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444075,32410.5,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444077,20116.79,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444078,20116.79,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444080,20116.79,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444081,18818.93,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444082,17673.43,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444084,17673.43,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444086,20693.57,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444087,18818.93,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444089,1045.5,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444091,18818.93,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444093,18818.93,,Revenue,511030,Keys PCE Limited,Boarding Out Fees
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45372,30444206,4125,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45372,30444208,825,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Early Years & Quality Improvement,Other Establishments,45372,30444857,1800,,Revenue,509407,YOUTH DREAMS PROJECT LTD,Grant-Third Party
Peterborough City Council,Children and Young People,Head of Children's Social Care,Services,45372,30444886,10000,,Revenue,525077,Redacted Personal Information,Materials
Peterborough City Council,Public Health,Health Check Services,Other Establishments,45372,30444914,552,,Revenue,524492,Malling Health (UK) Ltd - Willow Tree Surgery,Third Party Payments - Contract
Peterborough City Council,Public Health,Health Check Services,Other Establishments,45372,30444915,1995,,Revenue,524491,Malling Health (UK) Ltd-Botolph Bride Comm.HC,Third Party Payments - Contract
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444976,15300,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444976,6202.58,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444977,29847.45,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444977,406.17,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444978,4152.46,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444979,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444980,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444981,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444982,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444983,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,30444984,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30444985,25500,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45372,30445012,6942,,Revenue,506806,Boroughbury Medical Centre,Third Party Payments - Contract
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45372,30445013,2819,,Revenue,521903,Bretton Park Healthcare,Third Party Payments - Contract
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45372,30445015,3220,,Revenue,521747,Nene Valley Hodgson Medical Practice,Third Party Payments - Contract
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45372,30445017,2047,,Revenue,500937,Hampton Medical Centre,Third Party Payments - Contract
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45372,30445018,1315,,Revenue,511308,Lakeside Healthcare,Third Party Payments - Contract
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45372,30445019,600,,Revenue,506624,Thorpe Road Surgery,Third Party Payments - Contract
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30445036,6375,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445147,500,,Revenue,522322,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445148,500,,Revenue,522516,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445149,500,,Revenue,522259,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445150,500,,Revenue,522364,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445151,500,,Revenue,522364,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445152,500,,Revenue,522326,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445155,500,,Revenue,523501,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445156,500,,Revenue,522406,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445157,500,,Revenue,523850,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445159,500,,Revenue,522327,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445161,500,,Revenue,522300,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445164,500,,Revenue,522300,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445167,500,,Revenue,523941,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445169,500,,Revenue,524262,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445171,500,,Revenue,524264,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445174,500,,Revenue,522331,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445175,500,,Revenue,522528,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445176,500,,Revenue,522533,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445177,500,,Revenue,522812,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445179,500,,Revenue,522617,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445180,500,,Revenue,522621,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445182,500,,Revenue,522711,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445184,500,,Revenue,522624,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445186,500,,Revenue,522444,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445188,500,,Revenue,522818,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445191,500,,Revenue,522929,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445193,500,,Revenue,524261,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445195,500,,Revenue,522712,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445196,500,,Revenue,524419,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445197,500,,Revenue,522710,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445199,500,,Revenue,523185,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445200,500,,Revenue,524420,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445204,500,,Revenue,522930,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445205,500,,Revenue,524692,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445206,500,,Revenue,522931,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445208,500,,Revenue,523117,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445209,500,,Revenue,522932,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445211,500,,Revenue,522522,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445212,500,,Revenue,523188,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445216,500,,Revenue,522936,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445217,500,,Revenue,523119,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445218,500,,Revenue,523496,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445219,500,,Revenue,523121,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445220,500,,Revenue,522261,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445221,500,,Revenue,524954,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445224,500,,Revenue,523498,Redacted Personal Information,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45372,30445225,500,,Revenue,523183,Redacted Personal Information,Financial Assistance
Peterborough City Council,Corporate Services,Commercial - Industrial,Services,45372,30445249,1000,,Revenue,515796,Knights Professional Services Limited,Legal Costs
Peterborough City Council,Children and Young People,External Education Placements,Services,45372,30445274,11024,,Revenue,502483,Elton Church of England Primary School,Out Of Area Education Costs
Peterborough City Council,Children and Young People,External Education Placements,Schools,45372,30445283,2337.5,,Revenue,509451,Acorn Care & Education Ltd,Boarding Out Fees
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323783,540,,Revenue,503546,Handyman Steve,Materials
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323784,540,,Revenue,503546,Handyman Steve,Materials
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323785,510,,Revenue,503546,Handyman Steve,Materials
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323786,840,,Revenue,501092,Fletton Electrics Ltd,Materials
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323787,820,,Revenue,501092,Fletton Electrics Ltd,Materials
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323788,1380,,Revenue,500551,Rawheat Heating & Plumbing Eng.,Materials
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45372,8000323790,800,,Revenue,502495,Allworks Home Improvements Ltd,Materials
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45372,8000323810,840,,Revenue,501221,Ash School Transport,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45372,8000323810,420,,Revenue,501221,Ash School Transport,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45372,8000323824,4778,,Revenue,522293,Street Cars (Cambs) Ltd,Out Of Area Education Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45372,8000323831,882,,Revenue,522293,Street Cars (Cambs) Ltd,Hired Transport
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,3930,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,4061,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,4061,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-78.6,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,3930,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-117.9,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,4061,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-121.83,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,4061,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-121.83,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-192.57,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,5914.45,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-1.2,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,5723.66,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-1.16,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,5914.45,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-1.2,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,5914.45,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-1.2,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-77.42,,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,1626.43,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.02,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,1680.64,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.01,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,1155,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-117.87,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,1155,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.01,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,577.5,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-38.5,,Revenue,503023,Elite Care Provider,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,28580.2,,Revenue,506405,Arnfield Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.41,,Revenue,506405,Arnfield Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,14292.86,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.21,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,15432.14,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.08,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-0.09,,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,3268.71,,Revenue,510184,Fostering Innovations Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,4102.81,,Revenue,515507,St Andrew's Children's Society,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,0.04,,Revenue,515507,St Andrew's Children's Society,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,4102.81,,Revenue,515507,St Andrew's Children's Society,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,0.04,,Revenue,515507,St Andrew's Children's Society,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,3938.95,,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-187.59,,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,-200.53,,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,24857.14,,Revenue,524881,Watermead Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45372,8000323836,65685,,Revenue,524488,JASPER EDUCATION & SUPPORT SERVICES LTD,Boarding Out Fees
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45373,30436229,785.1,,Revenue,501778,Westland Casting Company Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45373,30440812,883.08,,Revenue,504056,Perkins Engines Co Ltd,Materials
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45373,30441054,-4129.25,,Revenue,502507,Cambridgeshire County Council,Purchased Social Care Services
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45373,30441479,1308.5,,Revenue,501778,Westland Casting Company Ltd,Materials
Peterborough City Council,Children and Young People,CSC Placements,Schools,45373,30442684,6112,,Revenue,514848,Grove Social Care Ltd,Boarding Out Fees
Peterborough City Council,Place & Economy,Parking Services,Services,45373,30442701,2017.57,,Revenue,501536,PeopleScout Ltd,Advertising
