Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415328,735.56,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415329,732.15,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415330,744.5,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415331,685.32,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Corporate Services,Commercial Propety,Services,45042,30415334,2500,Revenue,510683,Eddisons Commercial Ltd t/a Barker Storey Matthews,Valuations
Peterborough City Council,Place & Economy,Assistant Director,Other Establishments,45042,30415336,34676.95,Revenue,508603,AGE UK Cambridgeshire and Peterborough,Grant-Third Party
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415338,1756,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415339,1896,Revenue,500452,Wrixon Care Services,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415341,721.08,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415342,748.03,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415343,724.68,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415344,851.93,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415345,749.88,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415346,808.36,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415347,717.36,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415348,732.58,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45042,30415349,840.88,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,External Education Placements,Schools,45042,30415475,1882.73,Revenue,500580,Sense,Boarding Out Fees
Peterborough City Council,Children and Young People,High Needs Block-Financing,Services,45042,30415476,2764.42,Revenue,500580,Sense,Education Expenses
Peterborough City Council,Corporate Services,IT & Digital Services,Services,45042,30415513,7840,Revenue,522702,RedQuadrant Ltd,Consultants Fees
Peterborough City Council,Public Health,Sexual Health,Other Establishments,45042,30415524,500,Revenue,502528,Lincs Community Health Services NHST,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Parking Enforcement,Services,45042,30415558,2898,Revenue,522264,Marston (Holdings) Limited,Enforcement
Peterborough City Council,Corporate Services,Insurance,Services,45042,30415559,1368,Revenue,501908,Weightmans LLP,Insurance
Peterborough City Council,Children and Young People,Family Safeguarding,Contract Hire and Operating Leases,45042,30415564,840,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Corporate Services,Bereavement Service,Grounds Maintenance,45042,30415569,3222.4,Revenue,500829,A M Strickland Builders,Materials
Peterborough City Council,Corporate Services,Bereavement Service,Grounds Maintenance,45042,30415569,720,Revenue,500829,A M Strickland Builders,Materials
Peterborough City Council,Children and Young People,School Improvement,Services,45042,30415572,930,Revenue,501461,Beat This CIC,Hired Services
Peterborough City Council,Corporate Services,Commercial Propety,Repair & Maintenance of Buildings,45042,30415575,770.07,Revenue,508656,B & H Services Group Ltd,Other Occupancy Costs
Peterborough City Council,Children and Young People,Early Help,Other Establishments,45042,30415587,10550,Revenue,504011,National Childrens Bureau Enterprises Ltd,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,OP/PD/SI,Services,45042,30415647,45113.33,Revenue,504111,British Red Cross,Carer Support Costs
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45042,30415648,20000,Revenue,504111,British Red Cross,Carer Support Costs
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45042,30415649,15839,Revenue,504111,British Red Cross,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45042,30415650,45049.99,Revenue,511067,Longhurst Group Limited,Third Party Payments - Contract
Peterborough City Council,Corporate Services,Corporate Services,Services,45042,30415662,18400,Revenue,522801,SPRY PAY LIMITED,Consultants Fees
Peterborough City Council,Corporate Services,Marketing & Communications,Services,45042,30415664,2998,Revenue,507610,XL Circondare Ltd,Printing
Peterborough City Council,Adult Social Care,Community Team,Members Allowances,45042,30415666,1284.28,Revenue,511734,CDW Ltd,Computer Software
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30415667,4382.32,Revenue,511734,CDW Ltd,Computer Software
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Services,45042,30415669,1725,Revenue,502012,M Caton Associates Ltd,Purchased Social Care Services
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30415670,1549.5,Revenue,510117,MLL Telecom Limited,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Waste Management,Services,45042,30415671,10184.88,Revenue,501943,FCC Recycling (UK) Limited,Recycling
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30415672,5946.6,Revenue,500229,Buchanan Computing,Computer Software
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45042,30415676,9217.5,Revenue,500768,City College Peterborough,External Temporary Staff
Peterborough City Council,Corporate Services,Marketing & Communications,Members Allowances,45042,30415683,7073.18,Revenue,511094,Specialist Computer Centres (SCC) Plc,Computer Hardware
Peterborough City Council,Corporate Services,Commercial Propety,Agency Staff,45042,30415685,7837.5,Revenue,523467,Norse Consulting Group Limited,External Temporary Staff
Peterborough City Council,Children and Young People,Executive Director of Children's Services,Advertising,45042,30415698,1125,Revenue,503396,Penna Plc,Recruitment Advertising
Peterborough City Council,Children and Young People,Executive Director of Children's Services,Advertising,45042,30415699,1800,Revenue,503396,Penna Plc,Recruitment Advertising
Peterborough City Council,Children and Young People,Executive Director of Children's Services,Advertising,45042,30415700,6666,Revenue,503396,Penna Plc,Recruitment Advertising
Peterborough City Council,Children and Young People,Executive Director of Children's Services,Advertising,45042,30415701,4170,Revenue,503396,Penna Plc,Recruitment Advertising
Peterborough City Council,Place & Economy,Waste Management,Services,45042,30415703,3410.63,Revenue,509416,Bourne Skip Hire and Recycling Limited,Recycling
Peterborough City Council,Corporate,Corporate,Non Revenue,45042,30415710,2383,Capital,509420,CMS Accommodating People Ltd,Building And Site Works / Bus Passes
Peterborough City Council,Place & Economy,Transport & Infrastructure Commissioning,Agency Staff,45042,30415712,11542,Revenue,501472,Outspoken Training LLP,External Temporary Staff
Peterborough City Council,Place & Economy,Environment Capital,Services,45042,30415713,1672,Revenue,500798,Pinsent Masons,Legal Costs
Peterborough City Council,Adult Social Care,Independent Sector Placements,Repair & Maintenance of Buildings,45042,30415722,40000,Revenue,510221,Sovereign Property Services Ltd,Maintenance
Peterborough City Council,Adult Social Care,Day opportunities - Older People,Contract Hire and Operating Leases,45042,30415724,1592.25,Revenue,509896,London Hire Limited,Leasing Charges
Peterborough City Council,Adult Social Care,Day opportunities - Older People,Contract Hire and Operating Leases,45042,30415725,1500,Revenue,509896,London Hire Limited,Leasing Charges
Peterborough City Council,Corporate Services,Strategic Projects,Members Allowances,45042,30415729,1449.98,Revenue,523538,CREDITSAFE BUSINESS SOLUTIONS LIMITED,Computer Software
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45042,30415732,500,Revenue,516494,Redacted Personal Information,Materials
Peterborough City Council,Corporate Services,Finance,Services,45042,30415733,3735,Revenue,512697,LAVAT Consulting Ltd (T/A PSTAX),Professional Services
Peterborough City Council,Place & Economy,Waste Management,Services,45042,30415783,6054.12,Revenue,511569,Severn Trent Green Power Group Limited,Recycling
Peterborough City Council,Place & Economy,Highway & Drainage Control,Services,45042,30415790,1880.91,Revenue,511892,Esri (UK) Limited,Contractors
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415801,2640,Revenue,522394,Oak Activities Ltd,Education Expenses
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45042,30415802,3500,Revenue,511096,Deafblind Uk,Third Party Payments - Contract
Peterborough City Council,Corporate Services,Finance,Agency Staff,45042,30415806,3500,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Internal Audit,Agency Staff,45042,30415807,2053.85,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Finance,Agency Staff,45042,30415808,2415.95,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Corporate Services,Internal Audit,Agency Staff,45042,30415809,2053.85,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45042,30415811,3987.5,Revenue,507594,Staffordshire County Council,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45042,30415817,6325,Revenue,500311,Redacted Commercial Confidentiality,Hired Transport
Peterborough City Council,Place & Economy,Director of Housing,Services,45042,30415935,3470,Revenue,522836,Centennial Property Ltd T/A The Housing Network,Temporary Accommodation Costs
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45042,30415940,3081.75,Revenue,502360,BDP Social Care Ltd,Purchased Social Care Services
Peterborough City Council,Corporate Services,Office Accomodation,Services,45042,30415962,895.45,Revenue,509747,Restore Plc document Management Services Division,Storage
Peterborough City Council,Corporate Services,Elections,Services,45042,30415963,574.88,Revenue,503611,CFH Docmail Limited,Postage
Peterborough City Council,Corporate Services,Internal Audit,Agency Staff,45042,30415971,2053.85,Revenue,504124,HAYS Working for your tomorrow,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415983,4290,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415984,4485,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415985,4485,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415986,2860,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415987,4273.75,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415988,3000,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30415989,3705,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45042,30416029,675,Revenue,501778,Westland Casting Company Ltd,Materials
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45042,30416030,675,Revenue,501778,Westland Casting Company Ltd,Materials
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30416040,2340,Revenue,522394,Oak Activities Ltd,Education Expenses
Peterborough City Council,Corporate Services,Office Accomodation,Repair & Maintenance of Buildings,45042,30416045,8152.52,Revenue,502660,YMCA Trinity Group,Rent
Peterborough City Council,Corporate Services,Office Accomodation,Repair & Maintenance of Buildings,45042,30416046,32029.63,Revenue,502660,YMCA Trinity Group,Rent
Peterborough City Council,Children and Young People,School Improvement,Services,45042,30416068,585,Revenue,517433,Targeted Provision Ltd,Grant Payment
Peterborough City Council,Corporate Services,Office Accomodation,Services,45042,30416285,25469.2,Revenue,516954,BusinessWatch Guarding Services Ltd,Security
Peterborough City Council,Corporate Services,Finance,Services,45042,30416287,3955.5,Revenue,522696,Greenwoods Legal LLP,Legal Costs
Peterborough City Council,Place & Economy,Waste Management,Services,45042,30416309,1930.95,Revenue,508796,Invixon Limited,Recycling
Peterborough City Council,Adult Social Care,Independent Sector Placements,Other Establishments,45042,30416386,26213.2,Revenue,502507,Cambridgeshire County Council,Third Party Payments - Contract
Peterborough City Council,Corporate Services,Elections,Fixtures and Fittings,45042,30416389,800,Revenue,501516,Codename Media Ltd,Materials
Peterborough City Council,Adult Social Care,Independent Sector Placements,Other Establishments,45042,30416390,24597.7,Revenue,502507,Cambridgeshire County Council,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Finance Operations,Services,45042,30416407,62,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Services,45042,30416407,31,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Services,45042,30416407,80,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Parking Services,Services,45042,30416407,514.8,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Children and Young People,Corporate Parenting,Services,45042,30416407,62,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Children and Young People,Clare Lodge,Services,45042,30416407,15.5,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Parking Services,Services,45042,30416407,462.15,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Corporate Services,Bereavement Service,Services,45042,30416407,31,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Vivacity,Services,45042,30416407,465,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Vivacity,Services,45042,30416407,77.5,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Place & Economy,Growth & Regen AD,Services,45042,30416407,31,Revenue,507461,Jade Security Services Limited,Cash Collection Services
Peterborough City Council,Corporate,Corporate,Non Revenue,45042,30416478,648,Capital,501037,Redacted Personal Information,Grant Payment
Peterborough City Council,Place & Economy,Westcombe Engineering,Services,45042,30416491,2371.46,Revenue,511997,CUTWEL LTD,Materials
Peterborough City Council,Place & Economy,Waste Management,Services,45042,30416500,12218.16,Revenue,511475,AWO Recycling Limited,Recycling
Peterborough City Council,Corporate Services,Finance,Agency Staff,45042,30416525,1237.95,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Highway & Drainage Control,Agency Staff,45042,30416531,3703.7,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Corporate Services,Repair & Maintenance of Buildings,45042,30416538,43780.77,Revenue,503727,Environment Agency,Drainage
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416551,624.99,Revenue,509968,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416559,594.99,Revenue,510573,Homewise Property Limited,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416560,594.99,Revenue,511382,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416561,899.79,Revenue,510872,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416562,629.99,Revenue,509677,Hometime 2020 Ltd,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416563,695.02,Revenue,509763,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416564,629.99,Revenue,509969,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416565,946.26,Revenue,510009,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416567,594.99,Revenue,510865,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416568,727.81,Revenue,509930,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416570,896.26,Revenue,509909,M L Mills Trade,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416571,620,Revenue,511830,Redacted Personal Information,Rent
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30416572,2000,Revenue,518711,Fresh Start in Education Ltd,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30416572,2000,Revenue,518711,Fresh Start in Education Ltd,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30416572,5820.8,Revenue,518711,Fresh Start in Education Ltd,Education Expenses
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416573,677.81,Revenue,509589,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416574,579.99,Revenue,506378,Richard Jolie - English Estates Property Agents,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416575,896.26,Revenue,501379,Record Property Solutions,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416578,896.26,Revenue,510100,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416579,899.99,Revenue,509921,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416581,764.53,Revenue,510766,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416582,941.26,Revenue,509909,M L Mills Trade,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416585,706.26,Revenue,509678,RWP Property Management Ltd,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416586,654,Revenue,510494,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416587,727.81,Revenue,511195,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416588,5813.25,Revenue,510937,TP Social Housing 2 Ltd,Rent
Peterborough City Council,Place & Economy,Waste Management,Services,45042,30416609,29496.4,Revenue,522269,Thalia WB ODC LIMITED,Recycling
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Repair & Maintenance of Buildings,45042,30416616,8235,Revenue,502660,YMCA Trinity Group,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416708,594.99,Revenue,506378,Richard Jolie - English Estates Property Agents,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416709,594.99,Revenue,506378,Richard Jolie - English Estates Property Agents,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416712,594.99,Revenue,510864,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416713,588.72,Revenue,506378,Richard Jolie - English Estates Property Agents,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416714,849.25,Revenue,508403,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416715,946.26,Revenue,510785,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416720,522.05,Revenue,509966,Redacted Personal Information,Rent
Peterborough City Council,Place & Economy,Director of Housing,Rents,45042,30416724,528.03,Revenue,510766,Redacted Personal Information,Rent
Peterborough City Council,Adult Social Care,Independent Sector Placements,Other Establishments,45042,30416754,551.92,Revenue,500720,Cross Keys Homes,Third Party Payments - Contract
Peterborough City Council,Corporate Services,Legal Services,Grants and Subscriptions,45042,30416790,500,Revenue,511405,Redacted Personal Information,Direct Payments
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45042,30416798,320,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45042,30416798,1120,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Executive Director Adult Social Care,Agency Staff,45042,30416819,6000,Revenue,523027,Anthony Douglas Consultancy Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30416847,5261.61,Revenue,512055,Lumen Technologies Uk Ltd,Telephones
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30416848,5261.36,Revenue,512055,Lumen Technologies Uk Ltd,Telephones
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30416849,7361.36,Revenue,512055,Lumen Technologies Uk Ltd,Telephones
Peterborough City Council,Children and Young People,Clare Lodge,Services,45042,30416887,4453.18,Revenue,500224,PHS Group Plc,Hired Services
Peterborough City Council,Place & Economy,Director of Housing,Services,45042,30416909,875.47,Revenue,502827,Cross Keys Homes,Financial Assistance
Peterborough City Council,Corporate,Corporate,Non Revenue,45042,30416933,114.88,Capital,522900,Lanpro Services Limited,Building And Site Works / Bus Passes
Peterborough City Council,Corporate,Corporate,Non Revenue,45042,30416933,1335.45,Capital,522900,Lanpro Services Limited,Building And Site Works / Bus Passes
Peterborough City Council,Place & Economy,Director of Housing,Services,45042,30416934,1050,Revenue,508284,Bee Lettings Ltd,Financial Assistance
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45042,30416945,1114.8,Revenue,500256,Teaching Personnel Ltd,Education Expenses
Peterborough City Council,Children and Young People,School Improvement,Services,45042,30416952,3762,Revenue,507936,TLC LIVE,Grant Payment
Peterborough City Council,Place & Economy,Director of Housing,Services,45042,30416978,-41251,Revenue,511067,Longhurst Group Limited,Individual Projects
Peterborough City Council,Children and Young People,Corporate Parenting,Agency Staff,45042,30417066,633.6,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Public Health,Smoking and Tobacco,Other Establishments,45042,30417068,2863.15,Revenue,522739,Walton Chemist,Third Party Payments - Contract
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45042,30417070,1462.46,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Highway & Drainage Control,Agency Staff,45042,30417071,1600.53,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Public Health,Smoking and Tobacco,Other Establishments,45042,30417075,1100.07,Revenue,513029,Wansford Health Ltd,Third Party Payments - Contract
Peterborough City Council,Public Health,Smoking and Tobacco,Other Establishments,45042,30417079,3286.75,Revenue,502239,Millfield Pharmacy,Third Party Payments - Contract
Peterborough City Council,Public Health,Smoking and Tobacco,Other Establishments,45042,30417081,3375.31,Revenue,502242,Graham Young Pharmacy,Third Party Payments - Contract
Peterborough City Council,Public Health,Smoking and Tobacco,Other Establishments,45042,30417086,2195.45,Revenue,502222,Mi Pharmacy Ltd - Werrington Branch,Third Party Payments - Contract
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,Agency Staff,45042,30417087,1680.39,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45042,30417088,1050,Revenue,508284,Bee Lettings Ltd,Financial Assistance
Peterborough City Council,Corporate Services,Finance,Agency Staff,45042,30417097,570.83,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45042,30417119,1361.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45042,30417120,1567.48,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45042,30417124,396.95,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Agency Staff,45042,30417124,662.4,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Bereavement Service,Services,45042,30417132,1758.95,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Corporate Services,Bereavement Service,Services,45042,30417133,1740,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Corporate Services,Bereavement Service,Services,45042,30417134,1842.38,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Corporate Services,Bereavement Service,Services,45042,30417135,1785,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Corporate Services,Office Accomodation,Energy Costs,45042,30417153,2149.28,Revenue,501052,British Gas Business,Electricity
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45042,30417164,828,Revenue,500544,Stepping Stones Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Corporate Parenting,Water Services,45042,30417170,61.08,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Corporate Services,Bereavement Service,Water Services,45042,30417170,117.63,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Vivacity,Water Services,45042,30417170,59.34,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Corporate Services,Commercial Propety,Water Services,45042,30417170,32.26,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Corporate Services,Office Accomodation,Water Services,45042,30417170,24.61,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Water Services,45042,30417170,57.22,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Water Services,45042,30417170,11.75,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Water Services,45042,30417170,11.75,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Director of Housing,Water Services,45042,30417170,1316.13,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Water Services,45042,30417170,175.72,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Water Services,45042,30417170,261.56,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Children and Young People,PFI,Water Services,45042,30417170,756.86,Revenue,509386,Anglian Water Business National,Water
Peterborough City Council,Place & Economy,Director of Housing,Repair & Maintenance of Buildings,45042,30417188,11507.55,Revenue,500840,Casbon Building Services,Maintenance
Peterborough City Council,Corporate Services,Programme Management Office,Contract Hire and Operating Leases,45042,30417208,9503.2,Revenue,507527,Northumbria Healthcare NHS Foundation Trust,Hired Transport
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30417221,947.28,Revenue,507055,EE Ltd,Mobile Telephones
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45042,30417222,3016.4,Revenue,507055,EE Ltd,Mobile Telephones
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45042,30417223,400,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45042,30417223,150,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
