Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303431,1392.86,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303431,-513.5,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303432,47765.47,Revenue,522432,Glenholme Senior Living (Sleaford) Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303433,1703.48,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303433,-1039.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303434,2618.6,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303435,-3005.3,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303435,163.9,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303436,-661.96,Revenue,510585,Moorstone York Opco Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303436,2843.04,Revenue,510585,Moorstone York Opco Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303437,3363.24,Revenue,523072,Healthcare Homes Group (Home Close),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303438,3417.24,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303439,3237.24,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303439,-671.6,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303440,-691.2,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303440,2956.4,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303441,693.49,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303441,-115.82,Revenue,501605,Goldcare Homes t/a The Tudors Care Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303442,3820.72,Revenue,516952,BARCHESTER HEALTHCARE (Park View),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303443,-688.52,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303443,2956.4,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303444,3037.24,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303445,-335.2,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303445,2956.4,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303446,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303446,-691.2,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303447,3037.24,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303447,-808.64,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303448,3156.4,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303449,-678.2,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303449,2764.4,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303450,-695.24,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303450,2956.4,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303451,3000,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303452,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303454,-3262.63,Revenue,501567,LEONARD CHESHIRE DISABILITY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303454,29808.03,Revenue,501567,LEONARD CHESHIRE DISABILITY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303455,7964.79,Revenue,508727,Askham Village Community Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303456,-1232.32,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303456,3501.6,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303457,11818.71,Revenue,508727,Askham Village Community Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303458,7964.79,Revenue,508727,Askham Village Community Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303459,3358,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303459,-135.76,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303460,7707.86,Revenue,508727,Askham Village Community Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303461,3319.64,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303462,3154,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303463,-1762.6,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303463,3356.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303464,3356,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303464,-1163.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303465,3837.24,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303465,-693.36,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303466,-1668.44,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303466,3164.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303467,3438.84,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303467,-1098.52,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303468,3356.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303468,-533.56,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303469,3200,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303469,-351.32,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303470,-1451.86,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303470,4007.05,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303471,3400,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303471,-1231.88,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303472,3356.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303473,3837.24,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303474,2764.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303474,-1072,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303475,3400,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303475,-952.72,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303477,3375,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303478,2764.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303479,3352.48,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303480,-676.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303480,3453.56,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303481,3837.24,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303481,-1007.56,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303482,-897.56,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303482,3358,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303483,3358,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303484,3756.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303484,-1675.16,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303485,-676.64,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303485,3956.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303486,3956.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303487,-1352.44,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303487,3356.4,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303488,4400,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303489,-1548.32,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303489,4400,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303490,1485.71,Revenue,506794,Cherry Blossom Care Home Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303491,-1600,Revenue,506794,Cherry Blossom Care Home Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303492,7714.29,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303492,-4104.11,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303493,3228.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303493,-679.64,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303494,-483,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303494,3148.6,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303495,2779.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303495,-679.64,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303496,519.28,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303496,2216.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303497,3066,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303497,-702.4,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303498,3415.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303498,-796.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303499,4122.4,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303500,7233.46,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303500,1008,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303500,817.68,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303501,5582.96,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303502,5659.08,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303503,4092.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303504,4786.56,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303505,4443,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303506,5661.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303507,4549.76,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303508,4732.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303509,5199.24,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303510,4092.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303510,1211.4,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303511,3374.4,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303511,280,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303512,8167.84,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303513,-661.96,Revenue,510585,Moorstone York Opco Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303513,2843.04,Revenue,510585,Moorstone York Opco Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303514,9839.29,Revenue,503803,Fins Care Ltd t/a St Margarets Rest Home,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303515,3049.6,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303516,3600,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303517,2730.44,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303518,3164.4,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303518,-1201.24,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303519,3781.4,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303520,3363.24,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303521,3436.84,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303521,-980.8,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303522,3286.84,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303522,-727.04,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303523,3286.84,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303523,-691.2,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303524,4256,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303525,3229.6,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303526,3137.24,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303527,3386,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303528,-695.12,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303528,3383.64,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303529,3519.64,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303529,-782.96,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303530,3000,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303531,-692.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303531,2799.96,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303532,1703.48,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303532,-1039.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303533,-1387.92,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303533,2999.88,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303534,3321.34,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303534,-1235.04,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303535,2956.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303536,3000,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303537,2764.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303537,-1392.28,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303538,-1270.52,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303538,2700,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303539,3556.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303540,-616.12,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303540,2956.44,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303541,2764.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303542,2956.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303542,-972.8,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303543,1446.3,Revenue,501506,Redacted Personal Information,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303544,3437.24,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303544,-1095.88,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303545,2764.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303545,-816.44,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303546,2837.24,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303546,-1188.28,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303547,-791.31,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303547,3199.95,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303548,2799.96,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45198,8000303548,-692.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303549,29227.24,Revenue,516316,Precious Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303550,29227.24,Revenue,516316,Precious Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45198,8000303551,7465.44,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
