Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290830,3274.8,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290831,3414.68,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000290831,-905.78,Revenue,508517,Pride Care Homes Peterborough Ltd-The Maltings,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290832,3745.4,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000290832,-1054.69,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290833,4980,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290834,4403.24,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000290835,-299.99,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290835,3137.36,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290836,4174.36,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000290836,-494.06,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290839,-8687.76,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000290839,3056.91,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000290840,8640,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000290840,-3032.05,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Children and Young People,CSC Placements,Schools,45103,8000291212,3941.43,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45103,8000291212,4760.71,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45103,8000291212,4760.71,Revenue,502895,Little Acorns Fostering,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000291639,-778.3,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292016,619.2,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292016,928.8,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292017,1022.39,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292017,511.22,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292017,1022.39,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292018,1692,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292019,1056,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292019,528,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292020,1530,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292021,900,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292022,2079,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292023,2250,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292024,1422,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292025,1980,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292026,1764,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45103,8000292027,1728,Revenue,501213,Goldstar Cabs Ltd,Out Of Area Education Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292028,1476,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292029,2088,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292030,2296.44,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292031,1080,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292032,720,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292032,720,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292033,1332,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292034,781.2,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292034,781.2,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292035,964.27,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292035,1285.72,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292036,2322,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292037,2556,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292038,1555.72,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292038,622.28,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292039,657,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292039,657,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292040,1763.64,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292041,3249.5,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292042,1457,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292043,1224,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292044,373.5,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292044,1120.5,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292046,3360,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292047,1326.24,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292048,989.64,Revenue,501229,R T Enterprises Ltd T/A Royal Taxis,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292049,1089.18,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292049,2178.32,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292050,405,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292050,2025,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292050,405,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292051,748,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292052,2157.84,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292052,1438.56,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45103,8000292065,1388,Revenue,508458,The Taxi Firm Limited,Hired Transport
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,4320,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,5762.68,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,546.82,Revenue,503224,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,1611.68,Revenue,501526,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,1512,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,1036.08,Revenue,503144,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,2821,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,777,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,920.96,Revenue,503160,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,920.96,Revenue,501237,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Services,45103,8000292106,500,Revenue,515865,Redacted Personal Information,Course Fees
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,720,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,3453.6,Revenue,501237,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,748.28,Revenue,509041,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,1036.08,Revenue,507879,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,805.84,Revenue,507879,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45103,8000292106,805.84,Revenue,507879,Redacted Personal Information,Financial Assistance
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292107,2428.57,Revenue,502318,Barchester Healthcare (Werrington Lodge),Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292108,-750.27,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292108,3415.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292109,6030.6,Revenue,509475,Lifeways Community Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292110,6030.6,Revenue,509475,Lifeways Community Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292111,6634.16,Revenue,509475,Lifeways Community Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292112,6634.16,Revenue,509475,Lifeways Community Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292113,3049.6,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292114,3049.6,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292115,3049.6,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292116,3049.6,Revenue,509912,HC-One Oval Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292117,1607.14,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292118,750,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292119,3415.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292119,-796.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292120,-796.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292120,3415.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292121,2577,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292122,2577,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292123,3277,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292124,4126.6,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292125,3763.24,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292126,7125.12,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292127,599.92,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292127,-57.98,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292128,2799.6,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292128,-270.56,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292129,2799.6,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292129,-270.56,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292130,-270.56,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292130,2799.6,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292131,2500,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292131,-1281.54,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292132,2800,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292132,-1435.32,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292133,2800,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292133,-1435.32,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292134,3200,Revenue,502562,Park Vista Care Homes Limited,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292135,1304.08,Revenue,504307,PSYCARE LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45103,8000292136,-939.96,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292136,3428.57,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292137,1350,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292138,1350,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292139,1400,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292140,3535.62,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292141,1400,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292142,1500,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292143,6556.56,Revenue,501506,Mr K Bhanji T/A Clair Francis Retirement Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292145,2422.52,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292146,6872.8,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292147,799.53,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292149,780.23,Revenue,511669,Cera Care Operations Limited　,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292150,1628.7,Revenue,511669,Cera Care Operations Limited　,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292151,1735.5,Revenue,511669,Cera Care Operations Limited　,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292152,5855.64,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292153,7452.63,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292155,2212.16,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292156,2363.24,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292157,2742.4,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292158,2742.4,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292159,2742.4,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292160,2742.4,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292161,2422.52,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292162,2422.52,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292163,2422.52,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292164,2422.52,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292165,3271.24,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292166,3271.24,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292167,3107.04,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292168,3271.24,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292169,3271.24,Revenue,509475,Lifeways Community Care,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292170,3869.84,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292171,3869.84,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292172,3869.84,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292173,3869.84,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292174,3869.84,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292175,2672.56,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292176,2672.56,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292177,2672.56,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292178,2672.56,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292179,3264.52,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292180,3437.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292181,3437.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292182,3437.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292183,3437.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292184,9376.92,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292185,9376.92,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292186,9376.92,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292187,9376.92,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292188,9376.92,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292189,4527.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292190,4527.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45103,8000292191,4527.72,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
