Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295217,1547.08,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295217,-1039.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295218,1547.08,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295218,-1039.4,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295219,2570.64,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295220,2800,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295220,-972.8,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295221,1350,Revenue,501506,Redacted Personal Information,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295222,-1095.88,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295222,3280.84,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295223,2570.64,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295223,-816.44,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295224,2680.84,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295224,-1188.28,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295225,1400,Revenue,501506,Redacted Personal Information,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295226,2776.67,Revenue,517326,Tanglewood Care Services Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295228,3400,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295228,-1101.2,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295229,2937.76,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295230,3900.95,Revenue,512815,AVANTE CARE SERVICES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295231,11940,Revenue,510188,Enham Trust,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295232,-2400,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295233,1144.54,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295233,-610.08,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295234,3363.24,Revenue,523072,Healthcare Homes Group (Home Close),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295235,2440,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295236,2440,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295237,2800,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295238,2800,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295238,-691.12,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295239,2800,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295239,-984.72,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295240,2400,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295240,-1459.4,Revenue,508177,Oakhouse Homecare Cambs Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295241,3200,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295242,3200,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295243,3200,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295244,3200,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295245,3200,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295246,3400,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295247,1100,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295247,1700,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295248,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295249,26035.71,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295250,2678.57,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295251,1000,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295252,4922.8,Revenue,502384,PJ Care Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295253,800,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295254,8576.52,Revenue,505230,The Hermitage Whittlesey LLP t/a The Hermitage,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295255,3642.85,Revenue,501506,Redacted Personal Information,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295256,-483,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295256,7465.44,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295257,-483,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295257,7465.44,Revenue,501604,PRIME LIFE LTD (Caenarvon House),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295258,714.97,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295259,885.76,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295260,714.97,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295261,715.1,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45126,8000295261,-0.13,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295262,885.76,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295263,714.97,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295264,714.97,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295265,885.76,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295266,714.97,Revenue,501506,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295268,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295269,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45126,8000295270,2800,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Children and Young People,CSC Placements,Schools,45126,8000295271,510,Revenue,510970,"Newmark, Davina & Dudley",Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45126,8000295271,838,Revenue,500148,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45126,8000295271,736,Revenue,501295,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45126,8000295271,510,Revenue,518703,Redacted Personal Information,Boarding Out Fees
