Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313254,7161.14,,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313254,-1120.88,,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313255,7254.26,,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313255,-654.84,,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313256,8659.43,,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313256,-894.8,,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313257,29840.06,,Revenue,516316,Precious Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313258,5741.31,,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313259,2639.64,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313259,316.76,,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313260,8077.96,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313261,10368.08,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313262,2956.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313262,-1384,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313263,11273.76,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313264,8349.64,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313265,6037.96,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313266,1071.43,,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313267,642.86,,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313268,1285.71,,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313269,3900.95,,Revenue,512815,AVANTE CARE SERVICES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313270,-261.03,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313270,950.27,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313271,2956.4,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313271,-812.08,,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313272,750,,Revenue,510920,RBL Field House Care LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313273,3836.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313273,-684.6,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313274,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313274,-712.96,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313275,3037.24,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313275,-876.8,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313276,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313276,-324.52,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313277,3886.84,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313277,-878.92,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313278,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313279,3600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313280,-691.2,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313280,3400,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313281,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313282,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313283,-581.76,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313283,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313284,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313284,-857.16,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313285,3400,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313285,-673.84,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313286,3600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313287,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313287,-742.44,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313288,3000,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313289,3200,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313290,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313290,-444.16,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313291,3600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313292,3000,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313292,-1093.08,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313293,-776.08,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313293,3237.24,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313294,3237.24,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313294,-902.84,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313295,3320,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313296,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313296,-1002.36,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313297,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313298,-703,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313298,3400,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313299,4391.52,,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313300,3200,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313300,-839.76,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313301,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313301,-981.76,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313302,3733.28,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313302,-0.04,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313303,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313303,-679.76,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313304,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313305,3800,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313305,-772.16,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313306,2764.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313307,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313308,900,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313309,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313309,-732.92,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45278,8000313310,-1269.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313310,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313311,1904.24,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313312,1903.74,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313313,727.26,,Revenue,503230,Hales Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313314,988.79,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313316,2192.28,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313319,787.33,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313320,686.62,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313321,2563.4,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313323,512.68,,Revenue,511067,Longhurst Group Limited,Assistive Technology
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313324,512.68,,Revenue,511067,Longhurst Group Limited,Assistive Technology
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313325,585.92,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313326,746.7,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313328,1729.2,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313330,2240.1,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313333,1080.75,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313334,1955.18,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313335,1670.25,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313337,648.78,,Revenue,509765,RegionalCare,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313338,2751.13,,Revenue,509945,4Passion Care Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313339,10353.56,,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313340,3799.84,,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313341,2941.76,,Revenue,502829,SOCIAL CARE SOLUTIONS LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313343,929.23,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313346,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313347,1716.88,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313349,1270.5,,Revenue,524353,Agile Care Services Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313351,1247.82,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313353,6505.24,,Revenue,502735,Midco Care Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313354,6505.24,,Revenue,502735,Midco Care Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313355,1654.2,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313356,834.98,,Revenue,510028,Multi-Care Community Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313357,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313358,1217.96,,Revenue,510028,Multi-Care Community Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313359,569.52,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313360,2919,,Revenue,508769,PossAbilities CIC,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313361,2919,,Revenue,508769,PossAbilities CIC,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313362,1240.65,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313364,1800,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313365,827.1,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313366,801.04,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313367,783.09,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313368,582.96,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313370,1654.2,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313371,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313371,109.35,,Revenue,501507,THE HELPING HANDS GROUP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313372,640.71,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313374,7361.94,,Revenue,523054,Wilsonparker Ltd T/A Availl,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313377,900,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313380,640.71,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313381,1200,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313382,854.28,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313383,1929.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313384,6509.58,,Revenue,523054,Wilsonparker Ltd T/A Availl,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313385,534.38,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313386,1516.35,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313387,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313388,854.28,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313389,640.71,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313391,569.52,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313392,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313393,783.09,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313394,950.54,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313395,996.66,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313396,569.52,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313397,1929.9,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313398,568.08,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313400,582.96,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313401,683.17,,Revenue,501507,THE HELPING HANDS GROUP,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313401,63.78,,Revenue,501507,THE HELPING HANDS GROUP,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313402,826.49,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313404,745.78,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313409,909.28,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313410,696.37,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313412,1242.5,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313413,797.04,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313414,987.8,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313415,2673.32,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313416,7445.37,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313417,983.6,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313419,2548.91,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313420,551.42,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313421,3910.35,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313423,11051.88,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313424,1288.51,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313425,675.45,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313427,817.85,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313431,12293.8,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313435,1270.66,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313436,533.31,,Revenue,502777,Atlas Care Services Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313437,541.04,,Revenue,502777,Atlas Care Services Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45278,8000313438,5300.4,,Revenue,502777,Atlas Care Services Ltd,Home Care
