Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Community Team,Contract Hire and Operating Leases,45168,30427730,7427.38,Revenue,507527,Northumbria Healthcare NHS Foundation Trust,Hired Transport
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45168,30427731,616.35,Revenue,507022,Redacted Personal Information,Grant Payment
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427732,2667.9,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427733,1020.84,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427734,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Legal Services,Agency Staff,45168,30427735,2449.13,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45168,30427736,1517.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427737,3445.37,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427738,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427739,1774.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427740,1646.05,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427742,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427743,2296.56,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45168,30427746,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427747,1773.45,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45168,30427748,724.65,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427749,1924.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427750,1716.75,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427751,559.8,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427752,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427753,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427754,1406.37,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45168,30427756,651.34,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45168,30427758,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45168,30427759,1302.68,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427760,1406.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427761,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427762,938.6,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427763,1554.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427767,1065.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427768,1802.85,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Therapy / Reablement teams,Agency Staff,45168,30427769,1411.56,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Targeted Youth Service,Agency Staff,45168,30427770,1924.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45168,30427771,1702.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45168,30427772,1813.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427773,932.61,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45168,30427774,1361.88,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427775,1443.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45168,30427776,940,Revenue,501968,Homeless Link,Course Instructors Fees / Courses And Seminars
Peterborough City Council,Place & Economy,Growth & Regen AD,Other Establishments,45168,30427777,1469.95,Revenue,522475,Peterborough Positive Limited,Third Party Payments - Contract
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45168,30427789,9984.94,Revenue,500396,St Michaels Playgroup,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45168,30427792,675,Revenue,500578,Little Stars Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45168,30427793,1350,Revenue,500578,Little Stars Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45168,30427796,675,Revenue,500578,Little Stars Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45168,30427797,675,Revenue,500578,Little Stars Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45168,30427799,1000,Revenue,500578,Little Stars Day Nursery,Grant Payment
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45168,30427800,675,Revenue,500578,Little Stars Day Nursery,Grant Payment
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45168,30427814,700,Revenue,524433,Redacted Personal Information,Financial Assistance
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45168,30427816,1406.35,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Regulatory Services,Services,45168,30427820,750,Revenue,522068,Redacted Personal Information,Legal Costs
Peterborough City Council,Children and Young People,Payments to providers-3/4 year old,Services,45168,30427835,9428.07,Revenue,500291,Smiley Faces Day Nursery,Grant Payment
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000299922,260.01,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000299922,-880.29,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000299923,-2379.78,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300213,650,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300214,1256.92,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300214,179.58,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300215,858,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300215,286,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300216,1316.25,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300216,438.75,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300217,1830.4,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300217,457.6,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300218,2613,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300219,467.99,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300219,1404.01,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300220,925.6,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300220,1388.4,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300221,457.6,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300221,1830.4,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300222,1287,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300223,1456,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300224,1052.99,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300224,1053.01,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300225,2626,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300226,343.92,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300226,1031.72,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300227,1222,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300228,1183,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300229,1107.59,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300229,738.41,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300230,1287,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300231,1105,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300232,750,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300233,1732.5,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300234,1875,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300235,1185,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300236,1650,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300237,1470,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45168,8000300238,1440,Revenue,501213,Goldstar Cabs Ltd,Out Of Area Education Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300239,1066,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300240,1740,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300241,1786.12,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45168,8000300242,1066,Revenue,501213,Goldstar Cabs Ltd,Hired Transport
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300260,1071.42,Revenue,502562,Park Vista Care Homes Limited,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300261,6264.7,Revenue,510920,RBL Field House Care LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300262,38448.27,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300262,-483,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300264,3228.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300264,-679.64,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300265,-483,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300265,3148.6,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300266,2779.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300266,-679.64,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300267,519.28,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300267,2216.84,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300268,3066,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300268,-702.4,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300269,-796.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300269,3415.32,Revenue,501856,HEREWARD CARE SERVICES LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300270,2430,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300270,-1281.77,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300271,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300272,3000,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300273,3000,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300274,1821.43,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300275,3000,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300276,3000,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300277,3000,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300278,1899.86,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300279,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300280,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300281,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300282,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300283,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300284,2799.8,Revenue,524381,Larchwood Care Homes (South) Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300285,2748,Revenue,522199,Amber Arc Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300285,-1584.92,Revenue,522199,Amber Arc Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300286,2748,Revenue,522199,Amber Arc Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300286,-1584.92,Revenue,522199,Amber Arc Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300287,-396.75,Revenue,524253,Sanctuary Home Care Ltd - Skelton Court,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300287,3457.89,Revenue,524253,Sanctuary Home Care Ltd - Skelton Court,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300288,2200,Revenue,501557,STAR RESIDENTIAL HOME LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300289,1527.1,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300290,1211.4,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300290,4092.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300291,4122.4,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300292,817.68,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300292,1008,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300292,7233.76,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300293,5582.96,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300294,5659.08,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300295,4786.56,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300296,4443,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300297,5661.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300298,4549.76,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300299,4732.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300300,5199.24,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300301,4092.68,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300302,8167.84,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300303,280,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300303,3374.4,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300304,3229.6,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300305,4256,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300306,3363.24,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300307,3714.43,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300307,-1480.33,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300308,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300308,-1178.84,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300309,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300309,-1165.64,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300310,-1165.64,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300310,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300311,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300311,-1165.64,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300312,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300312,-1185.62,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300313,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300313,-1245.56,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300314,-1245.56,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300314,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300315,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300315,-1245.56,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300316,-1245.56,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300316,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45168,8000300317,-1245.56,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300317,3852,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300318,1262.01,Revenue,504307,PSYCARE LIMITED,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300319,3292,Revenue,501853,Richmond Fellowship (The),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45168,8000300320,4209.6,Revenue,524253,Sanctuary Home Care Ltd - Skelton Court,Residential Care
