Beneficiary,Category/Purpose,Department,     Net value,VAT Value,Gross,Date incurred -Payment Date,,
Gold Care Homes (Acton Care Centre),Nursing Care,Long Term Care,9949.64,0,9949.64,45236,,
Gold Care Homes (Acton Care Centre),Rec Cost Ext Non-Vat,Long Term Care,-1349.64,0,-1349.64,45236,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Self funders L.T.- Adult Social Care,7615.86,0,7615.86,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Self funders L.T.- Adult Social Care,-973,0,-973,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Long Term Care,4570.77,0,4570.77,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Long Term Care,5803.73,0,5803.73,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Long Term Care,6642.86,0,6642.86,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Long Term Care,4423.33,0,4423.33,45254,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45254,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Long Term Care,5616.52,0,5616.52,45254,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45254,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Nursing Care,Long Term Care,6428.57,0,6428.57,45254,,
"Gold Care Homes Ltd, T/A Drayton Village Care Centre",Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45254,,
Gold Care Limited,Residential Placemnt,Interim Funding,4428.57,0,4428.57,45223,,
Gold Care Limited,Respite Costs,Long Term Care,2057.14,0,2057.14,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3798.74,0,3798.74,45223,,
Gold Care Limited,Rec Cost Ext Non-Vat,Long Term Care,-474.83,0,-474.83,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3639.62,0,3639.62,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3764.29,0,3764.29,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3764.29,0,3764.29,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,4650,0,4650,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,4871.43,0,4871.43,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,5385.71,0,5385.71,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,5600,0,5600,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,11250,0,11250,45223,,
Gold Care Limited,Residential Placemnt,Interim Funding,4285.72,0,4285.72,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3676.2,0,3676.2,45252,,
Gold Care Limited,Rec Cost Ext Non-Vat,Long Term Care,-459.52,0,-459.52,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3522.22,0,3522.22,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3642.85,0,3642.85,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3642.85,0,3642.85,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,4285.72,0,4285.72,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,4285.72,0,4285.72,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,4500,0,4500,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,4500,0,4500,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,4714.28,0,4714.28,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,5142.85,0,5142.85,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,5142.85,0,5142.85,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,5142.85,0,5142.85,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,6000,0,6000,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,8400,0,8400,45252,,
Gold Care Limited,Rec Cost Ext Non-Vat,Long Term Care,-1260,0,-1260,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,9285.72,0,9285.72,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,22100,0,22100,45252,,
Gold Care Limited,Residential Placemnt,Interim Funding,4428.57,0,4428.57,45280,,
Gold Care Limited,Respite Costs,Long Term Care,3000,0,3000,45280,,
Gold Care Limited,Rec Cost Ext Non-Vat,Long Term Care,-810,0,-810,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,3798.74,0,3798.74,45280,,
Gold Care Limited,Rec Cost Ext Non-Vat,Long Term Care,-474.83,0,-474.83,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,3639.62,0,3639.62,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,3764.29,0,3764.29,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,3764.29,0,3764.29,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4650,0,4650,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4650,0,4650,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4871.43,0,4871.43,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,5200,0,5200,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,5757.14,0,5757.14,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,5757.14,0,5757.14,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,3653.57,0,3653.57,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3675.71,0,3675.71,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3675.71,0,3675.71,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3675.71,0,3675.71,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3675.71,0,3675.71,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3985.71,0,3985.71,45223,,
Gold Care Limited,Residential Placemnt,Long Term Care,3535.72,0,3535.72,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3557.15,0,3557.15,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3557.15,0,3557.15,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3557.15,0,3557.15,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3557.15,0,3557.15,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3857.15,0,3857.15,45252,,
Gold Care Limited,Residential Placemnt,Long Term Care,3457.14,0,3457.14,45274,,
Gold Care Limited,Residential Placemnt,Long Term Care,5877.14,0,5877.14,45274,,
Gold Care Limited,Residential Placemnt,Long Term Care,5877.14,0,5877.14,45274,,
Gold Care Limited,Residential Placemnt,Long Term Care,5877.14,0,5877.14,45274,,
Gold Care Limited,Residential Placemnt,Long Term Care,6050,0,6050,45274,,
Gold Care Limited,Residential Placemnt,Long Term Care,3675.71,0,3675.71,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Gold Care Limited,Residential Placemnt,Long Term Care,4428.57,0,4428.57,45280,,
Golden Heights,Soc. Serv Client DP,Permanency Team,2102.68,0,2102.68,45247,,
GP Direct,Misc Supp & Serv Cst,Harrow: Health Check Programme,5699.5,0,5699.5,45260,,
Granary Families Assessment Centre,Resi (Mother & Baby),Childrens Placements,16685.5,0,16685.5,45204,,
Granary Families Assessment Centre,Resi (Mother & Baby),Childrens Placements,17228.35,0,17228.35,45267,,
Grange Primary School,Schools Advances,Grange Primary,53500,0,53500,45204,,
Grange Primary School,Schools Advances,Grange Primary,230000,0,230000,45209,,
Grange Primary School,Schools Advances,Grange Primary,81025.42,0,81025.42,45236,,
Grange Primary School,Schools Advances,Grange Primary,270000,0,270000,45238,,
Grange Primary School,Schools Advances,Grange Primary,230000,0,230000,45273,,
Grays Essex Ltd,Trans (Private Hire),P-DSG Transport Educ - Ops,1330,266,1596,45209,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,420,84,504,45210,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,55934,11186.8,67120.8,45210,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,71930.5,14386.1,86316.6,45210,,
Grays Essex Ltd,Trans (Private Hire),P-DSG Transport Educ - Ops,65210,13042,78252,45216,,
Grays Essex Ltd,Trans (Private Hire),P-DSG Transport Educ - Ops,1330,266,1596,45216,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,52368.5,10473.7,62842.2,45238,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,73003.5,14600.7,87604.2,45238,,
Grays Essex Ltd,Trans (Private Hire),P-DSG Transport Educ - Ops,70581.5,14116.3,84697.8,45238,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,71117,14223.4,85340.4,45272,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,98142,19628.4,117770.4,45272,,
Grays Essex Ltd,Trans (Private Hire),P-DSG Transport Educ - Ops,99185.5,19837.1,119022.6,45272,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,49023,9804.6,58827.6,45281,,
Grays Essex Ltd,Trans (Private Hire),Brent SNT Childrens,63505.5,12701.1,76206.6,45281,,
Grays Essex Ltd,Trans (Private Hire),P-DSG Transport Educ - Ops,65857,13171.4,79028.4,45281,,
Greatbatch Ltd Letterbox Distributi,Printing (external),Communications,12500,2500,15000,45250,,
Greater London Fostering,Foster Payments,Childrens Placements,3456.9,0,3456.9,45204,,
Greater London Fostering,Foster Payments,Childrens Placements,3572.13,0,3572.13,45204,,
Greenbanks,Residential Placemnt,Long Term Care,2880.79,0,2880.79,45223,,
Greenbanks,Residential Placemnt,Long Term Care,2787.85,0,2787.85,45252,,
Greenbanks,Residential Placemnt,Long Term Care,2880.79,0,2880.79,45280,,
Grimsdyke Hotel,Other Professionals,Harrow Schools Standards & Effectivenes,1033.33,206.666,1239.9959999999999,45280,,
Grimsdyke School,Schools Advances,Grimsdyke,143000,0,143000,45204,,
Grimsdyke School,Schools Advances,Grimsdyke,245000,0,245000,45209,,
Grimsdyke School,Schools Advances,Grimsdyke,54654.08,0,54654.08,45236,,
Grimsdyke School,Schools Advances,Grimsdyke,295000,0,295000,45238,,
Grimsdyke School,Schools Advances,Grimsdyke,90000,0,90000,45267,,
Grimsdyke School,Schools Advances,Grimsdyke,290000,0,290000,45273,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,10600,2120,12720,45203,,
Gristwood & Toms Ltd,Tree Work,Other Deposits,1338,267.6,1605.6,45212,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,897,179.4,1076.4,45215,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,963,192.6,1155.6,45215,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,1649.4,329.88,1979.2800000000002,45215,,
Gristwood & Toms Ltd,Tree Work,Other Deposits,574,114.8,688.8,45215,,
Gristwood & Toms Ltd,Tree Work,Parks/Open Spaces & Playing Fields,500,100,600,45215,,
Gristwood & Toms Ltd,Tree Work,Other Deposits,572,114.4,686.4,45218,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,2900,580,3480,45258,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,16740,3348,20088,45258,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,1906,381.2,2287.2,45259,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,337.75,67.55,405.3,45259,,
Gristwood & Toms Ltd,Tree Work,Other Deposits,38295.54,7659.108,45954.648,45260,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,3350.6,670.12,4020.72,45264,,
Gristwood & Toms Ltd,Tree Work,Arboriculture,6161.8,1232.36,7394.16,45264,,
Gristwood & Toms Ltd,Tree Work,Other Deposits,4450,890,5340,45265,,
Gristwood & Toms Ltd,Tree Work,Other Deposits,6499.5,1299.9,7799.4,45265,,
Gristwood & Toms Ltd,Tree Work,Estate Services,850,170,1020,45202,,
Gristwood & Toms Ltd,Tree Work,Estate Services,850,170,1020,45203,,
Gristwood & Toms Ltd,Tree Work,Estate Services,750,150,900,45226,,
Gristwood & Toms Ltd,Tree Work,Estate Services,2750,550,3300,45245,,
Gristwood & Toms Ltd,Tree Work,Cap- Regeneration & Development,10000,2000,12000,45259,,
Ground Control Ltd,Private Contractors,Drainage Projects,14621,2924.2,17545.2,45244,,
Ground Control Ltd,Landld Rprs Exit Cts,Drainage Projects,24269,4853.8,29122.8,45244,,
Groundwork London,Consultants Fees,UK Shared Prosperity Fund (UKSPF),8206,1641.2,9847.2,45218,,
Growing Stars Nursery,Residential Schools,Early Years SEN Provision,1200,0,1200,45245,,
Growing Stars Nursery,Residential Schools,Early Years SEN Provision,4140,0,4140,45245,,
Growing Stars Nursery,Residential Schools,Early Years SEN Provision,1656,0,1656,45251,,
Growing Stars Nursery,Residential Schools,Early Years SEN Provision,2484,0,2484,45251,,
Growing Stars Nursery,Private Nurseries,2 year old offer,20496.6,0,20496.6,45237,,
Growing Stars Nursery,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,28630.69,0,28630.69,45237,,
Growing Stars Nursery,Private Nurseries,EY SEN Inclusion Fund,6300,0,6300,45237,,
Guy's & St Thomas's NHS,Refuse Collection,Clinical Waste,10000,2000,12000,45233,,
Guy's & St Thomas's NHS,Misc Supp & Serv Cst,Harrow: Sexual Health Services,553.45,0,553.45,45239,,
GW (Management Solutions) Ltd,Staff training - Gen,The Firs,620,124,744,45233,,
H.O.P.E (Harrow),Other Professionals,Adult Skills Budget,3141.72,0,3141.72,45223,,
H.O.P.E (Harrow),Other Professionals,Adult Skills Budget,5236,0,5236,45268,,
Habitat Aid Ltd,Tree Work,Cap- Enterprise and Planning,750,150,900,45226,,
Habitat Aid Ltd,Tree Work,"Cap - Inclusive Economy, Leisure & Culture",1350,270,1620,45246,,
Hadley House,Court Protection Order Monies,Protection of Property,500,0,500,45252,,
HALO Technologies Europe Ltd,Misc Supp & Serv Cst,Community Safety Services,700,140,840,45215,,
HALO Technologies Europe Ltd,Misc Supp & Serv Cst,Community Safety Services,700,140,840,45259,,
Hamberley Care (Wixams) Limited,Residential Placemnt,Long Term Care,5845.71,0,5845.71,45223,,
Hamberley Care (Wixams) Limited,Residential Placemnt,Long Term Care,5845.71,0,5845.71,45223,,
Hamberley Care (Wixams) Limited,Residential Placemnt,Long Term Care,5657.15,0,5657.15,45252,,
Hamberley Care (Wixams) Limited,Residential Placemnt,Long Term Care,5657.15,0,5657.15,45252,,
Hamberley Care (Wixams) Limited,Residential Placemnt,Long Term Care,5845.71,0,5845.71,45280,,
Hamberley Care (Wixams) Limited,Residential Placemnt,Long Term Care,5845.71,0,5845.71,45280,,
HAMILTON & POLLOCK (2012) LTD,Catering,P-DSG Transport Educ - Ops,752.5,150.5,903,45238,,
HAMILTON & POLLOCK (2012) LTD,Catering,Brent SNT Childrens,752.5,150.5,903,45239,,
HAMILTON & POLLOCK (2012) LTD,Cleaning Materials,Kenmore NRC,430,86,516,45208,,
HAMILTON & POLLOCK (2012) LTD,Catering,Kenmore NRC,449.99,89.998,539.988,45208,,
Happy Days Nursery,Private Nurseries,2 year old offer,5315,0,5315,45237,,
Happy Days Nursery,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,4098.67,0,4098.67,45237,,
Happy Days Nursery,Private Nurseries,EY SEN Inclusion Fund,1200,0,1200,45237,,
Harcross Specialist Contractors Ltd,Misc Supp & Serv Cst,Housing Repairs,4291.09,858.22,5149.31,45264,,
Harcross Specialist Contractors Ltd,Misc Supp & Serv Cst,Housing Repairs,300.9,60.18,361.08,45264,,
Harlow Printing Limited,Misc Supp & Serv Cst,0-19 Service - Health Visiting & School,740.95,148.19,889.1400000000001,45231,,
Harlow Printing Limited,Misc Supp & Serv Cst,0-19 Service - Health Visiting & School,508,0,508,45236,,
Harlow Printing Limited,Misc Supp & Serv Cst,0-19 Service - Health Visiting & School,406.45,81.29,487.74,45236,,
Harlyn Primary School,Other Professionals,Dsg Outborough Placement-Fees,13500,0,13500,45280,,
Harmony Care Support Ltd,Supptd Accommodation,Mental Health  - S75,2790,0,2790,45223,,
Harmony Care Support Ltd,Supptd Accommodation,Mental Health  - S75,544.5,0,544.5,45247,,
Harmony Care Support Ltd,Supptd Accommodation,Mental Health  - S75,2835,0,2835,45252,,
Harmony Care Support Ltd,Supptd Accommodation,Mental Health  - S75,2929.5,0,2929.5,45280,,
Harmony Nursery,Private Nurseries,2 year old offer,3291.75,0,3291.75,45237,,
Harmony Nursery,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,1598.02,0,1598.02,45237,,
Harmony Nursery,Private Nurseries,EY SEN Inclusion Fund,2300,0,2300,45237,,
Harprett Kaur,Private Nurseries,2 year old offer,1652.4,0,1652.4,45237,,
Harprett Kaur,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,3871.87,0,3871.87,45237,,
Harrow Association of Disabled peop,Domiciliary Care,Personalisation,3945,0,3945,45219,,
Harrow Association of Disabled Peop,Soc Care Persnl Budg,Working Together - Learning Disability,2460.3,0,2460.3,45217,,
Harrow Association of Disabled Peop,Adts & Soc - Net PBs,Working Together - Learning Disability,-110.95,0,-110.95,45217,,
Harrow Association of Disabled Peop,Soc Care Persnl Budg,Working Together - Learning Disability,2542.31,0,2542.31,45247,,
Harrow Association of Disabled Peop,Adts & Soc - Net PBs,Working Together - Learning Disability,-114.66,0,-114.66,45247,,
Harrow Association of Disabled Peop,Soc Care Persnl Budg,Mental Health  - S75,936,0,936,45275,,
Harrow Association of Disabled Peop,Soc Care Persnl Budg,Working Together - Learning Disability,2542.31,0,2542.31,45275,,
Harrow Association of Disabled Peop,Adts & Soc - Net PBs,Working Together - Learning Disability,-114.66,0,-114.66,45275,,
Harrow Carers,Misc Supp & Serv Cst,NHS Health Inequalities,4146,0,4146,45219,,
Harrow Carers,Consultants Fees,IYSS,22500,0,22500,45239,,
Harrow Churches Housing Association,Domestic Cleaning,Personalisation,7242.97,0,7242.97,45211,,
Harrow Citizens Advice Bureau Ltd,Counselling,Voluntary Org Grants,54000,0,54000,45218,,
Harrow Citizens Advice Bureau Ltd,Counselling,Voluntary Org Grants,54000,0,54000,45219,,
Harrow Community Schools PFI Limite,Rents,Private Finance Init-Interim,266720.05,53344.01,320064.06,45202,,
Harrow Community Schools PFI Limite,Build Maint Exit Cst,Camrose Primary with Nursery,901.45,180.29,1081.74,45211,,
Harrow Community Schools PFI Limite,Build Maint Exit Cst,Woodlands,1633.5,326.7,1960.2,45211,,
Harrow Community Schools PFI Limite,Rents,Private Finance Init-Interim,266720.05,53344.01,320064.06,45224,,
Harrow Community Schools PFI Limite,Catering,Camrose Primary with Nursery,9231.66,1846.332,11077.992,45229,,
Harrow Community Schools PFI Limite,Catering,Woodlands,3599.04,719.808,4318.848,45229,,
Harrow Community Schools PFI Limite,Catering,Woodlands,4824.84,964.968,5789.808,45229,,
Harrow Community Schools PFI Limite,Catering,Kingsley High,2255.76,451.152,2706.9120000000003,45229,,
Harrow Community Schools PFI Limite,Catering,Kingsley High,3107.52,621.504,3729.024,45229,,
Harrow Community Schools PFI Limite,Build Maint Exit Cst,Woodlands,2250,450,2700,45247,,
Harrow Community Schools PFI Limite,Catering,Camrose Primary with Nursery,15960.39,3192.078,19152.468,45275,,
