Beneficiary,Category/Purpose,Department,     Net value,VAT Value,Gross,Date incurred -Payment Date,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,6730.14,0,5757.14,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5757.14,45376,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,6730.14,0,5757.14,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5757.14,45376,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,6744.71,0,5771.71,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5771.71,45376,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,6791.3,0,5818.3,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5818.3,45376,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,8058.72,0,7085.72,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-973,0,7085.72,45376,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,11178.21,0,9828.56,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-1349.65,0,9828.56,45376,,
Acer Healthcare Operations Limited,Nursing Care,Long Term Care,16117.43,0,14171.43,45376,,
Acer Healthcare Operations Limited,Rec Cost Ext Non-Vat,Long Term Care,-1946,0,14171.43,45376,,
Achieve Together Limited,Supptd Accommodation,Long Term Care,2880.3,0,2880.3,45314,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,4975.81,0,4975.81,45314,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,5316.01,0,5316.01,45314,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,5479.52,0,5479.52,45314,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,5587.71,0,5587.71,45314,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,6682.27,0,6682.27,45314,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,6753.31,0,6753.31,45314,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,7685.34,0,7685.34,45314,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,7875.68,0,7875.68,45314,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,8077.85,0,8077.85,45314,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,8583.32,0,8583.32,45314,,
Achieve Together Limited,Supptd Accommodation,Long Term Care,2694.47,0,2694.47,45348,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,4654.79,0,4654.79,45348,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,4973.05,0,4973.05,45348,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,5125.99,0,5125.99,45348,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,5227.2,0,5227.2,45348,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,6251.16,0,6251.16,45348,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,6317.6,0,6317.6,45348,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,7189.52,0,7189.52,45348,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,7367.58,0,7367.58,45348,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,7556.69,0,7556.69,45348,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,8029.57,0,8029.57,45348,,
Achieve Together Limited,Supptd Accommodation,Long Term Care,2880.3,0,2880.3,45376,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,4975.81,0,4975.81,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,5316.01,0,5316.01,45376,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,5479.52,0,5479.52,45376,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,5587.71,0,5587.71,45376,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,6682.27,0,6682.27,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,6753.31,0,6753.31,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,7685.34,0,7685.34,45376,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,7875.68,0,7875.68,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,8077.85,0,8077.85,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,8583.32,0,8583.32,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,5295.69,0,5295.69,45314,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,4954.02,0,4954.02,45348,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,5295.69,0,6564.57,45376,,
Achieve Together Limited,Residential Placemnt,Working Together - Learning Disability,1268.88,0,6564.57,45376,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,9224.36,0,9224.36,45314,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,8629.24,0,8629.24,45348,,
Achieve Together Limited,Supptd Accommodation,Working Together - Learning Disability,9224.36,0,9224.36,45376,,
Achieve with Autism Consultancy Ltd,Residential Schools,DSG Prov For Therapy Serv,550,0,550,45329,,
Achieve with Autism Consultancy Ltd,Residential Schools,DSG Prov For Therapy Serv,770,0,770,45376,,
AchieveIT Contracts Limited,Consultants Fees,Cap- IT,3300,660,3960,45330,,
AchieveIT Contracts Limited,Consultants Fees,Cap- IT,3300,660,3960,45330,,
AchieveIT Contracts Limited,Consultants Fees,Cap- IT,4950,990,5940,45335,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,10440.33,2088.066,12528.4,45294,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,23117.98,4623.596,27741.58,45294,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.66,4576.332,27457.99,45300,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,13916.27,2783.254,16699.52,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,13928.27,2785.654,16713.92,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,13928.27,2785.654,16713.92,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,13928.27,2785.654,16713.92,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,13928.27,2785.654,16713.92,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,13928.27,2785.654,16713.92,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,14229.14,2845.828,17074.97,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,15293.01,3058.602,18351.61,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,15293.01,3058.602,18351.61,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,15293.01,3058.602,18351.61,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,15293.01,3058.602,18351.61,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,15293.01,3058.602,18351.61,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,16636.71,3327.342,19964.05,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,16636.71,3327.342,19964.05,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,16636.71,3327.342,19964.05,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,16636.71,3327.342,19964.05,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,16636.71,3327.342,19964.05,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22342.2,4468.44,26810.64,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22777.87,4555.574,27333.44,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.67,4576.334,27458,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.67,4576.334,27458,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.67,4576.334,27458,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.67,4576.334,27458,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.67,4576.334,27458,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,24000,4800,28800,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,24000,4800,28800,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,26811.67,5362.334,32174,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,26811.67,5362.334,32174,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,27039,5407.8,32446.8,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,27606.67,5521.334,33128,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30326.67,6065.334,36392,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.33,6198.666,37192,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.33,6198.666,37192,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.33,6198.666,37192,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.33,6198.666,37192,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.33,6198.666,37192,45308,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,-22881.66,-4576.332,-27457.99,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,-14949.13,-2989.826,-17938.96,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind & Non Maint Res Sch,-5848.55,0,-5848.55,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind & Non Maint Res Sch,-5385.57,0,-5385.57,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,517.15,103.43,620.58,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,517.15,103.43,620.58,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,517.16,103.432,620.59,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,755.53,151.106,906.64,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,755.54,151.108,906.65,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,1647.48,329.496,1976.98,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,1647.48,329.496,1976.98,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,1728,345.6,2073.6,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,1728,345.6,2073.6,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,4009.5,801.9,4811.4,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,4009.5,801.9,4811.4,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,4009.53,801.896,4811.43,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,6534.78,1306.966,7841.75,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,6534.78,1306.966,7841.75,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,6534.88,1306.96,7841.84,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22777.88,4555.576,27333.46,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,27407.33,5481.466,32888.8,45331,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,755.53,151.106,906.64,45334,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,1002.83,200.566,1203.4,45335,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,1002.84,200.568,1203.41,45335,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,4615.12,923.024,5538.14,45335,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,6153.5,1230.7,7384.2,45335,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,8891.53,1778.306,10669.84,45335,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,12612.11,2522.42,30661.44,45336,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,12939.09,2587.82,30661.44,45336,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,0.01,0,27458,45351,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,22881.66,4576.33,27458,45351,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.32,6198.666,37192,45351,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,0.01,0,37192,45351,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,-14309.17,-2861.834,-17171,45359,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,-7909.26,-1581.852,-9491.11,45359,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,-6802.72,-1360.544,-8163.26,45359,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,-2228.48,-445.696,-2674.18,45359,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,4746,0,4746,45359,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,30993.32,6198.666,37192,45359,,
Acorn Care & Education Ltd,Consultants Fees,Ind Residential Day School Placement,0.01,0,37192,45359,,
Acorn Homes UK Limited,Residential Placemnt,Childrens Placements,20371.34,0,20371.34,45306,,
Acorn Homes UK Limited,Residential Placemnt,Childrens Placements,20371.34,0,20371.34,45334,,
Acorn Homes UK Limited,Residential Placemnt,Childrens Placements,19057.06,0,19057.06,45362,,
ACORN MONTESSORI SCHOOL,Private Nurseries,2yo Entitlement - Disadvantaged,1514.7,0,1514.7,45355,,
ACORN MONTESSORI SCHOOL,Private Nurseries,3&4yo Entitlement - Universal,30033.3,0,30033.3,45355,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-1975.14,0,-1975.14,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,910.69,0,910.69,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,969.99,0,969.99,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,3830.49,0,3830.49,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,5020.05,0,5020.05,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7167.24,0,5232.04,45314,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-1935.2,0,5232.04,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,6370.5,0,6370.5,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,6842.14,0,6842.14,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7444.07,0,7444.07,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7493.14,0,7493.14,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7539.86,0,7539.86,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7581.71,0,7581.71,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,8334.57,0,8334.57,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,14950.15,0,9964.46,45314,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-4985.69,0,9964.46,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,11616.14,0,11616.14,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,20026,0,11667.95,45314,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,885.71,0,11667.95,45314,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-9243.76,0,11667.95,45314,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-1847.72,0,-1847.72,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,851.94,0,851.94,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,907.41,0,907.41,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,3583.37,0,3583.37,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,4696.18,0,4696.18,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,6704.85,0,4894.51,45348,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-1810.34,0,4894.51,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,5959.5,0,5959.5,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,6400.72,0,6400.72,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,6963.82,0,6963.82,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7009.72,0,7009.72,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7053.43,0,7053.43,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7092.58,0,7092.58,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,7796.86,0,7796.86,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,13985.62,0,9321.6,45348,,
Acquah Lodge,Rec Cost Ext Non-Vat,Working Together - Learning Disability,-4664.02,0,9321.6,45348,,
Acquah Lodge,Supptd Accommodation,Working Together - Learning Disability,10866.72,0,10866.72,45348,,
