Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Subjective Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,31102,Vehicle Repair and Maintenance,Harrison Fork Trucks Ltd,45246,2806.85,3368.22,2806.85
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,41302,Materials,Mardon Recycling machinery Ltd,45251,549.98,659.98,549.98
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,5437.66,6525.17,5437.66
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,10,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,20,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,184.02,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,230.02,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,276.02,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,322.03,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,368.03,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,388.74,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,414.04,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45244,552.05,3661.19,3050.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45239,-3816.83,4138.25,3816.83
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45239,870.57,4138.25,3816.83
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45239,2946.26,4138.25,3816.83
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45239,3816.83,4138.25,3816.83
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,,45251,3570,3570,3570
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Bryher Forge,45232,1265,1265,1265
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Bryher Forge,45251,1265.5,1265.5,1265.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,,45260,1100,1100,1100
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,St Martins Services,45237,37544,45052.8,37544
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling.,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45260,10685.9,12823.08,10685.9
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,21116,R&M - Other - Planned,Wright Construction,45239,525,630,525
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,21216,R&M - Other - Reactive,ADB Safegate BV,45247,643.86,643.86,643.86
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45232,3029.16,3634.99,3029.16
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45240,767.24,920.69,767.24
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45260,2516.6,3019.92,2516.6
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,27001,Contract Cleaning,Island Cleaning co,45239,1170,1170,1170
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41101,Office Equipment,Servicom (High Tech) Ltd,45232,465,558,465
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41103,Equipment - Spares,TimeTools Limited,45258,724,868.8,724
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,43501,External Testing & Analysis,Keysight Technologies UK Ltd,45251,694,832.8,694
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Park Air Systems Ltd,45251,752.5,903,752.5
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45239,10.43,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45239,11.51,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45239,12.5,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45239,12.76,589.99,491.67
