Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45321,15.52,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45321,19.4,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45321,25,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45321,38.41,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45321,622.08,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,89004,Acquisition Costs - Vehicles & Plant,Linde Severnside Ltd (Linde MH UK Ltd),45316,18494.96,22193.95,18494.96
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45295,1716,2059.2,1716
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45302,1677,2012.4,1677
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45309,1560,1872,1560
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45316,1755,2106,1755
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,22501,Rent,,45296,859.87,859.87,859.87
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,43504,Consultancy,,45307,652.5,652.5,652.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600100,Adult Social Care,46103,Hotel Expenses,,45316,700,700,700
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45307,-305.5,855,855
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45307,-149.5,855,855
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45307,149.5,855,855
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45307,305.5,855,855
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45307,855,855,855
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,Tresco Island Ltd,45293,654.45,654.45,654.45
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,31603,Other Public Transport,Tresco Island Ltd,45314,1458.5,1458.5,1458.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600101,Better Care Fund,47013,Grants & Conts to Other Bodies - Discretionary,Age UK Cornwall & The Isles of Scilly (Age Concern In Cornwall & The Isles of Scilly),45296,3800,3800,3800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600102,One Public Estate_,43504,Consultancy,Kensington Taylor Architects,45295,6000,7200,6000
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600102,One Public Estate_,43504,Consultancy,Wm G Weller & Son,45321,1125,1350,1125
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,57053,Independent Schools - Private Contractors,Autism West Midlands,45296,9413.84,9413.84,9413.84
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,57053,Independent Schools - Private Contractors,Autism West Midlands,45317,9413.84,9413.84,9413.84
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600103,Short and Long Term Support 18-64,62004,Direct Payments,,45303,1232,1232,1232
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600104,Short and Long Term Support 65,57066,Independent Meals at Home - Private Contractors,Cornwall Partnership NHS Foundation Trust,45295,1505,1806,1505
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45293,2149.2,2579.04,2149.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45293,1234,1480.8,1234
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45293,424.15,508.98,424.15
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45293,2297,2756.4,2297
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45293,1319.65,1583.58,1319.65
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45293,1521.95,1826.34,1521.95
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45295,1468,1761.6,1468
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45295,1851,2221.2,1851
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45307,1552.2,1862.64,1552.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45307,1472.8,1767.36,1472.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45309,2572.8,3087.36,2572.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45309,1829.2,2195.04,1829.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45309,1955.78,2346.94,1955.78
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45309,1938,2325.6,1938
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45316,2278.9,2734.68,2278.9
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45321,1817.3,2180.76,1817.3
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45321,2906.5,3487.8,2906.5
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Holyvale Partnership,45317,1800,1800,1800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,22501,Rent,Sibleys Island Homes,45303,950,950,950
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,24001,Water,South West Water Ltd,45314,854.01,854.01,854.01
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45309,450,540,450
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,21.72,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,40.11,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,44.97,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,68.34,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,70,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,71.28,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,89.85,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,91.8,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,101.88,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,41304,Cleaning & Domestic Materials,Protec Healthcare LLP,45302,273.36,1239.79,1033.16
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Booker Ltd,45293,169.97,991.98,957.99
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,42001,Catering - Provisions,Booker Ltd,45293,788.02,991.98,957.99
51 Council of the Isles of Scilly,People and Communities,Adult Social Care.,600105,Park House,46103,Hotel Expenses,,45321,2400,2400,2400
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,12301,Training,,45302,760,760,760
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,St Agnes Boating,45300,590.15,590.15,590.15
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,31603,Other Public Transport,Tresco Island Ltd,45302,3287.75,3287.75,3287.75
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,Cherry Blossom Childcare,45302,5756.4,5756.4,5756.4
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45302,2630.56,2630.56,2630.56
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,,45309,833.24,833.24,833.24
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45293,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45302,3760,3760,3760
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,31812,Home to School Transport - Volunteer and Other Payments,Tresco Island Ltd,45302,762,762,762
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,43532,Professional Fees - Other,National Star Foundation,45321,5770.2,5770.2,5770.2
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,43532,Professional Fees - Other,National Star Foundation,45321,80404.31,80404.31,80404.31
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600123,High Need SEND,43532,Professional Fees - Other,Pendynas Ltd,45293,480,576,480
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45300,2950,3540,2950
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45300,-3180,3816.24,3180.2
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45300,3180,3816.24,3180.2
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45300,3180.2,3816.24,3180.2
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45300,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45302,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45302,492,590.4,492
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45302,1770,2124,1770
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45307,2825.59,3390.71,2825.59
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45307,656,787.2,656
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45321,820,984,820
51 Council of the Isles of Scilly,People and Communities,Childrens Services.,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45321,2950,3540,2950
