Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
22/11/2023,2700094,30161.43,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
09/11/2023,2693519,29921.20,BIRCH TREE NORTHERN LTD,367315,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
30/11/2023,2703252,29812.33,ASP RIS CHILDREN’S SERVICES,405573,,,,,,,,,EDUCATIONAL SUPPLIES.CURRICULUM
24/11/2023,2700837,29803.25,HEALTHMATIC LTD,325703,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,ENVIRONMENTAL SERVICES.ENVIRONMENTAL SERVICES
03/11/2023,2689428,29795.00,REPLAY MAINTENANCE LTD,402251,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
16/11/2023,2696544,29715.84,NEWCASTLE HOME CARE ASSOCIATES LTD,382474,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
23/11/2023,2700414,29715.84,ALLIED HEALTHCARE GROUP LTD,347472,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
29/11/2023,2703071,29292.00,ALPHAFENCE LTD,405348,,,,,,,,,SPORTS & PLAYGROUND EQUIPMENT.PLAYGROUND EQUIPMENT
15/11/2023,2696347,29228.57,PARTNERS IN CARE LTD,404558,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
28/11/2023,2702242,29201.99,BAILEY GREEN PRIMARY SCHOOL,276819,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
27/11/2023,2702013,28770.58,CAPITAL UK ELECTRICS LTD,397847,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
20/11/2023,2697772,28728.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
30/11/2023,2703243,28680.60,OIL NRG LIMITED,393975,,,,,,,,,VEHICLE MANAGEMENT.FUEL
13/11/2023,2694656,28594.80,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
28/11/2023,2702236,28485.64,DENBIGH COMMUNITY PRIMARY SCHOOL,276823,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
14/11/2023,2695213,28002.01,BEACON HILL SCHOOL,369795,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
20/11/2023,2697780,27993.02,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
28/11/2023,2702211,27502.17,BEACON HILL SCHOOL,369795,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
22/11/2023,2700092,27449.91,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
20/11/2023,2697782,27361.47,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/11/2023,2697942,26963.00,WITHERSLACK GROUP LTD,396097,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
28/11/2023,2702214,26886.62,NEW YORK PRIMARY SCHOOL,276829,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
27/11/2023,2701167,26697.56,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
30/11/2023,2703237,26632.61,JAMES INGLEFORD SCAFFOLDING LTD,397738,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
20/11/2023,2697777,26384.38,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
15/11/2023,2696342,26350.00,SUNRISE HOMES SERVICES,405072,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CHILDCARE SERVICES
07/11/2023,2693213,26005.20,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
21/11/2023,2699309,26001.30,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
22/11/2023,2700096,25933.05,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
20/11/2023,2697922,25681.06,NNT LIFT COMPANY (FUNDCO 1) LIMITED,376424,"Sport, Leisure & Community",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
20/11/2023,2697786,25630.70,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
07/11/2023,2693200,25615.39,AGE UK NORTH TYNESIDE,334565,Adults,Adult Social Care,101,Capital,Capital,Capital,Capital,Revenue,SOCIAL CARE.DAY CARE
15/11/2023,2696336,25457.14,PEBBLES CARE LTD,402952,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/11/2023,2696278,25281.43,PARK BLUE HOMES LIMITED,397958,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2693926,25222.75,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/11/2023,2697958,25028.75,JONES LANG LASALLE,388538,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Rents,5007,Revenue,LEGAL.REAL ESTATE
13/11/2023,2693927,25019.75,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
24/11/2023,2700850,24812.21,LEYBOURNE URWIN LTD,012320,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,CONSTRUCTION
09/11/2023,2693504,24500.10,HOPSCOTCH CARE LIMITED,405383,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
13/11/2023,2693928,24461.50,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
09/11/2023,2693588,24444.23,HARBOUR SUPPORT SERVICES,384545,Public Health,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
09/11/2023,2693577,24417.90,COMPASS CHILDRENS HOMES LIMITED,402807,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
22/11/2023,2700097,24055.65,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
13/11/2023,2693929,23903.25,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
28/11/2023,2702295,23839.56,BURNSIDE BUSINESS & ENTERPRISE COLLEGE,360610,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
07/11/2023,2693190,23690.18,HOMECARE PLUS LIMITED,392990,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/11/2023,2700090,23545.08,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
30/11/2023,2703282,23292.86,KEYSPCE LTD,400625,,,,,,,,,SOCIAL CARE.CARE SERVICES
07/11/2023,2690798,23236.39,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/11/2023,2700151,23082.05,LEIGH'S NURSERIES,391513,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
14/11/2023,2695333,22668.08,BRISTOW & SUTOR,398701,Regeneration & Economic Development,Highways & Transport Services,107,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
13/11/2023,2694423,22313.80,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
07/11/2023,2690416,22207.00,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/11/2023,2696225,21436.58,NHS PENSION SCHEME,389730,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
15/11/2023,2696360,21180.00,APPLETREE TREATMENT CENTRE LTD,328549,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
02/11/2023,2689300,21008.57,ORANGE PCS LTD,345889,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,TELECOMMUNICATIONS.MOBILE
10/11/2023,2693603,20390.06,GASTRONORTH LTD,398224,Commissioning & Asset Management,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,CATERING.EQUIPMENT & UTENSILS
15/11/2023,2696336,20228.57,PEBBLES CARE LTD,402952,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
23/11/2023,2700337,20007.77,PRO ACE HEALTHCARE SERVICES,403862,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARERS & HOME HELP SERVICES
27/11/2023,2701998,19930.71,UK INDEPENDENT MEDICAL SERVICES LTD /    UKIM OCCUPATIONAL HEALTH AND WELLBEING,404320,Resources,Holding A/C,N/A,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
13/11/2023,2694669,19814.00,CAPITA SYMONDS LTD,376582,Regeneration & Economic Development,Highways & Transport Services,107,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
03/11/2023,2689338,19741.48,MARDEN HIGH SCHOOL,243045,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
20/11/2023,2697793,19683.43,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/11/2023,2697780,19633.10,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
07/11/2023,2693213,19503.90,OIL NRG LIMITED,393975,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.FUEL
28/11/2023,2702281,19366.26,SOUTHLANDS SCHOOL,276834,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
22/11/2023,2700279,19341.77,SEYMOUR CIVIL ENGINEERING CONTRACTORS LTD,212908,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/11/2023,2700093,19088.55,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
28/11/2023,2702219,19057.38,ACORN CARE & EDUCATION LTD,399754,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
17/11/2023,2696773,19000.00,REAL CHRISTMAS TREES LIMITED,401908,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,HORTICULTURAL.TREES & SHRUBS
10/11/2023,2693715,18921.08,ST CUTHBERTS CARE,248775,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697795,18840.99,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
30/11/2023,2703273,18807.40,ID RESIDENTIAL,401681,,,,,,,,,NON INFLUENCIBLE.INDIVIDUAL
14/11/2023,2695289,18800.75,NORTHERN POWERGRID (NORTHEAST) LTD,388693,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,ELECTRICITY.ELECTRICITY
13/11/2023,2694628,18745.60,BIRCH TREE NORTHERN LTD,367315,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
23/11/2023,2700344,18638.00,JBL SERVICES LTD,361661,Commissioning & Asset Management,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,CATERING.EQUIPMENT & UTENSILS
30/11/2023,2703263,18600.00,CAMBIAN WHINFELL SCHOOL LTD,391229,,,,,,,,,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697769,18552.43,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
13/11/2023,2693925,18522.25,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
23/11/2023,2700343,18478.52,BROADSPIRE BY CRAWFORD & COMPANY,402481,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2689623,18457.11,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/11/2023,2697969,18310.73,ST CUTHBERTS CARE,248775,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
09/11/2023,2693507,18000.00,RIGHT-TRAK LTD,368679,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/11/2023,2693346,17947.16,EVERLASTING CARE LTD,363743,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
20/11/2023,2696957,17920.00,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
28/11/2023,2702279,17893.08,VALLEY GARDENS MIDDLE SCHOOL,276865,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
21/11/2023,2699283,17744.12,UNISON 04200,030036,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
20/11/2023,2697775,17719.41,HM REVENUE & CUSTOMS,361213,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
20/11/2023,2696959,17640.00,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/11/2023,2697916,17638.72,NORTH EAST AUTISM SOCIETY,329004,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697777,17592.23,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
07/11/2023,2690512,17421.48,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
21/11/2023,2699262,17154.72,BAILEY'S BUTTERFLIES,392846,Childrens,Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,NON INFLUENCIBLE.GRANTS
22/11/2023,2700178,16950.66,JUST LEARNING LTD,351428,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
29/11/2023,2703035,16878.31,Redacted Personal Data,398891,,,,,,,,,SOCIAL CARE.HOMECARE SERVICES
16/11/2023,2696585,16830.81,SPRINGFIELD HOMECARE SERVICES LTD T/A POSITIVE LIFE CHOICES,392695,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
02/11/2023,2689285,16806.56,JOHN FLOWERS LTD,302358,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
20/11/2023,2697781,16765.46,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
07/11/2023,2690457,16667.08,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
10/11/2023,2693674,16600.00,TURNELL PLUS,402962,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/11/2023,2700163,16177.23,GRASMERE ACADAMY,388867,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.EXT SCHOOLS
06/11/2023,2689607,16158.89,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/11/2023,2696226,16105.92,NHS PENSION SCHEME,389730,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
15/11/2023,2696278,16071.43,PARK BLUE HOMES LIMITED,397958,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
24/11/2023,2700821,15862.00,CHURCHILL COMMUNITY COLLEGE,338724,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.NT SCHOOLS
29/11/2023,2703035,15854.71,Redacted Personal Data,398891,,,,,,,,,SOCIAL CARE.HOMECARE SERVICES
15/11/2023,2696325,15848.80,DEERNESS FENCING LTD,316249,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
09/11/2023,2693431,15828.91,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/11/2023,2696351,15769.32,LIFE AND CARE SOLUTIONS LTD T/A RIGHT AT HOME TYNESIDE,391034,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
20/11/2023,2697791,15699.28,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
13/11/2023,2694628,15659.19,BIRCH TREE NORTHERN LTD,367315,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
20/11/2023,2696960,15634.69,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/11/2023,2700201,15550.17,BAILEY'S BUTTERFLIES,392846,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
22/11/2023,2700206,15331.97,TYNEMOUTH LILLIPUT NURSERY,335878,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
28/11/2023,2702296,15210.86,NORHAM COMMUNITY TECHNOLOGY COLLEGE,237330,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
14/11/2023,2695398,15066.36,CARE OUTCOMES UK LTD,390953,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
20/11/2023,2697789,15046.36,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
23/11/2023,2700337,15037.76,PRO ACE HEALTHCARE SERVICES,403862,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARERS & HOME HELP SERVICES
10/11/2023,2693635,14975.00,DAC BEACHCROFT LLP,390542,Central Items,Holding A/C,N/A,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,FINANCIAL SERVICES.FINANCIAL SERVICES
29/11/2023,2703035,14817.55,Redacted Personal Data,398891,,,,,,,,,SOCIAL CARE.HOMECARE SERVICES
20/11/2023,2697768,14798.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
27/11/2023,2701165,14578.13,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
