Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
06/09/2023,2662891,669.11,Redacted Personal Data,363617,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
06/09/2023,2662892,1616.62,Redacted Personal Data,343010,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
06/09/2023,2662894,22902.12,KINDER CASTLE  LTD,355757,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
07/09/2023,2662954,12128.04,RACHAEL’S RASCALS CHILDCARE,400439,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
08/09/2023,2663455,1616.62,Redacted Personal Data,403932,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
08/09/2023,2663470,404.16,Redacted Personal Data,402461,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
11/09/2023,2664042,38798.88,FOREST HALL DAY NURSERY,283904,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
11/09/2023,2664044,1616.62,Redacted Personal Data,313400,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
20/09/2023,2669327,808.31,LADYBIRD CHILDREN’S NURSERY - DUDLEY,405035,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
04/09/2023,2661295,1997.15,KAJIMA NORTH TYNESIDE LTD,356854,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
04/09/2023,2661295,102024.08,KAJIMA NORTH TYNESIDE LTD,356854,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
04/09/2023,2661295,474706.62,KAJIMA NORTH TYNESIDE LTD,356854,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/09/2023,2668037,300.00,THE NATIONAL ASSOCIATION OF SCHOOL-BASED TEACHERS,385942,Childrens,Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,SUBSCRIPTIONS & PUBLICATIONS.MEMBERSHIPS
18/09/2023,2668037,429.51,THE NATIONAL ASSOCIATION OF SCHOOL-BASED TEACHERS,385942,Childrens,Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,SUBSCRIPTIONS & PUBLICATIONS.MEMBERSHIPS
15/09/2023,2667619,18.37,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,21.43,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,24.53,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,26.19,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,36.77,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,39.83,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,45.97,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,45.97,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,49.03,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,61.15,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
15/09/2023,2667619,214.63,SCREWFIX DIRECT,316725,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
06/09/2023,2662665,441.00,CALVERT TRUST KIELDER,103617,Childrens,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
11/09/2023,2664036,540.00,HEATHERFIELD MEWS,384826,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.PETTY CASH
11/09/2023,2664036,34.24,HEATHERFIELD MEWS,384826,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.PETTY CASH
11/09/2023,2664036,105.91,HEATHERFIELD MEWS,384826,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.PETTY CASH
18/09/2023,2668030,1956.40,ISOS HOUSING LIMITED,105505,Childrens,Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,SOCIAL CARE.CARE SERVICES
04/09/2023,2661179,908.82,NUDGE EDUCATION LIMITED,398059,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
12/09/2023,2666383,549.00,SINGING BIRD THERAPIES,400995,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,PUBLIC HEALTH.SPECIALIST SERVICES
12/09/2023,2666434,6686.25,NUDGE EDUCATION LIMITED,398059,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
12/09/2023,2666466,825.00,DURHAM COUNTY COUNCIL,102874,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
12/09/2023,2666494,2947.39,NORTHUMBERLAND COUNTY COUNCIL,319694,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
12/09/2023,2666494,29865.35,NORTHUMBERLAND COUNTY COUNCIL,319694,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
12/09/2023,2666494,32999.88,NORTHUMBERLAND COUNTY COUNCIL,319694,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
13/09/2023,2667158,531.25,EDUCATION WORLD LIMITED,401470,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
13/09/2023,2667158,531.25,EDUCATION WORLD LIMITED,401470,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
13/09/2023,2667158,531.25,EDUCATION WORLD LIMITED,401470,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
13/09/2023,2667206,1412.42,GATESHEAD COUNCIL,231440,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
13/09/2023,2667250,31319.90,NORTHUMBERLAND COUNTY COUNCIL,319694,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Other Local Authorities,5037,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
27/09/2023,2672586,531.25,EDUCATION WORLD LIMITED,401470,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
27/09/2023,2672586,531.25,EDUCATION WORLD LIMITED,401470,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
27/09/2023,2672616,1283.33,NISAI VIRTUAL ACADEMY,398185,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
27/09/2023,2672616,1925.00,NISAI VIRTUAL ACADEMY,398185,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,EDUCATIONAL SUPPLIES.EDUCATIONAL PLACEMENTS
04/09/2023,2661166,635.45,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,Childrens,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,NON INFLUENCIBLE.NT SCHOOLS
04/09/2023,2661167,381.27,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,Childrens,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,NON INFLUENCIBLE.NT SCHOOLS
04/09/2023,2661168,635.45,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,Childrens,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,NON INFLUENCIBLE.NT SCHOOLS
04/09/2023,2661169,635.45,GREENFIELDS COMMUNITY PRIMARY SCHOOL,276825,Childrens,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,NON INFLUENCIBLE.NT SCHOOLS
08/09/2023,2663476,4725.00,BLUE SAILS PSYCHOLOGY LIMITED,401634,Childrens,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
12/09/2023,2666506,350.00,TYNE METROPOLITAN COLLEGE,359590,Childrens,Children's & Education Services,103,Third Party Payments,505,Independent Units within the Council,5035,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
13/09/2023,2667208,898.32,CARSON OFFICE ENVIRONMENTS LTD,234804,Childrens,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,FURNITURE.OFFICE
21/09/2023,2669509,536.67,CLICK TRAVEL LIMITED,388377,Childrens,Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,HUMAN RESOURCES.TRAVEL & SUBSISTENCE
07/09/2023,2662953,1152.00,REAL LIFE FILMS LTD,400638,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
08/09/2023,2663529,608.00,P S CATERING,385183,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
15/09/2023,2667645,2048.00,TEACHING GADGET,396368,Childrens,Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
15/09/2023,2667657,500.00,FEDERATION OF MUSIC SERVICES,344775,Childrens,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,SUBSCRIPTIONS & PUBLICATIONS.MEMBERSHIPS
27/09/2023,2672564,405.00,JOHN SPENCE COMMUNITY HIGH SCHOOL,249882,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NT SCHOOLS
01/09/2023,2660349,4800.00,THE TRUSTEES OF THE DIOCESE OF HEXHAM & NEWCASTLE,004510,Commissioning & Asset Management,Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,LEGAL.REAL ESTATE
06/09/2023,2662865,217.63,YOUR PRINT DEPARTMENT,016041,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,PRINTING SERVICES.PRINTING
13/09/2023,2667130,395.00,IATEFL,405115,Childrens,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
14/09/2023,2667342,315.70,LBS HORTICULTURE,312941,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
12/09/2023,2666505,1705.00,HANLON COMPUTER SYSTEMS LTD,354734,Childrens,Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
15/09/2023,2667560,1346.05,NEW RIVER RETAIL PROPERTY UNIT TRUST NO.3,392307,Childrens,Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,WASTE.WASTE DISPOSAL
18/09/2023,2667949,11811.00,SUBSTANCE 2005 LTD,402914,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,CONSULTANCY.CONSULTANCY
06/09/2023,2662688,49.50,HONEY BROTHERS LTD,232702,Local Environmental Services,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
06/09/2023,2662688,99.00,HONEY BROTHERS LTD,232702,Local Environmental Services,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
01/09/2023,2660317,373.46,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,521.44,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
01/09/2023,2660317,669.42,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662771,443.93,DE POEL MANAGED SERVICES LIMITED,391542,Local Environmental Services,Environmental & Regulatory Services,105,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
