Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,458.44,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
24/01/2024,2726951,457.92,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/01/2024,58123,457.87,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
29/01/2024,2727749,457.87,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,2718593,457.60,Redacted Personal Data,388825,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/01/2024,2721548,457.60,Redacted Personal Data,388825,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/01/2024,2725244,457.60,Redacted Personal Data,388825,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
29/01/2024,2728260,457.60,Redacted Personal Data,388825,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,57860,457.52,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,2718968,457.26,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721843,457.26,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725606,457.26,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728453,457.26,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
08/01/2024,2718968,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
08/01/2024,2718968,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721843,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721843,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725606,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725606,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728453,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728453,457.21,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
02/01/2024,2715487,457.18,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
16/01/2024,2722670,457.18,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
30/01/2024,2729645,457.18,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/01/2024,2725675,456.60,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
26/01/2024,2727610,456.50,SECURESHIELD LTD,399793,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
09/01/2024,2719179,455.79,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
16/01/2024,2722072,455.79,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
23/01/2024,2725763,455.79,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,2718826,455.70,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718892,455.70,AKARI CARE HOMES LIMITED,387465,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718892,455.70,AKARI CARE HOMES LIMITED,387465,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721559,455.70,AMICURA LTD,399160,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
16/01/2024,2723551,455.60,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
26/01/2024,2727589,455.60,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
29/01/2024,2728069,455.60,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
16/01/2024,2723552,455.40,CROSSLING & CO LTD,003416,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
15/01/2024,2721283,455.24,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
09/01/2024,2719303,454.45,Redacted Personal Data,363611,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
09/01/2024,2719391,454.45,Redacted Personal Data,377854,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
15/01/2024,2722034,454.11,DE POEL MANAGED SERVICES LIMITED,391542,Childrens,Children's & Education Services,103,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
17/01/2024,2724315,454.01,HENDERSON ENVIRONMENTAL SERVICES LTD,393260,Local Environmental Services,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
05/01/2024,2718107,453.97,DVS COMPONENTS,004169,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.PARTS
08/01/2024,2718808,453.90,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721766,453.90,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725457,453.90,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728476,453.90,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
04/01/2024,2717794,453.60,J T DOVE LTD,004226,,,,,,,,,BUILDING MATERIALS.GENERAL MATERIALS
08/01/2024,2718870,453.27,Redacted Personal Data,395540,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
15/01/2024,2721728,453.27,Redacted Personal Data,395540,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
22/01/2024,2725501,453.27,Redacted Personal Data,395540,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
29/01/2024,2728335,453.27,Redacted Personal Data,395540,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
11/01/2024,57936,452.46,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Management,Housing Services,108,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.INDIVIDUAL
02/01/2024,2716197,452.32,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
30/01/2024,2730118,452.32,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/01/2024,2725705,452.00,A.C.E INTERVENTIONS LTD,399981,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
12/01/2024,2721088,451.60,HEATING COMPONENTS & EQUIPMENT LTD,008520,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
18/01/2024,2724496,451.60,HEATING COMPONENTS & EQUIPMENT LTD,008520,,,,,,,,,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
04/01/2024,2717819,451.26,JMP FOODSERVICE,355629,Childrens,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
16/01/2024,2723611,450.85,FORENSIC TESTING SERVICE LTD,393318,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.FORENSIC & LABORATORY
29/01/2024,2728518,450.51,MELROSE HOUSE,388684,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
09/01/2024,2719302,450.00,AINSWORTH SPARK ASSOCIATES,390413,Commissioning & Asset Management,Planning Services,110,Capital,Capital,Capital,Capital,Revenue,CONSULTANCY.CONSULTANCY
25/01/2024,2727044,450.00,TOP NOTCH SERVICES UK LTD,383946,Public Health,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,WASTE.WASTE DISPOSAL
04/01/2024,2717755,450.00,RADAR TAXIS,394913,Commissioning & Asset Management,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
16/01/2024,2723571,450.00,BUS & TRUCK PARTS (NE) LTD,392837,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.PARTS
30/01/2024,2730553,450.00,Redacted Personal Data,396622,Childrens,Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,NON INFLUENCIBLE.WELFARE
05/01/2024,2717997,450.00,FRANCES GLASPER,405191,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
12/01/2024,2720902,450.00,CATE MATHEWS THERAPY,404611,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.MENTAL HEALTH SERVICES
12/01/2024,2720960,450.00,VICKI MCKEOWN,401094,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
12/01/2024,2720960,450.00,VICKI MCKEOWN,401094,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
19/01/2024,2724743,450.00,Redacted Personal Data,398274,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
26/01/2024,2727577,450.00,Redacted Personal Data,398274,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
30/01/2024,2730878,450.00,VICKI MCKEOWN,401094,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
31/01/2024,2731206,450.00,VICKI MCKEOWN,401094,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
10/01/2024,2720182,450.00,COLIN SHILTON,391292,"Sport, Leisure & Community",Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
08/01/2024,2718988,450.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,General Fund Housing,Housing Services,108,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
04/01/2024,2717805,450.00,Redacted Personal Data,393808,Commissioning & Asset Management,Children's & Education Services,103,Transfer Payments,506,School Children and Students,5046,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
29/01/2024,2727727,450.00,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
23/01/2024,2726375,450.00,KING EDWARD PRIMARY SCHOOL,259086,Capital,Capital,Capital,Capital Expenditure,Capital,Capital Expenditure,Capital,Capital,NON INFLUENCIBLE.NT SCHOOLS
15/01/2024,2722019,450.00,GLAZING FILMS & BLINDS LTD,215116,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
02/01/2024,2717283,450.00,NORTHERN FLOORCRAFT (GATESHEAD) LIMITED,014251,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,FURNITURE.SOFT FURNISHINGS
05/01/2024,2718085,450.00,NORTHERN FLOORCRAFT (GATESHEAD) LIMITED,014251,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,FURNITURE.SOFT FURNISHINGS
22/01/2024,2725673,450.00,NORTHERN FLOORCRAFT (GATESHEAD) LIMITED,014251,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,FURNITURE.SOFT FURNISHINGS
22/01/2024,2725673,450.00,NORTHERN FLOORCRAFT (GATESHEAD) LIMITED,014251,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,FURNITURE.SOFT FURNISHINGS
