Tranparency Report February 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code,Value £
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£551.07
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£331.30
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£720.63
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.10
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£494.55
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£805.41
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£692.37
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£791.28
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£494.55
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£412.44
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£593.46
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.10
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£494.55
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£709.17
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£709.17
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.10
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£362.67
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£805.41
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£551.07
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£692.37
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.10
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£593.46
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£494.55
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.10
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£423.90
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£494.55
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.10
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£395.64
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£692.37
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,088.01"
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£890.19
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£791.28
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£937.44
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£312.48
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£401.76
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,041.60"
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£520.80
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£937.44
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£520.80
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£401.76
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£937.44
 12-Feb-2024,Mount Hill Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£2,194.71"
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,186.92"
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£720.63
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£414.48
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£720.63
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£329.70
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.47
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£263.76
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£329.70
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£329.70
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£414.48
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.47
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£329.70
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£329.70
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£329.70
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,186.92"
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£720.63
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£263.76
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£362.67
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£593.60
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£296.73
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£362.67
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£312.48
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£312.48
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£347.20
 13-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£312.48
 09-Feb-2024,Headway Luton,Population Wellbeing,Physical/Mobility Impairment (65+),Day Care,£400.00
 09-Feb-2024,Headway Luton,Population Wellbeing,Physical/Mobility Impairment (65+),Day Care,£400.00
 09-Feb-2024,Headway Luton,Population Wellbeing,Physical/Mobility Impairment (65+),Day Care,£400.00
 09-Feb-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Respite Care,-£627.10
 09-Feb-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Respite Care,"-£1,358.60"
 09-Feb-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Respite Care,"£2,684.64"
 09-Feb-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Respite Care,"£1,358.60"
 09-Feb-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Respite Care,"£1,246.41"
 09-Feb-2024,DMP Healthcare - Barton Lodge Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Respite Care,"£1,463.14"
 07-Feb-2024,Mark Bates Limited,Population Wellbeing,Physical/Mobility Impairment (65+),Purchase Care-Direct Payment,"£1,426.00"
 09-Feb-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Sitting Services,£266.09
 09-Feb-2024,Roses Homecare Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Sitting Services,£311.52
 09-Feb-2024,HATSZZ PRESTIGE CARE LTD,Population Wellbeing,Physical/Mobility Impairment (65+),Sitting Services,£311.52
 09-Feb-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Sitting Services,£418.61
 12-Feb-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Sitting Services,£389.40
 12-Feb-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector-Res Care Homes-Contrib`n,"-£4,400.00"
 12-Feb-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector-Res Care Homes-Contrib`n,"-£4,400.00"
 12-Feb-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector-Res Care Homes-Contrib`n,-£942.85
 12-Feb-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector-Res Care Homes-Contrib`n,-£691.20
 09-Feb-2024,HATSZZ PRESTIGE CARE LTD,Population Wellbeing,Community  Sensory 65+ Purchased Care,Home Care - Private Service,"£1,055.04"
 01-Feb-2024,Nottingham Rehab Ltd,Population Wellbeing,Therapies & Assistive Technologies,Miscellaneous Expenses,"£2,950.00"
 01-Feb-2024,Nottingham Rehab Ltd,Population Wellbeing,Therapies & Assistive Technologies,Miscellaneous Expenses,"£8,975.00"
 01-Feb-2024,Nottingham Rehab Ltd,Population Wellbeing,Therapies & Assistive Technologies,Miscellaneous Expenses,"£3,425.00"
 05-Feb-2024,Nottingham Rehab Ltd,Population Wellbeing,Therapies & Assistive Technologies,Miscellaneous Expenses,"£10,823.61"
 05-Feb-2024,Nottingham Rehab Ltd,Population Wellbeing,Therapies & Assistive Technologies,Miscellaneous Expenses,"£1,226.39"
 07-Feb-2024,Chiptech International,Population Wellbeing,Preventive Technology,Purchase of Equipment,"£3,865.00"
 22-Feb-2024,Chiptech International,Population Wellbeing,Preventive Technology,Purchase of Equipment,"£1,992.80"
 22-Feb-2024,Chiptech International,Population Wellbeing,Preventive Technology,Purchase of Equipment,£364.30
 12-Feb-2024,The Georgiana,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sect-Res Care Home Short Stay,"£3,988.00"
 12-Feb-2024,Bedford Borough Council,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,£428.08
 12-Feb-2024,Ambassador House,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,Quality Care (Surrey) Ltd,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£3,976.84"
 12-Feb-2024,St Annes Residential Home,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,St Brendans,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,St Brendans,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,St Brendans,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,St Brendans,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,St Brendans,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£1,234.09"
 12-Feb-2024,Optimal Living (Luton) Ltd,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£1,218.00"
 12-Feb-2024,Creative Support Limited,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£4,367.32"
 12-Feb-2024,Modus Care Limited,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£1,960.00"
 12-Feb-2024,Modus Care Limited,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£5,375.96"
 12-Feb-2024,Modus Care Limited,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Res Care Homes-Long Stay,"£1,073.24"
 12-Feb-2024,Oakley Lodge Care Homes Limited,Population Wellbeing,Learning Disability Purchased Care 65+,Independ Sector-Nursing Homes-Long Stay,"£6,780.76"
 12-Feb-2024,Mencap,Population Wellbeing,Learning Disability Purchased Care 65+,Supported Living,"£2,813.81"
 12-Feb-2024,Mencap,Population Wellbeing,Learning Disability Purchased Care 65+,Supported Living,£472.08
 12-Feb-2024,Mencap,Population Wellbeing,Learning Disability Purchased Care 65+,Supported Living,"£1,559.18"
 09-Feb-2024,Prime Care Support Ltd,Population Wellbeing,Learning Disability Purchased Care 65+,Home Care,£487.35
 09-Feb-2024,Bluebird Care (Luton),Population Wellbeing,Learning Disability Purchased Care 65+,Home Care,£623.20
 09-Feb-2024,Bluebird Care (Luton),Population Wellbeing,Learning Disability Purchased Care 65+,Home Care,"£1,216.95"
 12-Feb-2024,Ambassador House,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 12-Feb-2024,HC-One Oval Limited,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 12-Feb-2024,Ambassador House,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Edwardian Care Home Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Rowles House Care Home,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,St Annes Residential Home,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Shires Healthcare (Woodside) Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£4,536.00"
 12-Feb-2024,Shires Healthcare (Woodside) Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Shires Healthcare (Woodside) Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,963.72"
 12-Feb-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Apex Homes Limited,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,The Georgiana,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,658.04"
 12-Feb-2024,Rosedale,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Rosedale,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Rosedale,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,St Brendans,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Runwood Home plc,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Runwood Home plc,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Runwood Home plc,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Runwood Home plc,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Runwood Home plc,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Collinson Care Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,HC One Limited Milliner House,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£2,926.28"
 12-Feb-2024,Lillibet House,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Res Care Homes-Long Stay,"£4,346.16"
 12-Feb-2024,HC-One Oval Limited,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Nursing Homes-Short Stay,"£3,111.36"
 12-Feb-2024,Shires Healthcare (Woodside) Ltd,Population Wellbeing,Cognitive/Memory Impairment 65+,Independ Sector-Nursing Homes-Long Stay,"£3,931.28"
