Transparency Report -  May 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code ,Value £
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£440.70
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£802.79
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,508.92"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£274.34
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£754.32
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,234.52"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,191.09"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£828.43
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£264.60
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£940.07
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£274.40
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£960.12
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£686.34
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£342.92
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£392.00
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£617.12
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,587.27"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,234.52"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£432.97
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£813.21
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£2,639.96"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£685.72
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,230.27"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,363.29"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,445.12"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£724.84
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£264.42
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,577.21"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£989.50
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,322.58"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£2,469.28"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,023.83"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,434.86"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£974.65
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£279.13
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,200.85"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£984.60
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£465.19
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£313.52
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,026.99"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£480.00
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,141.39"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,098.18"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£999.35
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,229.63"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£274.40
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,048.38"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,082.68"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£685.72
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,053.21"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£639.79
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,038.56"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,239.41"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,102.22"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£264.43
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,092.45"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,258.92"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£800.83
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,494.09"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,302.90"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,523.59"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£794.23
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,778.36"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,161.95"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,434.86"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£926.45
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,469.41"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£264.42
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,421.25"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,263.78"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,254.08"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£768.87
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£995.03
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,214.82"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£6,552.61"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£579.33
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,023.06"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£925.65
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,121.81"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,646.04"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£284.18
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,014.15"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£866.38
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,072.76"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£548.80
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£771.01
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,347.23"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,523.56"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,376.59"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,239.41"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,533.58"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£714.57
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£274.40
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,523.59"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,239.43"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,696.05"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,207.52"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,391.26"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£411.37
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£252.95
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£676.54
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£481.42
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£965.02
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,244.91"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,180.36"
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£565.60
 31-May-2024,Bluebird Care (Luton),Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,160.00"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,852.13"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,507.34"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,204.53"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,171.68"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£297.60
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,209.32"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£883.20
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,074.92"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,756.27"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,185.91"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£266.30
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,017.36"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£940.52
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£955.63
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£639.11
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,051.71"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,242.93"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,262.11"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£321.49
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,046.15"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,070.16"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£892.66
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,247.72"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,151.76"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,067.02"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,085.28"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£724.49
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,368.40"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£994.21
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£780.24
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,770.58"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£830.17
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£845.07
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,219.34"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£311.87
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,186.05"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£676.52
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£888.65
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£307.20
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£716.41
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£687.79
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£402.93
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,183.50"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,205.93"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£710.78
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,218.92"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,204.53"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.80
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£260.62
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£384.56
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£264.71
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£542.39
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£556.76
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£471.02
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£830.35
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.80
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£532.79
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,242.87"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£417.32
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£443.70
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£830.35
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£686.12
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£323.60
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£413.48
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,209.32"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,259.02"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£360.71
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£922.73
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,335.54"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,214.81"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.80
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,750.91"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£378.09
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£646.30
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,180.50"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£405.83
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£803.23
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£783.11
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,266.88"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,067.02"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,253.14"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£273.59
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.80
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,257.28"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,106.05"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£980.28
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£422.12
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£427.87
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,325.18"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£658.05
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£529.42
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£547.18
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£547.18
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£940.52
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£667.63
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,450.74"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£537.60
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£926.85
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£379.91
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£666.93
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£826.90
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£575.86
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£954.90
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,132.21"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£269.50
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£801.32
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£940.52
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£461.42
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£959.78
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£403.77
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£945.32
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,084.51"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£533.51
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£528.70
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£381.50
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£998.11
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£691.04
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£932.34
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£533.51
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£667.63
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£403.20
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,065.28"
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£268.80
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£790.74
 31-May-2024,Churchill Health Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,737.07"
