Transparency Report - June 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code,Value £
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£768.65
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£596.80
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£453.62
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£458.33
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£598.28
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£482.21
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£635.04
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£454.31
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£458.43
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£334.18
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£530.00
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£778.29
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£558.87
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£620.68
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£468.61
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£592.03
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£592.77
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£692.35
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£654.17
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£510.99
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£611.14
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,187.20"
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£267.40
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£620.69
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£669.23
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£563.38
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£530.76
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£868.98
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£606.35
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£606.36
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£673.97
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£338.96
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£673.21
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£749.60
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£429.73
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£720.96
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£611.88
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£546.12
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£592.03
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£577.71
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£601.59
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£678.77
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£300.85
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£601.58
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£669.23
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£530.76
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£868.98
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£607.09
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£597.54
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£626.23
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£453.58
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£429.75
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£630.23
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£592.03
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£654.17
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£440.04
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£744.82
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£596.82
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£601.58
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£267.40
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£501.31
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£620.66
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£477.43
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£587.26
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£601.58
 10-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£472.65
 11-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£300.79
 11-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£276.92
 11-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£324.70
 11-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£300.79
 11-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£276.92
 11-Jun-2024,8APT Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£300.79
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,210.91"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£602.70
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,260.52"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£965.30
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,240.92"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£303.05
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£558.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,492.59"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£411.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,416.10"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£275.62
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£373.01
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£411.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£637.00
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£733.74
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£565.88
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£980.57
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,234.80"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£961.01
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£862.40
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,401.40"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£933.34
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£798.70
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£961.01
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,421.00"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£828.71
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£450.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£921.20
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,607.20"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,261.13"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£308.70
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£426.30
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£411.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,300.33"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£906.36
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£360.04
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,127.00"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£681.71
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£837.90
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,002.65"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,254.40"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,101.85"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£401.80
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£396.90
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£411.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£812.59
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,491.94"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,440.60"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£698.79
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£960.40
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,063.30"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,122.71"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£396.72
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,107.40"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£963.37
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,362.20"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£820.72
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,205.40"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£629.48
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£661.50
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£962.78
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£475.91
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,718.52"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£686.00
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£804.07
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£999.60
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,612.10"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£308.70
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,479.80"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£499.80
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,185.07"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,362.20"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,294.82"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,519.61"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,617.00"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,142.80"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,411.81"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£715.40
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,367.10"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£779.10
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,489.60"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,700.30"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,813.61"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,323.61"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,333.35"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,127.00"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£348.51
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,176.00"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,274.61"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,337.70"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,078.57"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,131.90"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£504.70
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£540.22
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£686.00
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,229.90"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£578.20
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£940.80
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,180.90"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£554.31
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£945.70
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,323.00"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,440.60"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,465.10"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,053.50"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,092.70"
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£710.50
 28-Jun-2024,Westminster Home Care,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,146.60"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,612.05"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£366.26
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,166.91"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,250.60"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£892.74
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£882.44
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£321.32
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£674.10
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,186.76"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£861.19
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,484.14"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,210.11"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£688.19
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,353.71"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,433.38"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£652.42
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£524.29
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£783.42
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,212.21"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£413.66
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£656.26
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£779.22
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,083.65"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£697.45
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,291.88"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£467.81
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£308.56
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£352.53
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,036.25"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,106.30"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£563.56
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,216.93"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,222.89"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£988.85
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,467.75"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,072.65"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,146.18"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£930.43
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£665.18
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£759.98
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£582.01
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£799.16
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,542.70"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£663.78
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£422.42
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,"£1,206.00"
 28-Jun-2024,Prime Care Support Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Home Care - Private Service,£659.67
