Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
27-Sep-23,Redspot Care Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,6822.69,0
27-Sep-23,Redspot Care Ltd,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,6027.32,0
27-Sep-23,Redspot Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,5848.02,0
27-Sep-23,Redspot Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,5719.29,0
27-Sep-23,Redspot Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,3641.22,0
27-Sep-23,Redspot Care Ltd,Commercial,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,3383.76,0
27-Sep-23,Redspot Care Ltd,Commercial,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,3356.18,0
27-Sep-23,Redspot Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,2878.04,0
27-Sep-23,Redspot Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,708.02,0
27-Sep-23,Redspot Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,588.48,0
27-Sep-23,RGE Services Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621040 CYC/PLANNED MTCE - MECH,6857.33,1142.89
27-Sep-23,Rise Inspired,Commercial,F15970,Semi Independent Accomodation,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5500,0
27-Sep-23,Saint Elizabeth's Centre,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,37261.44,0
27-Sep-23,Saint Elizabeth's Centre,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,24351.84,0
27-Sep-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,1869.12,311.52
27-Sep-23,Smart Health Solutions Ltd,Commercial,F13460,HEALTHY ADULTS,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,651150 PAYMENT TO PRIMARY CARE,2700,450
27-Sep-23,Three Sisters Care,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,2603.96,0
27-Sep-23,Three Sisters Care,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,2306.4,0
27-Sep-23,Thurrock Lifestyle Solutions,Commercial,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,672,112
27-Sep-23,Tilbury Contracts Ltd_f,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,8356.2,1392.7
27-Sep-23,Tilbury Contracts Ltd_f,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,5880,980
27-Sep-23,Tilbury Contracts Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,320,0
27-Sep-23,Willmott Dixon Construction Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1252506.47,0
27-Sep-23,Zebedee's Lunch Box Ltd,Commercial,F17120,ABBEY NURSERY,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,UNIVERSAL SERVICES 10FCF,641180 CATERING AND VENDING SU,601.86,100.31
28-Sep-23,Able Canopies Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,13500,2250
28-Sep-23,Able Canopies Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,4050,675
28-Sep-23,Access & Lock Ltd_f,Commercial,F26210,IT PROJECTS,FINANCE 10BB,IT 10BBE,IT - PROJECTS 10BBEC,642140 ICT MAINTENANCE AND SUP,1398.71,233.12
28-Sep-23,Aid Training & Operations Ltd,Commercial,F19920,SOCIAL CARE WORKFORCE DEV TEAM,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,611480 STAFF DEVELOPMENT AND T,540,90
28-Sep-23,Aid Training & Operations Ltd,Commercial,F24000,OCCUPATIONAL HEALTH,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,611480 STAFF DEVELOPMENT AND T,540,90
28-Sep-23,Aid Training & Operations Ltd,Commercial,F24000,OCCUPATIONAL HEALTH,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,611480 STAFF DEVELOPMENT AND T,390,65
28-Sep-23,Redacted,Other Entities and Individuals,F14470,CULTURAL COMMISSIONING,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,643080 NON-STAFF TRAINING,500,0
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,4482.79,0
28-Sep-23,Anaco Care Services,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5845.61,974.27
28-Sep-23,Anaco Care Services,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,350,0
28-Sep-23,Redacted,Other Entities and Individuals,F15920,ADOPTION PLACEMENT COSTS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651220 ADOPTION ALLOW PRIVATE,260.84,0
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,338.7,0
28-Sep-23,Redacted,Other Entities and Individuals,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,640,0
28-Sep-23,Arcadis (Uk) Ltd,Commercial,F28400,COUNTRYSIDE & CONSERVATION,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,641940 TREE WORKS,3095.4,515.9
28-Sep-23,Arcadis Consulting Ltd (UK),Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,3845.56,640.93
28-Sep-23,Arcadis Consulting Ltd (UK),Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,2937.44,489.57
28-Sep-23,Arcadis Consulting Ltd (UK),Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1362.24,227.04
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,640.79,0
28-Sep-23,Ask Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1020,0
28-Sep-23,Askews and Holts Library Services Ltd,Commercial,F14870,PEN TO PRINT,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641320 BOOKS PUBLICATIONS & RE,891.74,0
28-Sep-23,Redacted,Other Entities and Individuals,F16080,PERMANENCE TEAM - FOSTERING,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS INTERNAL COSTS 10AEH,PLACEMENTS SERVICE 10AEHC,651460 KINSHIP PLACEMENT PRIV,306.44,0
28-Sep-23,A-Z Social Work Consultancy & Services,Commercial,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,796.34,0
28-Sep-23,A-Z Social Work Consultancy & Services,Commercial,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,748.29,0
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,692.1,0
28-Sep-23,Barnardo's,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5853.71,0
28-Sep-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,4800,800
28-Sep-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,4800,800
28-Sep-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,4320,720
28-Sep-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,2880,480
28-Sep-23,BD Management Services Limited,Commercial,F28400,COUNTRYSIDE & CONSERVATION,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,621140 R & M MINOR WORKS,2057.74,342.96
28-Sep-23,BD Management Services Limited,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621140 R & M MINOR WORKS,1440,240
28-Sep-23,BD Management Services Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,1127.28,187.88
28-Sep-23,BD Management Services Limited,Commercial,F28400,COUNTRYSIDE & CONSERVATION,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,PARKS COMMISSIONING 10EBI,621140 R & M MINOR WORKS,376.2,62.7
28-Sep-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,4200,700
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,708,0
28-Sep-23,Redacted,Other Entities and Individuals,F16080,PERMANENCE TEAM - FOSTERING,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS INTERNAL COSTS 10AEH,PLACEMENTS SERVICE 10AEHC,651460 KINSHIP PLACEMENT PRIV,1021.76,0
28-Sep-23,Redacted,Other Entities and Individuals,F16080,PERMANENCE TEAM - FOSTERING,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS INTERNAL COSTS 10AEH,PLACEMENTS SERVICE 10AEHC,651460 KINSHIP PLACEMENT PRIV,476.08,0
28-Sep-23,Cavendish Consulting Limited,Commercial,B20025,COMMUNICATIONS,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641360 ADVERTISING PUBLICITY &,6600,1100
28-Sep-23,Central London Community Healthcare NHS,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,651100 PAYMENT TO HEALTH AUTHO,350.86,0
28-Sep-23,Children's Complex Care Ltd,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,5938.14,0
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,405.16,0
28-Sep-23,Construction LMS Training Ltd,Commercial,B20075,PMO,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,611480 STAFF DEVELOPMENT AND T,354,59
28-Sep-23,Coram Academy Ltd T/A Coram BAAF,Commercial,F15400,DIV DIR CHILDREN'S CARE & SUPP,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,OPERATIONAL DIRECTOR & CENTRAL 10AEC,642620 MEMBERSHIP AND SUBSCRIP,2948.82,491.47
28-Sep-23,Cycle Solutions Ltd (Cycle to work),Commercial,F22670,BE FIRST HOLDING CODE,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,ENTITY HOLDING CODES 10EBE,631080 PURCHASE OF VEHICLES RE,439.99,73.33
28-Sep-23,D & B Motors,Commercial,F27520,FRIZLANDS DEPOT TRANSP WORKSHP,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631100 OTHER VEHICLE COSTS,798,133
28-Sep-23,D A B D (UK),Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,315,0
28-Sep-23,D T Trucks Ltd,Commercial,F27520,FRIZLANDS DEPOT TRANSP WORKSHP,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631040 VEHICLE REPAIRS & MAINT,364.78,60.8
28-Sep-23,Dagenham Park C Of E School_f,Other Local Authorities,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,15980,0
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,307.44,0
28-Sep-23,Dawsonrentals Bus & Coach Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631100 OTHER VEHICLE COSTS,938.58,156.43
28-Sep-23,Redacted,Other Entities and Individuals,F15920,ADOPTION PLACEMENT COSTS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651220 ADOPTION ALLOW PRIVATE,889,0
28-Sep-23,Redacted,Other Entities and Individuals,F16080,PERMANENCE TEAM - FOSTERING,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS INTERNAL COSTS 10AEH,PLACEMENTS SERVICE 10AEHC,651460 KINSHIP PLACEMENT PRIV,325.46,0
28-Sep-23,Digital ID Ltd,Commercial,F12100,COMMUNITY SAFETY ENFORCEMENT,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,CCTV & SECURITY 10CCE,621240 SECURITY OF PREMISES,1011.42,168.57
28-Sep-23,DNA Legal,Commercial,F16160,ASSESSMENT S17 CIN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASSESSMENTS 10AEB,651780 PRIVATE CONTRACTORS PAY,466.8,77.8
28-Sep-23,Redacted,Other Entities and Individuals,F15920,ADOPTION PLACEMENT COSTS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651220 ADOPTION ALLOW PRIVATE,264.6,0
28-Sep-23,Edwards Duthie Solicitors,Legal Services,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,300,50
28-Sep-23,Redacted,Other Entities and Individuals,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,640,0
28-Sep-23,Redacted,Other Entities and Individuals,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,434.2,0
28-Sep-23,Redacted,Other Entities and Individuals,F21100,CWD INTERNAL FOSTERING PLACE,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651440 IN HSE FOSTER PLCMNTS P,872.5,0
28-Sep-23,Enviro Technology Services Plc,Commercial,F27040,ENVIRONMENTAL PROTECTION,LAW AND GOVERNANCE 10C,ENFORCEMENT 10CC,ENV HEALTH & TRADING SERVICES 10CCG,641640 PROFESSIONAL SERVCES -,1983.9,330.65
28-Sep-23,Redacted,Other Entities and Individuals,F15880,INTERNAL FOSTERING PLACEMENT,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651440 IN HSE FOSTER PLCMNTS P,513.06,0
28-Sep-23,Fay Baker,Legal Services,F15920,ADOPTION PLACEMENT COSTS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,641620 LEGAL FEES,600,100
28-Sep-23,Flourish Family Centre,Commercial,F17850,SPECIALIST INTERVENTION SERVIC,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,SPECIALIST INTERVENTION HUB 10AEJ,651780 PRIVATE CONTRACTORS PAY,1560,0
28-Sep-23,Redacted,Other Entities and Individuals,F16080,PERMANENCE TEAM - FOSTERING,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS INTERNAL COSTS 10AEH,PLACEMENTS SERVICE 10AEHC,651460 KINSHIP PLACEMENT PRIV,708,0
28-Sep-23,Gowling WLG (UK) LLP,Commercial,B20110,FEASIBILITIES,BE FIRST BE FIRST,BE FIRST I&E 1,BE FIRST MANAGEMENT 10,641440 CONSULTANCY FEES,16273.7,2704.62
28-Sep-23,Green Harvest Family Assessment Ltd,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651340 FAMILY ASSESSMNTS PRIVA,42316.28,7052.71
28-Sep-23,Green Harvest Family Assessment Ltd,Commercial,F15840,FAMILY ASSESSMENT UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651340 FAMILY ASSESSMNTS PRIVA,2160,360
28-Sep-23,Guru Systems Ltd,Commercial,F21380,BUSINESS DEV & IMPROVEMENT,MY PLACE 10G,HOMES AND ASSETS 10GB,BUSINESS DEV & IMPROVEMENT 10GBI,621280 ELECTRICITY,392.46,65.41
28-Sep-23,Guys & St Thomas NHS Foundation Trust,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,651100 PAYMENT TO HEALTH AUTHO,2048.56,0
28-Sep-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1170,0
28-Sep-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1170,0
28-Sep-23,Headway Care Ltd,Commercial,F15520,UNNACOMP. ASYLM SEEKNG CHILDRN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASYLUM SEEKERS 10AEG,651780 PRIVATE CONTRACTORS PAY,1070,0
28-Sep-23,Redacted,Other Entities and Individuals,F15920,ADOPTION PLACEMENT COSTS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651220 ADOPTION ALLOW PRIVATE,432.48,0
28-Sep-23,Homerton University Hospital NHS Foundat,NHS/Medical Bodies,F13300,SEXUAL HEALTH,PUBLIC HEALTH 10AD,PUBLIC HEALTH 10ADB,PUBLIC HEALTH SERVICES 10ADBB,651100 PAYMENT TO HEALTH AUTHO,1629.67,0
28-Sep-23,Honey Crown Bee Ltd,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,1764.75,0
28-Sep-23,Honey Crown Bee Ltd,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,585,0
28-Sep-23,Redacted,Other Entities and Individuals,F14870,PEN TO PRINT,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,CULTURE AND HERITAGE 10EBH,641520 EVENTS,300,0
28-Sep-23,HSS Hire Service Group Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,13320,2220
28-Sep-23,HSS Hire Service Group Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,13213.2,2202.2
28-Sep-23,HSS Hire Service Group Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,10988.64,1583.98
28-Sep-23,HSS Hire Service Group Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,651780 PRIVATE CONTRACTORS PAY,3060,510
28-Sep-23,Index Business Supplies Ltd_,Commercial,F18120,ADULT COLLEGE,INCLUSIVE GROWTH 10E,INCLUSIVE GROWTH 10EB,EMPLOYMENT TEAM 10EBG,621140 R & M MINOR WORKS,4219.68,703.28
28-Sep-23,Integral Focus Support and Care Services,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,525,0
28-Sep-23,Integral Focus Support and Care Services,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,315,0
