OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380680,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380681,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380682,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380683,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380684,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380685,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD PRE-SCHOOL,22/09/2023,5380686,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KISIMUL GROUP LTD,05/09/2023,5373359,-47973.49,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KISIMUL GROUP LTD,05/09/2023,5374237,67757.03,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KISIMUL GROUP LTD,19/09/2023,5374238,86578.42,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CAPITAL HRA,Housing,KNAPP HICKS & PARTNERS LTD,22/09/2023,5380627,550.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,KONE PLC,19/09/2023,5374058,525.90,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Adult Social Care,KORCARE LTD,29/09/2023,5378734,575.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
HOUSING REVENUE ACCOUNT,Housing Revenue Account,KORE WIRELESS UK PLC,26/09/2023,5384005,493.38,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,KWEST RESEARCH LTD,08/09/2023,5370051,1373.40,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LA SUPPORT LIMITED,12/09/2023,5377762,3766.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LADYBIRD LANE DAY NURSERY,22/09/2023,5380687,1980.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LAKE COMMUNICATIONS LTD T/A LAKE MARKET RESEARCH,26/09/2023,5379658,7457.50,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LAMPTON GREENSPACE 360 LTD,12/09/2023,5377914,5496.64,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Grounds Maintenance
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,05/09/2023,5375564,2522.15,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,05/09/2023,5375566,2522.15,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,05/09/2023,5375592,3006.76,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON LEISURE LIMITED,12/09/2023,5378247,1200.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON LEISURE LIMITED,19/09/2023,5379858,1695.60,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON LEISURE LIMITED,19/09/2023,5379861,1695.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON PARK PRESCHOOL,22/09/2023,5380664,881.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON RECYCLE 360 LIMITED,01/09/2023,5362582,9036.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LAMPTON RECYCLE 360 LIMITED,01/09/2023,5346379,-60000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LAMPTON RECYCLE 360 LIMITED,01/09/2023,5366809,1137000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,LAMPTON RECYCLE 360 LIMITED,01/09/2023,5360796,438.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON RECYCLE 360 LIMITED,15/09/2023,5378882,533.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LAMPTON RECYCLE 360 LIMITED,15/09/2023,5374127,1137000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON SCHOOL ACADEMY TRUST,05/09/2023,5371971,695.00,0.00,OTHER THIRD PARTY PAYMENTS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON SCHOOL ACADEMY TRUST,05/09/2023,5375558,3019.00,0.00,EMPLOYEES - TEACHING,External - Grants/Allowances
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,01/09/2023,5374229,11562.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,01/09/2023,5374232,9690.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,05/09/2023,5375539,1990.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,08/09/2023,5376664,1925.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,08/09/2023,5377571,12095.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,29/09/2023,5378246,590.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LANGUAGE LINK PLUS,08/09/2023,5376309,2509.68,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LANGUAGE LINK PLUS,15/09/2023,5378249,675.32,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LANGUAGE LINK PLUS,26/09/2023,5382172,940.80,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LASER LEARNING LTD,01/09/2023,5375590,1000.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL HRA,Housing,LAVAT CONSULTING LTD,26/09/2023,5377902,1500.00,0.00,FEES - EXTERNAL,Suppliers - Education & Sports
CAPITAL HRA,Housing,LAVAT CONSULTING LTD,26/09/2023,5377903,2250.00,0.00,FEES - EXTERNAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LB HOUNSLOW CHILDRENS SERVICES,29/09/2023,5376161,43218.86,0.00,SERVICES/FEES,Suppliers - Financial Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEARNING TREE CHILDCARE LTD,22/09/2023,5380720,660.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,08/09/2023,5376636,3104.97,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,08/09/2023,5376638,1309.16,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,12/09/2023,5378365,3603.30,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LETS LEAP SPORTS ACADEMY LTD,12/09/2023,5378352,7360.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LETS LEAP SPORTS ACADEMY LTD,12/09/2023,5378353,7360.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LETS LEAP SPORTS ACADEMY LTD,12/09/2023,5378354,7360.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEXTOX,12/09/2023,5377746,424.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEXTOX,15/09/2023,5374299,544.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEXTOX,15/09/2023,5374302,544.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEXTOX,26/09/2023,5380306,832.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEXTOX,26/09/2023,5380307,694.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,LH - PLC,29/09/2023,5385572,819.75,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,05/09/2023,5369066,1923.10,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,08/09/2023,5369682,6888.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,08/09/2023,5369775,16924.59,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,12/09/2023,5373226,3915.71,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Children's and Education Services,LIBERATA UK LTD,12/09/2023,5373226,3915.71,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,19/09/2023,5379157,44190.92,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,LIBERATA UK LTD,19/09/2023,5374343,13925.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,19/09/2023,5374340,1623.38,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,19/09/2023,5374374,18473.04,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,19/09/2023,5374375,41919.84,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,22/09/2023,5376283,5750.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,22/09/2023,5375879,1686.52,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,22/09/2023,5376282,18533.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LIBERATA UK LTD,26/09/2023,5378817,4780.74,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,26/09/2023,5378797,810.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,26/09/2023,5378826,8868.33,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,26/09/2023,5378829,3915.71,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,26/09/2023,5379235,348485.95,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Children's and Education Services,LIBERATA UK LTD,26/09/2023,5378829,3915.71,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Children's and Education Services,LIBERATA UK LTD,26/09/2023,5379235,4108.10,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,26/09/2023,5378811,2660.98,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,26/09/2023,5378815,8460.74,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,26/09/2023,5378822,941.60,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,26/09/2023,5378823,3675.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,26/09/2023,5379235,298079.73,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,LINK ESTATES LIMITED,15/09/2023,5378323,30171.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINK ESTATES LIMITED,19/09/2023,5379643,14105.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - Accomodation (Housing)
FINANCE AND RESOURCES,Revenue Recharges,LIQUIDLOGIC LTD,01/09/2023,5374083,28931.51,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE MUNCHKINS MONTESSORI LTD,22/09/2023,5380725,660.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
COMMISSIONING,Public Health,LITTLE PARK SURGERY,05/09/2023,5376143,990.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Education,LOCK 24 LIMITED,15/09/2023,5379187,5872.90,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Revenue Recharges,LONDON BOROUGH OF EALING,12/09/2023,5372103,5000.00,0.00,GRANTS AND SUBSCRIPTIONS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Adult Social Care,LONDON BOROUGH OF EALING,19/09/2023,5375626,289221.13,0.00,OTHER THIRD PARTY PAYMENTS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,19/09/2023,5375626,311627.11,0.00,OTHER LOCAL AUTHORITIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,22/09/2023,5376286,6250.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,22/09/2023,5376310,2712.50,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,29/09/2023,5362594,1889.78,0.00,INDIRECT EMPLOYEE EXPENSES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,01/09/2023,5373222,137331.00,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,01/09/2023,5368568,2500.00,0.00,OTHER LOCAL AUTHORITIES,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,15/09/2023,5373459,90851.11,0.00,OTHER LOCAL AUTHORITIES,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,08/09/2023,5377032,63592.24,0.00,SERVICES/FEES,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,12/09/2023,5377035,200635.62,0.00,SERVICES/FEES,Local Authorities/Central Government
ASSISTANT CHIEF EXECUTIVE,Central Services,LONDON BOROUGH OF HOUNSLOW SWIMMING CLUB (LBHSC),22/09/2023,5378668,8965.20,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LONDON BOROUGH OF HOUNSLOW SWIMMING CLUB (LBHSC),22/09/2023,5378668,5976.80,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
COMMISSIONING,Public Health,LONDON BOROUGH OF LAMBETH,01/09/2023,5373112,20912.03,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,LONDON BUSES SERVICES LTD,05/09/2023,5369933,22746.68,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LONDON CARE & SUPPORT LTD,12/09/2023,5371356,8957.14,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LOTUS FOSTER CARE,15/09/2023,5378707,1574.40,0.00,TRANSPORT RECHARGES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Planning Services,LOW CARBON EUROPE,08/09/2023,5374239,2750.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LOWE CONSULTANCY SERVICES LIMITED,05/09/2023,5370725,3300.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,05/09/2023,5371075,1438.25,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,08/09/2023,5362775,1438.25,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
HOUSING REVENUE ACCOUNT,Housing Revenue Account,M&P FIRE PROTECTION LTD,12/09/2023,5377875,865.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CAPITAL HRA,Housing,M3 HOUSING,01/09/2023,5375545,1225.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Social Services,MA COST CONSULTING LTD T/A MAC CONSTRUCTION CONSULTANTS,26/09/2023,5376552,13758.75,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MAINS2POWER ELECTRICAL LTD,08/09/2023,5376719,2052.77,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,05/09/2023,5376298,15393.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,05/09/2023,5376299,15393.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
FINANCE AND RESOURCES,Revenue Recharges,MATOBO LTD,05/09/2023,5369968,3995.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL HRA,Housing,MATRIX SCM LIMITED,08/09/2023,5377173,7216.49,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL FINANCE AND RESOURCES,Central Services,MATRIX SCM LIMITED,15/09/2023,5378682,3891.75,0.00,ICT SOFTWARE COSTS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,15/09/2023,5378799,7000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,15/09/2023,5378806,4199.99,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,22/09/2023,5382962,111131.67,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,MAYA SUPPORTED LIVING LTD,12/09/2023,5376293,9880.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Financial Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,01/09/2023,5375624,4780.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,MAYDENCROFT LIMITED,26/09/2023,5376640,825.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,29/09/2023,5377165,35000.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MAYDENCROFT LIMITED,29/09/2023,5377740,500.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MAYPOLE THERAPEUTIC EDUCATION LTD,05/09/2023,5374342,24565.24,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
HOUSING AND REGENERATION,Housing Services,MEARS HOUSING MANAGEMENT LIMITED,15/09/2023,5378340,32000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MEDISORT LIMITED,12/09/2023,5377807,4425.90,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MEDISORT LIMITED,12/09/2023,5377894,4676.55,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERISTEM DESIGN LIMITED,01/09/2023,5374065,41886.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERISTEM DESIGN LIMITED,12/09/2023,5378265,39275.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERISTEM DESIGN LIMITED,12/09/2023,5378267,41886.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERISTEM DESIGN LIMITED,22/09/2023,5380245,8500.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,12/09/2023,5370749,15833.33,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,29/09/2023,5377720,15833.33,0.00,SERVICES/FEES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MEWA T/A MEDICAL EXPERT WITNESS ALLIANCE LLP,26/09/2023,5379759,1836.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Central Services,MIDDLESEX ASSOCIATION FOR THE BLIND,05/09/2023,5362144,7500.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MIDDLESEX ASSOCIATION FOR THE BLIND,05/09/2023,5362144,5000.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
HOUSING AND REGENERATION,Housing Services,MIDDLESEX HOUSING LTD,26/09/2023,5380308,1722.36,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,22/09/2023,5380689,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
