OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SPALDINGS LTD,09/06/2023,5338541,625.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Retail
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SPALDINGS LTD,16/06/2023,5340139,460.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Retail
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SPARK,09/06/2023,5341743,4579.98,0.00,OTHER CONTRACTED SERVICES,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SPLENDID (WEST LONDON) LTD - HOLIDAY INN BRENTFORD DOCK,23/06/2023,5348811,433.33,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5347291,621.74,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5347298,577.30,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5347314,3478.31,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5347315,1484.68,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5347702,1334.18,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5348013,-1230.13,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5348017,1230.13,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SSE- ( SOUTHERN ELECTRIC ENERGY SERVICES) - PART OF OVO FAMILY,20/06/2023,5348025,-1334.18,0.00,ENERGY COSTS,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST ALBANS DAY NURSERY LTD,27/06/2023,5350877,2000.70,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST GEORGES DAY NURSERY,27/06/2023,5350878,1231.58,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
COMMISSIONING,Public Health,ST JAMES MEDICHEM T/A CAMPBELLS CHEMIST,13/06/2023,5345645,1170.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST JOHNS SCHOOL AND COLLEGE,30/06/2023,5346648,48463.04,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST JOHNS SCHOOL AND COLLEGE,30/06/2023,5346650,30863.58,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,ST LUKES MISSION CHURCH,09/06/2023,5342983,9000.00,0.00,HSG OTHER COSTS,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347875,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347876,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347877,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347878,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347879,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347880,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347881,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347882,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347883,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347884,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347885,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,27/06/2023,5347886,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST. RICHARDS PLAYGROUP,27/06/2023,5350881,2954.88,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,STAFFING CONNECT (CARE EDUCATION LTD),23/06/2023,5346310,713.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,02/06/2023,5340549,3386.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,13/06/2023,5340278,6557.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,13/06/2023,5340547,6784.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,13/06/2023,5340548,4252.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,16/06/2023,5340523,5566.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,16/06/2023,5345293,2822.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Housing,STANNAH LIFTS LTD,27/06/2023,5350459,7416.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,STANNAH LIFTS LTD,30/06/2023,5347672,461.16,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING AND REGENERATION,Housing Services,STARFISH SEARCH LTD,20/06/2023,5342961,15250.00,0.00,SERVICES/FEES,Suppliers - Human Resources
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,STEER DAVIES AND GLEAVE LTD,02/06/2023,5315576,2412.25,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,STICKY FACES,27/06/2023,5350882,2770.20,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
FINANCE AND RESOURCES,Revenue Recharges,STM ENVIRONMENTAL LIMITED,30/06/2023,5351095,5014.12,0.00,COMMUNICATIONS & COMPUTING,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,STONE RESTORATION SERVICES LTD,06/06/2023,5337063,13526.42,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,STONE RESTORATION SERVICES LTD,20/06/2023,5342270,3932.50,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Education,STONEGROVE LTD,30/06/2023,5352127,146462.55,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Utilities
FINANCE AND RESOURCES,Revenue Recharges,STOPFORD,27/06/2023,5350549,6095.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,STORETEC SERVICES LTD,23/06/2023,5346627,559.30,0.00,PRINTING AND STATIONERY,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental Services,STRAIGHT MANUFACTURING LTD,16/06/2023,5346329,26359.20,0.00,"VEHICLES, PLANT AND EQUIPMENT",Suppliers - Environmental Services
CAPITAL HRA,Housing,STREETSPACE LIMITED,20/06/2023,5347691,4643.66,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,STREETSPACE LIMITED,20/06/2023,5347692,5527.25,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUEZ RECYCLING AND RECOVERY UK LTD,06/06/2023,5341755,428.40,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUEZ RECYCLING AND RECOVERY UK LTD,13/06/2023,5345566,1432.80,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUEZ RECYCLING AND RECOVERY UK LTD,23/06/2023,5348936,608.40,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUEZ RECYCLING AND RECOVERY UK LTD,30/06/2023,5352118,1317.60,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SUFFAH PRIMARY SCHOOL,27/06/2023,5350883,1385.10,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Planning Services,SUNDRY MISCELLANEOUS,13/06/2023,5345603,684.00,0.00,FEES & CHARGES - SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,SUNDRY MISCELLANEOUS,23/06/2023,5349278,827.20,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SUNNYSMILES CHILDCARE LTD,27/06/2023,5350884,615.60,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
HOUSING AND REGENERATION,Housing Services,SUNRO PROPETIES LTD T/A CROMPTON GUEST HOUSE & CROMPTON HOTEL,13/06/2023,5342970,29250.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SUNRO PROPETIES LTD T/A CROMPTON GUEST HOUSE & CROMPTON HOTEL,13/06/2023,5342971,21600.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,06/06/2023,5341757,615.96,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,09/06/2023,5343681,615.96,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,13/06/2023,5345338,538.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,16/06/2023,5346345,491.91,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMISSIONING,Public Health,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,20/06/2023,5348042,2308.43,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMISSIONING,Public Health,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,20/06/2023,5348043,2315.02,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMISSIONING,Public Health,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,20/06/2023,5348085,2067.89,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,23/06/2023,5350160,538.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,23/06/2023,5348938,615.96,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMISSIONING,Public Health,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,27/06/2023,5348862,2363.43,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMISSIONING,Public Health,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,27/06/2023,5350555,2665.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SUPREME PERSONNEL LIMITED T/A SUPREME RECRUITMENT SOLUTIONS,30/06/2023,5350547,615.96,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,SURFACE IMPRESSION LTD,23/06/2023,5342159,5899.22,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,23/06/2023,5349807,21324.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,27/06/2023,5349800,1550.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,27/06/2023,5349810,32023.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,27/06/2023,5350164,4248.83,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,27/06/2023,5350233,31500.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,27/06/2023,5350234,5625.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,30/06/2023,5350731,18945.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,30/06/2023,5350758,4439.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,30/06/2023,5350998,1444.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SURREY COUNTY COUNCIL,30/06/2023,5351105,1880.28,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SYSTEMATIX LTD,30/06/2023,5352177,885.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,T BROWN GROUP LTD,02/06/2023,5337848,726.01,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,T BROWN GROUP LTD,13/06/2023,5340483,580.12,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,T BROWN GROUP LTD,13/06/2023,5340484,1090.11,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,T BROWN GROUP LTD,16/06/2023,5342282,11890.26,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,T.MOHAN & CO. LTD,23/06/2023,5343648,865.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental Services,TANKS FOR EVERYTHING LIMITED,16/06/2023,5340145,1315.00,0.00,"VEHICLES, PLANT AND EQUIPMENT",Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,TARA HOUSE MONTESSORI NURSERY,06/06/2023,5335701,13871.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,TCKM LIMITED,13/06/2023,5345237,1515.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,TCKM LIMITED,16/06/2023,5345234,510.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
FINANCE AND RESOURCES,Revenue Recharges,TEAMVIEWER GERMANY GMBH,16/06/2023,5346553,2651.86,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,TEC SERVICES LIMITED (TECHNICAL ENVIRONMENTAL CLEANING SERVICES LIMITED),02/06/2023,5342045,1314.50,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,TEC SERVICES LIMITED (TECHNICAL ENVIRONMENTAL CLEANING SERVICES LIMITED),20/06/2023,5347929,835.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,TEC SERVICES LIMITED (TECHNICAL ENVIRONMENTAL CLEANING SERVICES LIMITED),27/06/2023,5350270,685.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,TECHNICAL ASSET MANAGEMENT,09/06/2023,5342965,1753.40,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Planning Services,TECHNICAL ASSET MANAGEMENT,09/06/2023,5342967,3972.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Planning Services,TECHNICAL ASSET MANAGEMENT,09/06/2023,5342968,3972.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Planning Services,TECHNICAL ASSET MANAGEMENT,27/06/2023,5347746,3972.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THAMES VALLEY TRANSPORT SERVICES LTD,20/06/2023,5346940,4320.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THAMES VALLEY TRANSPORT SERVICES LTD,20/06/2023,5347327,2400.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
FINANCE AND RESOURCES,Central Services,THAMES WATER UTILITIES (WATER SERV.),06/06/2023,5342800,2165.04,0.00,HSG ENERGY,Suppliers - Utilities
FINANCE AND RESOURCES,Central Services,THAMES WATER UTILITIES (WATER SERV.),06/06/2023,5342801,1146.11,0.00,HSG ENERGY,Suppliers - Utilities
FINANCE AND RESOURCES,Central Services,THAMES WATER UTILITIES (WATER SERV.),06/06/2023,5342803,964.64,0.00,HSG ENERGY,Suppliers - Utilities
FINANCE AND RESOURCES,Central Services,THAMES WATER UTILITIES (WATER SERV.),06/06/2023,5342804,929.74,0.00,HSG ENERGY,Suppliers - Utilities
FINANCE AND RESOURCES,Central Services,THAMES WATER UTILITIES (WATER SERV.),23/06/2023,5350140,620.99,0.00,HSG ENERGY,Suppliers - Utilities
FINANCE AND RESOURCES,Central Services,THAMES WATER UTILITIES (WATER SERV.),23/06/2023,5350141,619.68,0.00,HSG ENERGY,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE CHILDCARE CORPORATION LIMITED,27/06/2023,5350841,769.54,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE CHILDREN’S TRUST,02/06/2023,5341215,4539.70,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE CHILDREN’S TRUST,02/06/2023,5341217,3223.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE CO-OPERATIVE CHILDCARE,27/06/2023,5348819,670.50,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE DE LACEY DAY NURSERY SCHOOL,27/06/2023,5350890,2924.10,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE EDEN ACADEMY T/A MOORCROFT SCHOOL,30/06/2023,5350949,18789.04,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE ELFRIDA SOCIETY,02/06/2023,5340967,798.75,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,09/06/2023,5337974,6984.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE LODDON FOUNDATION LTD,30/06/2023,5351996,68655.13,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE MAGIC TREEHOUSE DAY NURSERY LIMITED,27/06/2023,5350893,615.60,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE ORCHARD KEW DAY NURSERY LIMITED,27/06/2023,5350894,1539.48,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,THE ORPHEUS CENTRE,02/06/2023,5335679,7626.39,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,02/06/2023,5336544,972.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,02/06/2023,5336546,583.84,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,02/06/2023,5336549,763.94,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,THE OYSTER PARTNERSHIP LTD,02/06/2023,5337512,1299.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,THE OYSTER PARTNERSHIP LTD,02/06/2023,5337880,914.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,THE OYSTER PARTNERSHIP LTD,02/06/2023,5337882,1299.38,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,09/06/2023,5339595,647.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,09/06/2023,5339596,731.79,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,09/06/2023,5339597,756.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,09/06/2023,5341726,743.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,THE OYSTER PARTNERSHIP LTD,09/06/2023,5343458,743.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,THE OYSTER PARTNERSHIP LTD,09/06/2023,5337921,1550.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
