OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327491,1350.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327488,1375.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327416,900.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327537,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327526,1350.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327458,960.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327427,1450.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327511,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327519,1163.37,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327462,983.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327541,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327463,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327379,970.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327492,1470.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327452,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327545,1300.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327454,1120.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327401,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327459,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327513,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327468,983.32,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327395,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327397,1140.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327422,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327479,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327520,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327388,1250.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327390,1343.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327460,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327524,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327438,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327457,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327477,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327487,1340.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327409,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327516,920.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327464,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327389,1350.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327482,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327509,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327510,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327456,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327371,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327372,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327470,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327472,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327473,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327474,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327475,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327539,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327527,1200.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327378,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327375,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327393,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327471,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327476,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327410,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327411,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327365,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327478,1069.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327417,975.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327376,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327448,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327412,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327543,800.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327469,960.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327532,983.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327423,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327407,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327399,1320.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327528,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327530,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327518,1950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327531,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,25/04/2023,5327507,1300.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328558,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328559,792.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5327558,736.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328640,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328705,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328721,1980.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Adult Social Care,REDACTED PERSONAL DATA,28/04/2023,5324513,785.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328739,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328740,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328741,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328742,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328743,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328744,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328610,1395.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328611,1925.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328613,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,28/04/2023,5328614,1980.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,REDACTED PERSONAL DATA,28/04/2023,5327059,700.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,REDACTED PERSONAL DATA,28/04/2023,5327059,800.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
ASSISTANT CHIEF EXECUTIVE,Public Health,REFUGE,06/04/2023,5313755,45913.00,0.00,AGRESSO DEBTORS CONTRIBUTIONS,Voluntary organisations
ASSISTANT CHIEF EXECUTIVE,Public Health,REFUGE,25/04/2023,5325402,7000.00,0.00,OTHER THIRD PARTY PAYMENTS,Voluntary organisations
ASSISTANT CHIEF EXECUTIVE,Central Services,REFUGEE ACTION KINGSTON,04/04/2023,5319014,9450.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
FINANCE AND RESOURCES,Revenue Recharges,REGIONAL NETWORK SOLUTIONS LTD,21/04/2023,5318391,2800.00,0.00,SERVICES/FEES,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REHABILITATION MANUFACTURING SERVICES LTD,21/04/2023,5318063,1019.70,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REHABILITATION MANUFACTURING SERVICES LTD,25/04/2023,5320516,1150.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,RESTORE PLC,18/04/2023,5324583,4012.07,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,RH BUILDERS & DECORATORS LTD,04/04/2023,5320217,664.99,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIANA DEVELOPMENT NETWORK,04/04/2023,5318991,2940.00,0.00,PRIVATE CONTRACTORS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIANA DEVELOPMENT NETWORK,28/04/2023,5329849,2940.00,0.00,PRIVATE CONTRACTORS,External - Grants/Allowances
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,RICARDO - AEA LTD,25/04/2023,5323035,3065.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RICHMOND FELLOWSHIP,25/04/2023,5327764,1440.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RICHMOND MUSIC TRUST,11/04/2023,5319565,8978.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
HOUSING REVENUE ACCOUNT,Housing Revenue Account,RICOH UK LTD,18/04/2023,5322892,594.95,0.00,PRINTING AND STATIONERY,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RICOH UK LTD,21/04/2023,5327007,630.62,0.00,PRINTING AND STATIONERY,Suppliers - ICT Hardware/Software/Networks etc
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Central Services,RIDER LEVETT BUCKNALL UK LTD,06/04/2023,5320472,109.60,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,06/04/2023,5320472,2375.20,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,RIDER LEVETT BUCKNALL UK LTD,06/04/2023,5320472,1890.60,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,RIDER LEVETT BUCKNALL UK LTD,14/04/2023,5320480,1870.85,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,RIDER LEVETT BUCKNALL UK LTD,25/04/2023,5327828,22106.72,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,RIDER LEVETT BUCKNALL UK LTD,25/04/2023,5327830,6296.12,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Central Services,RIDER LEVETT BUCKNALL UK LTD,28/04/2023,5327777,54.80,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,28/04/2023,5327777,1187.60,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,RIDER LEVETT BUCKNALL UK LTD,28/04/2023,5327777,945.30,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,RIGHT OF LIGHT CONSULTING,25/04/2023,5319820,1750.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,RIGHT OF LIGHT CONSULTING,25/04/2023,5327787,1750.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIPPLEVALE SCHOOL LIMITED,04/04/2023,5309506,13122.51,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,RIVERSIDE VINEYARD CHRISTIAN FELLOWSHIP,25/04/2023,5327879,20000.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318008,9269.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318009,6758.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318010,10726.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318011,9269.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318027,10540.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318029,14043.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,ROCKWOOD ESTATES LIMITED,04/04/2023,5318030,18352.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,RODNEY MELVILLE AND PARTNERS LIMITED,28/04/2023,5329938,7500.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
