OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DICKY BIRDS PRE-SCHOOL NURSERIES LIMITED,09/02/2024,5433694,10114.17,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DICKY BIRDS PRE-SCHOOL NURSERIES LIMITED,09/02/2024,5433764,2662.66,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVAN PRIVATE HIRES,27/02/2024,5438067,13847.35,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Adult Social Care,DIVERSE SERVICES LIMITED,23/02/2024,5434275,2294.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,09/02/2024,5432112,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL COMMUNITY & STRATEGY,Environmental Services,DOING R BIT LTD,27/02/2024,5441575,7502.00,0.00,OTHER DESIGN EXPENSES,Suppliers - Traffic management/Highways
CAPITAL COMMUNITY & STRATEGY,Environmental Services,DOING R BIT LTD,27/02/2024,5441578,9693.00,0.00,OTHER DESIGN EXPENSES,Suppliers - Traffic management/Highways
CHILDRENS AND ADULT SERVICES,Adult Social Care,DOLS DEVINE MERCY LIMITED,23/02/2024,5437866,771.15,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,DOMESTIC LIFT SERVICES LTD,16/02/2024,5435911,6862.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,DR ADI COOPER LTD,20/02/2024,5430506,4800.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,DR M H MUZAFER,06/02/2024,5432173,1062.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,DR M PATEL T/A GLEBE ST SURGERY,06/02/2024,5432167,2268.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,DR S MAYOR T/A BATH ROAD SURGERY,06/02/2024,5432153,2574.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,DR. SINGH'S SURGERY,06/02/2024,5432163,1206.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,DRAINFIX SERVICES LTD,02/02/2024,5431904,1350.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,DRAINFIX SERVICES LTD,27/02/2024,5441532,715.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,DRUGLINK LTD,06/02/2024,5432361,4326.30,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DSCP SERVICES LTD,02/02/2024,5429811,530.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,DULUX DECORATOR CENTRE,20/02/2024,5435231,2119.74,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DUNCAN LEWIS SOLICITORS,16/02/2024,5435304,500.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
CHILDRENS AND ADULT SERVICES,Adult Social Care,EACH COUNSELLING & SUPPORT,23/02/2024,5433171,12500.00,0.00,AGRESSO DEBTORS CONTRIBUTIONS,Voluntary organisations
COMMUNITY & STRATEGY,Central Services,EALING AND HOUNSLOW COMMUNITY VOLUNTARY SERVICE,02/02/2024,942044,10833.34,0.00,VOLUNTARY ASSOCIATIONS,Suppliers - Professional Services (consultants)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,EALING COUNCIL,06/02/2024,5429746,1100.00,0.00,INDIRECT EMPLOYEE EXPENSES,Local Authorities/Central Government
CAPITAL COMMUNITY & STRATEGY,Culture & Related Services,EALING COUNCIL,13/02/2024,5416967,400000.00,0.00,FEES - EXTERNAL,Local Authorities/Central Government
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,EALING COUNCIL,13/02/2024,5432097,37900.00,0.00,INDIRECT EMPLOYEE EXPENSES,Local Authorities/Central Government
COMMUNITY & STRATEGY,Cultural and Related Services,EALING COUNCIL,16/02/2024,5432233,2182.39,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EALING MENCAP,16/02/2024,5429518,34432.19,0.00,PUBLIC TRANSPORT,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ECONOMIC MODELING LLC (EMSI),20/02/2024,5433426,6500.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EDGE SERVICES,27/02/2024,5437326,4840.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,EDGE TRAINING AND CONSULTANCY LIMITED,23/02/2024,5432316,875.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,EDGE TRAINING AND CONSULTANCY LIMITED,23/02/2024,5432318,975.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,EDGE TRAINING AND CONSULTANCY LIMITED,23/02/2024,5432319,975.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,EE LTD (AIRTIME),02/02/2024,5430668,10484.80,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
COMMUNITY & STRATEGY,Revenue Recharges,ELITE CATERING,02/02/2024,5428651,8148.50,0.00,MISCELLANEOUS EXPENSES,Suppliers - Catering
COMMUNITY & STRATEGY,Revenue Recharges,ELITE CATERING,09/02/2024,5430153,634.00,0.00,CATERING/PROVISIONS,Suppliers - Catering
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELLIOT AND PHELPS LIMITED,16/02/2024,5435772,6955.20,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,06/02/2024,5429253,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,13/02/2024,5429254,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,20/02/2024,5432660,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,27/02/2024,5437249,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ENEMY OF BOREDOM LIMITED,16/02/2024,5435818,493.94,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ENIGMA SECURITY SOLUTIONS LIMITED,16/02/2024,5437090,5546.10,0.00,CATERING/PROVISIONS,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ENIGMA SECURITY SOLUTIONS LIMITED,16/02/2024,5437093,1008.00,0.00,CATERING/PROVISIONS,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,ENIGMA SECURITY SOLUTIONS LIMITED,23/02/2024,5435930,1060.08,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ENIGMA SECURITY SOLUTIONS LIMITED,23/02/2024,5437346,8023.75,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ENVIVA COMPLEX CARE,23/02/2024,5437208,4006.69,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,23/02/2024,5438069,4964.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,23/02/2024,5438071,2520.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,23/02/2024,5438073,4725.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,23/02/2024,5438074,3960.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,23/02/2024,5438076,3870.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,23/02/2024,5438078,3420.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,EUROPEAN ASBESTOS SERVICES LIMITED,23/02/2024,5434756,980.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,EUROPEAN ASBESTOS SERVICES LIMITED,23/02/2024,5434757,984.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,EUROPEAN ASBESTOS SERVICES LIMITED,23/02/2024,5434758,874.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,09/02/2024,5433594,5111.20,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,09/02/2024,5433595,9762.37,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,09/02/2024,5433677,4009.30,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,09/02/2024,5433745,3266.75,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,09/02/2024,5433746,4775.50,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAAC ENTRANCE SOLUTIONS UK,09/02/2024,5433550,2100.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,FAAC ENTRANCE SOLUTIONS UK,27/02/2024,5434424,2063.70,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAIRYLAND NURSERY,09/02/2024,5433596,1347.80,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAMILY ASSESSMENT AND INTERVENTION SERVICE LTD,16/02/2024,5434759,2400.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAMILY ASSESSMENT AND INTERVENTION SERVICE LTD,16/02/2024,5434760,2800.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAMILY SOCIETY,23/02/2024,5439555,35565.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FEATHERSTONE HIGH SCHOOL,23/02/2024,5437592,3282.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FEATHERSTONE HIGH SCHOOL,23/02/2024,5437593,3282.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FEATHERSTONE HIGH SCHOOL,23/02/2024,5437594,4332.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FEATHERSTONE HIGH SCHOOL,23/02/2024,5437595,4123.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
COMMUNITY & STRATEGY,Cultural and Related Services,FELTHAM ARTS ASSOCIATION,02/02/2024,5428251,9375.00,0.00,VOLUNTARY ASSOCIATIONS,Voluntary organisations
COMMUNITY & STRATEGY,Environmental and Regualtory Services,FERN CONSULTING SERVICES LTD,23/02/2024,5433538,4185.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,02/02/2024,5431476,7756.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,16/02/2024,5436154,8309.40,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,20/02/2024,5437341,7710.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,20/02/2024,5437343,9191.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,23/02/2024,5440703,3435.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FILIGREE COMMUNICATIONS LIMITED,20/02/2024,5437641,1146.88,0.00,MISCELLANEOUS EXPENSES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,FIRNTEC LTD,02/02/2024,5429584,7058.10,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,02/02/2024,5429585,7058.10,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,02/02/2024,5429586,7058.10,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,02/02/2024,5429592,5700.78,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,02/02/2024,5429677,6243.31,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,02/02/2024,5429680,5700.78,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,23/02/2024,5439780,5016.20,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,23/02/2024,5439782,5016.20,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,23/02/2024,5439965,6270.25,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,FIRNTEC LTD,23/02/2024,5439970,6786.77,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,FIRST FOLIO DESIGN LTD,13/02/2024,5429509,440.00,0.00,EMPLOYEES - ADMINISTRATIVE,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,09/02/2024,5433597,13282.75,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,09/02/2024,5433678,8470.75,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,09/02/2024,5433747,14461.20,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,13/02/2024,5435165,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,13/02/2024,5435166,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,16/02/2024,5437183,686.00,0.00,SERVICES/FEES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,FIRST4YOU MANAGEMENT SERVICES LTD,23/02/2024,5432917,6456.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,FIRST4YOU MANAGEMENT SERVICES LTD,23/02/2024,5434273,4080.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,FIRSTCARE PRACTICE,06/02/2024,5432165,1188.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,FITPS LTD,09/02/2024,5433168,2270.93,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,16/02/2024,5434256,2307.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,16/02/2024,5434257,492.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439693,1586.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439694,661.50,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439695,756.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439699,2307.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439701,984.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439702,648.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439705,972.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,27/02/2024,5439990,2438.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FOCUS TRAINING - FOCUS 1ST ACADEMY,19/02/2024,5375837,4140.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FOCUS TRAINING - FOCUS 1ST ACADEMY,19/02/2024,5375838,-4140.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FOOTY FUN 4 KIDS,02/02/2024,5431257,7357.08,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FORESIGHT CLINICAL SERVICES LTD,27/02/2024,5441445,945.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,FOXCROWN LIMITED,23/02/2024,5437388,1200.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,FOXCROWN LIMITED,23/02/2024,5437406,750.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,FOXCROWN LIMITED,23/02/2024,5437407,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,FOXCROWN LIMITED,23/02/2024,5437408,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,FOXCROWN LIMITED,23/02/2024,5437465,1090.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,FRANKHAM CONSULTANCY GROUP LTD,06/02/2024,5432366,4419.89,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,FRANKHAM CONSULTANCY GROUP LTD,09/02/2024,5432416,6858.60,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,FRANKHAM CONSULTANCY GROUP LTD,13/02/2024,5434398,1647.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,FRANKHAM CONSULTANCY GROUP LTD,13/02/2024,5434653,4446.57,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
