OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393024,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392989,920.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393002,1275.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393059,1250.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392994,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393060,840.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392982,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392987,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392963,975.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392980,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392981,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392943,1125.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393052,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392941,1125.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393054,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393070,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392950,1300.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392968,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392945,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392995,1550.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392978,1400.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393031,1320.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393028,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393058,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392959,1343.33,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392939,1350.00,0.00,"RENTS, RATES AND OTHER CHARGES",External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392986,975.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393026,1130.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393027,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392988,1300.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392927,983.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392928,980.98,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392929,848.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392930,848.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392975,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393075,995.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392993,1340.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392962,1110.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393078,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393001,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392944,2125.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393010,1300.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393053,845.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393030,1375.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392970,900.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393072,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393007,960.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392979,1450.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393049,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393056,1163.37,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393011,983.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393076,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392938,970.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393033,1470.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393003,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393079,1300.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393005,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392958,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393008,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393051,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392952,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392954,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392976,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393023,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393057,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392947,1250.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393009,950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393061,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392990,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393021,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393029,1340.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392965,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393012,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392948,1350.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393048,895.32,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393006,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392932,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392933,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393015,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393017,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393018,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393019,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393074,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393063,1200.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392937,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392951,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393016,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393020,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392966,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392926,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393022,1069.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392971,975.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392999,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392967,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393077,800.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393068,983.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5392956,1340.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393064,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393066,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393055,1950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393067,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,27/10/2023,5393046,1325.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,REDACTED PERSONAL DATA,27/10/2023,5386998,1200.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396723,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396972,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396559,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396572,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396563,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396575,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,31/10/2023,5396578,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,31/10/2023,5397548,550.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,31/10/2023,5395367,5198.40,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,31/10/2023,5396968,938.52,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,REDACTED PERSONAL DATA,31/10/2023,5396722,890.57,0.00,MISCELLANEOUS EXPENSES,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,10/10/2023,5388548,2910.20,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,10/10/2023,5388628,4472.30,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,10/10/2023,5388711,2648.20,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
FINANCE AND RESOURCES,Revenue Recharges,REGIONAL NETWORK SOLUTIONS LTD,24/10/2023,5388050,3000.00,0.00,SERVICES/FEES,Suppliers - ICT Hardware/Software/Networks etc
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,RESTORE DATASHRED,27/10/2023,5394348,665.46,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,RESTORE PLC,06/10/2023,5385881,1833.72,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RESTORE PLC,10/10/2023,5388081,210.10,0.00,PRINTING AND STATIONERY,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Revenue Recharges,RESTORE PLC,10/10/2023,5388081,367.77,0.00,SERVICES/FEES,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,RESTORE PLC,10/10/2023,5388082,4911.76,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,RH BUILDERS & DECORATORS LTD,06/10/2023,5388017,459.69,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CAPITAL HRA,Housing,RICHARD DAVID MILLS,10/10/2023,5389400,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,RICHARDSONS,20/10/2023,5385873,500.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,RICHARDSONS,27/10/2023,5388255,500.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,RICOH UK LTD,10/10/2023,5387049,819.21,0.00,PRINTING AND STATIONERY,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RICOH UK LTD,31/10/2023,5390276,663.27,0.00,PRINTING AND STATIONERY,Suppliers - ICT Hardware/Software/Networks etc
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,10/10/2023,5389207,9632.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIVERSIDE COMMUNITY DAY NURSERY,10/10/2023,5388554,3987.44,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIVERSIDE COMMUNITY DAY NURSERY,10/10/2023,5388634,2963.79,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,13/10/2023,5387921,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,20/10/2023,5387922,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,27/10/2023,5392000,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ROCKS LANE MONTESSORI LTD,10/10/2023,5388635,4895.78,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ROCKS LANE MONTESSORI LTD,10/10/2023,5388717,1487.73,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,ROSSI LONG CONSULTING LTD,13/10/2023,5387955,1240.00,0.00,FEES - EXTERNAL,Suppliers - Utilities
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,ROSSI LONG CONSULTING LTD,13/10/2023,5387956,922.50,0.00,FEES - EXTERNAL,Suppliers - Utilities
COMMISSIONING,Public Health,ROYAL FREE LONDON NHS TRUST,24/10/2023,5390299,9748.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
FINANCE AND RESOURCES,Central Services,ROYAL MAIL GROUP LTD,03/10/2023,5385665,725.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - Utilities
FINANCE AND RESOURCES,Revenue Recharges,ROYAL MAIL GROUP LTD,10/10/2023,5389250,2784.03,0.00,PRIVATE CONTRACTORS,Suppliers - Utilities
CAPITAL HRA,Housing,RPA,24/10/2023,5388030,5109.58,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,RUNNYMEDE AND SPELTHORNE CITIZENS ADVICE BUREAU,20/10/2023,5390981,950.00,0.00,VOLUNTARY ASSOCIATIONS,Voluntary organisations
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,06/10/2023,5384641,580.36,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,06/10/2023,5384650,525.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,24/10/2023,5392887,454.40,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,24/10/2023,5392887,181.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,24/10/2023,5392887,196.56,0.00,PRINTING AND STATIONERY,Suppliers - General Goods & Services
