OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
HOUSING AND REGENERATION,Planning Services,HI JUMP LTD,08/08/2023,5367969,2400.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Education,HIGHVIEW ROOFING AND EXTERNALS LTD,15/08/2023,5368428,112926.71,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HOGARTH CHARITABLE TRUST COMPANY LIMITED,01/08/2023,5360511,9082.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Education & Sports
HOUSING AND REGENERATION,Planning Services,HOGARTH CHARITABLE TRUST COMPANY LIMITED,18/08/2023,5368366,1000.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOME SCHOOL TUTORING TWICKENHAM,01/08/2023,5363938,2490.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
ASSISTANT CHIEF EXECUTIVE,Central Services,HOME-START RICHMOND KINGSTON AND HOUNSLOW,01/08/2023,5356508,7377.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
ASSISTANT CHIEF EXECUTIVE,Central Services,HOME-START RICHMOND KINGSTON AND HOUNSLOW,15/08/2023,5360512,6906.25,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HOME-START RICHMOND KINGSTON AND HOUNSLOW,15/08/2023,5360512,6906.25,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOPE EDUCATION LIMITED,11/08/2023,5361510,579.82,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
COMMISSIONING,Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,18/08/2023,5369548,55626.50,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,18/08/2023,5369549,23599.72,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
ASSISTANT CHIEF EXECUTIVE,Public Health,HOUNSLOW ARTS CENTRE,11/08/2023,5368140,1683.50,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Advertising/Events/Publicity
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,HOUNSLOW ARTS TRUST LTD,22/08/2023,5369973,75000.00,0.00,VOLUNTARY ASSOCIATIONS,Voluntary organisations
ASSISTANT CHIEF EXECUTIVE,Central Services,HOUNSLOW BOROUGH RESPIRATORY SUPPORT GROUP,01/08/2023,5361610,11480.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
ASSISTANT CHIEF EXECUTIVE,Central Services,HOUNSLOW CITIZENS ADVICE BUREAUX,04/08/2023,940785,27083.34,0.00,VOLUNTARY ASSOCIATIONS,Voluntary organisations
ASSISTANT CHIEF EXECUTIVE,Central Services,HOUNSLOW COMMUNITY TRANSPORT,04/08/2023,940783,3333.34,0.00,VOLUNTARY ASSOCIATIONS,Voluntary organisations
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,HOUNSLOW HIGHWAYS SERVICES LTD,01/08/2023,5361527,8737.50,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,HOUNSLOW HIGHWAYS SERVICES LTD,08/08/2023,5365910,4763.10,0.00,PRIVATE CONTRACTORS,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,HOUNSLOW HIGHWAYS SERVICES LTD,08/08/2023,5365912,595.40,0.00,PRIVATE CONTRACTORS,Suppliers - Traffic management/Highways
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,11/08/2023,5367971,5949.78,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,11/08/2023,5367966,19582.98,0.00,PRIVATE CONTRACTORS,Suppliers - Traffic management/Highways
HOUSING AND REGENERATION,Planning Services,HOUNSLOW HIGHWAYS SERVICES LTD,11/08/2023,5367968,906.07,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,15/08/2023,5367958,18837.49,0.00,CATERING/PROVISIONS,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,15/08/2023,5367959,19867.52,0.00,CATERING/PROVISIONS,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,22/08/2023,5367528,2101715.23,0.00,PRIVATE CONTRACTORS,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,22/08/2023,5370119,81666.66,0.00,PRIVATE CONTRACTORS,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,25/08/2023,5371132,21755.45,0.00,AGRESSO DEBTORS FEES AND CHARGES,Suppliers - Traffic management/Highways
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,25/08/2023,5371133,14540.37,0.00,AGRESSO DEBTORS FEES AND CHARGES,Suppliers - Traffic management/Highways
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,29/08/2023,5374012,6138.93,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Traffic management/Highways
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370664,1550.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370666,7161.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370668,6138.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370669,2046.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370671,2170.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370673,4950.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370674,6138.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370675,5115.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370677,1550.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370678,6138.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370679,5115.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370680,1395.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370681,5952.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,HOUSING SOLUTIONS LONDON LIMITED,22/08/2023,5370682,1550.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HOUSING SYSTEMS LTD,11/08/2023,5368501,1135.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Financial Services
CAPITAL HRA,Housing,HOWARTH CONTRACTORS LTD,15/08/2023,5369078,138888.36,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,HOWARTH CONTRACTORS LTD,15/08/2023,5369079,18811.65,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,11/08/2023,5368489,4103.62,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,11/08/2023,5368491,1138.36,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,11/08/2023,5368495,1123.36,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,15/08/2023,5368980,735.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,15/08/2023,5368981,750.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,22/08/2023,5370151,980.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,22/08/2023,5370152,980.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,22/08/2023,5370153,490.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,04/08/2023,5358984,500.00,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,25/08/2023,5365723,2000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,25/08/2023,5365724,1650.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,25/08/2023,5365725,1250.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HUNTER & PARTNERS LIMITED,29/08/2023,5368103,750.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HYCS DEPOSIT,18/08/2023,5369659,960.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,HYDROCK CONSULTANTS LTD,25/08/2023,5366866,9306.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,I & J BUSHELL LIMITED,22/08/2023,5367131,72545.00,0.00,NON SECTION 106,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,I AM TRAINING LTD,11/08/2023,5368179,2415.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,I AM TRAINING LTD,18/08/2023,5370124,2442.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,I CHOOSE FREEDOM CHARITY,08/08/2023,5365781,1248.60,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,I CHOOSE FREEDOM CHARITY,29/08/2023,5373256,1248.60,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,I WILL SOLICITORS LTD,25/08/2023,5370346,1140.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Planning Services,IGLOO PLANNING SERVICES LIMITED,25/08/2023,5368365,2362.50,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ILECS LIMITED,18/08/2023,5369726,3870.26,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,IMPERIAL POLYTHENE PRODUCTS LTD,11/08/2023,5342246,1156.90,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,IMPERIAL POLYTHENE PRODUCTS LTD,11/08/2023,5342253,1258.60,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,INFINITY FUN LTD,08/08/2023,5367498,3060.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,INFINITY SERVICES (UK) LIMITED,08/08/2023,5360264,5100.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,INFINITY SERVICES (UK) LIMITED,08/08/2023,5360265,5100.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
FINANCE AND RESOURCES,Central Services,INFORM CPI LTD,04/08/2023,5358091,10000.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Adult Social Care,INITIAL MEDICAL SERVICES,08/08/2023,5367954,1808.43,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Revenue Recharges,INSIGHT DIRECT,15/08/2023,5362591,622.20,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,INSPIRATION BOOKS LIMITED,11/08/2023,5368313,657.90,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,INSTITUTE OF LICENSING LIMITED,11/08/2023,5360443,615.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,INTERGENERATIONAL MUSIC MAKING CIC,11/08/2023,5365135,25000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,04/08/2023,5358699,1552.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,04/08/2023,5358701,1380.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,04/08/2023,5358703,13330.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,04/08/2023,5358704,2954.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,11/08/2023,5360597,2954.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,11/08/2023,5360601,1552.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,11/08/2023,5360605,1380.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,18/08/2023,5362767,2954.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,18/08/2023,5362768,1380.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,18/08/2023,5362769,2070.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,22/08/2023,5366782,1380.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,22/08/2023,5366783,2070.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,22/08/2023,5366784,2954.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,22/08/2023,5368119,7762.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,22/08/2023,5368120,12915.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,INTERQUEST GROUP UK LIMITED,22/08/2023,5368121,12825.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ISTA ENERGY SOLUTIONS LIMITED,22/08/2023,5369664,3454.50,0.00,ENERGY COSTS,Suppliers - Utilities
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5359143,8897.63,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5359145,-8741.73,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5359146,-9962.31,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5369663,6899.08,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5369665,6165.68,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5369668,5016.52,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5369671,8741.73,0.00,ENERGY COSTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,ISTA ENERGY SOLUTIONS LTD,18/08/2023,5369673,9962.31,0.00,ENERGY COSTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ISW ASSESSMENT AND CONSULTANCY LIMITED,11/08/2023,5368181,837.25,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,ITEC TRAINING SOLUTIONS LIMITED,01/08/2023,5359045,555.90,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,IVY RAVENS,08/08/2023,5365178,7750.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,J AND L SCAFFOLDING LTD,15/08/2023,5368944,1425.00,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,J TYLER & SONS,15/08/2023,5368902,3450.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Vehicles/Transport
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,J TYLER & SONS,25/08/2023,5373177,3235.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Vehicles/Transport
FINANCE AND RESOURCES,Revenue Recharges,JADU CREATIVE LTD,15/08/2023,5361973,860.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL HRA,Housing,JDS SOLICITORS LTD,01/08/2023,5362776,2100.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,JMP MEDICS LTD,15/08/2023,5369115,700.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,JOHN HANLON AND CO LIMITED,25/08/2023,5369145,3970.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,JOHN HANLON AND CO LIMITED,25/08/2023,5369146,3310.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,JOHNSONS APPARELMASTER LIMITED,22/08/2023,5368886,236.24,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,JONES LANG LASALLE LIMITED,08/08/2023,5366870,12202.00,0.00,FEES - EXTERNAL,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Adult Social Care,JOSHOLIN LTD,04/08/2023,5362563,1500.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,JUS EDUCTION,22/08/2023,5367534,11328.00,0.00,SERVICES/FEES,Suppliers - Education & Sports
CAPITAL HRA,Housing,K AND A CONSTRUCTION (CIS),01/08/2023,5364544,3036.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,K AND A CONSTRUCTION (CIS),01/08/2023,5364545,2577.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,K AND A CONSTRUCTION (CIS),01/08/2023,5364546,1683.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,K AND A CONSTRUCTION (CIS),04/08/2023,5365081,2400.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,K AND A CONSTRUCTION (CIS),15/08/2023,5369063,4370.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,K AND A CONSTRUCTION (CIS),15/08/2023,5369064,4370.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,K AND A CONSTRUCTION (CIS),22/08/2023,5370148,4370.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,K AND A CONSTRUCTION (CIS),22/08/2023,5369119,4975.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,K AND A CONSTRUCTION (CIS),29/08/2023,5373537,16173.75,0.00,MISCELLANEOUS EXPENSES,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,K AND A CONSTRUCTION (CIS),29/08/2023,5373538,7766.25,0.00,MISCELLANEOUS EXPENSES,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,KABA LTD,11/08/2023,5361233,500.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KADS SUPPORT SERVICES LIMITED,11/08/2023,5365278,2000.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,KENBURN WASTE MANAGEMENT LIMITED,18/08/2023,5369531,780.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
CAPITAL HRA,Housing,KENDALL KINGSCOTT LIMITED,25/08/2023,5368941,594.00,0.00,PLANS AND SURVEYS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,KENDALL KINGSCOTT LIMITED,25/08/2023,5368942,594.00,0.00,PLANS AND SURVEYS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,KENT COUNTY COUNCIL,01/08/2023,5363992,4478.61,0.00,ENERGY COSTS,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KENT COUNTY COUNCIL,01/08/2023,5363987,970.29,0.00,ENERGY COSTS,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KENT COUNTY COUNCIL,01/08/2023,5363989,2771.60,0.00,ENERGY COSTS,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KENT COUNTY COUNCIL,01/08/2023,5364078,866.12,0.00,ENERGY COSTS,Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,KENT COUNTY COUNCIL,01/08/2023,5363973,671.95,0.00,ENERGY COSTS,Suppliers - Utilities
