Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,20/09/2023,145.96
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,145.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,145.85
Adult Social Care,My Options,Supplies & Services,Laundry & Towel Hire,PHS GROUP,11/09/2023,145.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,145.75
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,145.73
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,01/09/2023,145.73
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/09/2023,145.73
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2023,145.73
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,29/09/2023,145.53
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,145.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,145.35
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,29/09/2023,145.17
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,E Solutions Ltd,26/09/2023,145.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Grants (Expenses),24X7 Ltd,05/09/2023,144.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,144.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,25/09/2023,144.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,144.70
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,144.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,144.36
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,144.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,144.17
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/09/2023,144.16
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,18/09/2023,144.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,143.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,143.88
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,143.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,143.74
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,143.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,143.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,143.43
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,19/09/2023,143.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,142.52
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,142.41
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,142.29
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/09/2023,142.16
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,18/09/2023,142.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,141.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,141.76
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,141.55
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,25/09/2023,141.35
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,141.16
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,27/09/2023,141.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,01/09/2023,141.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/09/2023,140.91
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Third Party Payments,Residual Waste Collection,FCC Recycling Ltd ,11/09/2023,140.88
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,140.79
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,140.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,140.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,140.47
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,140.20
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,140.08
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,20/09/2023,140.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,20/09/2023,140.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,First Aid,J P L LTD,19/09/2023,139.76
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,15/09/2023,139.74
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,139.43
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,04/09/2023,139.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,139.15
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,26/09/2023,139.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,15/09/2023,139.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,138.86
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,27/09/2023,138.70
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,Paintwell Limited,13/09/2023,138.66
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,138.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,138.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/09/2023,138.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,138.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,138.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,138.08
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Easylink,29/09/2023,137.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,137.53
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,137.29
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,21/09/2023,137.00
"Communities, Customer & Commercial Services",Sport & Leisure,Employees,Agency Supply Costs,TOTAL CATERING SOLUTONS RECRUITMENT LTD,25/09/2023,136.96
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,136.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,136.77
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,136.53
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,15/09/2023,136.50
Adult Social Care,Community Social Work (Principal Social Worker),Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,11/09/2023,136.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,12/09/2023,136.00
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,11/09/2023,136.00
Policy & Governance,Governance & Legal Services,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,11/09/2023,136.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/09/2023,135.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,135.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/09/2023,135.39
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,19/09/2023,135.27
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F H LTD,29/09/2023,135.20
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F H LTD,18/09/2023,135.20
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F H LTD,28/09/2023,135.20
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,26/09/2023,135.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,135.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Vortex Cleaning Ltd,26/09/2023,135.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,134.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,134.96
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Id verde,08/09/2023,134.94
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,Id verde,08/09/2023,134.94
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,134.16
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,13/09/2023,134.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,134.02
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,134.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,WREKIN DRAIN SERVICES LTD,20/09/2023,134.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,133.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,133.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,First Aid,SP SERVICES LTD,11/09/2023,133.33
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Materials,WELLINGTON ROAD SURGERY,01/09/2023,133.33
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,WELLINGTON ROAD SURGERY,01/09/2023,133.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,133.26
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,DAWLEY MEDICAL PRACTICES,29/09/2023,133.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,J P L LTD,19/09/2023,132.86
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,13/09/2023,132.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,132.73
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,132.67
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,132.57
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,132.37
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,26/09/2023,131.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,131.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING LIMITED,11/09/2023,131.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,131.19
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,04/09/2023,130.96
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/09/2023,130.90
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,19/09/2023,130.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,130.88
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,130.79
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,130.56
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,130.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,130.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,130.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,130.14
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,130.02
Neighbourhood & Enforcement Services,Public Protection,Employees,Cont Prof Development,INSTITUTE OF LICENSING LTD ,06/09/2023,130.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,"Punk Film, s.r.o.",05/09/2023,130.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,20/09/2023,130.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,20/09/2023,130.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,129.97
Prosperity & Investment,BiT,Supplies & Services,Equipment - Hire,Culligan LTD,26/09/2023,129.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,19/09/2023,129.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,129.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,13/09/2023,129.64
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,23/09/2023,129.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/09/2023,129.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,129.04
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,11/09/2023,128.85
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,128.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,128.49
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,128.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,127.98
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,127.94
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,127.81
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,127.79
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/09/2023,127.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,04/09/2023,127.51
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,B CARE EQUIPMENT LTD,28/09/2023,127.30
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,127.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,126.82
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,04/09/2023,126.77
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,04/09/2023,126.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,126.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,126.49
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,01/09/2023,126.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,126.17
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/09/2023,126.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/09/2023,126.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMF LANDSCAPING LTD,21/09/2023,126.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,RMF LANDSCAPING LTD,08/09/2023,126.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Adaptations,WB Building Services Limited,06/09/2023,125.93
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,125.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,125.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,125.80
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F H LTD,18/09/2023,125.73
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Elygra Limited,28/09/2023,125.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,125.54
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,125.51
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP,11/09/2023,125.22
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PHS GROUP,11/09/2023,125.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,125.13
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telecomms,Airband Community Internet,25/09/2023,125.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telecomms,Airband Community Internet,25/09/2023,125.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telecomms,Airband Community Internet,25/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,21/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Belvidere Lifts Ltd,21/09/2023,125.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Equipment - Purchase,CCS MEDIA LIMITED,07/09/2023,125.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),ICTn Limited,12/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,O DELTA LTD,25/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,O DELTA LTD,26/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,O DELTA LTD,25/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,O DELTA LTD,26/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,18/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,20/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,21/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,21/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,21/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,26/09/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,WREKIN DRAIN SERVICES LTD,21/09/2023,125.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,124.57
Education & Skills,SEND (0-25),Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,27/09/2023,124.46
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,19/09/2023,124.09
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,124.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,124.03
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,124.01
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,15/09/2023,124.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,123.87
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,123.84
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,22/09/2023,123.61
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/09/2023,123.35
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,20/09/2023,123.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Stationery,THE TILL ROLL CO LTD,25/09/2023,122.95
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,122.82
Education & Skills,SEND (0-25),Supplies & Services,Training Costs - Participants Recharged,Mercure Telford Centre Hotel,27/09/2023,122.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,122.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,15/09/2023,122.39
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,29/09/2023,122.38
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,122.26
"Communities, Customer & Commercial Services","Communities, Customer & Commercial Services",Supplies & Services,Fees,APSE ,25/09/2023,122.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,22/09/2023,122.00
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,W F H LTD,18/09/2023,121.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,121.34
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Chemicals/Cleaning Products,THE CLEAN MACHINE DIRECT LTD,11/09/2023,121.30
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/09/2023,121.25
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,27/09/2023,121.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,120.93
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,120.84
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,27/09/2023,120.80
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,26/09/2023,120.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,120.66
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,120.64
