Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,O DELTA LTD,16/05/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,O DELTA LTD,16/05/2023,125.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Phoenix Gas Services Ltd,12/05/2023,348.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Phoenix Gas Services Ltd,05/05/2023,290.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Phoenix Gas Services Ltd,05/05/2023,174.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,03/05/2023,201.58
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES Ltd,12/05/2023,425.76
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PP ELECTRICAL SERVICES Ltd,16/05/2023,220.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,26/05/2023,134.05
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,26/05/2023,140.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,16/05/2023,165.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,12/05/2023,165.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PROKILL UK LIMITED,16/05/2023,140.25
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PROKILL UK LIMITED,12/05/2023,121.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Pumpforce Ltd,26/05/2023,239.60
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,03/05/2023,126.77
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,03/05/2023,126.77
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,05/05/2023,507.08
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,05/05/2023,126.77
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,05/05/2023,253.54
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,16/05/2023,126.77
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Pumpforce Ltd,16/05/2023,253.54
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMF LANDSCAPING LTD,16/05/2023,276.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,03/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,03/05/2023,490.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,26/05/2023,283.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,19/05/2023,450.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,19/05/2023,250.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,22/05/2023,450.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,05/05/2023,450.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,16/05/2023,450.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,26/05/2023,189.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,26/05/2023,274.05
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,R Control Systems Ltd,26/05/2023,126.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,R Control Systems Ltd,19/05/2023,435.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,R Control Systems Ltd,19/05/2023,435.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,R Control Systems Ltd,16/05/2023,435.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,26/05/2023,232.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,16/05/2023,391.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,16/05/2023,150.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,16/05/2023,145.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,16/05/2023,130.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,19/05/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,19/05/2023,170.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,19/05/2023,150.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,16/05/2023,150.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SGS United Kingdom Limited,16/05/2023,750.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SGS United Kingdom Limited,16/05/2023,150.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/05/2023,151.20
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,172.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,"1,229.81"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/05/2023,"1,020.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,03/05/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,18/05/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,VEOLIA ES LTD ,03/05/2023,192.24
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,VEOLIA ES LTD ,16/05/2023,155.04
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Vertical Positioning Group,16/05/2023,"1,080.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,03/05/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,03/05/2023,290.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,WREKIN DRAIN SERVICES LTD,16/05/2023,340.00
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,17/05/2023,317.32
Prosperity & Investment,BiT,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,16/05/2023,977.05
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,BUSINESS WATCH GUARDING LIMITED,16/05/2023,849.60
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,Smartestenergy Limited,19/05/2023,348.04
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,348.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,"1,029.68"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,555.40
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,442.42
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,"7,920.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,"9,486.75"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,432.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/05/2023,336.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/05/2023,174.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/05/2023,440.76
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/05/2023,264.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,16/05/2023,740.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,16/05/2023,156.75
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,PROKILL UK LIMITED,16/05/2023,156.75
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,16/05/2023,"11,317.11"
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,19/05/2023,"-1,217.81"
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,25/05/2023,"26,319.36"
Prosperity & Investment,BiT,Supplies & Services,Fees,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,482.46
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,19/05/2023,170.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,EON next,19/05/2023,230.87
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,16/05/2023,108.95
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PROKILL UK LIMITED,12/05/2023,265.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMF LANDSCAPING LTD,12/05/2023,126.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,03/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,19/05/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,18/05/2023,230.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,05/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,05/05/2023,"1,550.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,16/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,16/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,16/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,16/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,23/05/2023,170.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,23/05/2023,110.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,23/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,16/05/2023,880.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,16/05/2023,388.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,19/05/2023,614.14
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,12/05/2023,455.61
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,12/05/2023,743.36
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,18/05/2023,330.92
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,18/05/2023,388.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Gleaming Services Limited,18/05/2023,156.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Gleaming Services Limited,18/05/2023,116.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Gleaming Services Limited,05/05/2023,123.75
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,18/05/2023,"1,035.10"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,18/05/2023,285.22
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,05/05/2023,226.40
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,05/05/2023,134.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,23/05/2023,258.87
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,03/05/2023,105.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,16/05/2023,296.80
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,12/05/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Power Point Stores,12/05/2023,439.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,195.75
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,"5,175.68"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,"1,704.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,12/05/2023,316.01
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/05/2023,139.37
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,18/05/2023,290.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,336.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,336.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,204.79
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,116.98
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,03/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,18/05/2023,"1,050.53"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,18/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,18/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,18/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,18/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,18/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,679.58
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,163.72
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,158.12
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,848.71
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,225.64
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,19/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,23/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,23/05/2023,210.32
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,210.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,201.48
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,155.13
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,128.76
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,190.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,25/05/2023,453.83
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,10/05/2023,-105.00
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Countrywide Electrical Services Ltd,12/05/2023,"48,799.18"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Countrywide Electrical Services Ltd,05/05/2023,"32,532.55"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Ener-g Combined Power Ltd,03/05/2023,834.56
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Security Wise Ltd,26/05/2023,"15,324.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Security Wise Ltd,26/05/2023,376.00
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Services in Design Ltd,19/05/2023,"5,662.50"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,688.00
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,388.50
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,16/05/2023,"1,076.67"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,VPS LTD,12/05/2023,169.08
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,W and P Building Contractors Ltd,12/05/2023,"1,261.40"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,W and P Building Contractors Ltd,20/05/2023,"1,324.49"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,MSM Hire Ltd,05/05/2023,"1,000.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,MSM Hire Ltd,05/05/2023,338.00
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,Portway Scaffolding Limited,10/05/2023,"2,387.92"
Prosperity & Investment,Development Management,Supplies & Services,Application Software Maint,RASTEREX SOFTWARE A.S.,03/05/2023,"7,200.00"
Prosperity & Investment,Development Management,Employees,Staff Training,Cartographer Studios Ltd,04/05/2023,500.00
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,05/05/2023,510.00
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,10/05/2023,510.00
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,10/05/2023,510.00
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,19/05/2023,"2,315.25"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,19/05/2023,"1,008.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,19/05/2023,"1,020.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,CBRE Limited,19/05/2023,"1,500.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,Gillespies,19/05/2023,717.20
Prosperity & Investment,Development Management,Supplies & Services,Subscriptions,HAYMARKET MEDIA GROUP LTD ,19/05/2023,"11,785.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,M C and Associates,05/05/2023,135.00
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,Nexus Planning Limited,19/05/2023,"1,400.00"
Prosperity & Investment,Development Management,Supplies & Services,Subscriptions,Planning Jungle Limited,19/05/2023,300.00
Prosperity & Investment,Development Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/05/2023,319.37
Prosperity & Investment,Development Management,Supplies & Services,Conference Expenses,World Heritage UK,19/05/2023,200.00
Prosperity & Investment,Development Management,Transport-Related Expenditure,Travelling Expenses General,AT BROWN LTD,05/05/2023,525.00
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,BATTLEFIELD LAND SURVEYS LTD,25/05/2023,400.00
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,AJB CONTRACTING LTD,09/05/2023,"8,950.00"
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,AJB CONTRACTING LTD,09/05/2023,"6,625.00"
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,AJB CONTRACTING LTD,09/05/2023,"2,500.00"
Prosperity & Investment,Development Management,Capital Expenditure,Land Purchase,THE MIDLAND NEWS ASSOCIATION LTD,16/05/2023,122.22
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,THE MIDLAND NEWS ASSOCIATION LTD,16/05/2023,580.68
Prosperity & Investment,Housing Investment Programme,Transport-Related Expenditure,Travelling Expenses General,EMAP Publishing Limited,24/05/2023,"3,350.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,15/05/2023,240.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,12/05/2023,300.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,Security Wise Ltd,20/05/2023,165.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,15/05/2023,324.75
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,20/05/2023,227.02
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Telephones,VIRGIN MEDIA BUSINESS LTD,20/05/2023,374.63
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,Drax Energy Solutions Ltd,17/05/2023,131.62
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,Drax Energy Solutions Ltd,17/05/2023,132.48
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,Drax Energy Solutions Ltd,09/05/2023,146.37
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/05/2023,"1,190.40"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/05/2023,"1,119.96"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/05/2023,768.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/05/2023,106.67
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/05/2023,120.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,23/05/2023,990.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,02/05/2023,134.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,03/05/2023,"1,620.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,03/05/2023,"2,867.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,17/05/2023,389.44
