Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,167.35
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,24/10/2023,109.26
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,31/10/2023,113.45
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,31/10/2023,106.09
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,02/10/2023,132.24
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,02/10/2023,148.51
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/10/2023,105.19
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/10/2023,248.56
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/10/2023,204.11
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/10/2023,113.15
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/10/2023,135.27
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,24/10/2023,351.05
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,11/10/2023,140.79
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,10/10/2023,708.32
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,10/10/2023,273.43
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,10/10/2023,233.09
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,11/10/2023,299.76
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,209.94
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,141.30
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,324.35
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,125.28
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,131.27
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,24/10/2023,399.38
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/10/2023,232.26
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,02/10/2023,168.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,05/10/2023,138.50
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,05/10/2023,255.50
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,05/10/2023,193.85
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/10/2023,148.22
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/10/2023,248.27
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,24/10/2023,404.21
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,26/10/2023,126.19
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,17/10/2023,147.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,17/10/2023,106.82
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,24/10/2023,138.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,24/10/2023,311.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,10/10/2023,110.63
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,10/10/2023,113.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,13/10/2023,155.67
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Border Janitorial Supplies Limited,13/10/2023,177.78
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,27/10/2023,216.36
Prosperity & Investment,BiT,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,09/10/2023,"1,052.11"
Prosperity & Investment,BiT,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/10/2023,123.70
Prosperity & Investment,BiT,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,30/10/2023,192.78
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,17/10/2023,295.02
Adult Social Care,Community Social Work (Principal Social Worker),Premises-Related Expenditure,General Rents,BOURNVILLE VILLAGE TRUST,11/10/2023,"12,764.88"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,24/10/2023,110.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,24/10/2023,"1,493.31"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,887.24
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,147.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,325.09
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,128.63
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,203.46
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,110.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,20/10/2023,114.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,B INDUSTRIAL SERVICES,13/10/2023,217.81
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,B INDUSTRIAL SERVICES,24/10/2023,114.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Bramble Hub Limited,13/10/2023,"79,854.86"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Vehicle Parts,BraunAbility UK Ltd,24/10/2023,436.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Breeze Strategy,31/10/2023,"4,950.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,B UK LIMITED,26/10/2023,"1,032.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Carriage/Delivery Charge,B UK LIMITED,26/10/2023,103.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Swimming Pool Chemicals,B UK LIMITED,03/10/2023,295.73
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Swimming Pool Chemicals,B UK LIMITED,26/10/2023,658.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,B UK LIMITED,03/10/2023,125.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Bridge Therapy,30/10/2023,778.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Bridge Therapy,30/10/2023,"1,038.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,13/10/2023,840.98
Prosperity & Investment,BiT,Premises-Related Expenditure,Planned Repairs,BRITISH GAS BUSINESS,20/10/2023,"1,340.57"
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,13/10/2023,406.99
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,13/10/2023,148.48
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,BRITISH GAS BUSINESS,13/10/2023,108.21
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,BRITISH GAS BUSINESS,23/10/2023,206.70
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Payments to Contractor,BRITISH GAS BUSINESS,12/10/2023,206.70
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,16/10/2023,"5,505.37"
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other - Arts Development,BRITISH YOUTH COUNCIL,27/10/2023,720.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,06/10/2023,883.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,06/10/2023,"4,218.20"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Section 17 Childrens Act,BROMFORD HOUSING ASSOCIATION LIMITED,12/10/2023,523.55
Health & Wellbeing,Health Protection,Supplies & Services,Legal Expenses,Bromsgrove District Council,31/10/2023,184.80
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,17/10/2023,102.00
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,24/10/2023,276.00
Education & Skills,Skills,Premises-Related Expenditure,Minor Alterations H & Safety,Brookside Central,10/10/2023,132.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,20/10/2023,204.00
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,10/10/2023,144.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,Brookside Central,16/10/2023,148.50
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Legal Fees,B J LLP,11/10/2023,"1,593.72"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Water Rates,Business Stream Ltd,09/10/2023,106.93
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,16/10/2023,574.06
Prosperity & Investment,BiT,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,09/10/2023,456.12
Prosperity & Investment,BiT,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,09/10/2023,977.05
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,09/10/2023,530.20
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,09/10/2023,247.59
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Clean Mats & Toilet Requisites,BUSY BEE CLEANING LTD,09/10/2023,437.67
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Window Cleaning,BUSY BEE CLEANING LTD,05/10/2023,330.80
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Window Cleaning,BUSY BEE CLEANING LTD,17/10/2023,352.80
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING LTD,09/10/2023,340.80
Neighbourhood & Enforcement Services,Public Protection,Supplies & Services,Sampling & Analysis,BWY Canine Limited,11/10/2023,400.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,172.65
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,378.88
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,167.86
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,373.98
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,298.84
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,354.89
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,167.86
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,191.84
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,230.20
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,03/10/2023,167.86
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Employees,Course Fees,AFTA Thought Training Consultant Ltd,03/10/2023,"4,000.00"
