Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,12/03/2024,120.5
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/03/2024,244.04
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/03/2024,254.62
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Ductbusters Ltd,15/03/2024,780
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,KN Services Staffordshire Ltd,15/03/2024,710
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Pumpforce Ltd,15/03/2024,891
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,15/03/2024,129
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,15/03/2024,115
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/03/2024,982.9
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/03/2024,265.23
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,25/03/2024,163.17
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,25/03/2024,175.8
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,25/03/2024,125.02
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Robell Maintenance Services Ltd,25/03/2024,274.05
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,25/03/2024,451.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,25/03/2024,121.77
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/03/2024,109.62
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JGS Electrical Solutions Ltd.,19/03/2024,120
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/03/2024,177.74
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,15/03/2024,202
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,15/03/2024,487.64
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/03/2024,642.45
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/03/2024,208.99
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,18/03/2024,1020
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,18/03/2024,881.79
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/03/2024,183.48
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/03/2024,496
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/03/2024,214.31
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,22/03/2024,629.86
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,19/03/2024,399.99
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJO UK LTD,19/03/2024,533.36
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/03/2024,1220
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,19/03/2024,753
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/03/2024,112
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,19/03/2024,144.38
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,19/03/2024,358.52
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,19/03/2024,803.82
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/03/2024,1950
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,26/03/2024,111
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TDR Heating & Ventilation Engineers,26/03/2024,445.03
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,26/03/2024,238
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,26/03/2024,655
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,104.18
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,150.68
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,197.46
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,359.35
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,380
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,286.32
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,174.33
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,105
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/03/2024,110.88
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,22/03/2024,365
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,22/03/2024,1837.1
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,28/03/2024,295.32
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Vortex Cleaning Ltd,28/03/2024,150
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing (Shropshire) Limited,28/03/2024,475
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Celsius Design Limited,27/03/2024,448
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JAK WATER SYSTEMS LTD,27/03/2024,124
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,27/03/2024,460.03
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JOHNSON CONTROLS LTD,27/03/2024,420.96
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,28/03/2024,515
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,13/03/2024,150
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,13/03/2024,210
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,04/03/2024,320
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Robell Maintenance Services Ltd,04/03/2024,435
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Robell Maintenance Services Ltd,04/03/2024,435
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Robell Maintenance Services Ltd,04/03/2024,435
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,WREKIN DRAIN SERVICES LTD,04/03/2024,340
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,06/03/2024,339
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,06/03/2024,125
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,06/03/2024,161.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,06/03/2024,279.7
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,06/03/2024,-108
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Ductbusters Ltd,06/03/2024,780
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,04/03/2024,555
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PP ELECTRICAL SERVICES (Shropshire) Ltd,04/03/2024,275
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Adexsi UK Ltd,07/03/2024,735.87
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,HYDRO-TECH ENVIRONMENTAL LLP,07/03/2024,305
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,07/03/2024,225
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,AUDIENCE SYSTEMS LTD,13/03/2024,1784
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,13/03/2024,450
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,11/03/2024,575
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Ductbusters Ltd,11/03/2024,400
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,12/03/2024,161.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,12/03/2024,111.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,12/03/2024,286.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Security Wise Ltd,15/03/2024,150
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M - Electrical,JGS Electrical Solutions Ltd.,19/03/2024,380
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,19/03/2024,575
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,15/03/2024,1403.14
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/03/2024,2249.45
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JAK WATER SYSTEMS LTD,15/03/2024,1864.76
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,18/03/2024,115.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,18/03/2024,115
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,18/03/2024,143
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,21/03/2024,623.4
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,26/03/2024,310.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,26/03/2024,148.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,26/03/2024,667.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,26/03/2024,185
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,26/03/2024,374.07
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,26/03/2024,313.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,WREKIN DRAIN SERVICES LTD,22/03/2024,105
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Ductbusters Ltd,22/03/2024,780
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Eyton Solutions Ltd,27/03/2024,180
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Phoenix Gas Services Ltd,28/03/2024,232
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Phoenix Gas Services Ltd,28/03/2024,290
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Phoenix Gas Services Ltd,28/03/2024,174
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,PP ELECTRICAL SERVICES (Shropshire) Ltd,28/03/2024,2498
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,04/03/2024,393.65
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,04/03/2024,2540.27
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,21/03/2024,134.44
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,6372.06
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,836.39
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,4308.28
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,176.29
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,13268.43
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,3165.26
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,395.08
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,4107.12
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,862.39
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,687.57
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,14763.62
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,834.98
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,414.99
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,7619.87
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,5743.99
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,129.7
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,511.49
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,293.37
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,7852.55
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,8547.25
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,207.73
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,1062.62
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,406.47
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,662.59
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,1604.34
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,2419
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,162.84
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,1769.32
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,2499.06
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,143.02
Prosperity & Investment,BiT,Premises-Related Expenditure,Solid Fuel,AMP CLEAN ENERGY,04/03/2024,3387.25
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,BRITISH GAS BUSINESS ,21/03/2024,273.54
Prosperity & Investment,BiT,Premises-Related Expenditure,Other,The Telford Langley School,21/03/2024,159999.96
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1024.33
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,798.03
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,157.05
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1650.04
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,222.29
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1866.2
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,5506.79
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1066.32
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1237.14
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,11229.71
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1125.81
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,5430.27
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,1291.84
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,2390.11
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,912.61
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,7903.5
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,20492.98
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),21/03/2024,196.01
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,GAS DIRECT LTD,26/03/2024,300.12
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,13/03/2024,199.12
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,13/03/2024,2638.34
Prosperity & Investment,BiT,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,01/03/2024,150.86
Prosperity & Investment,BiT,Premises-Related Expenditure,Clean Mats & Toilet Requisites,PROVAC CLEANING SUPPLIES LTD,06/03/2024,698
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,VEOLIA ES (UK) LTD ,06/03/2024,184.84
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,1294.28
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,970.71
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,1903.87
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,647.14
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,323.57
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,901.94
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,363.22
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/03/2024,1294.28
Prosperity & Investment,BiT,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/03/2024,307.3
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,12/03/2024,1972.32
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,21/03/2024,187.84
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,DWR CYMRU WELSH WATER,27/03/2024,4224.01
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,04/03/2024,436.75
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,04/03/2024,108
Prosperity & Investment,BiT,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,07/03/2024,977.05
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,TOTAL GAS & POWER LIMITED,07/03/2024,2047.97
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,PROVAC CLEANING SUPPLIES LTD,12/03/2024,303.92
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,11/03/2024,146.57
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,12/03/2024,522.36
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/03/2024,126.58
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/03/2024,486.74
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/03/2024,375.65
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/03/2024,112.71
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,692.68
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,1165.85
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,272.01
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,934.2
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,134.07
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,226.21
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,1569.7
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,480.04
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,18/03/2024,602.23
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,PROVAC CLEANING SUPPLIES LTD,27/03/2024,151.96
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Ductbusters Ltd,22/03/2024,780
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,28/03/2024,116.74
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,28/03/2024,128.85
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/03/2024,7225.72
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),21/03/2024,753.48
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,19/03/2024,25414.32
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,19/03/2024,-4353.28
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRADLEY INDUSTRIAL SERVICES,13/03/2024,192
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Ductbusters Ltd,13/03/2024,780
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,01/03/2024,180
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,01/03/2024,480
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,01/03/2024,380
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,01/03/2024,380
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,HYDRO-TECH ENVIRONMENTAL LLP,01/03/2024,380
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Robell Maintenance Services Ltd,01/03/2024,435
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,01/03/2024,180
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,01/03/2024,1035
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,01/03/2024,1590
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Security Wise Ltd,01/03/2024,450
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Robell Maintenance Services Ltd,01/03/2024,285.69
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,01/03/2024,264.25
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,01/03/2024,155.75
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,01/03/2024,298.5
