Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 06-Jun-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,681.15,2434312,1,1,000008005-Jun-2023-746, 05-Jun-2023
 06-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2434312,1,1,000008105-Jun-2023-746, 05-Jun-2023
 06-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2434312,1,1,000008505-Jun-2023-746, 05-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2437921,1,1,000007019-Jun-2023-757, 19-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,681.15,2437921,1,1,000007519-Jun-2023-757, 19-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2437921,1,1,000007619-Jun-2023-757, 19-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2437921,1,1,000008019-Jun-2023-757, 19-Jun-2023
 07-Jun-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3085.92,2435034,1,1,000001206-Jun-2023-747, 06-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3085.92,2439927,1,1,000199426-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,5786.48,2440146,1,1,000042226-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,3180.44,2440147,1,1,000087226-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4600,2440147,1,1,000087326-Jun-2023-761, 26-Jun-2023
 21-Jun-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1207.22,2439368,1,1,GRSN July2023, 20-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,516980,Residential Care Income, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,667.12,2440148,1,1,000054026-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,516980,Residential Care Income, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,667.12,2440148,1,1,000054126-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,516980,Residential Care Income, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,667.12,2440148,1,1,000054226-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,516980,Residential Care Income, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,605.96,2440148,1,1,000054326-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3123.2,2440149,1,1,000301426-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3450.36,2440149,1,1,000301826-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3673.84,2440086,1,1,000274426-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3673.84,2440086,1,1,000274526-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,524.83,2440086,1,1,000274626-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3571.4,2440086,1,1,000275426-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3556.12,2440086,1,1,000275626-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3556.12,2440086,1,1,000275726-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,566.96,2440086,1,1,000275826-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,508.02,2440086,1,1,000275926-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3556.12,2440086,1,1,000277026-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3556.12,2440086,1,1,000277126-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,508.02,2440086,1,1,000277226-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,516980,Residential Care Income, 3500,LEARNING DISABILITY SUPPORT,691.96,2440086,1,1,000277526-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,4796,2440086,1,1,000278026-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12460,LEARNING DISABILITY CARE PACKAGES,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5983.96,2440086,1,1,000278226-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,3307.72,2440086,1,1,000278426-Jun-2023-761, 26-Jun-2023
 21-Jun-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1730.25,2439369,1,1,GRSN July2023 B, 20-Jun-2023
 29-Jun-2023,Redacted,Non Commercial Supplier,C90470,CROYDON RETIREMENT BENEFIT PLAN,C4050E,INVESTMENT INCOME AND YEAR END ADJUSTMENTS,C4000D,PENSION FUND REVENUE ACCOUNT,C4000C,PENSION FUND,C9000B,REPORTING ENTITIES OUTSIDE GROUP,C0000A,ALL COST CENTRES,0,0,611700,Transfer Values Paid Out, 0000,DEFAULT,8175.16,2441608,1,1,ADHOC2706231, 28-Jun-2023
 29-Jun-2023,Redacted,Non Commercial Supplier,C90470,CROYDON RETIREMENT BENEFIT PLAN,C4050E,INVESTMENT INCOME AND YEAR END ADJUSTMENTS,C4000D,PENSION FUND REVENUE ACCOUNT,C4000C,PENSION FUND,C9000B,REPORTING ENTITIES OUTSIDE GROUP,C0000A,ALL COST CENTRES,0,0,611700,Transfer Values Paid Out, 0000,DEFAULT,27234.03,2441608,1,1,ADHOC2706232, 28-Jun-2023
 02-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,3868.05,2433743,1,1,9067472790, 12-May-2023
 02-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,3021.92,2433743,1,1,9067487236, 12-May-2023
 09-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,2358.33,2435476,1,1,9067524163, 17-May-2023
 09-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,2779.97,2435476,1,1,9067538457, 17-May-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,2747.17,2437783,1,1,9067569382, 24-May-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,3642.26,2437783,1,1,9067592553, 24-May-2023
 23-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,1995.74,2439640,2,1,9067631256, 02-Jun-2023
 23-Jun-2023,Redacted,Non Commercial Supplier,C14028,FACILITIES MANAGEMENT MAIL AND REPROGRAPHICS,C1662F,FACILITIES MANAGEMENT,C1690E,COMMERCIAL INVESTMENT AND CAPITAL DIVISION,C1600D,TOTAL RESOURCES,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,642300,Postage And Courier Services, 1119,MAILROOM,3214.12,2439640,1,1,9067640896, 02-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,6016.2,2440233,1,1,000187926-Jun-2023-761, 26-Jun-2023
 21-Jun-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1371.24,2439197,1,1,GRSN July2023 A, 20-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,3998.44,2440187,1,1,000025926-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,3752.4,2440187,1,1,000026126-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4078.36,2440187,1,1,000026226-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4173.32,2440187,1,1,000026326-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,3719.08,2440187,1,1,000026426-Jun-2023-761, 26-Jun-2023
