OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Regional Economic Observatory,UNIVERSITY OF BIRMINGHAM,07/02/2024,7000.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staff Development Ctr,UNIVERSITY OF BIRMINGHAM,27/02/2024,3270.00,Purch of Equipment Bud Only,Purch of Equipment Bud Only,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Multiply Adult Numeracy Prog,UNIVERSITY OF DERBY,06/02/2024,22801.21,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,University Primary Academy Kidsgrove,23/02/2024,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,University Primary Academy Kidsgrove,09/02/2024,6761.71,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,URM UK Ltd,06/02/2024,979.24,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,URM UK Ltd,28/02/2024,1101.03,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Engagement,Uttoxeter Leisure & Development,22/02/2024,3075.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DAF - Disability Access Fund,UTTOXETER PRE SCHOOL,26/02/2024,859.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Uttoxeter Taxis,28/02/2024,8237.18,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadows School,,01/02/2024,543.05,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraine,,07/02/2024,1506.47,Personalised Budgets,Personalised Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,VALS Place,26/02/2024,6628.53,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Contact Centre,Valtech Ltd,26/02/2024,3417.98,Other contribs to provisions,Other contribs to provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Western Access Rd 13/,VALUATION OFFICE AGENCY,21/02/2024,629.64,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,VALUES ACADEMY,05/02/2024,14735.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Vanessa Uden,09/02/2024,583.24,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Vanessa Uden,09/02/2024,600.27,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Child in Care/Care Leavers,Veezu,28/02/2024,1665.79,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,VEOLIA ES (UK) LTD,28/02/2024,770.10,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,VEOLIA ES (UK) LTD,28/02/2024,799.64,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,VEOLIA ES (UK) LTD,20/02/2024,12949.54,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,VEOLIA ES (UK) LTD,20/02/2024,9859.36,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,VEOLIA ES (UK) LTD,20/02/2024,13720.22,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Enterprise Centre,VEOLIA ES (UK) LTD,28/02/2024,851.99,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support - Covid 19,Verso Creative,08/02/2024,3570.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Child in Care/Care Leavers,Village Cabs Ltd,12/02/2024,708.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Child in Care/Care Leavers,Village Cabs Ltd,12/02/2024,708.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Child in Care/Care Leavers,Village Cabs Ltd,12/02/2024,708.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Child in Care/Care Leavers,Village Cabs Ltd,12/02/2024,708.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LICH Child in Care/Care Leaver,Village Cabs Ltd,02/02/2024,1470.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LICH Child in Care/Care Leaver,Village Cabs Ltd,02/02/2024,1098.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LICH Child in Care/Care Leaver,Village Cabs Ltd,19/02/2024,1338.00,LC Travel Education & Training,LC Travel Education & Training,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Children with Disabilities,Village Cabs Ltd,12/02/2024,873.60,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Children with Disabilities,Village Cabs Ltd,26/02/2024,777.60,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,KCOM - Mobile Network,VIRGIN MEDIA BUSINESS,21/02/2024,698165.12,INSTALLATION CHARGES,INSTALLATION CHARGES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Training,Virtual College Ltd,26/02/2024,614.40,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Newcastle,Visionary Individual Pathways Ltd,23/02/2024,4032.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Newcastle,Visionary Individual Pathways Ltd,19/02/2024,7182.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Newcastle,Visionary Individual Pathways Ltd,23/02/2024,4032.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,RK24 Security-Server Support,Vodafone,12/02/2024,2948.24,MEGASTREAMS,MEGASTREAMS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Voice Fostering,26/02/2024,9304.88,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Voice Fostering,26/02/2024,6068.22,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,VoiceAbility Advocacy,09/02/2024,1160.95,S17 - 16/17 Child in Need,S17 - 16/17 Child in Need,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Voyage Care Ltd,02/02/2024,3193.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Voyage Care Ltd,12/02/2024,1908.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Voyage Care Ltd,26/02/2024,1908.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,12/02/2024,2922.18,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,12/02/2024,3497.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,12/02/2024,3439.26,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,12/02/2024,4328.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,12/02/2024,4182.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,26/02/2024,2922.18,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,26/02/2024,4328.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Care Ltd,26/02/2024,4182.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase PD Team,Voyage Ltd,12/02/2024,3906.26,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase PD Team,Voyage Ltd,12/02/2024,3325.45,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase PD Team,Voyage Ltd,12/02/2024,74550.10,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase PD Team,Voyage Ltd,26/02/2024,3531.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase PD Team,Voyage Ltd,26/02/2024,3906.26,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase PD Team,Voyage Ltd,26/02/2024,4923.12,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Invoice Led Phys Disab,Voyage Ltd,15/02/2024,9846.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Voyage Ltd,12/02/2024,2783.78,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Voyage Ltd,12/02/2024,2563.02,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Voyage Ltd,26/02/2024,2783.78,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Voyage Ltd,23/02/2024,3193.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Voyage Ltd,12/02/2024,15003.57,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Voyage Ltd,26/02/2024,1680.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Voyage Ltd,12/02/2024,1804.10,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Voyage Ltd,26/02/2024,1804.10,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Ltd,12/02/2024,3642.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Voyage Ltd,26/02/2024,3642.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Voyage Ltd,12/02/2024,2433.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Voyage Ltd,26/02/2024,2433.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth PD Team 1,Voyage Ltd,12/02/2024,2498.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Burntwood YC Demolition,VPS (UK) LTD,27/02/2024,2410.27,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,W DOUGLAS,09/02/2024,1113.35,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Four Ashes - W2R,W2R Contract ONLY Veolia ES Staffordshir,09/02/2024,290910.60,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Four Ashes - W2R,W2R Contract ONLY Veolia ES Staffordshir,21/02/2024,2769527.63,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,WALKERS OF ASHBOURNE LTD,29/02/2024,10282.80,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,WALKERS OF ASHBOURNE LTD,29/02/2024,6063.60,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cyclical Highway Maintenance,Wall Parish Council,06/02/2024,1008.00,Parish District Grass Cutting,Parish District Grass Cutting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Walsall Academy,12/02/2024,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Walsall Academy,12/02/2024,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALSALL MET BOROUGH COUNCIL,08/02/2024,500.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Walsingham Support,12/02/2024,735.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Walsingham Support,26/02/2024,735.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,WALTON HALL ACADEMY,01/02/2024,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,WALTON HALL ACADEMY,19/02/2024,1812.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Child in Care/Care Leavers,WALTON HALL ACADEMY,08/02/2024,1630.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALTON HALL ACADEMY,08/02/2024,1000.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALTON HALL ACADEMY,08/02/2024,1630.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALTON HALL ACADEMY,08/02/2024,560.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALTON HALL ACADEMY,08/02/2024,560.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALTON HALL ACADEMY,08/02/2024,560.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,WALTON HALL ACADEMY,08/02/2024,560.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,One Public Estate,WARDELL ARMSTRONG,29/02/2024,1200.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Enterprise Centre,WATER PLUS,09/02/2024,627.60,Water & Sewerage,Water & Sewerage,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pooled Accom Central Charges,WATER PLUS,28/02/2024,12880.10,Water & Sewerage,Water & Sewerage,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cat3 Member Priorities,Waterman Aspen Ltd,28/02/2024,9158.40,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,09/02/2024,11224.32,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,09/02/2024,11224.32,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,09/02/2024,9659.20,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,09/02/2024,8064.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,09/02/2024,8064.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,8049.60,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,17280.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,17280.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,24912.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,7272.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,7017.60,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,14400.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,5472.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,5469.60,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,10296.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,11808.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,12/02/2024,5112.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,28/02/2024,2520.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,28/02/2024,3168.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,28/02/2024,8136.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,28/02/2024,5985.60,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Development/Improvements Mgt,Waterman Aspen Ltd,28/02/2024,14256.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood Resilience & Innovation,Waterman Aspen Ltd,28/02/2024,8649.60,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,13/02/2024,3895.50,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,13/02/2024,5088.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,13/02/2024,9667.20,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,13/02/2024,9494.40,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,28/02/2024,8256.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,28/02/2024,7632.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,28/02/2024,5437.80,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Flood risk Management Team,Waterman Aspen Ltd,28/02/2024,5469.60,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Waterman Aspen Ltd,29/02/2024,12441.60,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Waterman Aspen Ltd,28/02/2024,3547.50,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Waterman Aspen Ltd,28/02/2024,6588.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Transport Assessments,Waterman Aspen Ltd,28/02/2024,3816.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Watermead Care Ltd,26/02/2024,24857.14,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academy Recoupment,Watermill School,12/02/2024,8667.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academy Recoupment,Watermill School,12/02/2024,5260.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Watermill School,08/02/2024,560.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bilbrook HWRC,Watling JCB Limited,15/02/2024,905.44,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock (Poplars) HWRC,Watling JCB Limited,06/02/2024,5040.16,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Leek HWRC,Watling JCB Limited,15/02/2024,629.82,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield HWRC,Watling JCB Limited,08/02/2024,751.18,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle HWRC,Watling JCB Limited,15/02/2024,1762.81,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle HWRC,Watling JCB Limited,15/02/2024,713.94,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford HWRC,Watling JCB Limited,15/02/2024,550.68,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stone HWRC,Watling JCB Limited,26/02/2024,3501.68,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Uttoxeter HWRC,Watling JCB Limited,20/02/2024,1819.31,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Wombourne HWRC,Watling JCB Limited,02/02/2024,2827.85,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Wombourne HWRC,Watling JCB Limited,07/02/2024,5541.74,Machinery Repair/Maint,Machinery Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Liability,WEIGHTMANS,20/02/2024,1078.80,Payment of Insurance Claims,Payment of Insurance Claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Insurance VAT,Weightmans LLP,20/02/2024,920.68,Insurance General Expenditure,Insurance General Expenditure,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Liability,Weightmans LLP,02/02/2024,4158.00,Payment of Insurance Claims,Payment of Insurance Claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,People Operations,Weightmans LLP,26/02/2024,10200.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
