OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,26/01/2024,972.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,29/01/2024,720.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,26/01/2024,576.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,16/01/2024,864.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,16/01/2024,900.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,29/01/2024,1152.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,29/01/2024,684.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Targeted Provision Ltd,29/01/2024,504.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,16/01/2024,1440.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,VS Cont Migration,Targeted Provision Ltd,16/01/2024,576.00,Educational Equipment Purchase,Educational Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,26/01/2024,1296.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,26/01/2024,504.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Targeted Provision Ltd,26/01/2024,900.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Assess & Staying Together,Tauseef Ahmed T/A 43 Cabs,12/01/2024,3648.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bridge Short Stay School,Tauseef Ahmed T/A 43 Cabs,19/01/2024,19920.29,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Taylor's Tots Nursery Ltd,12/01/2024,622.87,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Taylor's Tots Nursery Ltd,12/01/2024,3956.07,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,TC CARE GLOBAL LTD,15/01/2024,2625.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,TC CARE GLOBAL LTD,29/01/2024,2625.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Loxley Hall School,TCS PRIVATE HIRE,19/01/2024,1350.40,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Teddy Bears Nursery Ltd,12/01/2024,4745.04,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Teddy Bears Nursery Ltd,04/01/2024,830.98,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Child in Care/Care Leavers,TELE TAXIS,10/01/2024,7236.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Child in Care/Care Leavers,TELE TAXIS,29/01/2024,2376.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Textek Limited,26/01/2024,30416.40,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Arthur Terry Learning Partnership,12/01/2024,6660.26,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academy Recoupment,The Arthur Terry Learning Partnership,03/01/2024,21129.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,The Arthur Terry Learning Partnership,04/01/2024,1543.24,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,The Ashbourne Little Bus Company Ltd,26/01/2024,3899.04,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rural Mobility Fund,The Ashbourne Little Bus Company Ltd,26/01/2024,26614.52,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Member & Democratic Services,The Association of Electoral Administrat,16/01/2024,750.00,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Referral Unit Top-Up,The Bridge Centre,02/01/2024,150208.00,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,The Child Psychology Service,29/01/2024,1263.10,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Co-op Academy Friarswood,12/01/2024,15035.75,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,The Co-op Academy Friarswood,18/01/2024,3300.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Comms & Marketing Staff,The Copyright licensing Agency Ltd,02/01/2024,39907.44,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workforce Wellbeing Strategy,THE DOVE SERVICE,12/01/2024,765.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SMDC UKSPF,The Environmental Quality Mark CIC,09/01/2024,3500.00,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,The Foster Care Charity,29/01/2024,3631.43,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,The Foster Care Charity,29/01/2024,6144.64,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,The Friary School,11/01/2024,22117.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,The Friary School,18/01/2024,1500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,KEVI walls/windows/doors,The General Asphalte Co Ltd,19/01/2024,28512.96,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,St Stephen's Primary Roofs,The General Asphalte Co Ltd,12/01/2024,36314.72,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,THE GLEBE PRE SCHOOL,12/01/2024,6261.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7414 St Marys Lich Lib,The Hub at St mary's,26/01/2024,10622.65,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,The Key Educational Trust,11/01/2024,37885.61,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,The Key Educational Trust,18/01/2024,2200.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,The King's CofE Academy,10/01/2024,800.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,The King's CofE Academy,18/01/2024,1500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Newcastle,The King's CofE Academy,29/01/2024,1400.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Newcastle,The King's CofE Academy,29/01/2024,2999.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ASC Digital Transformation F/D,The Limes,17/01/2024,3892.00,Purch of Equipment Bud Only,Purch of Equipment Bud Only,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Little Den Nursery - Basford,12/01/2024,1062.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,The Little Den Nursery - Basford,12/01/2024,4314.82,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Little Den Nursery - Basford,12/01/2024,12443.92,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,The Little Den Nursery - Basford,12/01/2024,1749.71,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Little Den Nursery - Basford,12/01/2024,11908.72,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,The Little Oak Tree Day Nursery,12/01/2024,934.31,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Little Oak Tree Day Nursery,12/01/2024,4210.01,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Little Ripley Day Nurseries Ltd,12/01/2024,19729.22,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County,THE LODGE TYRE COMPANY LIMITED,26/01/2024,3641.51,Tyres & Tubes,Tyres & Tubes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,THE LYME NURSERY SCHOOL,12/01/2024,6269.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Meadows Primary School,12/01/2024,1020.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School for LAC,The Mighty Creatives,09/01/2024,13880.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Moorlands Primary Federation,12/01/2024,1202.86,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,The Old School House Day Nursery,12/01/2024,1494.90,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Old School House Day Nursery,12/01/2024,12848.04,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,The Orange Tree Day Nursery@Burton,12/01/2024,1359.00,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Orange Tree Day Nursery@Burton,12/01/2024,2199.29,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,The Orange Tree Day Nursery@Burton,12/01/2024,3313.26,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Orange Tree Day Nursery@Burton,12/01/2024,27297.98,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Reginald Mitchell Primary School,12/01/2024,8566.85,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,The Reginald Mitchell Primary School,11/01/2024,9340.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,The Richard Clarke First School,11/01/2024,6301.17,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,The Richard Clarke First School,18/01/2024,3300.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,The Rossendale Trust Ltd,15/01/2024,2121.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,The Rossendale Trust Ltd,29/01/2024,2121.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,The Rowan School Ltd,30/01/2024,16466.84,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,The Rowan School Ltd,30/01/2024,16466.84,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Staffordshire Schls Multi Acad Trust,12/01/2024,9823.35,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Staffordshire Schls Multi Acad Trust,12/01/2024,8748.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,The Staffordshire Schls Multi Acad Trust,11/01/2024,3460.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,School Trade Union Duties-Pri,The Supply Register Limited,02/01/2024,2316.72,Other Staff Gross,Other Staff Gross,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support,The Therapy Frame Ltd,10/01/2024,600.00,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,The Therapy Frame Ltd,11/01/2024,600.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,The Thomas Adams School,05/01/2024,800.00,Home School Tickets,Home School Tickets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,The Wildlings Ltd,12/01/2024,720.56,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7334 Northfields Ctr,The Wrekin Housing Group,29/01/2024,1423.50,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7334 Northfields Ctr,The Wrekin Housing Group,29/01/2024,1570.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Thera East Midlands,15/01/2024,14036.40,Extra Care,Extra Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workforce Wellbeing Strategy,Therapy Centre Services,09/01/2024,1368.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Thomas Alleyne's High School,11/01/2024,49549.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,Thomas Alleyne's High School,18/01/2024,12000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Thomas Russell Infants School,11/01/2024,4767.61,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Three Peaks Primary Academy,11/01/2024,11043.53,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,THURSFIELD PRE SCHOOL,12/01/2024,30072.99,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Audit,TIAA Ltd,11/01/2024,4860.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Audit,TIAA Ltd,11/01/2024,4860.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Tillington Manor Primary School,11/01/2024,10472.09,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Asset Renewal - Emergency Work,Timber Dan's,15/01/2024,650.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Asset Renewal,TIME & DATA SYSTEMS INTL LTD,12/01/2024,1788.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Christmas,Time4Sport UK Ltd,30/01/2024,14375.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Christmas,Time4Sport UK Ltd,30/01/2024,4370.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,TINY TOEZ@BIDDULPH,04/01/2024,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,TINY TOEZ@CANNOCK CHASE,12/01/2024,2263.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,TINY TOEZ@CANNOCK CHASE,12/01/2024,11979.09,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,TINY TOEZ@EAST STAFFS,12/01/2024,14948.96,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,TINY TOEZ@EAST STAFFS,12/01/2024,33693.92,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,TINY TOEZ@EAST STAFFS,04/01/2024,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,TINY TOEZ@EAST STAFFS,04/01/2024,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,TINY TOEZ@TAMWORTH,12/01/2024,12021.47,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,TINY TOEZ@TAMWORTH,12/01/2024,54114.06,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,Tiny Toez@Westfield,29/01/2024,676.00,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bridge Short Stay School,TNS Travel,19/01/2024,258182.90,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Toddler Town Daycare,12/01/2024,934.31,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Toddler Town Daycare,12/01/2024,1358.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,TOM THUMB NURSERY,12/01/2024,815.40,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,TOM THUMB NURSERY,12/01/2024,26429.95,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,TOM THUMB NURSERY,04/01/2024,547.11,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SEND Assessment Planning Serv,Tommy Lewis c/o Hugh James Solicitors,12/01/2024,2913.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Codsall Community High School,Total Leisure Engineering Ltd,30/01/2024,600.00,Service/Test Swimming Pool,Service/Test Swimming Pool,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Total People,18/01/2024,4030.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,PFI,TOTAL SCHOOL SOLUTIONS LTD,02/01/2024,196330.81,Payments TO CONTRACTORS,Payments TO CONTRACTORS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,PFI,TOTAL SCHOOL SOLUTIONS LTD,16/01/2024,196451.29,Payments TO CONTRACTORS,Payments TO CONTRACTORS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Loxley Hall School,Total Travel Transport UK Ltd,19/01/2024,2150.24,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SEN Direct Payments,,22/01/2024,2967.50,Direct Payments Other,Direct Payments Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,8483.63,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,3237.64,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,8971.89,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,3812.91,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,7467.72,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,7593.75,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,6061.86,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,TRAINING 2 CARE-PARALLEL PARENTS LTD,29/01/2024,3676.96,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Economic Growth,Transoft Solutions (UK) Ltd,03/01/2024,594.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lighting and Signals Professio,Transoft Solutions (UK) Ltd,29/01/2024,1324.01,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,TRANSPORT DIRECT LTD T/A LEANDER,19/01/2024,4791.68,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasetown Special School,Travel Express 247 Limited,26/01/2024,98491.33,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,TRAVEL WOOD LIMITED,19/01/2024,44320.95,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pre-Sale And Planning Costs,Tree Heritage Ltd,05/01/2024,720.00,Int Fees Construction,Int Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Treetops Kindergarten,12/01/2024,815.40,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Treetops Kindergarten,12/01/2024,1891.28,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Treetops Kindergarten,12/01/2024,7446.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Trent & Dove Housing,30/01/2024,1778.08,Comm Care Other Services,Comm Care Other Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,TRENT MOTOR TRACTION CO LTD,15/01/2024,16355.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
