OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,E Staffs MH Team U65,Solutions in Service Ltd,31/07/2023,1695.12,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Solutions in Service Ltd,31/07/2023,1805.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Solutions in Service Ltd,31/07/2023,1437.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Solutions in Service Ltd,31/07/2023,1548.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Solutions in Service Ltd,31/07/2023,1437.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Solutions in Service Ltd,31/07/2023,1437.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Solutions in Service Ltd,31/07/2023,1437.78,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Winter Maintenance,S-O-T Mobile Link Ltd,07/07/2023,800.40,Radios,Radios,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1323 Hawthorn House WS13 6EN,Source for Business,27/07/2023,4141.19,Water Charges Metered,Water Charges Metered,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Bracken House OPH,Source for Business,14/07/2023,2189.84,Water Charges Metered,Water Charges Metered,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Further Education Placements,SOUTH STAFFORDSHIRE COLLEGE,27/07/2023,202820.44,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Better Care Fund,SOUTH STAFFS DIST COUNCIL,24/07/2023,1126662.00,General Grants,General Grants,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,SOUTH STAFFS DIST COUNCIL,04/07/2023,17120.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Homes for Ukraine,SOUTH STAFFS DIST COUNCIL,13/07/2023,18780.00,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0932 Penkridge Lib Bellbrook S,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,4715.55,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0938 Brewood Library Newport S,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,5738.50,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0943 Perton Lib Severn Drive W,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,19960.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0948 Codsall Lib Council Offic,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,14059.32,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1448 Gailey Hway Depot ST19 5P,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,20958.00,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1517 Wombourne Lib Church Road,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,9356.25,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,3216 Great WyrleyLib 22Quinton,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,4296.39,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5316 Crab Lane Hway Depot DY7 ,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,5239.50,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Bilbrook HWRC,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,12337.77,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Statutory Recycling Credits,SOUTH STAFFS DISTRICT COUNCIL,27/07/2023,213584.07,Recycling Credits,Recycling Credits,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Wombourne HWRC,SOUTH STAFFS DISTRICT COUNCIL,05/07/2023,8252.21,Business Rates,Business Rates,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,SOUTHLANDS NURSERIES LTD,17/07/2023,5998.03,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Space Cadets,17/07/2023,1973.55,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"Server, Storage and DBA",Specialist Computer Centres Ltd,26/07/2023,6666.48,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Spectrum Safeguarding Cons & Training,06/07/2023,1071.60,Materials For Resale,Materials For Resale,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Spencer Academies Trust,11/07/2023,600.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Spiritage Social Care Limited,14/07/2023,4250.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,Sport Works Ltd,04/07/2023,14720.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,Sport4Kids,04/07/2023,10000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,Sporting Communities CIC,04/07/2023,6410.75,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,7507.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,4253.60,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,4500.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5492.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,7962.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,04/07/2023,7336.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,4600.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,8125.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,7022.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,4000.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5180.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5551.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5648.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,4740.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5921.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,9170.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,7280.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5000.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,8645.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5746.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,8771.15,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5499.18,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,14/07/2023,5240.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,17/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,17/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,17/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,17/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,6933.08,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,8666.35,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,3913.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,3913.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,5317.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,SPORTING STARS COMM INTEREST CO,31/07/2023,11390.06,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,Sportscool Wolverhampton Ltd,04/07/2023,13680.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Afghan Resettlement Scheme,Spring Housing Association,26/07/2023,6108.31,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LICH Child in Care/Care Leaver,Springfield Primary School,25/07/2023,659.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,SPRINGFIELDS DAY NURSERY,17/07/2023,30613.58,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,SPRINGFIELDS DAY NURSERY,17/07/2023,1105.64,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,SPRINGFIELDS DAY NURSERY,17/07/2023,2370.33,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Springhill Academy,17/07/2023,4367.97,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lichfield Invoice Led Older Pe,SQ CARERS LTD,31/07/2023,3530.24,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth Invoice Led Older Peo,SQ CARERS LTD,27/07/2023,1806.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,SQ CARERS LTD,27/07/2023,558.16,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Invoice Led Older Peop,SRS Care Ltd,14/07/2023,900.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Invoice Led Older Peop,SRS Care Ltd,14/07/2023,1614.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,SRS Care Ltd,14/07/2023,1458.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Anne's RC Primary School,17/07/2023,2147.04,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Anne's RC Primary School,17/07/2023,14102.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Augustine's CofE Academy,17/07/2023,4720.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St Bartholomews CE Multi Academy Trust,10/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST BENEDICT BISCOP PRIMARY SCHOOL,17/07/2023,6359.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,ST BENEDICT BISCOP PRIMARY SCHOOL,07/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Chad's CofE Primary School,17/07/2023,3663.06,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St Chad's CofE Primary School,07/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,St Christophers Fellowship,24/07/2023,4088.57,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,St Christophers Fellowship,24/07/2023,5968.72,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Dominic's Catholic Primary Nursery,17/07/2023,3777.58,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST DOMINIC'S PRIORY SCHOOL,17/07/2023,920.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,St Dominic's RC Primary School,27/07/2023,7841.09,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Edwards Nrsry & Out of Schl Clb,17/07/2023,5853.97,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST GABRIEL'S EARLY YEARS GROUP,17/07/2023,20364.20,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST GEORGES PRESCHOOL,17/07/2023,5702.77,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST GEORGES PRESCHOOL,17/07/2023,1922.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,06/07/2023,1080.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,12/07/2023,6540.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,07/07/2023,1140.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,14/07/2023,4320.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,18/07/2023,2100.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,25/07/2023,5280.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,25/07/2023,1140.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,24/07/2023,1020.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,25/07/2023,1440.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,31/07/2023,1200.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Legal Services Unit,St Ives Chambers Civil Account,14/07/2023,1560.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,St Ives Chambers Civil Account,27/07/2023,1440.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Training,ST JOHN AMBULANCE,28/07/2023,1020.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St John Fisher Catholic College,07/07/2023,1000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST JOHN THE EVANGELIST PLAYGROUP,17/07/2023,16900.52,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St John's CofE (C) Primary School,17/07/2023,4801.37,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,St John's CofE (C) Primary School,07/07/2023,1000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St John's CofE First School,17/07/2023,1513.49,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DAF - Disability Access Fund,ST JOHNS NURSERY-HEATH HAYES,25/07/2023,828.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST JOHNS NURSERY-HEATH HAYES,17/07/2023,12631.76,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST JOHNS NURSERY-HEATH HAYES,17/07/2023,6442.52,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St John's Primary Academy,17/07/2023,37709.77,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,St John's Primary Academy,17/07/2023,3482.77,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St John's RC Primary School,17/07/2023,4360.33,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST JOSEPHS CHRISTIAN NURSERY,17/07/2023,8422.29,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST JOSEPHS CHRISTIAN NURSERY,17/07/2023,1063.12,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Joseph's Nursery/Daycare,17/07/2023,8050.39,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST LAWRENCE'S PRIVATE DAY NURSERY,26/07/2023,14987.18,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST LAWRENCE'S PRIVATE DAY NURSERY,26/07/2023,1105.64,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Leonard's First School,17/07/2023,3621.34,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Maintained Recoupm,St Margaret's Primary School,31/07/2023,9893.00,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Mary and St Chad CofE First School,17/07/2023,3832.79,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Mary's CE First Academy,17/07/2023,3922.23,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST MARY'S RC PRIMARY SCHOOL,17/07/2023,3314.59,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST MARYS WRAPAROUND,17/07/2023,9271.07,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St Matthews Support Services Limited,03/07/2023,1085.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,BLT MH Team U65,St Matthews Support Services Limited,03/07/2023,693.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
