OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,2100.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,14/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,1680.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,2100.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,1680.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,1680.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,2100.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,21/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,2100.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,2100.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,1260.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,28/06/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,IF-I.S.P.,Action for Children,27/06/2023,5189.76,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent School Fee Special,Active Resilience Ltd ,01/06/2023,3691.08,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,23/06/2023,654.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,27/06/2023,654.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,28/06/2023,654.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,29/06/2023,654.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,30/06/2023,654.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,22/06/2023,594.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,23/06/2023,594.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,27/06/2023,594.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,28/06/2023,594.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,29/06/2023,594.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Acute Training Solutions Ltd,30/06/2023,594.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,Adam's Taxis (Mushtaq Ali TA),23/06/2023,1458.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,ADCS LTD,15/06/2023,1071.60,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Head of LAC&Dis,ADCS LTD,15/06/2023,572.40,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,ADVANCED CHILD CARE ASSESSMENTS LTD,08/06/2023,2721.60,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tam Children with Disability,ADVANCED CHILD CARE ASSESSMENTS LTD,08/06/2023,2845.20,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,ADVANCED CHILD CARE ASSESSMENTS LTD,15/06/2023,2229.48,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,ADVANCED CHILD CARE ASSESSMENTS LTD,29/06/2023,2468.28,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,STAF Child in Care/Care Leaver,ADVANCED CHILD CARE ASSESSMENTS LTD,08/06/2023,1466.16,S17 CONTACT,S17 CONTACT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,ADVANCED CHILD CARE ASSESSMENTS LTD,29/06/2023,524.82,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,South Staffs Coroner,Advanced Visualisation Technologies Ltd,06/06/2023,8580.00,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,South Staffs Coroner,Advanced Visualisation Technologies Ltd,28/06/2023,9414.00,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Adventure Farm Day Nursery Ltd,09/06/2023,2629.47,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Adventure Farm Day Nursery Ltd,09/06/2023,19012.25,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Loxley Hall School,Aero Executive (Midlands) Ltd,29/06/2023,14017.97,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
