OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Headquarters - I.S.P,Horizon Care & Education Group Ltd,26/03/2024,15638.17,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Horninglow Prim De Ferrers Trst Acd,11/03/2024,10973.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Horninglow Prim De Ferrers Trst Acd,13/03/2024,526.50,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Yrs Addl Grant,Horninglow Prim De Ferrers Trst Acd,20/03/2024,597.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Horton St. Michael's CE First School,11/03/2024,4031.55,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Horton St. Michael's CE First School,28/03/2024,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Responding To Accommodation Ch,HOUSING PLUS GROUP,13/03/2024,10934.60,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,HUGGIES DAY NURSERY LTD,11/03/2024,1557.18,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,HUGGIES DAY NURSERY LTD,11/03/2024,8084.07,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,HUGGIES DAY NURSERY LTD,13/03/2024,511.50,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,HUGGIES DAY NURSERY LTD,13/03/2024,860.49,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Training,Humankind Charity,18/03/2024,1400.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,12 Drug Misuse - A,Humankind Charity,19/03/2024,542000.00,PH Core contract element,PH Core contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Humpties@StMichaels,11/03/2024,3053.86,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Humpties@StMichaels,13/03/2024,542.61,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,HUMPTY DUMPTY DAY NURSERY,11/03/2024,1087.20,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,HUMPTY DUMPTY DAY NURSERY,11/03/2024,12659.08,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,HUMPTY DUMPTY DAY NURSERY,13/03/2024,1062.82,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,HUMPTY DUMPTY NURSERIES & PRE SCHL,11/03/2024,3752.35,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,HUMPTY DUMPTY NURSERIES & PRE SCHL,11/03/2024,31596.07,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,HUMPTY DUMPTY NURSERIES & PRE SCHL,13/03/2024,2048.89,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Maintained Recoupm,Huntingtree Primary School,11/03/2024,12000.00,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Hutchinson Memorial CE First School,11/03/2024,5914.49,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Hygge Care Ltd,26/03/2024,17714.29,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,I & M Shaw Ltd,15/03/2024,10992.00,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,I Can Foster Ltd,26/03/2024,9742.86,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,I Can Foster Ltd,26/03/2024,12200.72,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marshlands School,I M Cars,28/03/2024,2019.84,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways Laboratory,I2 Analytical Ltd,28/03/2024,596.70,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways Laboratory,I2 Analytical Ltd,28/03/2024,1058.40,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways Laboratory,I2 Analytical Ltd,28/03/2024,528.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Collections Team,ICAM Archive Systems Limited,06/03/2024,1874.40,PRESERVATION DISPLAY,PRESERVATION DISPLAY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,iCars Limited,28/03/2024,43739.88,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,ID Medical Group Ltd,26/03/2024,11498.88,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,25/03/2024,1445.66,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,26/03/2024,3443.48,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,26/03/2024,776.16,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,26/03/2024,3443.53,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,26/03/2024,10705.11,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,26/03/2024,6994.40,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,IDEAL FOSTERING,26/03/2024,3651.32,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Legal Services Unit,Idox Software Ltd,27/03/2024,1080.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to college transport SEN,Idrive Travel LTD,27/03/2024,1567.50,Manned Transpt - Hire Medical,Manned Transpt - Hire Medical,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Ignite Nursing ltd,11/03/2024,4037.26,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central,iHASCO Ltd,19/03/2024,1326.00,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Legal Services Unit,Iken Business Ltd,28/03/2024,24000.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,25/03/2024,1255.76,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,25/03/2024,776.89,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,25/03/2024,776.89,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/03/2024,7812.54,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/03/2024,6020.51,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/03/2024,7292.80,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/03/2024,7614.84,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/03/2024,7016.00,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/03/2024,3390.83,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffordshire History Centre,Imagemakers Design & Consltncy Ltd,07/03/2024,33784.61,Furniture/Equip Purchase,Furniture/Equip Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffordshire History Centre,Imagemakers Design & Consltncy Ltd,07/03/2024,24433.04,Furniture/Equip Purchase,Furniture/Equip Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffordshire History Centre,Imagemakers Design & Consltncy Ltd,07/03/2024,58217.65,Furniture/Equip Purchase,Furniture/Equip Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Imagine Inclusion Ltd,28/03/2024,20000.00,CAT1 COURSE FEES,CAT1 COURSE FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Imogen Eyre,11/03/2024,1335.85,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fountains Primary School,IMRAN TRAVEL,28/03/2024,6911.55,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,11/03/2024,1728.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,11/03/2024,1354.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,11/03/2024,1613.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,25/03/2024,1354.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,25/03/2024,1613.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/03/2024,3341.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/03/2024,2113.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/03/2024,1769.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/03/2024,2105.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,25/03/2024,3341.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,25/03/2024,2109.64,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,25/03/2024,1769.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,25/03/2024,2105.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Individual Care Services - 11 Wembrook C,11/03/2024,2863.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Individual Care Services - 11 Wembrook C,11/03/2024,1018.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Individual Care Services - 11 Wembrook C,11/03/2024,1279.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Individual Care Services - 11 Wembrook C,25/03/2024,2863.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Individual Care Services - 11 Wembrook C,25/03/2024,1279.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways,Information Security Advice Limited,06/03/2024,731.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Initial Washroom Solutions,28/03/2024,1083.10,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Server, Storage and DBA",INSIGHT DIRECT (UK) LTD,20/03/2024,10627.20,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Server, Storage and DBA",INSIGHT DIRECT (UK) LTD,26/03/2024,16399.04,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Server, Storage and DBA",INSIGHT DIRECT (UK) LTD,20/03/2024,57992.56,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Server, Storage and DBA",INSIGHT DIRECT (UK) LTD,28/03/2024,18206.18,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Engagement,Insight Wellbeing Services Ltd,11/03/2024,780.00,Training Resources,Training Resources,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Contact Centre,Institute of Customer Service,21/03/2024,1140.00,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Integrated Services Programme,26/03/2024,6512.66,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Integrated Services Programme,26/03/2024,7566.84,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Integrity Supported Living LTD,25/03/2024,1881.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Together4Children Commission,Intercountry Adoption Centre,06/03/2024,8190.00,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Intermobility Private Hire Ltd,28/03/2024,8175.13,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Country Parks Team,IPD Signs Ltd,22/03/2024,581.58,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Ipstones Pre-School Playgroup,11/03/2024,583.24,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Ipstones Pre-School Playgroup,11/03/2024,4984.71,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Ipstones Pre-School Playgroup,13/03/2024,541.04,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraine,,05/03/2024,695.00,Personalised Budgets,Personalised Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Isabella's Homes Ltd,11/03/2024,2288.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,11/03/2024,4317.52,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,11/03/2024,3657.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,25/03/2024,4317.52,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,25/03/2024,3657.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Isabella's Homes Ltd,25/03/2024,14676.37,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",ISE Estates Ltd,22/03/2024,151599.60,Repair and Maint Buildings NPS,Repair and Maint Buildings NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7195 Building G Beacon Bus Par,ISE Estates Ltd,26/03/2024,11244.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7115 Unit Qa Beacon Business P,ISE Estates Ltd,26/03/2024,53803.20,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",ISE Estates Ltd,26/03/2024,32618.63,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7417 Unit V Bus Park,ISE Estates Ltd,26/03/2024,7602.48,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7115 Unit Qa Beacon Business P,ISE Estates Ltd,18/03/2024,4063.29,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",ISE Estates Ltd,18/03/2024,2125.46,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",ISE Estates Ltd,18/03/2024,4165.08,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7115 Unit Qa Beacon Business P,ISE Estates Ltd,18/03/2024,1970.88,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7115 Unit Qa Beacon Business P,ISE Estates Ltd,18/03/2024,620.16,Water & Sewerage,Water & Sewerage,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7195 Building G Beacon Bus Par,ISE Estates Ltd,18/03/2024,2304.74,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",ISE Estates Ltd,26/03/2024,58320.00,Repair and Maint Buildings NPS,Repair and Maint Buildings NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staff Development Ctr,Islington Council,08/03/2024,2700.00,CLASSROOM FURNITURE,CLASSROOM FURNITURE,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult�s Book Fund,Isubscribe Pty Ltd,22/03/2024,657.19,Newspapers Periodicals Mags,Newspapers Periodicals Mags,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cedars Short Stay School,ITravel Taxi Private Hire LTD,28/03/2024,1805.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Fees -Hospital Edu,Ivetsey Bank Hospital,15/03/2024,1500.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Fees -Hospital Edu,Ivetsey Bank Hospital,14/03/2024,1200.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Child in Care/Care Leavers,J & S Taxis,26/03/2024,605.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/03/2024,520.84,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,28/03/2024,520.84,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,J B 's Tots,11/03/2024,1744.06,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J B 's Tots,11/03/2024,19575.43,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J B 's Tots,13/03/2024,1040.39,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Yrs Addl Grant,J B 's Tots,20/03/2024,747.35,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J BARNES,11/03/2024,1092.96,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Bennett,11/03/2024,1827.36,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Catling,11/03/2024,801.88,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hobbergate Estate No 100,J E THOMPSON PLANT HIRE,28/03/2024,1170.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rodbaston Penkridge,J E THOMPSON PLANT HIRE,28/03/2024,888.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Glen,11/03/2024,501.19,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,J Holton Art Psychotherapy,11/03/2024,1200.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,J Holton Art Psychotherapy,21/03/2024,4600.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,J Holton Art Psychotherapy,21/03/2024,500.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,128 Stone Aston - Farmhouse,J L FINDLOW & SONS LTD,13/03/2024,19446.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Green Lane Whitgreave,J L FINDLOW & SONS LTD,08/03/2024,1419.60,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Lee,11/03/2024,1020.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,08/03/2024,3996.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,08/03/2024,3330.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,5472.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,3552.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,3420.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,3552.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,5472.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,5472.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,5472.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,5472.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,11/03/2024,5472.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
